NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.37542,3.1691,0.8312,2.1431,-3.2758,-3.3531,-0.97424,-4.4343,2.0564,-6.9787,-11.95,-15.804,-6.485,-9.7133,-9.6691,1.1829
1,3.988,-3.2316,-2.6081,-6.0204,-11.401,-4.9952,-5.1414,-4.0647,3.3576,-5.3187,-14.148,-10.563,-5.6685,-8.6081,-11.637,0.35152
2,3.2482,-12.156,-9.5099,-9.2907,-19.579,-9.6515,-10.567,-9.5753,2.2826,1.0771,-27.333,-3.1634,-17.041,-22.426,-15.502,-17.249
3,-2.8318,-3.9111,-3.2411,2.3963,-3.7027,-3.6266,-3.1955,-2.5899,-0.84475,3.8731,-16.291,0.40373,-5.5717,-10.733,-12.589,-12.314
4,-5.2046,1.6032,2.8029,4.3197,5.5649,2.8885,4.7633,10.695,-6.2097,-3.5773,9.297,-8.5085,16.454,14.947,-1.9823,7.3278
5,0.41128,1.6312,-1.0102,1.7613,7.1444,2.8134,2.6318,8.2146,2.3301,-5.95,23.207,-6.4592,19.428,15.895,20.31,11.753
6,1.5142,5.2921,3.0361,5.4943,10.164,10.172,4.4081,12.591,8.4003,4.707,25.749,2.2993,16.387,11.846,25.193,8.4983
7,3.2894,8.9577,4.976,4.2406,1.4802,7.8031,5.2965,8.3875,9.3042,3.989,21.855,0.25653,7.4254,2.2634,24.136,5.4764
8,4.45,7.0961,2.8321,-3.6114,-8.8223,1.1554,0.49879,0.48204,10.388,5.4664,20.184,6.2092,7.1161,2.1551,13.898,1.6607
9,-1.357,6.2014,2.2349,2.7672,-2.9722,1.2732,0.40571,-4.6623,4.2928,2.9349,-7.772,7.0567,-13.224,-16.456,1.0068,-14.1
10,5.9926,-4.8765,-4.3083,-10.287,-13.727,-8.7911,-6.7425,-6.6616,1.2454,-4.7115,-9.8725,2.9873,-6.5469,-5.9447,-16.748,-5.151
11,3.8637,-5.8442,-6.3158,-9.709,-12.607,-8.9295,-8.1063,-11.568,3.8467,6.8786,-26.087,13.596,-22.471,-24.138,-17.136,-22.633
12,0.88621,-12.947,-9.2856,-11.934,-11.197,-13.55,-10.333,-11.701,-4.8151,-1.1225,-19.875,0.16361,-13.841,-11.652,-19.308,-12.578
13,1.8659,-4.9517,-4.0602,-1.3202,-2.2908,-4.8052,-5.2432,-7.0991,-4.8736,4.2059,-18.802,3.7987,-10.043,-6.004,-13.544,-12.183
