NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,3.8209,10.178,5.1239,2.613,0.50772,9.8511,5.7581,4.6797,9.9913,6.8854,0.262,4.1739,-5.1964,-5.8885,8.6044,-12.524
1,7.2382,6.3197,4.3237,-0.36624,-1.1799,5.8717,2.8636,7.6368,6.1171,2.4121,6.2322,-0.48815,1.268,1.4429,8.4337,2.3097
2,12.789,-7.8081,-5.9829,-9.5669,-10.289,-8.1033,-7.9669,-3.5413,6.0387,9.6784,0.54215,9.9794,-6.1555,-5.9332,-0.4281,-1.4875
3,7.6456,-4.5581,-3.1211,-3.4571,-2.2331,-4.8696,-0.11211,-0.88539,0.65909,7.3682,-1.6427,10.542,-8.6338,-6.4229,-12.13,-4.1562
4,2.5835,-1.1111,0.80996,1.8053,3.5851,-1.104,1.8615,1.1143,0.5618,8.3068,3.8072,11.419,-3.2505,3.1216,-5.9161,0.48197
5,-1.3855,-14.315,-10.297,-11.258,1.4707,-6.4955,-5.576,-7.7142,4.3706,-5.4293,1.3691,-7.1031,10.925,23.953,10.991,19.365
6,-0.26728,-22.715,-21.117,-25.163,-13.549,-15.304,-16.738,-19.335,3.9401,6.6847,-20.55,5.435,-11.258,0.23568,11.894,-4.728
7,-6.9843,-3.1033,-3.7034,-4.641,2.0621,4.62,2.3762,-1.8973,-5.3448,2.2966,-13.549,-0.43059,-2.1984,6.8516,7.6826,-5.6721
8,-8.98,6.9773,11.504,8.5793,13.674,19.711,15.894,14.729,-1.7802,1.5059,10.388,-0.76595,21.632,26.421,11.658,14.022
9,-8.2897,5.9935,10.395,7.5602,10.055,17.121,12.541,13.972,2.1105,-0.024038,14.568,-1.4556,21.901,23.157,10.086,12.373
10,1.7781,-7.3478,-5.4897,-5.9262,-6.2181,-3.3829,-1.6611,-7.7144,1.4143,-2.7124,-0.74802,-4.3161,2.1891,3.9678,-2.6433,0.13389
11,4.1012,0.33769,-3.8687,-1.2156,-7.6326,-5.3715,-3.7044,-13.757,3.3605,6.6566,-17.587,5.221,-18.335,-12.661,-11.086,-16.612
12,-10.524,30.668,21.637,27.198,17.25,20.718,20.716,8.2805,-1.3594,-2.9977,2.2737,-6.7251,-7.6538,0.009838,-22.48,-5.4047
13,-9.4836,10.358,13.397,10.638,4.9795,7.3435,9.4315,2.7286,-0.60415,-15.64,17.836,-16.9,5.4984,10.561,-9.0172,12.764
14,-3.4684,-8.4565,-4.3789,-6.5792,-10.11,-10.587,-8.4568,-14.505,2.5695,-10.885,-7.3127,-10.973,-12.158,-10.333,-7.2977,-8.3298
15,-5.7107,4.2069,0.73812,1.9903,-0.79133,-0.040695,-2.2773,-6.0467,2.4308,-4.6953,-9.5063,-0.78941,-10.213,-11.246,-11.526,-11.096
16,-8.2642,-0.51002,1.9013,4.7074,6.8129,-0.93166,1.9798,0.24075,-1.4723,-10.899,5.8948,-8.357,7.8832,5.4069,-5.5744,10.363
17,-4.4826,-13.534,-10.037,-5.2588,-4.2572,-16.307,-9.2415,-11.212,-5.8045,-5.1002,-9.8199,-4.9363,-2.8469,-5.3501,4.5251,5.4493
18,-3.2929,-14.034,-16.907,-12.748,-11.291,-19.379,-17.652,-15.881,-10.161,-1.2927,-17.176,-0.41156,-9.0876,-16.801,-1.6347,-2.3212
19,-3.2034,-13.571,-12.263,-15.05,-11.469,-12,-10.107,-6.443,-9.7567,-4.491,-4.0497,-3.4196,5.096,-9.3081,-2.7294,2.1933
20,-0.40864,-2.6089,-3.1388,-5.885,-6.1958,-0.40639,-0.66269,3.8646,-1.9398,0.74884,0.051461,2.8484,7.9521,-7.4757,1.9295,-1.1036
21,6.0876,-8.8615,-7.7393,-12.599,-11.699,-8.6432,-9.5062,1.9503,-0.98678,-1.0924,1.1956,-0.32972,6.495,-4.5774,4.1346,-4.511
22,13.849,-17.724,-14.557,-22.019,-23.744,-20.144,-19.115,-9.398,4.5484,7.61,-11.224,7.0871,-7.4732,-11.714,0.14514,-21.079
23,9.9546,4.7367,3.0083,0.74549,-8.9815,-0.43829,-2.1638,1.6835,3.9671,7.4999,-9.2478,5.7482,-8.7253,-10.884,-11.177,-22.922
24,5.1377,29.923,25.046,23.39,12.131,26.54,21.159,20.813,1.0583,2.7789,19.512,0.97824,10.406,10.859,-4.0873,-5.4154
25,9.8478,9.024,7.7698,2.3838,-2.5973,6.1645,2.5324,1.4368,4.9186,0.31486,12.953,-5.36,-1.5373,2.4929,3.7237,-2.0775
26,6.662,7.8045,5.8985,7.3429,1.8174,1.6203,-0.47347,-5.087,9.5049,8.7773,-3.6778,2.3613,-17.475,-12.137,-7.1151,-4.6012
27,-0.29665,17.164,17.525,20.35,14.7,13.797,16.594,7.5147,5.6166,-1.2665,9.2828,-5.505,-3.8,3.5517,-10.815,7.4286
28,4.061,4.1684,7.4751,7.0708,5.7055,1.5728,7.1497,-0.62565,7.1041,7.5595,3.5443,6.1339,-5.696,0.67051,4.7253,3.1727
29,-2.5939,6.5862,4.1024,6.2464,4.7546,1.1772,4.9628,0.85878,0.3976,2.7039,-2.8333,2.8682,-8.3239,-4.8233,0.15594,-2.9483
