NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-8.8376,-17.637,1.659,-18.79,-22.19,-17.483,-8.7487,-3.115,2.7789,-12.859,-2.5091,-16.332,-3.7701,-8.5998,8.4771,5.8087
1,-3.8085,-7.8346,-1.1068,-11.103,-13.232,-5.8832,-8.8906,-3.999,20.988,-10.086,-12.37,-15.293,-6.4913,-5.55,-7.5679,-3.1983
2,-8.5308,3.5266,3.2215,2.7866,0.73147,6.1295,-7.0518,0.28477,36.188,-7.7367,10.596,-12.678,17.874,20.35,-19.799,14.773
3,-10.652,-24.699,-12.859,-23.932,-24.193,-20.076,-10.666,-0.32466,44.419,-14.004,8.4905,-24.875,15.898,20.656,-32.64,18.994
4,-11.592,-46.305,-36.918,-49.084,-50.023,-49.446,-29.583,-21.714,43.171,-2.2375,-38.486,-10.286,-31.672,-24.744,-33.964,-28.873
5,-17.423,-34.161,-39.406,-37.496,-34.015,-31.634,-32.237,-27.772,-25.412,-11.337,-33.52,-12,-32.976,-36.463,-28.386,-26.401
6,-23.574,-12.388,-25.854,-10.991,-5.8866,-8.1435,-17.764,-17.908,-36.654,-18.217,-19.056,-25.747,-10.05,-15.792,-34.001,-3.8885
7,-24.159,15.753,-0.74719,14.935,17,19.617,4.7674,2.3186,-24.453,-16.835,0.43343,-22.165,15.347,10.193,-17.063,9.6947
8,-15.454,31.826,18.103,29.091,29.834,35.217,23.826,21.106,-2.6411,-13.009,23.371,-16.426,38.088,31.969,-0.13406,34.371
9,-10.889,39.711,29.486,38.812,40.637,44.856,36.74,35.906,10.398,-8.2195,38.888,-8.3264,54.355,50.749,25.874,54.077
10,11.318,14.111,17.145,12.158,12.982,19.857,25.049,29.854,29.188,11.66,17.244,11.084,31.212,34.003,42.811,29.598
11,21.128,5.422,9.0222,2.3405,3.8292,13.145,14.522,22.536,29.638,23.585,3.7442,22.053,13.241,16.864,39.731,0.28143
12,39.194,-19.862,-0.56409,-22.616,-23.373,-12.158,9.1031,19.342,26.343,33.681,-2.2536,32.12,7.3159,11.809,37.074,4.876
13,46.387,-10.696,-3.6402,-13.081,-16.257,-12.738,-1.7027,3.4788,24.71,50.959,-15.349,52.619,-10.74,-5.9969,22.7,-1.8704
14,28.844,-1.6124,-7.5112,-3.4961,-7.2715,-7.4695,-8.3913,-8.7402,6.3626,40.872,-13.713,43.365,-16.089,-11.226,1.2289,-7.9864
15,-33.155,13.529,-1.125,13.937,16.538,21.3,-5.5906,-7.8321,-38.5,-13.106,21.839,-9.4046,17.046,25.096,-37.102,5.1102
16,-17.039,5.1825,1.2706,2.5457,5.8546,7.4234,5.5363,-1.0714,-25.866,-12.85,15.051,-8.8822,4.1746,10.844,-23.37,5.9195
17,-12.964,8.4348,-0.17727,6.4095,7.6372,11.537,4.7556,2.8767,-12.817,-8.3692,16.585,-7.7599,5.2674,5.0375,-8.5854,1.6821
18,-13.661,26.291,15.968,27.861,29.999,30.674,12.567,12.139,-5.9092,-1.2814,36.057,-0.15294,20.257,15.172,15.03,7.2793
19,-7.4163,18.093,17.151,20.167,23.523,18.207,17.324,21.067,6.9109,-0.77791,37.028,-1.2322,16.793,12.143,22.315,14.481
