NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2.9136,-10.789,-0.1985,-10.674,-13.073,-9.93,-3.2026,-3.6972,3.8479,-7.0324,-2.4768,-11.566,-0.47308,2.2066,-1.7435,2.3042
1,2.6604,-8.296,-4.6447,-13.536,-12.611,-11.941,-9.4081,-8.9292,2.8395,5.6469,-19.92,0.52171,-14.465,-13.055,-4.8515,-13.586
2,1.9301,2.8713,-0.86545,-0.64961,-0.10547,-0.66806,-1.6591,-5.7469,-1.3917,9.4302,-21.636,0.06061,-16.872,-18.703,-10.545,-18.991
3,-4.7778,4.2444,4.2624,5.6161,7.1226,1.6477,7.0147,2.2576,-2.243,0.16177,6.8161,-9.1946,10.928,8.2892,-2.9385,7.5927
4,-5.6541,-2.4678,0.35349,2.9114,5.0434,-4.5938,0.98879,1.2692,-2.0166,-8.5486,5.4603,-13.934,10.944,8.6398,10.838,12.59
5,0.87895,-1.393,-1.7519,2.4905,3.8669,-1.6271,-2.5655,-2.6816,5.4753,4.0539,-7.1497,1.0516,-3.1838,-3.5738,13.356,0.5316
6,1.9262,-3.9298,-2.7243,-0.57951,1.5916,-1.1096,-1.654,-1.0639,3.0384,-1.4232,1.7718,-7.6148,5.2282,7.3844,4.3691,3.0717
7,-0.94987,-0.42128,-1.5157,3.3501,7.9036,1.8211,-0.83283,-1.8074,6.1007,7.187,-5.9308,3.0173,-1.1186,0.4122,7.5516,-1.1207
8,-4.2578,-1.6062,-2.4766,-1.6636,4.8104,-0.44415,-0.38421,1.4235,-1.9211,-0.043768,5.5348,-3.0217,4.0256,6.3192,6.9071,7.7079
9,1.5285,-10.336,-4.6595,-8.6836,-3.2956,-6.9447,-5.5128,-0.22974,0.050838,4.6066,14.846,4.6711,6.8574,8.9474,8.8764,8.8406
10,10.946,-26.377,-19.374,-21.052,-21.748,-20.983,-24.28,-19.581,4.3539,9.0824,-13.072,11.393,-22.007,-23.23,-3.1359,-15.815
11,9.285,-8.7603,-9.8307,-6.7471,-12.464,-5.4714,-11.714,-9.7502,5.7672,12.967,-17.375,18.151,-24.899,-27.817,-15.025,-23.491
12,3.9492,0.76623,2.4284,1.4451,-1.0091,3.9404,3.1064,2.1712,-7.2038,-3.1884,1.6837,0.020245,-1.0455,-2.012,-18.658,-4.9227
13,1.291,2.8564,1.7915,1.5127,-0.67137,-1.5665,0.73615,-2.7131,-6.2446,0.25659,-9.0459,4.7174,-6.4489,-6.0626,-8.2635,-6.9306
14,-10.592,24.848,14.858,19.679,16.266,18.774,16.502,15.659,-7.97,-9.4138,3.2051,-7.4347,6.9075,5.2018,-8.5146,-0.1532
15,-10.046,18.759,16.133,13.292,11.212,17.856,15.751,17.619,0.17998,-9.4503,18.494,-9.4291,22.863,16.831,1.6219,13.973
16,-12.797,15.509,14.704,12.537,10.525,10.629,12.16,14.343,2.4014,-10.583,13.395,-13.394,22.018,15.813,1.0578,12.659
17,1.6145,-14.754,-8.2091,-9.803,-8.8032,-16.204,-10.819,-7.1323,9.2775,2.145,-7.1248,-0.95776,4.8938,1.2848,10.009,6.7492
18,8.7764,-30.563,-24.126,-24.876,-20.457,-27.829,-23.722,-19.69,6.8651,11.11,-20.64,9.9908,-8.8355,-9.9974,7.9354,-5.8995
19,-1.3809,5.1005,-4.6292,3.0996,7.3369,2.2007,-0.99494,-0.91846,-2.1126,11.458,-10.155,14.36,-3.6531,-2.3511,0.95411,-6.2018
20,-0.38539,4.4429,4.4075,4.4203,1.6271,5.5476,0.11471,-0.10388,-1.3844,1.0882,3.384,5.3084,-10.429,-5.7593,2.7759,-4.9793
21,3.0227,-1.2804,-0.55294,-4.525,-9.8664,-1.598,-2.3497,-3.1644,-2.3726,-4.8389,9.7727,-0.9485,-0.12865,-0.85907,-0.193,0.85195
22,-1.5348,2.1433,-4.0039,-1.6509,-9.289,-4.554,-4.4873,-7.5988,-1.658,0.43692,-9.2404,4.6732,-14.586,-15.531,-8.4036,-12.315
23,-6.7964,13.193,8.5301,14.265,10.015,9.4834,7.547,4.3463,-8.3797,-4.8384,-6.64,-2.801,-7.7303,-8.7043,-17.906,-9.135
24,-5.8786,8.0098,10.495,9.8932,9.5234,10.751,11.307,12.189,-7.1931,-6.8924,4.9984,-7.8144,10.415,10.942,-10.121,6.0341
25,-1.4798,-11.15,-7.3831,-12.376,-11.618,-8.3369,-8.6027,-5.1138,-4.0395,-5.7245,-10.25,-9.5985,-2.8592,-3.0958,-4.4284,-1.3232
26,3.1211,-15.515,-13.282,-15.434,-14.023,-14.598,-15.705,-14.456,0.65199,8.6227,-26.682,4.7698,-18.521,-20.27,-8.3702,-19.918
27,-3.2321,2.8543,2.0064,5.3437,7.0645,5.1392,6.5194,8.6557,-7.1293,3.9081,-7.1137,-0.91881,2.4967,0.42288,-14.955,-1.6776
28,-5.0226,14.475,12.826,14.376,16.631,18.301,18.264,21.391,-2.9071,3.6327,13.982,1.2013,19.46,16.686,-3.5314,14.096
29,3.0811,11.194,6.28,3.2914,5.5323,12.837,12.175,16.391,0.55833,-0.019226,19.373,-2.4362,16.616,14.319,6.1149,9.1788
30,4.2463,3.5777,2.1054,4.4261,8.5259,7.1124,6.2298,6.8942,10.273,4.5283,11.857,3.4518,5.7739,12.674,17.044,9.832
31,-3.8387,20.159,12.401,18.809,21.341,18.457,20.169,10.756,14.935,6.6371,19.535,4.1108,9.1313,19.869,18.918,16.38
32,-3.0293,1.3751,5.842,2.5075,9.0188,4.0161,12.282,2.0338,10.292,-7.5488,27.848,-12.371,17.836,34.106,18.709,31.277
33,-0.60364,-10.482,-4.5521,-11.191,-1.0217,-7.3704,-2.8684,-14.989,14.564,3.2586,-8.2378,-0.85551,-8.4279,10.45,16.234,8.2162
34,1.816,-13.509,-11.109,-13.234,-9.1508,-12.792,-12.629,-23.611,8.5002,2.4048,-33.523,-2.869,-25.09,-7.4713,1.4117,-11.044
35,0.9458,-7.3355,-1.995,-2.9953,-3.226,-5.5925,-6.479,-15.263,5.319,6.1284,-28.147,3.3338,-18.684,-6.2404,-1.7375,-11.142
36,-6.9918,-3.4304,1.9701,-1.1693,1.1495,2.3166,0.22694,-11.547,1.1416,-1.7449,-22.527,-5.4279,-14.434,-5.6034,-5.9086,-10.265
37,2.4382,-16.141,-7.7962,-13.963,-11.499,-8.7409,-10.807,-18.1,0.032624,-2.7104,-19.842,-4.9277,-11.91,-4.6991,-2.7559,-8.0415
38,7.4214,-10.989,-4.6968,-6.5655,-6.087,-6.626,-5.7997,-12.441,-8.8377,-2.8917,-13.647,-3.0895,-7.904,-5.4413,-7.1345,-8.6899
39,15.215,-16.49,-13.928,-13.053,-13.636,-17.233,-15.794,-21.583,-5.5243,7.8542,-23.823,8.5642,-19.536,-19.649,-2.381,-16.435
40,7.3614,-10.973,-4.7531,-6.6184,-6.0675,-6.6316,-5.8178,-12.515,-8.8837,-2.888,-13.668,-3.0212,-7.898,-5.4505,-7.1647,-8.6899
41,15.143,-16.435,-13.928,-13.052,-13.652,-17.21,-15.738,-21.577,-5.4975,7.916,-23.887,8.561,-19.512,-19.637,-2.3909,-16.435
42,10.302,-3.7801,-6.6068,-3.35,-5.8391,-6.6213,-8.6013,-6.8775,-7.7259,5.0225,-5.0242,5.8238,-4.7484,-8.5594,-8.4485,-6.4769
43,5.1226,7.9376,2.5226,7.1113,3.4257,6.1981,5.1386,8.8646,-8.1206,1.7073,10.412,2.7764,6.8758,-1.0875,-9.9471,1.5382
44,-2.1668,12.974,9.2389,12.513,10.345,13.098,15.485,17.954,-5.3231,-4.9122,23.613,-5.3402,20.235,11.331,-9.3578,11.655
45,0.7118,3.2604,6.5434,7.7775,4.1513,7.8786,10.954,15.507,-1.6619,-9.1037,25.624,-7.7999,24.247,14.918,2.9028,19.094
46,3.2776,1.6444,0.73895,1.7878,-2.9915,1.5668,2.0706,2.7925,2.5838,-2.1199,9.4219,0.1815,8.3323,1.0465,11.826,2.876
47,1.7514,5.9437,1.9318,-0.41127,-3.1,-1.171,-0.097094,-1.7041,-0.40874,-5.0649,5.2787,-4.4936,1.4428,-2.9043,4.8388,-5.8567
48,-0.7149,0.35748,-0.31993,-0.85385,-5.6907,-6.816,-3.0124,-5.599,1.3953,-4.6398,-5.6608,-2.4687,-8.493,-10.49,1.7593,-13.039
49,-4.6262,3.3998,2.3308,3.9657,-0.28439,-7.013,2.6783,0.39616,-5.0708,-10.136,-9.6146,-6.6117,-6.7694,-7.2376,-2.0924,-9.0964
50,-5.5365,-0.21872,0.73566,0.96545,-1.9585,-14.295,2.663,0.11592,-7.1704,-7.5255,-9.3687,-3.4362,-1.9896,-1.0641,-4.7718,0.73893
51,-3.7003,-13.255,-9.2903,-8.9144,-11.656,-22.85,-7.5689,-6.6267,-6.442,-7.15,-16.67,-4.7938,-8.7132,-10.655,-9.3265,-7.3205
52,-8.2705,9.9867,7.1294,14.198,12.531,3.0952,11.27,8.3025,-3.7159,2.8716,-11.686,7.2378,-4.2605,-8.1079,-8.3169,-10.156
53,-11.796,19.281,16.854,19.269,20.156,17.207,20.838,19.321,-9.7325,-6.2186,15.798,-3.8367,23.416,21.182,-1.7263,15.672
54,-0.7449,0.54977,-0.010051,-4.9568,-2.8322,-0.93016,-2.6042,3.9069,0.33922,1.7622,13.241,4.0513,15.236,11.776,9.8034,10.139
55,0.77356,-5.0492,-2.8609,-4.1082,0.12585,2.8037,-2.3467,-3.4624,11.661,17.479,0.11446,20.933,-2.8847,-4.3587,6.7187,-1.58
56,2.6004,-7.2282,-5.2921,-7.7835,-2.0426,0.87122,-10.156,-4.8826,6.2714,10.748,2.0968,12.388,-2.868,-3.1238,3.7849,-0.13389
57,5.9202,-7.0897,-7.9228,-10.296,-9.7487,-2.1253,-14.775,-6.0418,7.7674,11.65,6.8595,14.542,-1.1795,0.46157,8.9901,-2.7459
58,-1.4824,6.4608,2.0216,4.9324,3.3359,9.6703,-1.432,3.3527,1.8793,1.7007,14.022,5.1685,3.112,5.9642,4.7836,-0.86609
59,-2.0974,17.237,13.389,17.338,14.493,18.47,13.637,12.9,3.2512,4.445,13.962,8.8675,3.8987,5.6539,5.2447,2.323
60,1.061,7.3494,7.8952,7.5688,5.3078,11.662,12.577,11.05,1.1868,-1.6403,11.771,-2.0031,5.3702,5.2802,-3.6812,6.3502
61,2.5263,5.9439,5.6881,6.8563,5.2812,9.2785,9.8207,5.1285,3.0631,1.7626,-0.12764,1.5999,-1.6168,-0.97534,-3.5728,-3.4686
