NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,7.0692,-23.192,-17.312,-16.018,-11.755,-21.836,-15.265,-15.893,-4.8778,5.8244,-28.047,5.5578,-15.048,-13.913,-0.60032,-3.5815
1,-3.6238,-3.3866,-3.6342,-0.3233,1.7097,-3.4226,1.4525,-0.2616,-10.648,4.6964,-17.531,2.1507,-5.2278,-5.317,-0.11176,-1.3212
2,-5.3463,10.043,4.8728,7.6265,7.5962,9.3838,9.0571,10.347,-8.6482,-1.1785,1.9308,-3.7436,10.29,7.9897,8.7807,10.883
3,-2.7816,3.357,3.9059,5.2259,2.3331,7.754,6.5713,14.865,-4.5843,-0.70218,12.561,-3.6905,18.3,14.512,12.425,11.292
4,-1.4819,-10.828,-4.5744,-8.4353,-13.299,-4.7573,-3.6231,2.668,-2.1572,5.2394,4.7445,2.4537,6.1679,0.42755,7.4812,-6.9426
5,-2.4317,11.489,11.861,10.003,3.1553,14.25,11.88,15.324,0.37922,11.98,15.453,9.1542,8.7013,2.6775,-1.2118,-8.7257
6,2.2126,6.4644,7.2062,4.1904,-0.61148,7.5504,6.7671,10.212,3.1316,7.6852,17.425,6.0887,8.7377,5.578,-1.3455,0.29337
7,2.1089,2.4834,1.3784,-0.90708,-1.6449,-0.15095,3.5195,-3.0075,4.0921,7.5127,3.4799,9.3119,-4.2544,-3.8865,-4.8323,-7.9291
8,-2.4698,13.597,9.3591,11.194,9.9333,8.4386,12.029,2.01,0.26589,-2.6194,0.7551,-1.0717,-3.2585,1.0467,-6.5163,-5.547
9,-2.1635,20.144,15.593,20.539,18.704,17.319,15.534,8.8318,4.7825,-6.5146,5.6854,-2.2481,4.7079,9.7308,5.8477,7.3661
10,-2.4159,11.473,11.919,9.9709,3.2298,14.231,11.867,15.349,0.36365,12.006,15.445,9.1795,8.6597,2.6409,-1.2446,-8.7257
11,2.2065,6.4588,7.2057,4.2152,-0.62153,7.5404,6.7972,10.225,3.1802,7.6578,17.465,6.0796,8.7049,5.6169,-1.3547,0.29337
12,2.1045,2.4949,1.4682,-0.83956,-1.6151,-0.20048,3.568,-2.9955,4.0464,7.5048,3.5439,9.3877,-4.2362,-3.8746,-4.8732,-7.9291
13,-2.4734,13.561,9.372,11.208,9.9427,8.5137,11.958,2.0262,0.27168,-2.6518,0.7208,-1.0417,-3.2975,1.0076,-6.518,-5.547
14,-2.248,20.068,15.593,20.554,18.656,17.352,15.557,8.8771,4.7842,-6.4571,5.6995,-2.25,4.6206,9.8064,5.8255,7.3661
15,-11.528,23.834,18.365,22.802,20.312,24.637,20.953,11.938,-4.6865,-6.4388,-8.5031,-2.8443,-3.7309,-0.16263,-2.9915,-0.28374
16,-8.1585,26.477,29.791,28.942,29.87,32.462,32.264,27.741,-2.7651,-13.713,24.114,-12.053,29.632,32.569,9.3886,35.631
17,-0.1776,0.45177,9.2817,6.8624,10.345,7.2828,9.2505,11.494,4.3106,-11.655,14.683,-12.414,19.742,21.978,18.792,22.976
18,3.1552,-4.3442,1.0958,-0.17534,2.7235,0.21603,-1.5262,4.7397,7.9346,0.52446,6.1945,2.5302,7.88,6.336,18.774,5.9414
19,7.5767,-15.232,-10.333,-12.748,-11.37,-12.755,-10.895,-5.8964,5.5326,2.6743,0.43058,3.4137,0.79053,-8.2293,7.3763,-4.275
20,13.405,-17.122,-14.097,-10.791,-7.5807,-17.339,-13.525,-11.368,-5.7833,14.483,-6.7322,16.122,-5.593,-8.2039,-3.2929,-13.188
21,5.7992,-3.3489,-4.5706,-2.6107,-3.1427,-3.6023,-4.9712,-1.4333,-7.4287,14.079,-8.2848,15.503,-6.416,-11.322,-8.7628,-13.677
22,2.8599,-0.37834,-4.9849,-3.9666,-3.8898,-3.4494,-2.9926,0.099866,-5.5434,2.8674,-5.0448,0.17297,-3.5413,-6.0552,-13.802,-6.1439
23,5.1682,-7.6344,-11.607,-11.377,-11.371,-11.436,-10.597,-8.9852,0.30627,3.5238,-12.039,-0.81999,-12.463,-11.541,-10.79,-9.9664
24,-9.5673,10.125,2.621,6.9856,4.7428,6.413,3.7074,6.7693,-5.4928,-4.5915,-3.4015,-10.747,-5.6888,-5.8791,-17,-5.9618
25,-18.951,12.58,8.1168,7.939,6.915,12.219,11.106,12.7,-7.5023,-18.368,12.515,-22.265,10.307,8.7819,-7.4384,11.193
26,-10.825,-12.211,-11.356,-17.502,-14.688,-9.5292,-8.0557,-9.1112,-1.8662,-21.986,2.4731,-25.327,0.8295,0.030399,-3.5633,6.6048
27,-2.9461,-18.158,-19.84,-25.476,-18.885,-15.601,-17.445,-17.096,3.4742,-10.177,-16.016,-9.5823,-19.349,-18.471,-7.2745,-14.223
28,-3.9627,-2.5959,-5.1486,-9.3496,-5.671,0.92353,-4.4277,-1.4913,2.5201,-6.0942,-3.2171,-3.7858,-6.8657,-6.0846,-9.5027,-14.335
29,-1.2618,-13.033,-7.3207,-12.836,-11.022,-4.7278,-7.7263,-0.35752,-3.8294,-7.6807,10.125,-6.7943,9.0695,6.829,-2.9292,1.3272
30,2.6708,-14.539,-10.498,-14.256,-11.986,-4.6486,-12.969,-2.858,-0.39648,2.1492,2.2067,3.6086,0.27542,-5.3257,0.11987,-7.4172
31,-0.31253,19.848,17.591,18.819,16.952,28.368,16.544,24.803,1.7585,1.0651,20.237,2.8566,15.958,9.2766,4.4851,-2.3541
32,0.42183,21.41,23.422,24.797,22.551,29.545,26.617,31.521,4.0753,-7.8455,41.259,-5.1345,35.442,30.03,16.493,25.325
33,9.1824,-4.3633,5.0457,0.60141,2.0823,0.026263,5.2719,6.5101,11.367,-7.3832,17.046,-4.7877,14.831,11.93,19.82,15.994
34,6.3832,22.3,21.271,23.542,19.18,19.313,19.839,15.861,14.38,4.6614,3.0577,7.5211,3.9283,4.7729,10.152,-1.4333
35,7.169,16.047,15.196,12.523,8.1779,11.208,10.846,11.762,11.534,-3.5453,16.318,-1.1758,16.306,16.776,8.6294,18.414
36,13.96,-11.934,-8.7668,-13.479,-15.393,-17.225,-13.297,-18.569,14.743,11.933,-12.611,14.345,-12.56,-9.4465,8.8436,-4.4173
37,3.8681,5.759,-0.95434,5.7111,0.33717,-4.979,0.77037,-16.027,2.3193,13.941,-30.272,13.349,-29.042,-20.013,-11.992,-20.62
38,-2.2958,21.784,13.111,18.73,15.338,8.0367,10.275,-2.3731,-6.0697,2.4232,-8.4319,3.4527,-6.4785,2.9037,-13.599,6.7252
39,-3.9951,6.9777,4.7921,4.8031,4.0897,-1.6556,-1.7473,-6.2197,-8.1074,-8.6874,-5.2012,-8.4428,-4.7686,4.6822,-8.5244,7.7549
40,-9.6205,9.9229,4.1082,7.4148,11.754,2.0764,3.0952,1.8935,-11.34,-0.27116,-3.5769,-1.7879,-1.0072,3.7347,-3.8229,3.2427
41,-3.9944,1.7637,-3.1291,-4.9312,-4.8422,-5.6667,-4.9767,-4.9514,-6.4981,1.2948,-3.4702,2.8881,-0.84463,0.6894,11.152,6.1395
42,2.7121,-14.827,-16.251,-19.314,-21.158,-19.125,-20.693,-15.65,-3.2722,-3.4188,-3.7455,-2.1788,-2.1578,-6.6036,8.7599,1.3159
43,2.6791,-1.1558,-6.2778,-1.3626,-3.8528,-7.5609,-13.608,-9.3799,-1.8267,6.2443,-8.0537,8.3529,-10.867,-16.555,6.9391,-11.354
44,0.93906,-1.3663,-2.6498,-0.53595,-6.478,-6.89,-7.9622,-9.8038,-2.3409,1.619,-2.8496,0.66541,-10.764,-13.698,-1.194,-8.6967
45,4.0007,-4.903,-0.92451,-6.3363,-7.0767,1.4419,-1.5963,1.8035,8.6637,2.655,2.6524,4.9343,2.9593,-0.90221,-1.8638,2.219
46,4.2385,-7.9148,-5.1461,-6.0778,-6.7919,-0.26615,-2.9741,0.80979,6.944,8.1233,-5.4143,10.113,-4.0415,-8.429,-8.1901,-9.8958
47,0.47346,1.5173,2.5238,4.2044,7.5029,4.8233,8.9478,8.1454,3.9368,4.0922,12.623,6.184,10.533,7.0198,-7.4457,4.1489
48,2.6029,1.8878,1.254,1.3827,2.0626,1.6373,4.3177,5.0664,5.5507,3.3999,11.677,3.112,4.2996,3.7941,-3.0141,-0.13576
49,8.6046,-8.513,-6.9866,-5.2144,-5.4863,-8.3184,-4.6468,-2.8488,3.2129,9.4362,-3.7925,4.8104,-7.1878,-2.3061,1.3954,-10.65
50,-6.4044,12.495,11.527,15.02,15.717,11.641,11.414,14.059,-8.4463,-2.37,-0.97458,-6.5533,10.576,12.927,-2.2551,7.7299
51,-3.8558,10.992,9.2364,12.086,13.71,11.335,9.4088,16.376,-5.1663,-11.037,11.064,-14.599,20.483,20.89,7.111,21.158
