NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-4.7702,27.939,23.57,27.468,28.855,27.977,17.152,15.806,4.3115,-6.1109,18.97,2.1787,20.05,19.208,-4.0999,12.465
1,-4.4665,0.38805,11.709,4.0213,5.0048,2.1822,11.714,17.853,11.712,-13.921,23.955,-3.3042,23.605,24.935,16.324,18.83
2,2.5761,-6.2601,-4.4796,-2.0494,-1.9334,-12.628,-8.0842,-3.6738,7.0011,5.4654,-12.049,16.268,-10.84,-8.3844,14.098,-11.892
3,0.081181,-0.20236,0.70551,3.5987,4.8046,-5.4851,-4.2142,-2.642,-1.6058,-3.0835,-1.7322,3.8899,-1.1535,2.2956,-3.5638,-1.0826
4,8.3428,-21.374,-12.563,-19.622,-17.666,-24.56,-17.561,-13.48,4.0544,7.914,-14.438,13.159,-15.033,-10.468,-3.9214,-13.216
5,-8.5158,6.5726,6.6563,9.2334,5.8443,6.8978,4.8314,1.4144,-14.468,-8.0099,9.6514,-4.2444,9.1966,6.352,-0.82265,4.0185
6,-13.128,15.271,12.155,17.483,13.155,14.796,6.9972,2.9749,-6.22,-4.0122,12.989,1.969,7.3388,3.6304,6.9725,5.1142
7,-23.456,24.062,21.662,27.414,25.113,28.318,17.718,16.932,-8.2632,-17.968,28.693,-11.935,24.236,21.43,4.1803,26.387
8,-15.378,8.5646,11.859,12.259,7.1993,14.865,11.76,12.328,4.6889,-11.016,13.555,-0.77113,10.366,10.221,7.5509,14.373
9,-14.78,14.404,16.602,19.112,14.362,19.217,14.656,15.869,7.1333,-13.009,12.293,-4.8917,11.27,11.66,-7.3591,7.9815
10,-6.1299,-2.7572,3.1935,2.3454,-1.4815,-4.0032,0.082581,2.7545,20.892,-10.563,-4.6377,-0.59045,-1.5336,7.1198,0.99131,4.9723
11,-9.4485,4.3132,1.9798,5.0651,3.511,0.7082,-1.4358,-0.42012,10.801,-9.8971,-8.875,-2.4586,-5.1522,4.0669,-1.3543,2.5623
12,-16.215,11.166,3.5602,6.967,7.6385,5.8322,7.4959,1.8601,-1.73,-18.305,1.8268,-13.236,4.992,11.371,2.0064,11.884
13,-9.8924,-10.119,-10.855,-12.217,-7.6759,-11.887,-4.6969,-3.9382,-2.2575,-14.24,-5.6056,-10.686,-3.0171,2.4665,14.288,8.6091
14,-8.6705,-22.833,-22.85,-21.552,-14.712,-22.875,-19.203,-15.077,-12.526,-7.0515,-16.294,-6.4492,-13.465,-8.6909,9.4923,-3.3487
15,-10.042,-12.303,-11.486,-20.773,-18.173,-10.818,-9.2134,-2.1823,0.81161,-8.5098,9.9004,-9.698,1.284,-4.1684,0.987,0.82388
16,1.1055,-29.372,-21.877,-32.656,-30.078,-25.431,-15.639,-13.378,3.7215,0.87355,-10.644,0.60614,-24.319,-30.189,0.55585,-25.619
17,-7.8046,9.3705,2.2825,13.098,8.9739,10.35,5.1309,-3.8775,-3.8113,4.9353,-0.82616,4.0832,-11.243,-18.104,-11.589,-19.728
18,-5.2483,-7.0758,1.538,-2.7654,-7.1904,-3.6678,10.185,3.7132,-0.48366,-7.2484,13.546,-5.9693,9.2614,4.9558,-5.7883,3.8855
19,3.224,-19.219,-7.929,-14.511,-14.939,-14.44,-3.3153,-8.203,-14.041,5.9303,-15.517,7.0871,-12.149,-14.93,5.0566,-14.647
20,-7.829,9.3714,2.2005,13.147,8.9515,10.31,5.1794,-3.9177,-3.8793,4.9112,-0.7634,4.0941,-11.228,-18.024,-11.668,-19.728
21,-5.257,-7.164,1.5637,-2.835,-7.147,-3.6721,10.202,3.7846,-0.46912,-7.3099,13.499,-5.9342,9.2519,4.8959,-5.7942,3.8855
22,3.2388,-19.197,-7.9304,-14.508,-14.937,-14.434,-3.2883,-8.2671,-13.997,5.9191,-15.49,7.0404,-12.219,-14.907,5.0279,-14.647
23,-0.85845,4.8958,7.7094,11.32,11.234,11.302,6.6055,2.864,-27.126,6.0973,-13.188,4.2319,-2.44,-5.1501,2.0877,-10.592
24,1.994,9.0524,11.997,14.502,11.973,11.84,7.6086,3.082,-16.835,10.359,-5.7081,9.4892,7.6711,7.2441,10.447,1.0127
25,-7.8102,9.3905,2.2079,13.071,8.9125,10.348,5.1704,-3.924,-3.8151,4.8796,-0.80946,4.0911,-11.281,-18.08,-11.596,-19.728
26,-5.2412,-7.1453,1.5936,-2.8152,-7.1248,-3.6636,10.236,3.7095,-0.43501,-7.2766,13.571,-5.9765,9.2917,4.8833,-5.779,3.8855
27,3.2301,-19.171,-7.9452,-14.553,-14.909,-14.397,-3.3112,-8.2464,-14.044,5.8894,-15.541,7.1099,-12.144,-14.853,4.9876,-14.647
28,-0.86385,4.8835,7.7386,11.369,11.242,11.346,6.6531,2.8436,-27.144,6.1109,-13.243,4.2684,-2.4542,-5.1797,2.1516,-10.592
29,1.9926,9.1122,11.917,14.445,11.988,11.872,7.5915,3.0801,-16.817,10.328,-5.6198,9.5312,7.7066,7.278,10.477,1.0127
30,-3.0303,11.794,15.984,15.594,17.838,11.624,16.308,12.521,3.3019,1.2317,9.9572,2.3719,19.229,23.395,8.2548,18.288
31,5.5554,-8.4717,2.5471,-4.0195,1.6554,-6.715,2.6494,2.6291,0.22614,1.0298,-10.117,2.3248,1.5563,6.4247,4.6403,5.281
32,5.4455,2.3491,1.7161,0.93679,4.1257,0.64376,-3.5122,-1.2557,-1.4886,12.418,-12.257,13.652,-3.9639,-3.0239,0.031018,1.4055
33,-6.0319,10.187,2.8839,1.1652,4.8234,7.7058,2.8597,5.33,8.507,1.1724,12.094,-3.772,11.627,9.6441,-2.6594,17.139
34,-1.6967,-0.52331,-9.4688,-11.665,-7.5538,-1.2748,-11.766,-0.21681,15.54,8.2786,6.9163,5.7595,-2.1487,-4.9317,8.6036,2.6749
35,10.258,7.1696,-0.73489,3.0793,-0.84371,3.8223,-7.3527,-2.6388,7.0389,12.431,-2.9269,6.7707,-7.5688,-15.774,-10.304,-11.435
36,14.66,5.8148,7.6255,5.7336,4.2869,6.4506,7.7532,9.1469,2.0602,5.6657,17.41,-1.7212,16.31,8.8178,-10.997,7.6042
37,28.547,-19.026,-8.3562,-14.415,-13.778,-18.071,-1.5981,-6.2209,-1.6423,21.338,-14.291,14.036,-10.485,-10.52,2.1414,-9.3419
38,29.213,-19.638,-13.208,-12.087,-13.301,-15.919,-5.0429,-18.042,-13.031,27.349,-31.606,14.999,-22.77,-14.321,-11.751,-14.983
39,25.406,-0.69187,-1.6831,2.8263,2.0283,-0.10888,4.6633,-9.5785,-5.7521,26.752,-14.245,7.943,-3.5285,5.8331,-8.3908,-3.231
40,22.423,-1.5978,5.5314,-2.0648,-0.76253,1.8199,14.886,9.5822,24.038,10.233,14.761,-5.2607,23.149,28.476,13.576,22.104
41,27.632,-11.573,-9.795,-15.429,-11.491,-9.2696,-2.9437,-3.9763,22.497,20.204,-10.727,5.8314,-6.9864,-5.6936,11.14,-6.5293
42,26.456,-5.6862,-4.3695,-6.7441,-5.7579,-2.0864,-2.275,1.107,7.2616,20.267,-1.197,6.6903,-2.9974,-5.2723,11.392,-3.4026
43,24.089,7.1292,6.5581,5.1459,4.1665,11.94,8.256,7.5424,1.6616,21.443,19.829,9.3532,8.5334,5.4827,3.997,0.34375
44,25.352,5.9072,3.7447,-2.264,-3.6187,6.8341,8.0169,4.713,12.314,20.559,20.024,10.855,-0.86433,-4.5546,4.912,-8.0771
45,17.636,5.5464,6.194,6.4662,6.7997,4.4665,4.1837,3.7145,9.3717,17.581,2.2138,12.414,-0.052462,-0.25533,2.1814,-5.0178
46,6.9281,16.687,9.3593,14.292,12.925,10.767,10.261,2.7002,-2.4536,13.579,-4.4987,10.121,3.7713,4.4503,8.4448,1.1434
47,-6.9209,4.6785,6.5934,5.1645,6.3244,5.256,12.169,8.413,-8.0754,-5.9495,5.7255,-10.048,18.423,19.737,9.2699,15.397
48,-11.158,-8.4345,-4.3822,0.12287,2.0832,-5.8846,-3.2043,-4.9029,-6.6675,-2.6631,-22.207,-2.1494,-6.4219,-2.9089,6.7862,-2.9722
49,-12.1,-13.721,-7.3432,-3.5948,-2.1602,-9.3799,-7.7242,-9.3142,-10.715,-12.041,-24.785,-10.051,-11.03,-5.8137,-5.2277,-0.78191
50,-14.744,-0.87847,-2.4915,6.9746,6.9616,-2.8098,-1.0741,-10.724,-17.457,-16.002,-14.914,-12.684,-10.887,-7.8556,-10.961,-4.2348
51,-9.95,2.0457,3.9134,5.7016,8.2253,3.1194,3.0107,-1.1179,-5.8294,-13.923,-0.5956,-8.5204,1.4265,1.5737,-3.5587,8.1565
52,2.1634,-18.744,-15.216,-18.783,-17.45,-18.104,-14.906,-10.931,-2.2434,-12.675,-12.7,-6.5244,-16.791,-17.603,-3.3427,-11.401
53,-7.3939,12.244,0.32049,9.2358,7.1016,10.887,-0.45592,-1.5137,-9.0063,-7.4221,6.1489,0.25565,-4.0618,-7.2542,-1.5008,-7.4653
54,-22.275,22.149,16.26,20.037,20.769,26.46,15.138,19.967,-0.8693,-27.61,45.8,-20.199,29.623,24.398,10.106,21.824
55,-5.5941,-8.5493,-7.3713,-5.8282,-2.6978,-5.1106,-14.897,-4.9293,15.817,-10.882,-12.198,-0.58844,-6.544,-0.23316,-3.7657,-1.07
56,-1.0112,-16.651,-9.2869,-12.056,-6.6264,-11.342,-9.1724,-2.0387,9.8908,-13.356,-11.603,-6.6023,0.35771,11.526,-12.633,4.0321
57,-4.3983,3.827,1.8336,1.8031,2.768,6.4027,3.2531,2.9864,-2.1344,-4.8875,-14.073,-2.2221,3.9377,18.138,-9.0583,0.75474
58,-0.32029,-1.4086,-6.4794,-13.127,-8.6294,-1.9915,-3.3134,-3.6938,-4.4795,-5.2007,-14.739,-4.4934,2.4913,15.233,-7.2041,4.0709
59,9.6933,-17.31,-10.266,-24.954,-14.772,-10.059,-12.051,-6.3166,-16.124,1.4427,-17.775,2.2801,-7.3825,-2.2305,-14.177,-4.3396
60,7.1917,6.9434,2.5703,0.99585,3.2101,8.8363,-3.8394,-1.1044,-15.36,14.534,1.8984,8.7263,-8.9301,-13.305,-6.3748,-7.1351
61,9.2789,16.094,2.3692,3.5848,1.9527,10.152,6.1791,5.591,-6.8381,9.9725,14.168,2.1826,-0.71137,-7.0273,-4.0113,-4.1176
62,7.0415,9.081,4.7172,6.8339,3.1288,13.422,16.851,9.4341,-2.2689,12.934,23.096,6.1987,8.7798,1.6209,4.8348,3.1691
63,-1.3857,10.743,10.051,16.468,9.6743,20,14.264,11.224,-0.014928,6.842,23.24,2.2596,8.678,2.5149,16.914,4.1144
64,-4.6593,3.731,8.4932,14.691,6.1199,7.8195,9.2383,6.2814,3.749,0.84561,24.615,2.6443,17.864,12.349,16.996,14.63
65,-15.088,-4.0301,9.4126,6.7339,6.8906,2.9841,2.2692,2.9,4.3497,-15.31,-3.7385,-8.8401,9.3301,13.693,6.4983,11.085
66,-16.476,18.564,15.025,17.828,13.258,15.102,11.389,4.0503,17.99,-8.1805,-1.0899,-0.79299,10.579,14.857,7.3804,11.024
67,-0.23419,-12.295,-8.6043,-19.165,-23.369,-20.67,-7.8923,-3.64,15.646,-11.154,-6.6552,-6.7178,0.69282,-1.1971,5.7793,-3.3441
68,11.228,-26.628,-16.223,-20.031,-21.339,-25.494,-22.02,-17.324,-3.1648,10.157,-33.516,10.48,-23.905,-29.534,-0.67016,-28.185
