NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-7.7087,16.747,15.567,17.085,12.962,14.886,9.1837,6.6038,2.3294,-9.6713,4.4911,-4.4758,0.17625,0.20378,-6.44,8.594
1,-4.4915,24.175,19.985,22.208,18.452,15.716,17.854,12.215,3.1458,-17.199,4.8655,-13.456,0.85419,5.4465,-11.054,4.5659
2,1.442,8.2789,9.2826,5.726,2.9236,2.9239,7.574,4.5073,1.8482,-22.19,3.3572,-17.925,0.61486,3.3977,-11.219,8.8635
3,-1.7663,8.6416,9.2145,7.1291,3.317,0.63023,7.331,0.90282,1.3762,-17.927,-6.8693,-15.77,-9.706,-7.9097,-13.268,-4.7732
4,3.79,-9.1696,-5.5694,-12.371,-13.744,-16.67,-5.3608,-10.686,4.2821,-14.886,-8.4365,-13.654,-10.728,-8.8235,-4.3612,-7.169
5,8.4821,-22.852,-21.354,-27.632,-26.331,-29.247,-18.443,-22.171,5.0892,-5.558,-20.353,-6.3178,-22.362,-18.78,-9.773,-14.485
6,3.4872,-9.7239,-12.58,-11.6,-10.207,-16.195,-9.1769,-10.681,-0.11791,3.2039,-19.502,-0.34191,-20.184,-15.148,-10.099,-18.862
7,3.8564,-5.8674,-7.603,-5.0547,-4.0799,-5.8118,-0.34117,-0.22621,-0.31893,5.4231,-0.36237,-0.99026,2.1108,4.0169,-0.46031,-7.5893
8,9.1438,-18.463,-16.589,-13.76,-10.902,-14.467,-6.8314,-3.4764,3.4558,9.0967,1.5223,2.06,7.6303,2.5932,7.105,-4.3706
9,8.6147,-24.627,-22.033,-19.133,-12.561,-19.822,-12.15,-6.3252,1.2374,16.344,3.274,13.999,9.313,-2.86,14.226,-7.9555
10,5.8407,-27.068,-24.636,-24.473,-16.814,-22.731,-18.683,-8.5059,-7.1467,16.151,0.43942,15.283,3.7154,-11.151,11.152,-12.703
11,0.084844,-6.9109,-10.45,-6.7717,-4.5647,-7.9425,-8.1774,1.973,-9.1368,21.033,1.6106,18.952,3.1766,-8.0547,8.6993,-5.5836
12,-6.4822,7.9169,1.7306,4.9029,5.4873,2.9438,3.7706,5.2171,-10.435,9.3068,10.618,5.855,10.982,5.638,7.4263,7.9591
13,-7.9808,4.7646,3.4241,3.5191,5.0363,1.476,-0.91324,-6.0439,-5.2714,9.237,-3.2157,5.6467,-5.4595,-4.2619,5.2414,3.0212
14,-15.254,16.532,15.811,15.434,15.641,12.39,8.8875,2.6164,-9.6588,-5.6034,-0.35937,-7.8778,-4.2413,1.4209,-4.9704,10.336
15,-12.757,18.137,16.194,16.309,10.964,9.8096,12.916,1.5466,-6.0916,-8.3386,-1.8397,-6.8075,-4.3612,3.0461,-6.694,8.6604
16,-10.579,9.1946,11.473,12.535,5.8313,2.7134,8.1079,-4.9741,-1.1154,-9.8781,-11.531,-10.795,-10.716,-3.9218,-9.4081,-0.38065
17,-7.3007,9.961,13.441,14.047,7.6914,5.5975,9.147,-1.2062,4.357,-7.5002,-7.3667,-4.9341,-6.7289,-1.0464,-5.5842,4.9691
