NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.036911,31.55,21.882,38.664,27.108,24.694,10.765,2.7172,-4.6947,6.5976,7.2429,4.3917,-5.7511,-2.1819,1.2188,-3.2633
1,-6.7646,34.745,27.473,39.341,29.765,25.9,20.16,7.584,-5.8385,-7.5413,25.328,-15.466,13.737,20.127,-9.1491,19.84
2,-1.9789,21.455,22.448,22.894,16.528,9.8957,19.104,4.3556,0.68032,-1.905,7.8159,-7.7873,-1.0062,5.6338,-4.9413,7.1584
3,-2.3289,24.216,21.96,30.478,23.732,14.4,20.178,7.5284,0.04136,-3.5317,2.6235,-8.5141,4.0662,9.7778,-6.796,6.9675
4,11.831,-1.1667,10.287,4.3002,0.4069,-7.0456,16.877,7.9897,6.596,3.8791,-7.1875,1.965,5.7546,10.622,7.0287,6.4239
5,-1.1982,15.572,15.437,18.174,15.86,21.476,14.852,18.991,-11.089,1.0936,30.659,2.9215,36.385,31.402,4.7456,27.081
6,-6.0211,17.738,16.518,16.005,12.538,24.185,15.757,21.657,-0.81953,-4.827,30.68,-2.5864,26.5,22.371,-4.8286,17.238
7,-14.588,19.224,14.541,15.813,12.757,23.59,12.656,17.376,0.54169,-5.3818,27.58,-4.531,16.063,11.858,-9.6955,11.346
8,-5.78,-16.874,-6.9602,-20.54,-19.91,-13.258,1.152,7.904,-0.070637,-10.899,11.438,-12.494,-0.60733,-2.7296,-0.68961,2.7857
9,3.9569,-25.657,-24.735,-31.178,-28.941,-27.259,-15.973,-7.8014,1.7861,1.1413,-29.324,2.0174,-34.488,-34.778,9.2842,-26.337
10,-3.3543,-2.9954,-10.417,-3.2748,1.7243,-3.9487,-10.798,-7.3147,2.0696,-2.9394,-7.4031,-6.1747,2.0952,-0.07021,3.2069,3.0261
11,-6.9953,-4.6966,-9.2677,-1.3397,4.0572,-1.7882,-5.3269,0.26297,11.374,-9.0952,-2.5317,-9.3204,10.885,7.7354,6.1129,8.7722
12,-12.995,13.477,2.4281,13.673,21.297,17.136,-1.5548,6.4498,13.577,-9.2171,11.073,-10.805,23.823,18.729,3.0901,15.17
13,-11.972,5.3082,6.0148,4.7513,9.9676,11.16,5.6469,15.191,8.9901,-15.653,26.2,-17.365,36.662,28.662,7.8198,24.712
14,1.8964,-12.174,-0.013841,-9.2435,-9.0826,-6.1235,3.8999,10.736,15.703,-5.6698,9.847,-0.26224,11.944,2.0521,15.826,0.6871
15,0.61655,-9.4441,-3.6084,-10.189,-10.246,-5.0054,-4.4827,-2.1436,6.867,4.4028,2.9675,10.464,-19.33,-21.336,-11.552,-18.536
16,0.69999,8.4935,3.7421,12.483,9.8811,5.7247,-5.8226,-6.5545,-1.8443,10.623,-9.5271,15.44,-24.835,-21.387,-9.6962,-16.392
17,1.112,-3.8868,5.0233,-3.0714,-6.9337,-7.2916,0.25797,-2.8424,-17.331,-3.6228,0.8816,-1.1962,-5.5226,2.388,-7.6413,3.8036
18,13.667,-11.618,-2.0439,-12.909,-15.864,-17.985,-5.8321,-10.236,-10.06,8.2095,-33.456,12.875,-31.989,-22.509,-6.5295,-19.413
19,17.508,-19.571,-12.647,-17.314,-18.475,-26.172,-15.167,-17.408,-10.826,8.1852,-35.44,9.6031,-35.265,-26.817,-18.31,-21.567
20,1.1659,11.037,4.9162,7.1411,4.1783,2.7985,1.2767,3.8983,-4.4687,0.87133,6.3103,-1.857,16.166,14.289,19.16,12.346
21,-2.6033,11.335,6.6073,6.2425,7.0952,8.384,3.6203,8.1909,-1.1131,-7.1623,13.511,-9.2037,20.995,14.92,13.733,10.189
22,1.12,1.393,0.029371,-3.528,-1.0502,3.8841,3.3075,7.4735,6.867,-5.3243,12.073,-4.0689,16.821,8.025,21.072,7.0779
23,2.9426,-8.3166,-10.122,-7.6663,-10.484,-5.865,-2.6027,-1.7306,12.941,-2.4646,7.6979,-2.2179,2.3643,-4.0497,21.802,-6.9154
24,0.72747,-6.7193,-6.9281,-4.8016,-5.9166,-3.0541,2.1883,-0.59202,11.354,1.963,15.298,1.1003,4.4402,1.4815,17.78,-2.9598
25,-11.587,1.5983,8.6003,7.6949,10.471,7.1428,14.92,7.9261,-9.1511,-8.5457,-4.2213,-9.8106,7.1258,14.843,2.7154,14.784
26,-11.164,0.22072,4.5509,6.3653,6.3918,7.2527,7.6298,-0.50756,-10.171,-7.0354,-4.5065,-7.6904,-1.7189,4.5777,-6.2286,8.612
27,1.0172,-27.286,-11.528,-19.86,-16.653,-24.44,-1.6533,-8.4127,-10.838,-4.8436,-11.279,-6.0905,-19.543,-15.457,-6.6202,-5.9779
28,8.3632,-25.054,-17.322,-20.331,-13.246,-27.314,-10.045,-15.174,-9.9608,8.2477,-28.927,5.6725,-25.916,-26.151,0.0103,-21.51
29,-2.2778,-7.0152,-12.019,-9.7309,-7.2366,-6.0537,-9.7501,-9.9404,-16.373,2.0375,-13.685,-1.7366,0.88722,-6.3971,-3.3853,-0.36264
