NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,13.193,-20.708,-15.706,-17.661,-13.375,-24.597,-10.072,-10.662,-3.0852,9.7405,-26.611,12.488,-23.46,-15.694,13.162,-15.566
1,14.827,-18.284,-13.522,-13.202,-14.507,-20.143,-13.912,-13.198,-8.4962,5.3471,-21.622,4.4784,-19.319,-12.7,3.7419,-9.5141
2,6.7634,10.038,3.5411,8.8389,6.5583,3.7487,-4.3521,-8.1224,-9.3098,9.045,-9.7406,10.436,-13.561,-8.8012,-5.2002,-4.9811
3,5.1074,9.3709,1.0545,3.2539,2.2773,4.0377,0.28757,-8.6024,-8.4794,2.1213,-0.29412,-2.0369,-10.69,-7.8172,-12.705,-0.85552
4,6.4859,-12.453,-8.4379,-14.686,-14.338,-10.239,-3.5008,-9.3647,-4.6466,1.0292,0.1502,-2.8274,-10.895,-9.4204,-3.5568,2.1832
5,5.557,-1.7832,-10.295,-1.6714,7.0374,-1.1828,-4.5583,-8.7751,3.6924,-0.072182,-7.245,-0.765,-4.9037,2.902,-0.073063,-0.0061316
6,-2.4545,19.288,5.3906,16.487,22.737,18.988,7.6832,3.0868,15.665,-8.3805,15.465,-9.5187,24.389,33.543,2.7627,25.509
7,-10.707,14.504,6.824,6.0681,11.488,13.744,9.27,9.5146,26.3,-13.192,19.833,-12.689,32.647,36.766,12.99,29.268
8,-7.7294,-1.324,4.1133,-4.6499,2.4441,6.8341,3.2615,10.005,35.022,-12.395,16.172,-14.636,24.451,21.28,1.574,18.021
9,-2.5729,-12.32,-6.157,-9.0988,-6.9608,-5.0373,-7.5478,0.22884,38.235,0.59917,-9.742,-0.38652,-7.356,-10.489,-2.6938,-7.0931
10,-5.0155,7.6535,5.6836,7.2891,7.3418,14.575,-1.2196,-0.74755,27.554,-2.7746,5.0467,-1.4664,1.4994,-1.6013,-7.5377,4.5561
11,-3.5793,2.0917,3.604,-1.8803,-0.70334,10.115,-1.4799,4.2407,19.584,-5.1337,3.3726,-1.8837,-5.3458,-9.744,-6.8374,-1.2615
12,1.8269,4.7931,3.4531,4.3564,3.4789,6.4537,-1.1848,0.94709,11.95,1.5728,-8.7525,2.417,-16.299,-19.195,-7.5663,-12.52
13,-5.4048,11.888,15.038,13.922,14.116,17.475,13.971,8.5272,1.666,-6.586,21.682,-10.406,15.093,13.325,-3.3205,15.348
14,10.581,-19.616,-9.9752,-20.384,-19.257,-14.199,-2.759,-6.7437,4.6249,4.7136,-7.7233,2.0183,-10.518,-13.508,3.8388,-12.707
15,4.2965,13.052,5.1191,14.719,12.423,10.582,4.2404,-0.63138,-17.453,9.7626,4.8626,8.1381,5.9258,2.4774,-20.197,5.4905
16,5.342,1.9959,4.4878,1.8129,-1.2284,-0.84386,7.9752,9.4816,-3.3791,4.3918,11.31,1.5968,18.777,14.774,-2.4428,11.251
17,11.769,-4.5978,-1.458,-6.9538,-12.258,-6.7975,-0.60361,0.30775,-0.55698,15.258,-5.2317,15.966,4.0079,-2.6146,14.074,-5.1328
18,9.8229,-11.385,-12.111,-15.34,-18.42,-14.017,-7.8797,-6.6624,-9.9384,11.677,-11.455,11.724,-0.23851,-9.5688,7.1872,-9.8723
19,8.1215,-9.0929,-11.575,-7.9318,-9.6526,-13.339,-8.1898,-8.9418,-7.2305,12.953,-10.52,13.944,0.9102,-7.3712,3.133,-10.735
20,-10.507,-0.27161,1.8067,-0.61546,-6.1998,-2.271,1.4821,-0.38762,-13.893,-5.7683,7.8547,-5.7089,-5.0412,-4.3016,-3.0757,-4.8739
21,-4.9214,-9.8673,-7.8575,-8.4533,-15.402,-11.6,-4.8374,-8.4922,-15.776,-5.3843,-4.8655,2.6294,-21.675,-19.174,-9.2836,-16.234
22,8.7648,-16.925,-16.529,-19.076,-24.013,-22.465,-12.473,-16.165,-12.885,-3.1111,-16.314,0.99027,-30.697,-24.035,-20.448,-20.125
23,-0.5796,14.6,4.6837,16.582,15.77,10.114,-6.7453,-7.4404,-19.135,5.4412,-7.4204,7.1387,-19.764,-12.633,-21.67,-14.396
24,-10.808,16.167,15.103,19.915,18.483,16.558,5.528,4.9583,-23.58,-11.131,20.968,-13.632,13.173,18.858,-10.088,18.164
25,-5.1231,9.0505,9.0068,9.3372,12.531,7.3454,5.5648,4.5396,-2.7867,-2.9899,-1.7636,-6.3728,0.42128,5.1327,14.029,0.70019
26,-2.9212,3.2422,6.2691,3.7579,5.2587,3.1022,8.1023,4.2776,-1.0684,-2.0697,4.4379,-3.4948,14.14,17.41,33.236,16.199
27,1.0812,5.3545,6.0333,6.4415,6.0412,3.7325,7.094,5.8588,1.0838,-1.9175,4.1769,-5.0936,16.203,16.182,30.745,13.471
28,-7.0362,20.09,17.014,19.746,17.426,19.445,11.678,18.358,8.7986,-3.4638,17.617,-5.5598,24.808,22.105,26.333,19.929
29,4.1996,-7.8022,3.5039,-8.9456,-11.337,-7.3159,6.1266,11.627,18.868,-4.3727,13.76,-4.6755,14.123,12.177,24.732,18.519
30,-4.4989,2.2328,-0.70702,-0.93484,-4.408,-1.0664,-2.538,1.8411,-2.9596,-5.3203,9.8965,-1.8101,-7.1873,-8.9657,-11.133,-4.4906
31,5.1415,-4.3396,-7.0058,-5.4211,-5.6155,-8.2943,-5.4877,-4.1103,5.0928,-1.6638,-2.9413,1.6223,-22.579,-22.925,-8.7827,-16.437
32,-1.8905,3.8812,-0.072698,5.4848,3.6171,2.312,-1.4497,0.39353,6.7881,-9.6078,12.206,-9.2739,-5.1521,-7.3423,-11.809,-3.9004
33,-10.71,17.878,17.536,25.134,21.322,21.3,7.997,7.1785,4.0911,-15.937,30.361,-13.718,13.28,9.6983,-4.3252,9.5825
34,-6.9602,-5.4044,5.3162,1.8149,-0.408,-2.145,4.6941,4.0569,15.09,-21.275,13.863,-15.582,3.3073,3.3437,-4.8004,8.9504
35,10.626,-6.8881,-2.56,-6.1624,-1.2362,-0.28796,-7.1217,-1.5088,9.0187,2.6603,-12.457,5.0196,-7.3197,-7.3207,-17.737,-9.3343
36,-4.6388,31.326,20.729,32.247,37.456,33.428,12.165,14.227,3.3048,1.8234,11.135,4.0236,24.529,24.652,-14.097,18.922
37,-12.903,34.181,30.312,39.043,38.387,36.309,30.747,27.515,4.3669,-14.825,32.608,-13.004,50.445,52.371,9.0176,38.871
38,-5.8976,17.442,18.877,20.994,17.025,19.144,27.948,21.492,4.3574,-7.8854,12.055,-1.1686,31.912,36.153,36.171,20.683
39,-0.39481,-8.4299,3.4715,-5.4833,-15.079,-1.4471,16.153,13.442,-0.45264,-6.8349,2.4967,-1.2309,18.694,20.546,21.696,9.9225
40,17.286,-21.861,-31.282,-32.987,-36.901,-28.76,-31.871,-29.385,-21.125,21.823,-46.347,18.473,-47.919,-52.679,-17.375,-61.222
41,7.4359,-12.667,-21.276,-19.279,-19.53,-15.687,-22.719,-24.465,-27.796,16.509,-15.772,15.137,-20.18,-24.046,-26.426,-23.17
42,2.2794,-14.678,-17.238,-17.251,-19.349,-12.664,-17.61,-21.008,-21.017,7.5346,-10.699,6.717,-13.479,-13.01,-20.065,4.4837
43,-11.392,7.9716,-2.8149,7.2742,5.3411,6.4411,-8.6391,-13.212,-21.072,4.7257,-1.8554,2.5447,-11.515,-13.286,-17.413,-18.457
44,-7.8763,-8.49,-1.8828,-4.7252,0.46985,-4.809,-4.337,-2.559,-12.982,-5.8344,13.159,-10.616,3.5315,1.4558,-4.6658,3.4171
45,-5.505,15.057,14.863,14.101,18.869,21.47,6.9551,5.6123,-4.5314,1.9315,18.286,-1.9714,8.1792,5.2894,3.6973,1.7262
46,1.1696,-18.682,1.2523,-16.939,-6.0675,-9.9262,2.7914,3.5038,8.9866,-0.13857,10.099,-4.29,3.7596,0.96338,3.3873,-3.335
47,7.5509,-5.3753,0.41277,-7.9258,-2.0575,-7.884,-5.1189,-1.8493,13.758,7.1971,-5.2957,3.2367,-11.751,-14.687,-11.705,-16.593
48,-1.3731,12.835,15.259,9.8985,17.8,5.6275,8.2569,13.34,10.583,1.9229,16.919,-2.8477,13.975,16.346,-15.871,15.161
49,3.1452,2.9154,3.2437,-2.5804,10.687,-14.931,3.7216,7.2358,12.996,3.4278,1.8652,-3.5744,2.3129,3.3199,-0.5501,-0.91862
50,-2.3631,8.113,7.2265,3.602,5.6693,-21.799,12.668,12.185,-5.9069,-4.7179,24.511,-10.482,21.657,21.256,4.8114,22.046
51,-4.4035,8.3872,3.7361,5.0031,12.387,-19.588,9.1131,7.8519,-2.0434,-5.1804,4.7768,-11.477,-1.0611,-2.1228,11.068,-8.9208
52,-3.8674,10.211,5.6019,7.8672,13.429,-10.395,6.07,6.2914,2.0959,-5.7024,14.747,-7.0981,5.7523,4.4087,12.35,3.9614
53,-9.1737,6.4243,1.7958,2.5582,3.886,-4.6072,3.5782,3.8117,2.7423,-15.292,19.385,-13.821,8.6561,4.7723,8.34,11.651
54,-1.459,-6.5579,-9.235,-8.4737,-6.4723,-8.3606,-7.0137,-8.6686,7.1367,-7.1369,-3.6955,-4.2244,-12.687,-15.061,7.0776,-10.461
55,-1.5655,4.3721,-2.9529,6.1223,10.416,15.989,0.39161,-7.5863,3.6275,-5.5346,3.0416,-3.599,0.1457,-1.5629,-3.6582,-1.7961
56,-7.4672,2.3249,0.84522,9.1306,11.832,26.277,6.7712,-2.491,0.71228,-8.0091,11.622,-11.79,10.83,11.457,-7.1705,8.846
57,0.16379,-14.698,-5.2095,-6.0457,-5.8286,11.003,-0.24481,-2.2373,2.2569,0.041499,-0.74641,-2.8327,0.76191,6.5784,11.736,9.3017
58,12.704,-29.079,-17.318,-21.398,-23.244,-7.3134,-13.452,-10.919,3.9392,6.9217,-20.869,-0.01084,-17.927,-10.133,14.855,-6.5374
59,11.544,-14.063,-11.451,-3.9447,-7.9213,4.3362,-12.033,-14.035,-5.4529,20.793,-27.935,14.694,-20.059,-11.409,9.4673,-19.728
60,11.563,-14.015,-11.479,-4.0297,-7.9286,4.4139,-12.039,-14.077,-5.4081,20.853,-27.846,14.638,-20.092,-11.348,9.399,-19.728
61,6.601,4.1378,-1.7545,12.568,8.2691,13.843,-0.96967,-6.2741,-12.646,12.221,-16.465,4.0995,-6.2598,4.3468,-5.9136,-0.88966
62,3.8353,24.954,15.773,26.252,16.191,30.127,12.357,6.7018,-9.2002,7.0562,6.569,3.9356,12.105,19.92,-5.9873,16.407
63,8.1993,17.616,15.162,20.792,16.531,25.735,12.069,9.5267,-4.578,-0.63617,8.9376,-3.3946,12.948,17.499,-5.2554,13.007
64,11.285,0.039823,4.3585,4.9451,7.1845,7.9979,6.0805,4.8651,-5.9209,1.3348,3.0749,4.6071,11.391,13.429,5.7329,15.321
65,11.553,-13.972,-11.505,-4.0099,-7.9097,4.3814,-12.035,-14.089,-5.4466,20.856,-27.92,14.633,-20.135,-11.381,9.4055,-19.728
66,6.653,4.2187,-1.8102,12.532,8.2371,13.867,-0.94218,-6.3344,-12.606,12.126,-16.488,4.1402,-6.2643,4.3486,-5.8647,-0.88966
67,3.8012,24.935,15.773,26.244,16.156,30.131,12.389,6.7202,-9.2883,7.1243,6.6056,3.9077,12.107,19.916,-5.9998,16.407
68,8.1947,17.635,15.166,20.814,16.579,25.759,12.1,9.5293,-4.5743,-0.61061,8.9069,-3.3609,12.966,17.589,-5.2568,13.007
69,11.267,-0.01782,4.4074,4.9988,7.1486,7.9939,6.0718,4.8669,-5.8739,1.3546,3.087,4.6008,11.39,13.415,5.7904,15.321
70,-12.11,20.659,16.821,26.169,21.016,22.143,11.082,11.291,-4.0816,-4.5634,7.3227,2.5266,13.71,13.295,1.7328,13.126
71,-11.008,10.46,15.719,12.122,11.297,14.78,15.498,16.869,11.185,-12.184,17.694,-6.5846,25.425,25.815,8.5263,23.287
72,-1.2884,-19.983,-11.52,-22.037,-23.223,-18.822,-0.42114,2.2864,25.072,0.30194,-13.502,4.5314,-6.2987,-6.4238,15.336,-4.727
73,-1.9241,-15.951,-13.916,-14.891,-13.506,-13.706,-8.325,-5.517,16.315,3.8028,-21.778,6.5594,-12.93,-13.612,-0.14791,-14.25
74,-4.5526,-14.053,-12.837,-15.651,-13.167,-13.84,-8.1302,-4.8644,7.0455,2.1153,-22.101,6.9198,-9.8546,-11.945,-7.6926,-7.6179
75,-4.4485,3.6264,-7.925,0.18918,0.72439,-0.47711,-12.405,-8.4106,-8.2149,6.6907,-14.995,7.4581,-9.9193,-14.658,-29.563,-14.978
76,-12.626,29.901,14.586,25.758,31.143,25.117,7.4449,7.3991,-9.2956,-1.1695,9.6168,-0.90225,16.559,11.312,-15.816,12.882
77,-7.7003,-2.305,-2.3974,-4.5254,-0.030681,-5.0455,6.3672,12.276,1.0904,-8.2682,3.7142,-5.4197,11.458,4.6629,7.4979,13.751
