NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.59433,17.148,20.381,19.058,11.569,16.259,15.859,11.321,-6.1357,-0.52218,7.0284,2.4286,-0.3493,-2.8227,-13.347,-4.2483
1,0.85495,11.949,13.904,9.5761,3.6357,10.294,7.5815,6.1361,-5.6769,-2.3941,12.84,1.0192,0.93644,-1.1999,-5.287,6.9714
2,1.8897,7.2204,3.1136,1.706,-1.6746,-0.05916,-3.4715,-4.9002,-3.5706,-3.1296,-9.4928,-4.0128,-22.155,-23.111,-10.459,-7.2949
3,4.3055,-4.6227,-3.2181,-6.431,-11.702,-7.4419,-10.285,-9.3029,1.0653,-1.2298,-9.3067,-2.2596,-21.07,-23.634,-9.7592,-6.4135
4,2.3576,-5.9195,-4.4309,-7.5855,-11.191,-7.18,-10.735,-8.1564,-2.7601,-5.2621,-5.962,-9.9671,-19.088,-23.392,-16.283,-12.071
5,6.3424,-12.722,-12.835,-11.747,-14.074,-12.488,-12.288,-11.486,-3.5637,4.955,-3.7818,1.5674,-12.025,-16.221,-22.091,-17.273
6,-0.42313,7.8313,6.5857,8.6223,7.2987,11.373,11.064,11.424,-5.0965,1.7731,12.302,3.6462,11.189,6.4619,-9.3112,6.0113
7,-0.032053,10.475,9.5842,7.3642,7.7207,15.86,14.16,17.698,1.3186,-2.6884,14.255,-0.95904,20.735,16.812,1.99,8.4571
8,5.0797,-9.0185,-8.1534,-11.791,-6.7081,-3.7698,-7.688,1.8786,7.4559,2.1672,4.1667,4.8817,17.794,14.74,11.402,2.3569
9,5.5195,-10.527,-13.186,-16.558,-10.421,-9.3563,-15.219,-6.7764,3.3393,3.2222,-5.6148,4.8856,8.1039,5.499,7.723,1.3465
10,3.4471,-0.95451,-3.7791,-6.539,-6.6793,-1.5439,-10.628,-6.6905,-1.6609,7.851,-14.362,7.6408,-5.8806,-6.1712,1.1731,-4.3708
11,-4.3135,11.148,10.879,11.722,6.8175,9.7722,2.4388,2.5767,-5.8917,2.6609,1.1928,-1.6542,2.7397,6.9729,-2.3516,5.0957
12,-6.6945,8.2428,11.235,13.848,10.468,7.9662,7.4908,3.0213,-3.2749,-5.0024,6.1973,-8.0536,2.807,5.5344,2.7052,10.613
13,-4.7412,2.3667,5.2112,7.4939,9.4161,3.003,7.8691,1.36,-0.11139,-7.7629,3.3164,-7.9141,-5.0847,-1.3265,-5.1776,2.1723
14,-2.0614,-1.8947,0.33638,-0.39384,1.3649,-5.1601,2.2492,-0.050708,-0.17344,-6.9453,0.68065,-9.7251,-8.2181,-4.7543,-13.358,-4.3092
15,-3.7445,3.4667,5.3506,9.0603,7.1116,-0.12695,7.6696,3.8628,-0.099077,0.14875,0.024716,-4.2741,-7.5102,-6.3232,-15.932,-4.922
16,-7.9408,8.8814,10.95,13.927,12.03,6.6428,15.244,13.634,-3.0644,-9.1868,14.817,-12.389,9.3294,10.432,-15.099,10.636
17,-3.5215,-1.27,0.069746,-0.073089,-0.073854,-3.0093,1.9918,5.0739,2.0966,-4.5939,4.0509,-6.1062,4.1914,1.4766,-6.6309,9.6038
18,0.078652,-13.051,-10.636,-8.6162,-6.6732,-11.864,-11.542,-7.6916,-1.3056,1.6322,-14.245,-0.4079,-10.604,-17.764,-0.087834,-4.7626
19,4.527,-6.5908,-5.7995,-4.0591,-2.6697,-9.0534,-8.5471,-5.0764,-2.6618,7.8148,-4.0066,8.6531,2.8233,-5.0103,9.3527,0.33504
20,4.7257,1.629,-1.5959,-0.83632,0.59704,-5.717,-0.72518,1.8052,0.47255,5.3278,1.6167,5.2548,13.015,4.4609,13.046,5.0122
21,7.7591,-2.2826,-5.0671,-4.2517,-3.3303,-5.7123,-0.52578,-0.55218,5.3173,10.05,-4.8174,13.465,9.0532,-0.33704,21.584,-3.2915
22,5.7715,3.9608,-0.11903,3.0701,5.003,2.0339,7.0796,5.4247,1.7407,2.9104,-0.45432,8.5082,13.223,7.4605,18.464,-0.15853
23,0.29881,20.959,16.711,24.015,27.309,20.588,24.899,18.443,2.7859,5.0563,14.597,11.147,22.302,23.224,19.518,14.325
24,4.0753,-4.422,3.7487,0.81633,5.3537,3.0884,5.6423,0.27024,2.9762,-5.5883,17.813,-0.99381,18.636,25.237,18.479,21.286
