NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2.2655,-1.8493,-1.4256,-6.777,-10.1,-3.012,-11.961,-7.3856,2.87,-1.5197,-4.7349,2.4046,-10.289,-10.117,-11.189,-6.8258
1,-7.1473,14.027,8.5997,9.7969,4.8773,12.947,5.7137,1.6915,2.6485,-4.2253,-0.38442,-5.5228,-4.7348,-3.1294,-11.875,-8.2985
2,-5.5407,12.849,13.827,14.006,10.122,12.711,15.359,9.8717,14.703,-10.336,13.882,-9.3128,11.084,15.016,-6.579,12.06
3,-6.1167,4.963,9.7795,6.5352,5.0009,6.4417,15.22,8.223,15.215,-10.74,11.108,-9.292,10.614,14.884,-8.926,13.34
4,3.8378,-11.644,-4.6847,-14.684,-14.232,-10.413,-2.3132,-3.1161,8.8301,-2.8749,-13.673,-2.4758,-11.261,-6.8211,-2.4589,-7.2422
5,6.4438,-4.2135,-2.8663,-0.97182,0.3841,-3.6346,8.8211,2.7905,-8.5303,2.2847,-1.7364,1.3487,1.1023,-0.3881,0.80283,-1.7522
6,4.3951,-5.0828,-1.1045,-1.5086,0.34586,-1.884,9.0668,8.8018,-8.5845,3.9536,11.475,6.484,13.131,10.409,14.941,4.2003
7,8.1787,-6.3971,-2.5152,-3.7619,-0.3024,-1.8648,6.9558,7.1136,-3.9886,2.2368,7.0382,3.998,10.97,9.0941,19.321,3.1156
8,10.538,-6.5514,-4.985,-1.7781,2.1272,-1.2741,7.8537,-1.9198,-3.9794,11.934,-4.615,13.392,0.36276,-0.95721,15.012,-1.9236
9,0.057342,-1.0478,1.9906,3.5029,8.9954,2.3016,12.414,6.2952,-5.5012,3.2749,4.7593,4.5923,10.18,7.7999,8.3504,8.8997
10,-1.9063,2.4665,-0.41328,0.18664,-3.3067,-1.5438,9.1789,5.5889,14.318,-6.371,2.3523,-4.7241,3.6474,0.97251,-8.0076,6.5252
11,10.104,-4.4985,-4.8931,-5.8434,-5.7287,-9.1169,-0.45908,-4.805,17.353,10.594,-12.779,12.392,-12.893,-12.24,0.82254,-5.0436
12,16.071,-5.9023,-7.3398,-9.4648,-10.945,-9.0824,-5.511,-11.949,7.9367,10.112,-14.496,7.751,-15.474,-12.856,-0.1011,-9.4404
13,23.928,-13.239,-14.126,-21.91,-25.182,-17.932,-16.218,-14.952,6.6308,19.678,-11.207,13.359,-14.621,-14.266,-2.5692,-11.287
14,18.693,-8.5139,-13.983,-13.619,-16.512,-15.356,-20.796,-17.075,-4.7529,20.156,-22.9,7.9318,-25.731,-27.154,-10.991,-26.08
15,14.487,-3.0954,-7.8593,-0.64648,-2.9819,-4.4807,-14.481,-11.18,-4.3797,21.75,-18.602,10.611,-19.275,-19.568,0.50576,-20.329
16,6.8927,-17.598,-10.728,-10.109,-10.169,-14.851,-17.916,-4.3615,-12.405,4.3328,2.9916,-4.8298,0.83434,1.3249,12.212,0.24592
