NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-3.8409,-8.6994,-5.8786,-6.411,-1.7308,-10.817,-6.0435,-0.35374,-2.4771,-3.3667,-6.6524,-6.1813,5.0008,11.044,9.5081,8.995
1,-8.9633,3.1844,-1.1828,6.4338,12.916,-0.059987,0.94996,-2.9685,-5.0783,1.2508,-13.171,-2.3485,0.12587,6.8094,12.518,5.1844
2,-13.684,28.669,17.905,26.704,33.276,21.733,18.238,7.8996,-0.18692,-7.4186,1.6091,-11.329,10.67,16.098,14.185,21.413
3,-3.8811,5.6094,10.193,4.6805,8.7846,2.6805,8.2597,9.8272,13.648,-6.2081,18.801,-5.2498,24.829,25.327,31.633,27.895
4,-1.2588,0.60663,8.09,4.0349,3.9877,3.1207,7.832,4.9123,3.3048,-2.0897,3.6507,-0.61056,7.5356,2.5899,17.416,3.0608
5,2.8351,-8.6101,-10.068,-13.003,-15.648,-10.696,-15.187,-10.521,1.7926,8.1204,-4.5491,11.24,-16.642,-24.285,-16.249,-18.671
6,0.60651,-10.949,-10.843,-12.572,-14.518,-12.091,-13.367,-9.1979,-6.274,3.9473,-3.2135,4.582,-18.459,-22.711,-18.943,-22.762
7,-6.773,-3.9999,-6.9276,-2.0269,-3.9619,-1.6251,-5.4571,-3.0937,-8.3893,7.8881,4.5135,8.6214,-14.976,-16.035,-10.241,-20.086
8,-17.195,20.929,13.846,22.468,21.561,24.229,20.316,19.293,-6.0067,-7.0135,31.395,-8.1255,16.387,14.665,-3.4819,6.7519
9,-11.38,25.176,19.062,23.573,21.434,25.093,25.181,21.508,14.283,-3.593,28.904,1.1773,26.277,27.06,30.959,17.182
10,-0.0059725,-12.675,-5.5797,-9.8487,-7.3187,-14.702,-1.7448,-6.6849,13.117,2.0043,-14.892,4.1966,-0.02994,2.9858,33.61,6.6909
11,2.7902,-15.816,-13.455,-13.588,-9.9186,-16.426,-10.56,-14.623,-12.215,2.8792,-31.19,-2.4592,-15.565,-11.233,-1.8944,-8.8523
12,3.6241,-10.387,-9.3108,-3.7824,0.40339,-10.532,-0.7668,-6.1852,-18.084,5.5955,-22.02,2.6699,-7.1247,-5.6914,-4.5797,-1.613
13,-0.31272,0.24266,-3.6871,3.7307,4.4925,-2.614,8.2019,1.7078,-7.8352,-0.088651,-8.605,-2.5147,3.7986,3.9769,-6.0443,4.6794
14,-1.8984,18.089,11.715,15.499,10.724,13.933,19.977,10.807,2.3508,-0.6747,-1.2308,-1.9697,5.1387,5.0403,-5.572,1.5344
15,4.8617,3.9355,6.3703,5.968,3.8838,6.5489,-3.8411,3.6339,9.318,3.1889,10.489,3.7272,6.0245,3.668,-20.788,1.35
16,9.6767,-16.34,-7.796,-16.914,-19.024,-15.756,-21.396,-3.557,-0.72806,-0.2778,9.5696,2.105,-0.4191,-2.3595,-28.48,-1.3127
17,10.932,-12.029,-14.204,-18.776,-20.121,-14.961,-30.603,-15.864,-12.348,12.552,-14.249,11.265,-27.99,-29.196,-30.581,-29.812
18,3.7315,0.18005,-2.0485,-0.59397,-1.1279,-1.2358,-14.069,-4.6929,-8.8051,4.449,-0.93714,0.59983,-11.515,-9.968,-17.366,-8.7979
19,-2.6568,-6.4376,0.13625,-2.6153,-2.9027,-6.2368,-9.9176,-1.2286,-0.66942,-1.5941,10.118,-3.4452,8.9488,13.198,-4.5472,12.304
20,-8.0598,15.788,8.8309,15.394,17.099,10.183,7.281,2.3305,-11.875,-0.51835,-5.1223,-6.4733,6.4772,8.023,-3.1601,13.555
21,-9.3199,10.065,8.8136,11.296,13.05,8.7997,5.9215,0.41356,1.487,-1.9691,1.8472,-5.1311,9.838,12.3,7.5352,19.955
22,-9.1252,6.7975,4.0685,5.8772,7.894,7.0128,7.3978,0.30632,6.1092,-13.213,2.8234,-14.799,5.6382,7.0428,-3.785,10.689
23,-1.0181,0.079246,-3.6744,-1.1965,1.3088,0.87522,1.5155,-0.25049,16.742,-3.693,-3.0322,-1.6815,-0.32315,-1.8698,3.5578,-0.212
24,7.2481,-14.179,-15.035,-16.893,-16.039,-12.386,-11.909,-5.5806,10.514,-1.9234,-6.8348,-1.723,-6.6803,-10.176,4.1616,-6.374
25,3.0434,1.8374,-3.4635,-0.69925,-0.81064,1.1597,2.2349,-6.9522,-0.036365,3.8666,10.1,1.2431,-5.377,-2.4734,-0.099034,-9.2677
26,1.9802,6.108,2.0726,0.98572,2.7106,4.0381,9.8225,0.27339,2.8278,4.3714,15.457,-0.14364,2.9197,4.1711,10.585,3.0163
27,-4.0716,7.7535,4.9155,5.7533,6.443,4.4224,14.73,3.719,-3.7294,-1.7235,7.0638,-6.9417,2.8859,4.5003,1.6428,8.2904
28,0.86774,1.0623,0.53612,2.1066,-0.031192,-4.0275,6.2939,-0.41878,-2.2427,3.4203,-8.2426,0.89138,-3.6149,-2.7012,2.5205,4.5627
29,-5.7654,15.678,13.037,17.948,14.796,13.064,17.649,10.287,-7.4589,-6.1469,-1.8228,-9.2958,9.3184,8.5986,-9.2794,10.939
30,0.63804,-6.5693,3.8649,-1.2812,-1.9921,-0.9068,1.5109,5.0798,-4.8903,-9.7576,2.5939,-8.025,11.452,11.072,-3.4531,7.8411
31,1.1547,1.4376,7.4256,6.5317,3.8796,7.4088,7.1014,5.2331,-15.209,-2.3149,-7.0367,-1.9905,-0.43165,-1.9165,-5.8315,-4.8404
32,-3.7053,9.8446,9.1904,10.344,6.3462,13.2,12.554,7.8817,-12.108,-4.9536,5.4183,-3.3168,13.208,10.026,-0.054806,6.8716
33,-2.7559,9.6664,7.7197,2.7756,3.2176,9.3322,8.3343,11.567,-10.221,-11.476,14.047,-6.03,19.428,16.284,9.7947,12.213
34,-1.127,-0.03036,0.69226,-6.8389,-4.3943,0.43617,-2.565,9.7572,-6.6725,-8.3558,10.986,-2.1242,7.4735,4.6314,14.784,0.52552
35,-5.5337,10.379,15.042,15.467,16.767,15.508,17.734,20.149,11.571,2.3546,30.346,1.4137,20.609,17.316,9.4326,15.741
36,-6.2717,1.2586,5.1428,5.2745,7.3494,3.9132,8.6135,10.295,15.997,4.9998,12.686,3.5304,9.9941,10.902,25.343,7.8204
37,-3.3265,-7.005,-4.4098,-3.823,-4.1943,-8.4958,-0.5113,-0.63608,3.6909,-2.6041,-6.7252,-1.4598,-1.4208,2.4317,14.031,1.1959
38,-6.5432,7.8777,2.1582,10.11,9.8695,2.3712,8.5333,-0.38582,5.3587,1.8481,-8.535,4.9223,0.011709,0.20685,4.0687,3.2134
39,-5.1408,0.88384,-3.3229,0.88996,3.1476,-4.8023,1.3976,-3.3279,4.9752,-4.1829,-8.7227,-1.2329,0.95183,0.090573,3.0354,7.716
40,0.56885,-2.2322,-1.5693,-0.11331,4.6811,-3.2326,10.563,-1.677,11.566,2.1963,3.1423,7.7411,9.6246,10.961,3.4885,13.225
41,3.1394,-17.109,-14.535,-19.411,-16.632,-17.32,-9.8536,-15.335,9.8343,1.4101,-9.7038,6.4773,-6.6436,-7.4149,-2.0118,-6.2746
42,-2.7757,0.14877,-8.3621,-4.728,-2.8087,-0.34078,-5.3127,-12.43,6.165,8.892,-10.204,8.7515,-10.799,-16.629,-10.492,-16.796
43,-5.2271,4.7651,-1.5976,0.24946,2.0597,6.7511,0.37169,-2.9695,3.7125,-8.2749,13.535,-9.0249,9.4964,1.8829,3.5802,6.0881
44,-3.0741,9.5981,6.7262,7.5133,5.7579,10.887,-0.15068,-0.46893,9.9951,-2.422,13.65,0.83481,2.4219,-3.3606,17.654,3.9957
45,-4.9817,19.089,15.669,14.312,7.5227,19.089,8.8785,6.2945,15.036,-9.4417,20.282,-5.7856,-1.3992,-3.9406,6.729,0.87553
46,5.2104,3.8798,6.5686,-6.277,-11.416,3.5499,-5.0817,-1.0939,22.1,-4.5505,20.991,0.20099,-7.6522,-10.239,11.337,-2.5885
47,-0.85235,7.0647,7.4391,2.3969,-1.0004,6.8594,-3.9913,1.7266,11.374,-5.5576,9.4281,-4.7601,-12.061,-11.987,-13.176,-9.0375
48,-1.4277,17.877,17.127,18.329,12.817,17.381,15.882,16.846,10.755,-3.0889,4.3409,-1.961,3.0045,7.2005,-12.904,6.8062
49,5.2081,-2.0101,6.0043,-0.47308,-4.0644,-0.56082,8.3637,12.756,5.2248,-5.49,0.049936,-4.9883,13.796,16.866,-1.0891,15.454
50,-5.0548,19.078,15.711,14.234,7.4978,19.074,8.876,6.3509,15.067,-9.3659,20.223,-5.812,-1.3442,-3.9901,6.7415,0.87553
51,5.2191,3.8684,6.5608,-6.2471,-11.4,3.5826,-5.084,-1.1042,22.129,-4.5819,20.965,0.18103,-7.6711,-10.279,11.248,-2.5885
52,-0.82452,7.1377,7.4329,2.362,-0.93071,6.7717,-3.9915,1.7503,11.324,-5.5011,9.3961,-4.8392,-12.052,-11.953,-13.158,-9.0375
53,-1.4267,17.783,17.082,18.284,12.801,17.362,15.876,16.908,10.771,-3.0937,4.352,-2.0257,3.0529,7.2003,-12.829,6.8062
54,5.2293,-1.9854,5.9423,-0.47285,-4.0412,-0.61892,8.3046,12.76,5.2545,-5.4823,0.07267,-4.9535,13.834,16.893,-1.0615,15.454
