NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,12.814,6.0922,12.968,11.76,8.903,8.4396,11.205,7.8802,12.868,8.8815,7.4223,13.347,9.6477,23.084,22.234,12.126
1,5.8619,18.115,15.749,19.913,14.8,17.798,13.72,6.3512,5.9592,4.4619,-4.2295,9.3102,-7.225,3.3622,7.1165,-3.4887
2,3.5407,21.308,19.298,20.555,15.821,17.093,10.851,5.9254,3.0202,-0.10268,6.2205,4.3666,1.1637,7.6722,5.3916,5.1714
3,0.17864,4.4901,4.8396,0.5085,3.3673,0.8128,-5.7617,-4.4888,-0.69874,-11.573,8.636,-7.6068,3.9746,6.8513,-0.23956,12.942
4,2.6431,-9.3063,-13.409,-15.367,-15.593,-13.567,-22.398,-21.11,0.096729,-1.2888,-17.907,1.8841,-25.728,-26.857,-5.8708,-8.2729
5,3.7627,-10.136,-13.234,-15.444,-16.668,-12.028,-16.994,-17.491,-6.3624,-5.4923,-8.128,-5.5793,-17.692,-19.777,-11.977,-7.313
6,1.7564,-4.7744,-8.8433,-10.89,-7.1772,-3.5878,-8.1942,-7.4351,-6.7151,-5.7495,2.2618,-2.4576,-4.3361,-9.5363,-6.0106,0.040165
7,5.4576,-12.718,-15.687,-19.696,-16.502,-9.3718,-16.215,-7.3672,-2.1528,-6.1815,-3.764,-4.5885,-5.0567,-16.663,-2.7527,-5.3105
8,5.6176,-10.013,-8.3908,-12.527,-8.747,-4.8413,-8.3038,2.3661,4.2693,4.7586,1.4882,6.1899,7.2511,-6.4902,3.897,-6.9012
9,2.3888,-7.8445,-3.4635,-5.0513,1.7031,-1.5564,3.4082,8.2574,3.9748,0.28175,6.1649,1.6196,18.193,8.3879,7.0873,-3.2026
10,6.0258,5.3842,5.8404,8.9509,7.3952,6.8095,16.456,10.038,1.4652,7.32,-2.6164,5.9595,14.977,19.791,15.077,3.7843
11,0.44772,7.2776,5.8084,6.4482,8.3118,5.2126,13.776,1.1382,-0.82065,3.3807,0.67691,4.7051,9.7736,21.824,16.495,11.525
12,-6.5769,6.2578,6.3313,8.2544,8.4621,4.856,7.5091,-3.3614,-1.8163,-1.0134,-10.418,-0.46687,-8.649,6.9463,6.7598,5.8323
