NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,6.4261,-5.2662,-1.2094,-7.4564,-13.271,-4.9791,-1.3731,3.1021,4.5205,4.81,4.9285,5.4606,6.2001,3.0366,5.0271,3.214
1,10.041,-9.1105,-7.3687,-13.601,-16.781,-13.307,-11.34,-14.888,0.23066,12.974,-18.257,12.854,-25.711,-24.567,-0.52837,-21.387
2,-0.93173,6.7576,2.3474,1.9925,0.97346,-1.3502,0.27308,-14.452,-2.1636,1.4284,-10.949,-3.162,-22.501,-16.116,-15.545,-14.838
3,-8.1429,16.18,11.466,10.877,8.9808,9.6071,11.499,-3.5325,2.2317,-6.7262,5.6631,-11.85,-5.3992,2.0683,0.51869,7.2289
4,-11.751,6.7576,5.941,1.3262,0.84473,2.2431,4.3931,-1.3074,1.617,-14.017,9.651,-18.341,-1.74,6.9598,9.2432,13.166
5,-1.7503,0.87144,-3.198,0.34701,3.151,-3.0503,-3.0346,-10.305,-4.101,-7.1014,-3.9671,-11.575,-10.604,-4.4453,2.183,-0.76516
6,6.5673,-21.46,-13.88,-20.852,-15.509,-21.539,-12.763,-15.148,6.908,-7.7787,-1.2492,-9.4811,0.48265,2.9034,13.884,12.393
7,3.622,-12.796,-11.346,-11.334,-8.429,-11.449,-11.663,-10.551,-3.9977,1.6139,-15.172,-2.2164,-7.0797,-10.741,1.9744,-8.8703
8,2.7647,-1.8139,-2.8941,2.6742,6.9037,1.7277,2.2093,4.6863,-9.862,2.5676,-6.1546,-0.62469,4.5912,-2.3994,-1.6251,-9.0029
9,6.8514,-7.3771,-5.6151,-4.4352,0.77705,-1.0587,2.4593,9.2027,-1.6369,3.8895,7.4507,2.6864,21.022,9.479,-3.2601,5.2098
10,8.104,5.6059,8.5412,5.1928,2.5407,10.364,14.719,18.195,-4.2294,9.0484,7.241,12.675,16.987,8.3669,-1.6598,-7.8343
11,5.0841,7.7702,7.5149,11.145,6.5211,11.356,13.139,13.698,-5.6771,6.8233,-0.53212,8.7199,3.469,3.1477,-8.7779,-6.1567
12,-3.6942,12.433,10.977,14.774,12.079,13.503,17.284,12.237,-0.47675,2.6015,15.179,6.8118,12.253,16.234,-1.4292,8.7062
13,-7.1212,8.0143,5.787,4.7551,3.9135,7.2346,8.2638,2.2715,8.1459,-3.7735,8.0242,4.5094,-1.754,4.6798,-1.552,4.704
14,-16.849,23.825,13.649,20.601,18.632,17.204,13.847,0.79713,7.8617,2.4345,0.25267,7.2348,-13.277,-3.4445,0.69349,4.614
15,-11.275,-13.865,-9.1075,-8.8321,-6.0086,-13.934,-12.166,-18.69,16.63,-1.1567,-14.177,-1.3023,-22.158,-11.647,-3.2533,-0.56386
16,-19.712,2.6345,0.80605,10.01,11.833,1.4786,-0.23765,-11.814,0.63104,-6.3706,-12.786,-11.704,-16.15,-6.8833,-10.374,0.25689
17,-13.084,-6.7406,-5.5585,-5.6913,-1.9628,-9.1712,-9.2422,-11.904,6.2998,-5.5224,-3.2747,-9.1175,-3.8903,1.6159,15.855,12.838
18,-5.9478,-6.7643,-8.4754,-10.299,-9.8836,-12.244,-12.013,-12.704,-1.6375,-4.6189,-10.778,-8.1642,-8.6261,-10.746,11.329,-4.6346
19,-7.9057,18.613,12.832,17.912,17.666,15.266,14.795,11.287,-1.6892,-1.2755,8.0655,-1.1112,14.337,5.9137,11.648,3.8481
20,15.942,-27.018,-17.439,-27.71,-28.185,-19.583,-21.882,1.4413,4.6074,7.06,-5.9375,17.319,6.5244,-9.0154,12.924,-15.402
21,11.62,-3.809,-5.1457,-5.5362,-9.1159,2.5124,-6.1447,3.6323,-11.93,12.512,-13.485,19.446,-3.7603,-18.477,-23.705,-31.405
22,8.1601,9.8143,7.0928,8.5583,2.5728,15.454,9.9162,19.372,-1.2862,9.0234,10.971,18.353,18.061,9.089,-10.872,-6.1658
23,6.7228,2.3262,3.3817,-0.68033,-5.8937,4.7735,3.4897,16.654,3.0159,0.40737,18.802,7.8928,18.325,15.862,-8.1064,4.0825
24,11.334,0.52765,0.8068,-2.3445,-6.0654,0.44737,-3.3859,2.0278,-4.7319,6.8874,-7.6024,9.787,-11.481,-8.6964,-13.236,-14.507
25,15.951,-26.949,-17.448,-27.751,-28.187,-19.589,-21.861,1.398,4.6002,7.0194,-5.9441,17.32,6.6162,-9.078,12.879,-15.402
26,11.586,-3.8629,-5.1773,-5.4626,-9.1317,2.4762,-6.1981,3.6297,-11.995,12.495,-13.483,19.451,-3.7903,-18.544,-23.711,-31.405
27,8.1211,9.8787,7.1053,8.6323,2.5834,15.427,9.8874,19.433,-1.2861,9.0324,10.969,18.318,18.046,9.0888,-10.9,-6.1658
28,6.7365,2.3285,3.3852,-0.65957,-5.889,4.785,3.5106,16.583,2.9939,0.42516,18.884,7.8644,18.29,15.885,-8.0675,4.0825
29,11.322,0.56844,0.81414,-2.3163,-6.0243,0.42012,-3.4512,2.0732,-4.7137,6.9069,-7.6164,9.8175,-11.48,-8.6716,-13.216,-14.507
