NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-4.3121,-20.265,-24.481,-22.522,-18.969,-23.411,-27.451,-20.932,-8.6046,0.0068659,-24.841,1.7755,-16.879,-22.729,-6.4812,-17.093
1,-3.152,-7.6269,-12.116,-9.7758,-8.4943,-10.043,-15.344,-11.295,-14.813,3.3928,-21.003,3.4735,-15.781,-18.502,-11.715,-14.876
2,-6.2298,9.5063,5.321,7.4517,4.7152,6.6145,4.7337,4.6337,-21.641,-4.9865,-4.9326,-5.4987,-5.7388,-4.4128,-10.84,-4.6059
3,1.5672,-5.2523,-5.7379,-8.0854,-11.67,-8.0121,-10.542,-9.3411,-16.638,-3.1083,-7.1582,-0.5879,-15.897,-14.873,-9.9857,-5.7568
4,0.35601,4.1046,-1.0953,-1.403,-8.8825,0.72787,-7.5295,-6.4734,-10.839,1.0184,-10.157,4.3752,-23.851,-23.885,-21.703,-19.726
5,-5.5605,24.23,19.715,20.275,12.787,22.269,12.48,14.666,-9.0528,-7.6944,10.251,-4.3053,-5.6374,-5.9013,-19.403,-5.3774
6,-1.2968,21.146,19.082,18.412,14.809,17.848,12.276,15.281,-0.20728,-14.045,20.36,-12.603,6.489,7.7492,-12.364,7.1852
7,0.8911,15.657,14.231,11.016,5.3685,10.814,13.886,16.004,6.5572,-14.311,24.451,-14.36,14.635,14.294,-6.9162,10.259
8,5.3235,4.7289,8.1159,3.1054,-2.4101,6.8528,9.9494,12.117,11.061,-4.8007,17.221,-6.2209,7.3305,5.4275,-1.6146,-2.13
9,13.29,-0.14516,4.5173,0.79526,-3.1985,5.1207,5.9666,6.9851,10.389,3.182,11.035,0.54687,0.80965,0.53435,-2.5283,-10.774
10,18.8,-0.7547,5.1468,-1.2263,-2.8585,5.4212,5.7734,6.4175,10.96,9.4244,20.362,9.9088,12.794,11.867,2.4064,2.1304
11,15.518,-3.3311,1.5175,-0.46818,3.7419,4.3473,-1.6721,3.0335,10.24,15.126,7.2289,17.054,7.371,5.9287,11.393,-3.9922
12,4.3068,13.455,13.987,23.602,29.162,18.693,15.134,15.008,4.818,18.1,7.1054,20.895,17.903,17.002,17.751,5.3324
13,-0.16126,4.0975,10.885,19.386,23.267,8.1954,14.957,12.585,-0.65,4.3528,11.274,5.8486,26.646,27.564,27.672,30.265
14,-0.049155,-4.0993,4.0898,9.9673,10.108,-2.7427,7.1392,4.5694,0.95086,7.1163,-0.73153,10.424,12.619,17.005,35.062,22.509
15,-8.3536,5.0838,6.064,14.086,13.734,2.0355,10.221,4.9939,-5.3844,1.8081,-6.6478,3.7799,2.5325,7.5942,19.249,10.048
16,-11.803,2.85,1.1932,7.3839,4.1207,-3.626,0.36509,-7.1478,-5.6462,2.246,-15.017,3.2022,-11.057,-6.6072,8.9817,2.9753
17,-13.779,5.0646,5.4721,5.5313,1.4181,0.018261,3.656,-4.127,-5.0376,-6.8623,-9.756,-6.3703,-9.1601,-5.1474,-6.1968,2.1565
18,-10.301,11.749,8.8799,8.3181,8.068,6.7868,6.941,0.50703,2.7017,-4.1107,-5.6794,-0.31765,-6.9637,-2.1602,-11.059,3.2372
