NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-4.594,-7.1396,-3.7313,-9.8159,-11.563,-1.406,-10.842,-4.4067,3.5489,0.15256,6.0247,-3.9906,-4.8229,-9.4001,3.2698,-10.591
1,-0.8335,-9.3194,-8.705,-9.1605,-5.7731,-4.9961,-11.141,-5.6585,2.0239,2.9968,-7.5209,-2.4944,-15.443,-18.587,-6.3693,-18.666
2,1.1757,4.4201,1.8654,3.052,5.9942,6.7473,5.4966,11.303,2.0642,0.97254,4.6951,-1.024,5.6771,2.2052,-2.0961,0.42866
3,3.239,1.3583,1.0233,-2.3168,-0.28742,1.4364,3.6919,9.8624,1.8079,-1.554,4.2941,-5.8633,9.6687,8.5874,0.57772,4.9185
4,9.3199,-7.4481,-9.1201,-11.519,-9.9092,-8.7469,-9.6437,-5.7849,9.0948,15.387,-15.218,9.9785,-10.059,-8.2256,3.0354,-9.9032
5,-2.9398,11.088,8.7026,13.784,14.134,11.757,10.028,6.5972,6.1003,7.9107,-0.11922,8.4111,3.5343,7.276,8.1174,4.042
6,-6.7878,11.635,11.143,13.665,15.266,13.363,9.3046,9.2454,1.9354,-5.0033,5.8088,-5.3935,10.558,15.883,10.59,14.981
7,-0.14362,-5.6932,0.54911,-3.9379,-2.6474,-3.6977,-2.8337,-3.5641,2.2631,-0.66699,-5.3205,0.52251,1.738,5.6535,13.115,13.611
8,-1.9473,-5.9555,-3.55,-7.5317,-5.9475,-6.3287,-5.3536,-6.2089,-1.5107,0.54891,-15.89,4.1837,-12.849,-9.4371,0.91232,-4.8138
9,-1.6826,-6.7828,-4.0135,-7.3144,-5.4911,-7.4891,-6.4147,-4.5044,-3.9158,-1.8717,-2.0871,3.4299,-3.6284,-3.5382,-7.7933,0.96117
10,2.5562,-14.059,-14.25,-19.263,-18.982,-18.053,-18.859,-14.538,-7.9342,-5.034,-2.9621,-0.62511,-8.3409,-12.612,-13.328,-4.6002
11,2.9889,-7.1265,-11.988,-11.291,-13.069,-9.984,-17.006,-12.617,-6.8203,2.1554,-9.2227,8.4007,-15.666,-22.836,-12.291,-20.737
12,-0.67978,-2.305,-2.6545,2.9231,0.42726,0.87897,-3.8283,-2.1272,-10.686,-6.3955,5.9017,-2.3774,0.57537,-7.3756,-15.865,-7.7498
13,5.5294,-8.5561,-7.9325,-8.9829,-4.845,-8.8271,-7.4818,-6.3158,-2.7185,-5.2039,3.5325,-2.7195,1.2603,-3.4949,-3.1308,4.4065
14,-3.3533,12.486,6.0945,10.88,14.992,8.8762,12.967,9.6527,0.47845,-4.3906,4.5634,-2.1505,7.6235,6.165,2.6647,3.859
15,-4.0455,4.9664,5.8721,9.3225,6.7897,4.1734,9.7113,9.6223,0.00052386,-8.2359,7.5725,-7.4201,13.877,13.07,12.184,9.714
16,-2.5853,-1.2992,0.58184,-0.62131,-2.4577,-2.1674,-0.088658,0.88831,7.193,-1.146,-2.846,-0.21391,2.5467,2.058,14.38,0.7723
17,-6.0069,23.067,19.785,21.513,22.338,22.01,22.454,17.883,9.7385,-1.8461,12.495,-2.6364,14.524,16.463,7.1826,7.7881
18,-1.6378,14.884,16.634,13.607,14.245,16.479,16.54,12.218,13.226,-6.4461,24.759,-9.1243,23.024,28.019,13.483,25.112
19,2.071,-0.10018,1.4835,-1.588,-2.3418,2.557,-1.1875,-1.719,13.527,-2.3571,-2.2205,-3.1291,-3.193,-0.42708,12.381,1.836
20,-5.1013,14.639,11.801,13.061,10.668,15.35,12.378,8.4696,7.2684,1.9734,-2.5471,0.5474,-0.65929,-1.3357,3.6374,-4.3619
21,-6.9704,10.497,12.304,9.539,5.7106,13.625,10.52,7.2638,-0.13922,-8.4685,11.55,-14.791,11.317,9.899,0.071511,8.6424
22,-0.53344,-10.602,-5.1962,-11.408,-13.745,-7.5068,-13.824,-10.959,6.0849,1.5938,-8.4926,0.26672,-13.525,-14.376,-3.4199,-8.4872
23,7.4255,-34.973,-25.848,-34.452,-33.491,-34.294,-36.44,-29.982,0.82428,5.8908,-25.356,9.1928,-32.171,-32.487,-13.035,-24.256
24,3.0372,-20.994,-20.727,-19.949,-22.378,-23.909,-27.481,-25.252,-4.0438,14.648,-30.237,19.792,-34.166,-35.027,-18.377,-32.701
25,7.4004,-35.018,-25.833,-34.409,-33.477,-34.302,-36.427,-30.046,0.85775,5.8989,-25.345,9.2287,-32.206,-32.448,-13.026,-24.256
26,2.9891,-20.961,-20.811,-20.012,-22.342,-23.864,-27.42,-25.271,-4.0252,14.598,-30.165,19.715,-34.253,-34.961,-18.344,-32.701
27,-5.6721,5.039,-0.61005,5.8011,3.9919,1.6599,-2.0824,-1.7734,-8.4475,1.0075,-7.519,6.8389,-8.9937,-10.663,-19.306,-9.2068
28,1.3338,-6.1946,-1.1949,0.21609,5.2898,-4.7722,-1.126,1.3278,-4.5169,-1.1986,8.5853,3.6341,9.5652,9.7089,-2.1332,11.704
29,6.4879,-13.796,-9.3387,-9.3313,-2.8988,-14.222,-7.4446,-5.753,-4.5986,3.2842,-10.894,4.836,-4.5073,-3.4894,3.4128,-1.9533
30,7.3956,-35.002,-25.883,-34.387,-33.497,-34.351,-36.47,-30.053,0.80204,5.9035,-25.288,9.1954,-32.183,-32.484,-13.034,-24.256
31,2.9912,-20.904,-20.78,-20.047,-22.402,-23.866,-27.446,-25.305,-3.9849,14.63,-30.203,19.729,-34.215,-35.019,-18.312,-32.701
32,-5.6141,5.0388,-0.5944,5.826,4.0184,1.7163,-2.0382,-1.7998,-8.5114,1.0294,-7.5337,6.7932,-8.9152,-10.684,-19.294,-9.2068
33,1.2649,-6.1357,-1.2033,0.16148,5.2258,-4.7284,-1.1614,1.4027,-4.4621,-1.2475,8.5841,3.5864,9.6058,9.6463,-2.1698,11.704
34,6.4855,-13.854,-9.3887,-9.3213,-2.9251,-14.223,-7.4086,-5.717,-4.5917,3.3626,-10.846,4.8307,-4.4511,-3.5644,3.3943,-1.9533
35,3.1728,9.1695,1.917,7.0356,7.4888,1.1809,9.2008,2.9744,-5.3121,10.338,-9.6753,14.956,-4.9641,-2.8413,1.0202,-2.9992
