NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,3.1582,1.9735,0.063785,-1.9672,0.033639,-3.1333,2.2745,-1.158,3.1628,2.5854,-13.245,2.5874,-4.0999,-4.2639,-5.2978,-5.8947
1,2.3685,3.3689,-3.5397,-3.0309,-5.3392,-6.2977,-0.10617,-4.9665,4.2663,0.69245,-15.615,-2.9616,-10.835,-9.0883,-7.2801,-4.7285
2,0.22067,10.427,4.2048,6.5837,-1.2144,2.843,3.4973,-2.337,4.2384,4.1547,-7.9586,-0.12123,-10.403,-6.5653,-9.4385,-2.3341
3,-4.2692,8.5814,10.146,9.8336,2.101,12.002,6.412,3.1846,-0.88171,-0.895,1.6964,-6.0054,-4.3351,-1.2987,-9.7402,-2.4489
4,-3.0745,-2.7819,4.7934,3.8705,-1.3908,7.7769,1.8636,2.7304,3.7184,4.466,9.829,2.1337,3.2742,5.7651,2.4115,0.030315
5,-2.1168,-9.1806,-2.8947,-3.9271,-4.8402,-6.6464,-4.029,-8.1073,4.1268,11.711,3.9675,12.113,-7.6064,-8.111,8.0992,-2.9553
6,-4.7894,1.1152,3.7472,5.5068,5.1027,1.6539,5.5873,2.631,-4.7225,4.8481,5.8825,1.8264,0.63508,-0.87461,5.9491,2.0723
7,-2.1722,7.4102,5.8118,6.8945,10.297,7.2659,6.783,8.2694,-3.817,5.2496,5.4749,4.4443,5.3197,3.6128,9.4045,5.6049
8,-4.7442,4.2466,5.449,6.5313,8.3537,7.3295,5.3369,7.4092,-8.9001,-2.4302,1.9342,-1.669,4.6597,4.5479,4.1075,1.9867
9,-3.1002,4.4351,8.3089,8.1963,9.6795,8.8021,8.7144,7.7275,-5.575,1.8185,-1.9033,4.53,5.6746,6.5091,5.2972,2.7268
10,0.36658,-0.18563,1.9116,3.9414,6.3476,3.5528,5.4568,3.9395,-5.5151,-1.5449,-4.5606,-1.1551,6.5111,7.2997,2.3551,5.0628
11,-2.4863,-0.27881,0.95643,6.493,7.3134,3.8306,7.002,4.5451,-3.0017,3.1654,-6.5566,3.9662,6.5254,7.1418,3.5185,7.0536
