NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.031688,2.8927,3.9699,6.0353,9.3331,3.5802,2.5812,3.5188,5.6318,5.7561,1.305,4.6879,-0.86128,0.12781,-9.8553,4.2459
1,10.773,-25.362,-20.666,-22.779,-22.885,-27.522,-26.088,-19.736,5.0814,6.0379,-15.128,2.1733,-16.748,-16.581,-6.3567,-6.6464
2,13.833,-14.463,-17.155,-17.171,-16.657,-19.636,-21.147,-18.007,5.2177,19.516,-18.655,16.389,-20.876,-21.468,-8.4835,-17.8
3,-0.32491,19.995,12.549,19.706,20.669,16.746,12.963,10.455,-3.908,7.691,6.3211,2.2114,2.176,1.0766,-14.262,0.84846
4,-5.1941,23.367,21.231,24.411,23.228,21.933,19.125,16.848,-1.7527,0.099824,24.059,-5.5807,21.583,19.352,-0.25237,18.102
5,-3.6245,16.005,12.353,15.65,15.361,13.743,6.4892,6.0989,7.2537,8.1627,-0.8514,7.1379,-3.1466,-8.8866,11.185,-1.2161
6,-14.452,18.478,19.971,20.913,20.489,20.803,18.503,20.93,-5.0854,-12.099,21.382,-14.106,25.082,21.736,10.432,23.128
7,1.332,-21.63,-11.752,-18.637,-18.14,-18.862,-10.475,-9.8241,1.6653,-1.8357,-6.8871,-1.8056,-0.14555,-2.6389,15.879,3.2166
8,2.7986,-20.835,-21.438,-18.72,-20.682,-21.029,-17.344,-19.995,0.73154,8.7439,-30.313,9.6312,-23.29,-28.539,-1.8355,-26.828
9,0.70799,-14.63,-17.523,-13.643,-14.884,-11.476,-14.997,-14.4,-6.0423,5.0602,-16.962,5.1662,-10.271,-14.696,-11.892,-16.912
10,4.5102,-16.078,-18.136,-17.402,-20.118,-16.69,-16.459,-19.092,-8.0135,1.2273,-17.612,0.91539,-17.22,-17.229,-13.514,-10.796
11,6.2528,-9.2111,-11.236,-7.4753,-9.0172,-13.171,-9.1662,-14.508,-6.8757,6.9112,-17.42,7.5763,-20.198,-15.921,-13.604,-11.75
12,-2.0957,5.3388,1.4674,12.053,14.066,2.5738,5.9736,-0.6527,-10.983,-1.6188,-2.5975,0.58349,-5.8896,1.935,-18.34,-6.8865
13,-3.1221,5.0288,5.9958,12.918,14.143,6.2706,13.948,6.3107,-10.842,-11.011,13.579,-5.9366,10.895,17.23,-7.2353,11.728
14,5.5825,-16.912,-7.8954,-11.972,-8.5255,-14.813,-2.4754,-5.4861,-3.0715,-8.3376,2.3032,-2.6713,3.4073,7.2047,-3.0262,9.3023
15,11.199,-15.904,-9.1832,-13.521,-11.004,-14.145,-7.9084,-10.197,4.5449,4.3367,-16.67,10.607,-15.269,-11.369,-5.2137,-13.658
16,4.6089,7.0253,6.5637,9.8225,2.6074,7.7026,8.3289,0.62297,3.1103,6.0807,-9.8741,11.222,-9.149,-5.7358,-2.2023,-7.1012
17,-8.5689,22.463,19.837,25.288,19.911,19.708,20.951,15.157,-5.0591,-11.11,18.99,-8.3593,16.876,19.529,1.6844,24.084
18,-12.751,21.965,19.604,18.574,23.762,19.941,16.643,18.21,0.30167,-17.706,28.629,-15.663,21.843,22.68,6.5133,24.25
19,-6.8971,10.179,7.17,-0.11232,0.55225,10.675,2.3605,11.885,5.5532,-17.384,14.732,-18.423,8.9837,6.7502,9.0448,6.217
20,3.4025,-10.295,-13.076,-27.33,-27.798,-7.8792,-17.584,-8.6259,8.7893,-4.2417,-4.1167,-5.5364,-4.3772,-12.413,1.3665,-11.833
21,7.3197,-4.5468,-6.033,-16.277,-19.431,1.2814,-12.364,-4.1364,13.503,9.12,-8.7214,12.768,-9.0649,-15.875,-2.2821,-18.779
22,2.4749,4.163,3.8627,3.5614,2.5819,11.813,5.0767,6.8626,6.5532,6.7537,1.4533,7.7281,-0.52944,-1.7548,-8.8928,-13.368
23,-5.2067,23.097,17.844,23.905,22.038,24.798,21.518,17.399,4.2508,10.983,12.275,11.838,6.0941,9.2831,-10.244,-4.0143
24,-8.3924,19.917,18.244,23.768,21.881,20.509,19.116,17.818,-2.0297,0.14748,22.897,-2.4249,13.484,20.323,-5.9529,18.516
25,3.3777,-19.383,-13.215,-16.647,-10.114,-21.497,-13.798,-11.943,2.2546,4.5981,-14.604,1.0462,-13.402,-3.6453,7.8562,-0.080495
26,4.179,-11.695,-12.498,-14.073,-9.4543,-19.353,-14.304,-16.962,0.75133,14.119,-30.403,14.734,-21.692,-16.448,3.613,-8.1827
27,-1.3605,3.9808,4.9561,6.3216,8.605,2.3026,3.6434,-1.3337,-10.765,-0.37512,-11.635,-0.62433,1.9142,1.9666,4.9853,0.18079
28,0.035954,-1.9989,2.7192,3.8911,11.896,-1.5161,0.012385,0.78189,-7.6852,-2.7213,-1.3734,-2.4215,15.546,11.988,21.921,12.825
29,-0.95517,-9.1943,-7.945,-6.6765,-3.3249,-9.9353,-8.0426,-5.2497,-7.7181,-6.6598,-4.1987,-9.5735,10.959,2.6853,20.018,13.341
30,9.2984,-4.8409,-8.894,-10.43,-11.145,-8.1332,-13.502,-6.0087,-3.0538,2.4588,-6.0434,2.9635,1.3501,-9.8806,12.525,-11.685
31,14.893,6.6918,5.0644,0.92196,-2.0525,5.1797,3.3738,5.0004,3.7678,10.688,7.6555,9.0361,5.9918,-3.2574,7.805,-10.427
32,7.4247,19.08,14.357,20.369,10.963,19.973,17.911,15.641,0.68436,7.4341,23.165,3.6891,8.1258,6.3424,-3.9693,-4.0064
33,9.0711,11.685,9.5187,11.623,4.7834,9.9116,8.0148,6.4876,-2.343,4.4591,24.29,-0.87445,1.2707,8.0058,-6.9109,4.1216
