NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-4.1625,1.6821,4.292,1.5893,1.7069,2.9741,1.9671,0.72333,-12.664,-6.2552,5.7875,-13.215,4.2266,11.739,-20.926,3.162
1,8.4768,-23.57,-15.282,-23.445,-19.85,-22.205,-19.218,-12.348,-1.1757,-2.9019,-9.673,-8.2962,-7.4766,1.0792,-14.133,-0.2803
2,2.7863,-8.4278,-9.2944,-4.4241,1.1401,-8.2399,-6.8734,-9.0347,-9.6006,1.5251,-21.128,-6.7081,-10.627,-0.81056,-18.955,-6.802
3,-0.023068,-7.7911,-1.7981,-3.4604,6.044,0.75672,4.863,2.8582,-8.6023,-7.4508,-1.8756,-12.539,12.829,21.634,3.6464,12.506
4,1.2193,-2.9995,-1.6519,-2.2843,8.869,5.3976,6.6597,3.4684,-9.6498,-5.2306,0.62342,-8.7194,12.107,17.312,6.1539,8.2471
5,-10.607,16.756,15.503,15.026,21.822,22.946,23.046,17.947,5.5627,-12.821,23.367,-8.5324,25.602,31.906,28.499,27.494
6,-5.5976,-1.7154,3.2664,-8.3941,-4.0713,7.6244,7.3592,10.433,10.746,-8.692,15.991,-2.401,12.224,15.879,30.591,12.028
7,0.12285,-14.986,-11.785,-22.499,-18.835,-8.5647,-12.698,-11.919,12.584,7.9861,-3.3562,9.9925,-11.846,-10.487,13.191,-12.373
8,-3.2145,2.2857,-3.9205,-7.5972,-7.3201,4.0329,-1.1404,-8.8101,6.4628,7.4355,-7.4504,2.9159,-18.549,-17.821,-1.9204,-16.517
9,-7.0525,14.244,3.2307,2.3212,-3.0819,15.105,4.6902,-0.27887,12.431,8.1355,3.6953,1.8222,-7.2336,-11.111,-3.942,-9.7514
10,0.68998,12.459,6.5793,6.0441,-1.5118,10.553,7.8113,0.47334,12.703,5.0848,-2.0867,1.0925,-4.7286,-13.051,-24.042,-12.814
11,4.1276,4.1256,0.69595,1.5942,-5.4932,0.97804,0.9833,-2.7752,6.8464,1.2684,-9.4135,-3.4125,-4.2848,-12.038,-22.391,-9.5513
12,7.9585,-16.852,-15.102,-15.145,-19.149,-21.877,-18.226,-17.895,-2.3947,12.714,-25.724,10.067,-16.404,-23.364,-10.243,-16.385
13,3.392,-22.509,-22.906,-23.911,-23.216,-28.549,-23.761,-23.053,-19.206,4.6561,-25.521,2.2667,-17.661,-25.897,-9.1707,-18.163
14,-0.39631,-4.9269,-13.919,-7.5906,-6.1572,-9.3801,-13.779,-15.745,-18.932,10.792,-21.222,6.8361,-15.398,-21.711,-5.8062,-14.357
15,-3.1836,4.5057,8.8536,11.058,12.674,2.2661,14.895,14.214,0.73702,-3.9695,20.047,-0.91564,26.043,24.115,35.229,22.586
16,-1.1798,4.5711,3.6295,7.1311,9.1363,1.2744,7.8239,3.15,-4.5398,-3.634,1.2033,-0.018242,4.5235,6.5123,21.098,1.741
17,0.54758,15.721,15.53,16.557,17.545,13.523,11.347,7.8996,0.36033,0.40386,9.3243,6.5531,6.6997,8.5238,16.569,10.145
18,5.0119,-2.3912,8.0417,1.0495,-2.1021,-2.2898,-0.9397,3.0997,11.384,-6.7926,17.148,0.98252,9.7389,9.3852,11.052,16.952
