NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,9.4553,2.1594,-4.6458,-2.6308,-5.9894,3.6524,-1.2731,-3.3961,-9.3932,16.035,-1.6884,14.899,-11.777,-10.935,-0.71931,-15.114
1,-3.3338,9.4054,5.2022,7.5336,5.518,10.798,6.5158,3.8203,-0.52632,8.4473,19.699,8.3321,9.2767,9.0619,-4.638,11.849
2,0.77284,-4.2333,-2.9984,-6.2417,-9.703,-8.1111,-3.0965,-10.46,4.6626,4.1524,-4.1659,2.8074,-9.269,-7.2251,-7.3763,-6.5142
3,1.3233,4.8494,-2.4673,0.3654,-4.0591,-3.8539,-6.2572,-19.005,-8.6501,13.239,-23.679,12.101,-21.493,-18.486,-7.8753,-27.459
4,-7.9478,-0.31007,1.1494,1.5741,3.4993,-1.9043,0.55836,-6.1567,-12.337,-2.6929,-2.0663,-2.3904,7.3518,7.7524,-0.0070469,10.69
5,9.4435,2.1083,-4.6938,-2.5831,-5.9268,3.6911,-1.2203,-3.3968,-9.4097,16.036,-1.7332,14.85,-11.715,-10.939,-0.72579,-15.114
6,-3.2654,9.4609,5.1956,7.6092,5.473,10.741,6.4784,3.8492,-0.54206,8.4837,19.663,8.3656,9.3123,9.0103,-4.633,11.849
7,0.78683,-4.1759,-2.9893,-6.1703,-9.691,-8.064,-3.1355,-10.452,4.6185,4.1439,-4.2622,2.8229,-9.3418,-7.2097,-7.3617,-6.5142
8,1.322,4.8829,-2.4911,0.42132,-4.0305,-3.8127,-6.2617,-18.937,-8.5695,13.217,-23.65,12.147,-21.529,-18.502,-7.8329,-27.459
9,-7.9898,-0.28225,1.1622,1.5519,3.5333,-1.9699,0.47254,-6.1584,-12.423,-2.6939,-2.1292,-2.4009,7.3996,7.6651,-0.023957,10.69
10,-6.6633,-3.1799,0.29067,2.4703,4.1718,-6.3095,-6.1662,-8.8738,-16.096,-2.6871,-17.328,-5.471,-8.7359,-9.3377,-10.761,-2.3952
11,-4.6989,3.22,4.8936,9.0506,10.414,2.435,0.68899,2.4208,-5.0286,1.9534,-5.2488,-3.5522,2.5393,1.119,-4.6461,8.9833
12,-8.768,6.5477,2.4092,6.8205,5.3219,7.4991,-9.5546,4.1273,0.1886,-2.361,-2.6076,-8.2812,0.46246,-2.0246,-2.0402,3.093
13,-15.061,14.544,11.692,16.952,17.208,19.136,-1.3302,15.606,-1.0869,-9.1326,14.75,-6.2371,18.202,17.265,-1.3941,18.077
14,-8.8786,9.6217,9.3257,10.577,10.196,12.162,0.58284,18.649,3.5629,-17.387,20.663,-10.896,19.59,17.931,-1.5556,20.468
15,-8.2665,17.445,9.7218,14.065,12.006,17.527,1.3983,9.206,17.176,-7.1029,22.912,-1.6932,11.357,13.169,-6.4001,4.703
16,-2.777,5.2618,3.4059,0.99147,1.233,4.9446,-3.3674,3.3486,24.614,-1.9355,13.141,4.1619,1.804,3.0701,3.2893,3.7379
17,1.7673,-5.8552,-4.734,-8.3457,-7.8347,-7.7422,-6.6629,-2.5859,9.4286,-4.4768,3.0266,0.42152,-0.93048,0.0021679,-4.9138,-3.0453
18,2.6599,-5.6772,-0.84193,-5.0979,-6.2255,-8.2321,-5.4462,-0.65335,0.98479,-0.76539,-5.02,5.5234,-3.5113,-2.1372,-4.8474,-7.338
19,7.4339,-11.082,-7.0384,-10.23,-8.2575,-13.232,-11.921,-8.7281,0.66383,2.3982,-16.136,5.6265,-14.491,-13.01,-0.29518,-8.658
20,4.5634,0.75516,0.59987,1.4345,0.23889,-4.7042,3.485,-4.5745,-2.3906,-7.5613,-2.942,-6.8659,1.6877,1.9962,10.441,1.8658
21,8.3152,-13.058,-7.5413,-6.7603,-4.6004,-15.148,-0.3103,-10.492,2.6581,-2.4266,-15.684,-2.656,-8.8321,-6.0069,11.224,-5.0148
22,-4.6321,11.789,8.6771,15.214,17.055,10.863,18.576,1.082,1.1126,-4.9523,1.3885,-7.0668,10.165,11.794,-4.5932,10.269
23,4.4752,-19.25,-7.9297,-18.174,-16.937,-16.166,-0.55234,-5.0121,4.4098,-8.6123,1.257,-9.0632,4.3387,6.7324,-5.7183,7.0254
24,16.894,-25.879,-19.236,-26.023,-25.024,-22.54,-20.287,-20.488,-2.1004,10.744,-24.586,9.0533,-27.8,-23.369,-23.389,-23.86
