NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-8.7747,-4.2318,-14.517,-17.191,13.641,-18.538,-19.004,-23.673,-11.113,-8.5817,-15.741,-25.629,-17.648,-8.1707,-5.8995,-3.3656
1,-14.113,-12.556,-16.243,-16.157,13.862,-21.394,-15.412,-18.121,-15.55,-2.9999,-30.683,-29.677,-18.292,-15.424,-5.6091,-6.3356
2,-17.569,-5.629,-13.698,-6.3428,8.1428,-13.094,-9.1073,-11.154,-12.651,-7.3805,-18.246,-11.973,-1.9727,-4.7591,11.925,8.366
3,-9.3377,15.196,4.3878,9.7681,-6.8773,5.2433,6.3703,7.4928,-4.0264,-14.455,4.8015,9.7522,16.873,11.021,33.833,27.301
4,0.037602,8.5885,1.4985,-0.59534,-4.0218,1.3031,1.0513,2.75,6.8607,-13.366,11.413,12.754,15.746,10.053,29.936,22.87
5,-8.7747,-4.2318,-14.517,-17.191,13.641,-18.538,-19.004,-23.673,-11.113,-8.5817,-15.741,-25.629,-17.648,-8.1707,-5.8995,-3.3656
6,-14.113,-12.556,-16.243,-16.157,13.862,-21.394,-15.412,-18.121,-15.55,-2.9999,-30.683,-29.677,-18.292,-15.424,-5.6091,-6.3356
7,-17.569,-5.629,-13.698,-6.3428,8.1428,-13.094,-9.1073,-11.154,-12.651,-7.3805,-18.246,-11.973,-1.9727,-4.7591,11.925,8.366
8,-9.3377,15.196,4.3878,9.7681,-6.8773,5.2433,6.3703,7.4928,-4.0264,-14.455,4.8015,9.7522,16.873,11.021,33.833,27.301
9,0.037602,8.5885,1.4985,-0.59534,-4.0218,1.3031,1.0513,2.75,6.8607,-13.366,11.413,12.754,15.746,10.053,29.936,22.87
10,-8.7747,-4.2318,-14.517,-17.191,13.641,-18.538,-19.004,-23.673,-11.113,-8.5817,-15.741,-25.629,-17.648,-8.1707,-5.8995,-3.3656
11,-14.113,-12.556,-16.243,-16.157,13.862,-21.394,-15.412,-18.121,-15.55,-2.9999,-30.683,-29.677,-18.292,-15.424,-5.6091,-6.3356
12,-17.569,-5.629,-13.698,-6.3428,8.1428,-13.094,-9.1073,-11.154,-12.651,-7.3805,-18.246,-11.973,-1.9727,-4.7591,11.925,8.366
13,-9.3377,15.196,4.3878,9.7681,-6.8773,5.2433,6.3703,7.4928,-4.0264,-14.455,4.8015,9.7522,16.873,11.021,33.833,27.301
14,0.037602,8.5885,1.4985,-0.59534,-4.0218,1.3031,1.0513,2.75,6.8607,-13.366,11.413,12.754,15.746,10.053,29.936,22.87
15,-8.7747,-4.2318,-14.517,-17.191,13.641,-18.538,-19.004,-23.673,-11.113,-8.5817,-15.741,-25.629,-17.648,-8.1707,-5.8995,-3.3656
16,-14.113,-12.556,-16.243,-16.157,13.862,-21.394,-15.412,-18.121,-15.55,-2.9999,-30.683,-29.677,-18.292,-15.424,-5.6091,-6.3356
17,-17.569,-5.629,-13.698,-6.3428,8.1428,-13.094,-9.1073,-11.154,-12.651,-7.3805,-18.246,-11.973,-1.9727,-4.7591,11.925,8.366
18,-9.3377,15.196,4.3878,9.7681,-6.8773,5.2433,6.3703,7.4928,-4.0264,-14.455,4.8015,9.7522,16.873,11.021,33.833,27.301
19,0.037602,8.5885,1.4985,-0.59534,-4.0218,1.3031,1.0513,2.75,6.8607,-13.366,11.413,12.754,15.746,10.053,29.936,22.87
20,-5.3561,-4.2261,-4.4159,-7.1013,-6.5046,-5.3178,-6.8152,-9.3078,5.1996,0.13623,-7.6373,-2.314,-4.2637,-6.8534,2.522,0.74023
21,-3.2739,-9.6328,-11.961,-11.507,0.63718,-10.345,-8.7604,-14.258,0.34602,-0.16079,-13.712,-10.422,-13.434,-14.123,-10.795,-11.835
22,0.31288,11.544,11.754,18.58,-11.517,17.332,22.012,17.051,-0.71531,5.1073,0.67196,3.3007,-0.28448,-4.8845,-4.1237,-3.0124
23,10.652,6.2089,11.968,9.5746,-11.19,13.22,12.771,11.497,15.477,-7.1673,16.66,16.966,15.517,8.4137,10.868,8.6135
24,10.849,-8.5809,1.4924,-4.6952,1.1465,0.60181,-0.95289,-0.681,16.05,4.2817,8.5417,10.901,10.567,4.9092,5.9521,-1.7846
25,-5.3561,-4.2261,-4.4159,-7.1013,-6.5046,-5.3178,-6.8152,-9.3078,5.1996,0.13623,-7.6373,-2.314,-4.2637,-6.8534,2.522,0.74023
26,-3.2739,-9.6328,-11.961,-11.507,0.63718,-10.345,-8.7604,-14.258,0.34602,-0.16079,-13.712,-10.422,-13.434,-14.123,-10.795,-11.835
27,0.31288,11.544,11.754,18.58,-11.517,17.332,22.012,17.051,-0.71531,5.1073,0.67196,3.3007,-0.28448,-4.8845,-4.1237,-3.0124
28,10.652,6.2089,11.968,9.5746,-11.19,13.22,12.771,11.497,15.477,-7.1673,16.66,16.966,15.517,8.4137,10.868,8.6135
29,10.849,-8.5809,1.4924,-4.6952,1.1465,0.60181,-0.95289,-0.681,16.05,4.2817,8.5417,10.901,10.567,4.9092,5.9521,-1.7846
30,-5.3561,-4.2261,-4.4159,-7.1013,-6.5046,-5.3178,-6.8152,-9.3078,5.1996,0.13623,-7.6373,-2.314,-4.2637,-6.8534,2.522,0.74023
31,-3.2739,-9.6328,-11.961,-11.507,0.63718,-10.345,-8.7604,-14.258,0.34602,-0.16079,-13.712,-10.422,-13.434,-14.123,-10.795,-11.835
32,0.31288,11.544,11.754,18.58,-11.517,17.332,22.012,17.051,-0.71531,5.1073,0.67196,3.3007,-0.28448,-4.8845,-4.1237,-3.0124
33,10.652,6.2089,11.968,9.5746,-11.19,13.22,12.771,11.497,15.477,-7.1673,16.66,16.966,15.517,8.4137,10.868,8.6135
34,10.849,-8.5809,1.4924,-4.6952,1.1465,0.60181,-0.95289,-0.681,16.05,4.2817,8.5417,10.901,10.567,4.9092,5.9521,-1.7846
35,-5.3561,-4.2261,-4.4159,-7.1013,-6.5046,-5.3178,-6.8152,-9.3078,5.1996,0.13623,-7.6373,-2.314,-4.2637,-6.8534,2.522,0.74023
36,-3.2739,-9.6328,-11.961,-11.507,0.63718,-10.345,-8.7604,-14.258,0.34602,-0.16079,-13.712,-10.422,-13.434,-14.123,-10.795,-11.835
37,0.31288,11.544,11.754,18.58,-11.517,17.332,22.012,17.051,-0.71531,5.1073,0.67196,3.3007,-0.28448,-4.8845,-4.1237,-3.0124
38,10.652,6.2089,11.968,9.5746,-11.19,13.22,12.771,11.497,15.477,-7.1673,16.66,16.966,15.517,8.4137,10.868,8.6135
39,10.849,-8.5809,1.4924,-4.6952,1.1465,0.60181,-0.95289,-0.681,16.05,4.2817,8.5417,10.901,10.567,4.9092,5.9521,-1.7846
40,-5.3561,-4.2261,-4.4159,-7.1013,-6.5046,-5.3178,-6.8152,-9.3078,5.1996,0.13623,-7.6373,-2.314,-4.2637,-6.8534,2.522,0.74023
41,-3.2739,-9.6328,-11.961,-11.507,0.63718,-10.345,-8.7604,-14.258,0.34602,-0.16079,-13.712,-10.422,-13.434,-14.123,-10.795,-11.835
42,0.31288,11.544,11.754,18.58,-11.517,17.332,22.012,17.051,-0.71531,5.1073,0.67196,3.3007,-0.28448,-4.8845,-4.1237,-3.0124
43,10.652,6.2089,11.968,9.5746,-11.19,13.22,12.771,11.497,15.477,-7.1673,16.66,16.966,15.517,8.4137,10.868,8.6135
44,10.849,-8.5809,1.4924,-4.6952,1.1465,0.60181,-0.95289,-0.681,16.05,4.2817,8.5417,10.901,10.567,4.9092,5.9521,-1.7846
45,-5.3561,-4.2261,-4.4159,-7.1013,-6.5046,-5.3178,-6.8152,-9.3078,5.1996,0.13623,-7.6373,-2.314,-4.2637,-6.8534,2.522,0.74023
46,-3.2739,-9.6328,-11.961,-11.507,0.63718,-10.345,-8.7604,-14.258,0.34602,-0.16079,-13.712,-10.422,-13.434,-14.123,-10.795,-11.835
