NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-6.7293,-4.8082,-0.032334,1.2261,6.7115,4.1303,2.1574,4.283,-6.195,11.532,-6.1783,-4.9352,-10.771,-19.891,-12.377,-7.8197
1,1.7694,4.8299,2.7655,-1.6651,2.3125,7.4983,-0.24688,3.073,-11.741,-3.2276,9.9109,11.201,5.3199,-2.2275,2.1295,6.7947
2,7.5635,-1.6016,-1.0187,-6.3373,7.1827,0.27651,-2.276,-2.9462,-4.3589,-3.822,2.4906,4.9312,2.2037,1.3041,-7.0519,-9.3483
3,-3.0067,2.6581,8.2378,7.0384,-1.6869,6.5294,11.819,9.4514,-1.6498,-2.6647,-0.98578,1.6801,0.62892,2.4712,-8.1934,-4.8366
4,3.549,8.7808,-1.0906,-5.021,5.3174,-3.0992,0.34651,-4.3186,10.147,-0.34529,0.28696,-1.5317,-0.59295,-3.0966,-6.7094,-1.7672
5,-6.7293,-4.8082,-0.032334,1.2261,6.7115,4.1303,2.1574,4.283,-6.195,11.532,-6.1783,-4.9352,-10.771,-19.891,-12.377,-7.8197
6,1.7694,4.8299,2.7655,-1.6651,2.3125,7.4983,-0.24688,3.073,-11.741,-3.2276,9.9109,11.201,5.3199,-2.2275,2.1295,6.7947
7,7.5635,-1.6016,-1.0187,-6.3373,7.1827,0.27651,-2.276,-2.9462,-4.3589,-3.822,2.4906,4.9312,2.2037,1.3041,-7.0519,-9.3483
8,-3.0067,2.6581,8.2378,7.0384,-1.6869,6.5294,11.819,9.4514,-1.6498,-2.6647,-0.98578,1.6801,0.62892,2.4712,-8.1934,-4.8366
9,3.549,8.7808,-1.0906,-5.021,5.3174,-3.0992,0.34651,-4.3186,10.147,-0.34529,0.28696,-1.5317,-0.59295,-3.0966,-6.7094,-1.7672
10,-6.7293,-4.8082,-0.032334,1.2261,6.7115,4.1303,2.1574,4.283,-6.195,11.532,-6.1783,-4.9352,-10.771,-19.891,-12.377,-7.8197
11,1.7694,4.8299,2.7655,-1.6651,2.3125,7.4983,-0.24688,3.073,-11.741,-3.2276,9.9109,11.201,5.3199,-2.2275,2.1295,6.7947
12,7.5635,-1.6016,-1.0187,-6.3373,7.1827,0.27651,-2.276,-2.9462,-4.3589,-3.822,2.4906,4.9312,2.2037,1.3041,-7.0519,-9.3483
13,-3.0067,2.6581,8.2378,7.0384,-1.6869,6.5294,11.819,9.4514,-1.6498,-2.6647,-0.98578,1.6801,0.62892,2.4712,-8.1934,-4.8366
14,3.549,8.7808,-1.0906,-5.021,5.3174,-3.0992,0.34651,-4.3186,10.147,-0.34529,0.28696,-1.5317,-0.59295,-3.0966,-6.7094,-1.7672
15,-6.7293,-4.8082,-0.032334,1.2261,6.7115,4.1303,2.1574,4.283,-6.195,11.532,-6.1783,-4.9352,-10.771,-19.891,-12.377,-7.8197
16,1.7694,4.8299,2.7655,-1.6651,2.3125,7.4983,-0.24688,3.073,-11.741,-3.2276,9.9109,11.201,5.3199,-2.2275,2.1295,6.7947
