,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,11.812726974487305,-22.444889068603516,-0.17018073797225952,-13.999662399291992,-19.037044525146484,4.428106307983398,-4.400893688201904,5.373475551605225,-0.8168681859970093,-12.436620712280273,6.413681507110596,5.154539108276367,-0.6755135655403137,0.5198701024055481,2.5203211307525635,0.24602565169334412
1,15.764680862426758,-5.86790132522583,-3.623737335205078,-14.722975730895996,8.733567237854004,-4.528892517089844,-6.7386155128479,-1.4495275020599365,6.675186634063721,-17.813215255737305,5.114988327026367,2.4921703338623047,-2.075120687484741,4.328114986419678,1.5717878341674805,-1.0606770515441895
2,-7.342952251434326,8.100517272949219,-0.49159517884254456,19.893339157104492,18.236469268798828,-4.644413471221924,1.0899817943572998,0.07039029151201248,4.019293308258057,-8.132009506225586,-2.6288740634918213,-0.4219011068344116,-2.07250714302063,2.6175589561462402,0.20415142178535461,-4.903618812561035
3,-8.953508377075195,20.206087112426758,16.452062606811523,33.948890686035156,12.641447067260742,13.285432815551758,20.38881492614746,13.6182279586792,-1.4797320365905762,3.470266103744507,17.39704132080078,14.118505477905273,12.052862167358398,11.624307632446289,10.855570793151855,9.242389678955078
4,14.278581619262695,-20.312206268310547,10.53318977355957,-12.134539604187012,-18.490615844726562,10.833460807800293,7.93491268157959,8.98151683807373,-17.392166137695312,11.32622241973877,22.600387573242188,19.94254493713379,16.73891830444336,14.493095397949219,8.13205337524414,25.01194953918457
5,15.37671184539795,-4.795118808746338,-0.45922914147377014,-20.99571990966797,-14.87004566192627,0.220184326171875,-8.507691383361816,-1.3124340772628784,-6.118340015411377,6.29320764541626,14.467146873474121,6.9912428855896,4.800929546356201,1.6076879501342773,-3.76815128326416,6.000020503997803
6,-15.337029457092285,44.75017166137695,15.146035194396973,29.916595458984375,36.82804489135742,7.721142292022705,7.764433860778809,5.301808834075928,15.709549903869629,4.635982513427734,14.033143997192383,1.4124972820281982,3.4551174640655518,1.959843397140503,-0.6077962517738342,-1.5515416860580444
7,-10.232417106628418,6.289072036743164,16.104238510131836,11.529672622680664,19.42149543762207,8.283466339111328,8.407712936401367,8.306346893310547,8.104959487915039,4.891122341156006,12.967047691345215,2.044379472732544,5.548830986022949,9.679155349731445,0.2550080418586731,1.8968396186828613
8,12.676650047302246,-22.286109924316406,-4.087606906890869,-15.2476167678833,-27.083131790161133,-5.575554370880127,-5.217497825622559,-0.9455733895301819,8.303370475769043,1.6109459400177002,14.963521957397461,-0.1641669124364853,2.682119846343994,0.6677701473236084,1.9706676006317139,3.3232932090759277
9,1.7203978300094604,-6.122682094573975,-5.139630317687988,-17.4409122467041,-19.015018463134766,-7.783364295959473,-7.225406646728516,-4.6935296058654785,16.301198959350586,4.890317440032959,12.40206527709961,-2.042386054992676,0.2430509775876999,-8.46771240234375,2.9506022930145264,8.042617797851562
10,-2.740098237991333,9.452564239501953,4.452977657318115,19.785898208618164,13.636810302734375,2.932652711868286,13.017072677612305,2.1679391860961914,-31.776376724243164,0.5356418490409851,2.387887477874756,-3.623379945755005,3.376063823699951,-1.1209803819656372,3.2200398445129395,3.91929030418396
11,-24.933238983154297,-0.18102529644966125,9.41952896118164,19.506580352783203,7.668571472167969,8.153621673583984,9.674007415771484,4.988311290740967,1.2788469791412354,9.701058387756348,10.28792667388916,3.687577724456787,6.614694595336914,-0.026411645114421844,11.145524978637695,5.489999771118164
12,9.767781257629395,-2.3181040287017822,7.0558881759643555,1.6901646852493286,6.6505560874938965,6.84805965423584,6.487461090087891,2.1826629638671875,21.684167861938477,6.096484184265137,6.994452476501465,-0.3386240303516388,-0.7988588213920593,0.897857666015625,4.758843898773193,-8.005233764648438
13,20.380647659301758,-18.521940231323242,-9.24810791015625,-26.12509536743164,-10.664705276489258,-8.227411270141602,-7.152604103088379,-8.04293155670166,12.728221893310547,6.651073932647705,10.261553764343262,1.1767545938491821,0.5129204392433167,2.660468101501465,7.76511287689209,-3.4787137508392334
14,8.78076457977295,-15.196555137634277,-21.770292282104492,-20.9458065032959,-13.529496192932129,-15.426998138427734,-18.2767333984375,-16.296634674072266,3.7797768115997314,-0.6735671758651733,2.72320818901062,-2.9921462535858154,-4.887158393859863,-6.60304069519043,-4.194686412811279,2.785073757171631
15,9.767781257629395,-2.3181040287017822,7.0558881759643555,1.6901646852493286,6.6505560874938965,6.84805965423584,6.487461090087891,2.1826629638671875,21.684167861938477,6.096484184265137,6.994452476501465,-0.3386240303516388,-0.7988588213920593,0.897857666015625,4.758843898773193,-8.005233764648438
16,20.380647659301758,-18.521940231323242,-9.24810791015625,-26.12509536743164,-10.664705276489258,-8.227411270141602,-7.152604103088379,-8.04293155670166,12.728221893310547,6.651073932647705,10.261553764343262,1.1767545938491821,0.5129204392433167,2.660468101501465,7.76511287689209,-3.4787137508392334
17,8.78076457977295,-15.196555137634277,-21.770292282104492,-20.9458065032959,-13.529496192932129,-15.426998138427734,-18.2767333984375,-16.296634674072266,3.7797768115997314,-0.6735671758651733,2.72320818901062,-2.9921462535858154,-4.887158393859863,-6.60304069519043,-4.194686412811279,2.785073757171631
18,-16.263919830322266,7.054930686950684,-5.270389080047607,-4.028792381286621,-4.568023681640625,-4.420607566833496,-5.590677261352539,-7.972092151641846,-20.27538299560547,-7.322746276855469,-4.659047603607178,-8.230656623840332,-9.358638763427734,-5.703426361083984,-9.044421195983887,-7.955619812011719
19,-20.25054168701172,15.435277938842773,1.9431958198547363,11.893179893493652,-9.015301704406738,-1.8312801122665405,3.764861822128296,0.20436802506446838,-14.774669647216797,-5.297935962677002,-1.9277434349060059,-3.321101427078247,-3.928959369659424,4.093730449676514,-0.4546266794204712,-12.085136413574219
20,2.9981977939605713,-3.8848044872283936,-0.07032483071088791,-1.8678059577941895,17.58456802368164,6.465871810913086,2.919189691543579,5.04819917678833,-2.09055757522583,-0.25879278779029846,13.672930717468262,6.091616630554199,1.6696783304214478,3.210939884185791,0.5096932053565979,-4.629293918609619
21,-2.5657310485839844,-5.3532490730285645,12.11241340637207,4.682910442352295,13.290251731872559,7.542557239532471,6.049618244171143,7.1993842124938965,-5.320456504821777,2.005612850189209,3.341609001159668,0.12335678189992905,-1.3023020029067993,3.055091619491577,-9.046659469604492,-2.4941232204437256
22,8.121783256530762,-5.627696514129639,0.6184202432632446,-4.662855625152588,-4.766547203063965,1.1952531337738037,-1.086378574371338,2.799560546875,3.6651997566223145,4.306045055389404,3.6725497245788574,4.208893299102783,3.0795044898986816,2.933265447616577,1.70763099193573,11.96862506866455
23,8.08117961883545,-5.364502429962158,-11.728175163269043,-4.164553642272949,-4.316995143890381,-14.649531364440918,-7.8494367599487305,-5.156927585601807,0.5610465407371521,-4.798768520355225,2.551708221435547,-1.9225431680679321,-4.173589706420898,1.7325668334960938,-0.8039535284042358,3.9507992267608643
24,-12.171777725219727,-6.170019626617432,-4.274491786956787,-5.028846740722656,-3.3049213886260986,-12.317291259765625,-4.7168965339660645,-3.412958860397339,5.687812328338623,-8.872880935668945,-0.8962539434432983,-6.69046688079834,-7.581550121307373,-2.335225820541382,-5.0979108810424805,-10.988883972167969
