NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-3.561,-17.246,-5.6217,-15.395,-10.559,3.1097,-5.4623,6.2358,3.645,3.6479,5.9421,9.7968,-0.76747,-9.535,-9.4477,-8.7167
1,6.7267,-11.695,-7.7559,-19.131,-15.128,1.4851,-8.7381,1.1428,3.3513,4.4934,8.0034,12.284,0.91522,-9.8371,-9.7384,-8.0178
2,-0.066484,-1.8884,-3.4631,-9.5404,-14.616,1.3316,-3.3112,1.6273,0.77834,-2.7568,1.7903,8.5253,-4.6137,-16.241,-16.476,-14.14
3,4.596,4.5067,3.0793,3.9927,-9.5005,2.2063,0.4475,1.5433,6.9064,4.8547,2.1664,6.1989,-2.0102,-9.1374,-9.9163,-10.096
4,9.4174,0.52566,-0.095012,4.1493,1.2518,-2.7857,-2.6344,-5.3627,-3.4973,-6.783,-1.7821,-1.773,-3.1203,-4.6032,-5.085,-8.5652
5,-3.4492,-17.392,-5.7377,-15.388,-10.674,3.0799,-5.5248,6.2342,3.7055,3.7074,5.9301,9.8426,-0.69597,-9.5928,-9.418,-8.7167
6,6.7731,-11.717,-7.6593,-19.157,-15.04,1.5074,-8.7854,1.2665,3.4346,4.4596,7.9625,12.349,0.91647,-9.8436,-9.7323,-8.0178
7,0.039259,-1.912,-3.5118,-9.4079,-14.553,1.4033,-3.2025,1.6509,0.66546,-2.7284,1.7122,8.4605,-4.6504,-16.195,-16.594,-14.14
8,4.7461,4.4219,2.9629,4.0414,-9.5323,2.1796,0.50509,1.645,6.8174,4.7425,2.1284,6.1402,-2.0512,-9.1878,-9.9188,-10.096
9,9.3842,0.69514,-0.23048,4.0659,1.2458,-2.7977,-2.7275,-5.3821,-3.3382,-6.8663,-1.715,-1.7621,-3.2109,-4.6389,-5.1359,-8.5652
10,10.043,-4.1106,-10.635,-7.9665,5.9281,-6.7917,-7.5779,3.7516,-6.508,3.6449,6.6189,7.6289,3.2382,-3.5145,-7.8761,-23.085
11,7.3391,2.9917,-1.5485,4.3424,1.845,3.0594,6.8734,11.301,-1.3086,3.9589,9.2687,10.771,13.255,6.1456,7.398,-4.7158
12,2.5297,8.0945,6.1948,8.2816,-0.45154,8.587,15.111,11.791,5.2949,6.1046,7.4316,11.642,18.539,9.8481,17.076,7.2
13,-0.11657,12.139,3.3235,2.0413,2.994,1.4989,6.7451,1.5686,4.8942,4.0782,1.1816,5.2996,11.603,6.8361,17.455,7.7146
