NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-21.001,-26.588,-35.152,-34.496,-11.732,-27.502,-30.08,-30.288,-20.105,-12.811,-26.361,-33.78,-36.509,-25.647,-14.311,-15.997
1,-30.81,-21.201,-38.798,-47.115,-9.4781,-33.875,-36.061,-35.83,-16.182,-10.056,-25.664,-34.094,-39.777,-32.416,-28.628,-14.535
2,-18.358,-23.151,-30.655,-40.034,-17.215,-25.205,-23.432,-24.148,-25.666,-22.711,-27.922,-29.833,-36.173,-34.647,-32.798,-23.642
3,-20.348,-20.763,-23.684,-32.658,-10.884,-22.936,-18.643,-20.202,-27.018,-16.438,-25.24,-25.791,-25.806,-27.296,-26.096,-28.058
4,-18.742,-14.655,-12.072,-12.659,4.5986,-12.651,-7.8479,-7.2811,-18.545,-15.49,-15.711,-12.533,-7.036,-10.474,-14.597,-12.06
5,-21.081,-26.508,-35.158,-34.595,-11.708,-27.486,-30.002,-30.295,-20.153,-12.94,-26.301,-33.758,-36.546,-25.788,-14.342,-15.997
6,-30.837,-21.222,-38.911,-47.158,-9.4838,-33.862,-36.048,-35.898,-16.097,-10.159,-25.681,-34.165,-39.73,-32.51,-28.584,-14.535
7,-18.395,-23.144,-30.608,-40.115,-17.257,-25.202,-23.398,-24.185,-25.614,-22.823,-27.941,-29.827,-36.23,-34.722,-32.838,-23.642
8,-20.231,-20.754,-23.837,-32.55,-10.917,-22.847,-18.606,-20.157,-27.148,-16.487,-25.304,-25.88,-25.7,-27.275,-25.95,-28.058
9,-18.733,-14.761,-12.06,-12.594,4.508,-12.678,-7.7146,-7.1444,-18.494,-15.596,-15.767,-12.522,-7.1972,-10.527,-14.676,-12.06
10,-21.111,-26.539,-35.145,-34.584,-11.647,-27.518,-30.133,-30.47,-20.123,-12.809,-26.462,-33.863,-36.547,-25.746,-14.327,-15.997
11,-30.799,-21.231,-38.794,-47.231,-9.4551,-33.911,-36.138,-35.863,-16.077,-10.125,-25.542,-34.213,-39.711,-32.375,-28.536,-14.535
12,-18.443,-23.209,-30.57,-40.144,-17.244,-25.131,-23.426,-24.138,-25.68,-22.827,-27.933,-29.889,-36.238,-34.746,-32.937,-23.642
13,-20.305,-20.805,-23.664,-32.56,-10.882,-22.974,-18.583,-20.125,-27.064,-16.618,-25.336,-25.952,-25.66,-27.134,-26.033,-28.058
14,-18.795,-14.784,-12.112,-12.493,4.6087,-12.519,-7.7946,-7.2444,-18.584,-15.434,-15.75,-12.618,-7.1625,-10.498,-14.598,-12.06
15,-21.096,-26.609,-34.996,-34.56,-11.724,-27.566,-30.092,-30.468,-19.989,-12.803,-26.317,-33.734,-36.507,-25.683,-14.397,-15.997
16,-30.962,-21.35,-38.836,-47.182,-9.5503,-33.91,-36.227,-35.916,-16.152,-10.014,-25.707,-34.108,-39.714,-32.369,-28.579,-14.535
17,-18.396,-23.212,-30.656,-40.181,-17.26,-25.302,-23.527,-24.238,-25.667,-22.667,-27.935,-29.741,-36.248,-34.617,-32.844,-23.642
18,-20.383,-20.733,-23.83,-32.614,-10.785,-22.873,-18.536,-20.158,-27.034,-16.528,-25.371,-25.892,-25.657,-27.221,-25.975,-28.058
19,-18.667,-14.822,-12.09,-12.572,4.5151,-12.615,-7.7161,-7.2275,-18.475,-15.595,-15.7,-12.635,-7.1351,-10.528,-14.738,-12.06
20,-21.114,-26.618,-35.08,-34.518,-11.684,-27.506,-30.17,-30.462,-19.997,-12.832,-26.452,-33.888,-36.546,-25.742,-14.403,-15.997
21,-30.779,-21.337,-38.911,-47.289,-9.5077,-33.814,-36.107,-35.876,-16.071,-10.185,-25.675,-34.142,-39.663,-32.373,-28.556,-14.535
22,-18.428,-23.16,-30.683,-40.123,-17.294,-25.308,-23.348,-24.105,-25.615,-22.725,-27.954,-29.736,-36.242,-34.58,-32.932,-23.642
23,-20.403,-20.804,-23.789,-32.584,-10.843,-22.906,-18.501,-20.105,-27.041,-16.619,-25.332,-25.847,-25.643,-27.243,-25.949,-28.058
24,-18.755,-14.844,-12.188,-12.561,4.5504,-12.631,-7.8631,-7.3024,-18.504,-15.507,-15.811,-12.522,-7.0606,-10.559,-14.603,-12.06
25,-20.998,-26.571,-35.117,-34.597,-11.596,-27.483,-30.107,-30.414,-19.993,-12.861,-26.316,-33.828,-36.422,-25.638,-14.267,-15.997
26,-30.801,-21.256,-38.946,-47.105,-9.4583,-33.837,-36.192,-35.869,-16.124,-10.06,-25.675,-34.168,-39.719,-32.382,-28.565,-14.535
27,-18.44,-23.158,-30.5,-40.18,-17.214,-25.206,-23.54,-24.091,-25.626,-22.819,-27.963,-29.801,-36.32,-34.577,-32.937,-23.642
28,-20.327,-20.782,-23.79,-32.537,-10.908,-22.869,-18.5,-20.136,-27.175,-16.555,-25.243,-25.87,-25.675,-27.29,-25.963,-28.058
29,-18.685,-14.687,-12.164,-12.559,4.49,-12.55,-7.8105,-7.2353,-18.542,-15.569,-15.833,-12.669,-7.064,-10.52,-14.703,-12.06
30,-21.011,-26.539,-35.126,-34.582,-11.624,-27.498,-30.111,-30.343,-20.114,-12.931,-26.333,-33.798,-36.488,-25.76,-14.398,-15.997
31,-30.786,-21.278,-38.977,-47.144,-9.4622,-33.867,-36.112,-35.847,-16.205,-10.089,-25.569,-34.132,-39.677,-32.437,-28.544,-14.535
32,-18.447,-23.056,-30.527,-40.041,-17.169,-25.138,-23.519,-24.166,-25.677,-22.774,-28.051,-29.852,-36.213,-34.591,-32.742,-23.642
33,-20.272,-20.799,-23.847,-32.519,-10.789,-22.841,-18.521,-20.269,-27.118,-16.568,-25.234,-25.903,-25.821,-27.212,-25.944,-28.058
34,-18.67,-14.658,-12.2,-12.547,4.5132,-12.696,-7.7422,-7.2273,-18.537,-15.603,-15.842,-12.683,-7.1622,-10.442,-14.66,-12.06
35,-20.978,-26.596,-35.109,-34.62,-11.73,-27.546,-30.123,-30.436,-20.038,-12.805,-26.338,-33.793,-36.434,-25.714,-14.356,-15.997
36,-30.769,-21.328,-38.89,-47.156,-9.4133,-33.864,-36.241,-35.774,-16.14,-10.049,-25.739,-34.05,-39.662,-32.465,-28.576,-14.535
37,-18.272,-23.111,-30.543,-40.066,-17.306,-25.26,-23.431,-24.204,-25.727,-22.67,-27.903,-29.725,-36.21,-34.569,-32.779,-23.642
38,-20.358,-20.648,-23.705,-32.648,-10.848,-23.029,-18.503,-20.129,-27.168,-16.433,-25.338,-25.832,-25.705,-27.138,-26.044,-28.058
39,-18.735,-14.73,-12.081,-12.641,4.5669,-12.538,-7.8216,-7.2091,-18.569,-15.553,-15.785,-12.559,-7.1036,-10.61,-14.721,-12.06
40,-21.081,-26.575,-35.018,-34.531,-11.73,-27.627,-30.165,-30.471,-20.176,-12.854,-26.45,-33.75,-36.441,-25.673,-14.269,-15.997
41,-30.926,-21.199,-38.866,-47.245,-9.4473,-33.951,-36.174,-35.825,-16.209,-10.029,-25.71,-34.101,-39.801,-32.478,-28.652,-14.535
42,-18.267,-23.151,-30.618,-40.126,-17.152,-25.143,-23.526,-24.246,-25.635,-22.68,-27.904,-29.741,-36.257,-34.608,-32.763,-23.642
43,-20.3,-20.786,-23.805,-32.562,-10.923,-22.873,-18.496,-20.257,-27.08,-16.56,-25.376,-25.898,-25.643,-27.225,-26.07,-28.058
44,-18.749,-14.699,-12.025,-12.476,4.5661,-12.605,-7.7065,-7.2393,-18.525,-15.597,-15.738,-12.636,-7.0368,-10.587,-14.713,-12.06
45,-2.361,-3.0176,-1.9718,-3.8367,10.697,-3.0773,-4.487,-0.86994,-11.335,-8.3535,-2.953,0.53136,0.18255,-10.959,1.6239,-5.9605
46,10.237,-6.7995,4.8448,6.0939,-1.5332,7.4054,10.289,12.316,-4.1626,6.2461,15.63,19.636,11.747,1.831,12.535,0.88309
47,6.4006,-2.874,3.4305,4.7321,0.080389,6.9728,8.902,7.9434,9.4836,15.789,19.057,22.309,9.4559,2.4413,-0.19706,-0.50703
48,-6.2504,1.7014,-1.6389,0.60119,6.5118,-3.2202,-2.6798,-4.5149,0.99313,8.1317,3.418,11.37,-1.962,-5.8728,-15.39,-10.778
49,4.2048,2.8458,11.93,16.83,-3.4728,9.5094,15.571,13.144,-10.383,-4.0788,-6.9788,5.1041,-6.1627,-7.9506,-18.281,-13.761
50,-2.3814,-3.0612,-1.8074,-3.9486,10.748,-3.1867,-4.4744,-0.77734,-11.335,-8.297,-2.8406,0.41302,0.11034,-10.797,1.754,-5.9605
51,10.18,-6.7253,4.7478,5.9979,-1.4634,7.3853,10.305,12.239,-4.0623,6.4271,15.649,19.59,11.855,1.8263,12.689,0.88309
52,6.4729,-2.7825,3.2769,4.8409,-0.00234,6.8319,8.9229,7.9438,9.6143,15.722,19.032,22.332,9.3521,2.4789,-0.23638,-0.50703
53,-6.2508,1.5511,-1.7017,0.50258,6.5119,-3.1805,-2.5233,-4.5715,0.92592,8.1497,3.3982,11.397,-1.7946,-5.9312,-15.402,-10.778
54,4.248,2.7867,11.957,16.906,-3.3956,9.4402,15.733,13.034,-10.399,-4.149,-7.0738,4.9798,-6.2245,-8.0799,-18.342,-13.761
