NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-13.209,-22.543,-8.3223,-1.7471,-2.7638,-9.5885,-5.7502,-4.0777,1.775,-2.643,-10.504,-0.33437,4.6502,-2.3403,0.19386,-9.0791
1,4.6433,-6.321,-0.64561,-1.3928,-10.562,1.4454,-0.33778,5.9265,6.7694,2.9392,-3.1669,9.51,11.431,5.131,12.104,9.8094
2,18.828,-4.7228,-0.55316,-8.8611,-3.6494,-3.7685,-3.0824,0.1234,3.2983,5.4072,6.925,9.0686,7.0473,-0.26506,8.6974,3.5943
3,1.3209,-10.375,2.7433,0.033083,-4.3213,-6.1881,-0.59242,-1.8554,-7.8527,-7.9593,-1.2298,-3.4557,-4.5094,-3.0565,-3.5939,-11.979
4,-9.8623,-13.126,10.511,13.324,-13.82,4.1424,12.188,8.8419,-1.1442,-6.6154,7.9677,1.442,1.6977,5.8761,9.6073,17.825
5,-13.294,-22.507,-8.3014,-1.8795,-2.8654,-9.5207,-5.9251,-3.9629,1.8825,-2.6795,-10.517,-0.38572,4.7742,-2.3762,0.14879,-9.0791
6,4.6987,-6.2089,-0.65513,-1.4792,-10.507,1.4303,-0.34123,6.027,6.8736,2.7594,-3.1339,9.4953,11.496,5.115,12.23,9.8094
7,18.974,-4.6697,-0.47079,-8.8489,-3.666,-3.6061,-3.2023,0.27879,3.2617,5.4987,6.9686,9.1087,7.1593,-0.22028,8.716,3.5943
8,1.3573,-10.509,2.6744,0.10805,-4.3826,-6.0843,-0.59493,-1.9078,-7.8055,-8.0471,-1.2874,-3.456,-4.428,-3.1724,-3.5595,-11.979
9,-9.6726,-13.209,10.563,13.421,-13.67,4.1707,12.217,8.7672,-1.0978,-6.5881,8.0185,1.4229,1.741,5.779,9.5969,17.825
10,-13.218,-22.506,-8.3124,-1.8889,-2.8325,-9.6656,-5.8323,-3.9101,1.7803,-2.6268,-10.434,-0.39629,4.7418,-2.292,0.097151,-9.0791
11,4.734,-6.2892,-0.54228,-1.5497,-10.584,1.3978,-0.33966,5.9993,6.8998,2.7988,-3.1682,9.5103,11.577,5.1122,12.21,9.8094
12,18.908,-4.6545,-0.56831,-8.9711,-3.6917,-3.6915,-3.1166,0.14856,3.2793,5.4195,6.8972,9.1334,7.1172,-0.22697,8.8672,3.5943
13,1.3518,-10.447,2.6928,0.081859,-4.3173,-6.1175,-0.65847,-1.8934,-7.8059,-8.1183,-1.4238,-3.4616,-4.3452,-3.0131,-3.6847,-11.979
14,-9.7118,-13.169,10.596,13.443,-13.642,4.1138,12.196,8.7609,-1.2168,-6.63,7.9942,1.5728,1.6631,5.8214,9.4374,17.825
15,-13.168,-22.529,-8.3115,-1.8508,-2.7993,-9.6484,-5.7673,-4.0746,1.7778,-2.6789,-10.372,-0.40015,4.7461,-2.2588,0.11085,-9.0791
16,4.7174,-6.2786,-0.54944,-1.3726,-10.56,1.3346,-0.22067,5.8533,6.8188,2.8804,-3.2348,9.6854,11.56,4.984,12.19,9.8094
17,18.898,-4.7104,-0.55526,-8.919,-3.5547,-3.5957,-3.1365,0.11712,3.1693,5.424,6.9408,9.1894,7.0513,-0.19276,8.6809,3.5943
18,1.4053,-10.44,2.6195,0.041929,-4.3938,-6.017,-0.55777,-1.9389,-7.742,-8.01,-1.3844,-3.5961,-4.3934,-2.9825,-3.5492,-11.979
19,-9.7045,-13.178,10.572,13.439,-13.773,4.172,12.368,8.8312,-1.2843,-6.6514,8.082,1.4962,1.7107,5.8926,9.503,17.825
20,-13.114,-22.591,-8.3471,-1.732,-2.7043,-9.6514,-5.8996,-4.0074,1.7328,-2.6579,-10.449,-0.35908,4.6494,-2.2651,0.011157,-9.0791
21,4.6161,-6.2995,-0.53434,-1.4468,-10.505,1.3381,-0.23177,6.0074,6.8322,2.752,-3.2508,9.6834,11.477,5.0675,12.278,9.8094
22,18.956,-4.5709,-0.49322,-8.8259,-3.6232,-3.7202,-3.1971,0.12595,3.2976,5.3348,6.8064,9.0669,7.1152,-0.17058,8.7998,3.5943
23,1.3625,-10.414,2.7438,-0.019356,-4.3855,-6.0139,-0.68784,-1.8926,-7.7514,-7.95,-1.2651,-3.5818,-4.3711,-3.1254,-3.5504,-11.979
24,-9.7966,-13.246,10.625,13.48,-13.827,4.1717,12.205,8.745,-1.1738,-6.5097,8.0229,1.4727,1.7389,5.9241,9.5395,17.825
25,-13.239,-22.625,-8.2767,-1.788,-2.7327,-9.6009,-5.9326,-3.9158,1.9153,-2.5772,-10.515,-0.32204,4.7382,-2.2796,0.057659,-9.0791
26,4.6562,-6.1521,-0.57164,-1.5267,-10.566,1.4313,-0.36609,5.9401,6.8164,2.8244,-3.2765,9.5353,11.561,5.0185,12.107,9.8094
27,18.907,-4.6618,-0.41639,-8.8371,-3.6447,-3.6081,-3.046,0.27505,3.2219,5.3452,6.9222,9.1248,7.0389,-0.11968,8.6956,3.5943
28,1.4987,-10.392,2.5687,0.13898,-4.4616,-6.1078,-0.73108,-1.8416,-7.8118,-8.0955,-1.3248,-3.4864,-4.3352,-2.9861,-3.5325,-11.979
29,-9.8565,-13.198,10.633,13.359,-13.696,4.2582,12.183,8.7931,-1.2406,-6.4943,8.0918,1.5486,1.5587,5.8443,9.5112,17.825
30,-10.892,-2.2587,-2.0933,-2.7844,-6.202,0.35132,2.3039,4.2551,-4.0461,1.2709,-11.628,-3.7505,5.9896,8.6887,12.897,2.2026
31,1.3301,6.3968,5.3085,7.4061,-8.913,7.2739,10.488,12.554,8.5857,18.722,8.7112,13.197,19.607,15.924,21.421,26.317
32,-0.82776,3.2536,6.006,9.2269,-1.8676,3.8711,10.549,10.357,15.253,21.72,13.301,19.175,15.242,12.599,9.0541,9.9056
33,16.047,1.0626,4.7743,6.195,-5.0413,6.6667,4.4476,8.9885,10.9,16.429,20.409,21.516,10.928,5.5228,-1.8552,0.91567
34,14.752,3.2494,-1.0761,-1.3277,-7.8145,-1.5046,-3.9387,-0.62127,9.5235,13.848,16.493,10.643,2.3578,-10.537,-4.5203,-10.116
35,-10.862,-2.3117,-1.9473,-2.8133,-6.2199,0.27887,2.4048,4.2045,-4.0668,1.1006,-11.753,-3.7679,5.9427,8.6672,12.829,2.2026
36,1.2517,6.3844,5.2481,7.453,-9.0283,7.2648,10.606,12.652,8.6687,18.848,8.864,13.231,19.596,15.777,21.441,26.317
37,-0.94726,3.2662,5.9552,9.3251,-1.8253,3.8464,10.481,10.427,15.342,21.716,13.299,19.157,15.236,12.676,9,9.9056
38,15.919,1.0714,4.8058,6.0781,-5.0671,6.8385,4.4705,8.9172,10.882,16.449,20.475,21.554,10.876,5.511,-1.7272,0.91567
39,14.883,3.4139,-1.0574,-1.3123,-7.7377,-1.4307,-3.8665,-0.7142,9.6285,13.879,16.455,10.703,2.2973,-10.509,-4.5171,-10.116
