NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-9.0835,-0.83101,3.4538,7.2757,4.3745,7.9384,8.5498,8.4124,2.9817,2.383,2.5017,7.1044,2.9675,3.077,4.4043,-0.29004
1,-5.4347,3.4366,5.898,9.3244,6.8282,10.11,4.7723,9.8444,4.8674,1.0975,3.8131,10.627,7.1811,6.5906,11.2,15.75
2,6.8951,3.3175,7.4808,2.8071,9.752,12.766,1.2824,10.781,3.8171,1.9098,10.684,15.893,8.7576,8.5194,10.107,9.6435
3,9.5419,3.9498,6.5935,-0.92416,8.5283,11.316,4.1012,7.7167,2.1015,-4.6594,7.967,7.6932,-2.4782,-2.4887,-6.5179,-8.5619
4,4.9915,6.1203,9.8324,2.6703,4.5852,13.556,11.309,9.3627,5.1562,-6.7708,2.7239,4.4839,-1.8614,-0.18606,-5.5897,-5.353
5,-8.9952,-0.94759,3.4737,7.2183,4.4684,7.8309,8.5619,8.3367,3.0835,2.4433,2.5095,7.0419,2.8797,3.064,4.2928,-0.29004
6,-5.6212,3.5595,5.8692,9.2122,6.6831,10.087,4.824,9.7691,4.7697,1.0005,3.8197,10.448,7.0603,6.6049,11.146,15.75
7,6.9725,3.4897,7.53,2.8741,9.8374,12.81,1.1644,10.652,3.7507,2.0373,10.665,15.818,8.8785,8.5559,10.208,9.6435
8,9.5031,3.9137,6.581,-1.0042,8.377,11.334,4.0361,7.7192,2.2077,-4.578,8.0216,7.6873,-2.4567,-2.46,-6.4692,-8.5619
9,5.0139,6.2776,9.813,2.6457,4.7067,13.432,11.283,9.3167,5.2949,-6.7345,2.8359,4.5971,-1.8647,-0.23898,-5.5059,-5.353
10,-9.1148,-0.87794,3.3847,7.2657,4.437,7.884,8.6039,8.2915,3.0546,2.3181,2.4568,6.952,2.9734,3.191,4.3234,-0.29004
11,-5.5653,3.447,5.9779,9.182,6.8193,10.137,4.7491,9.7524,4.9172,1.1004,3.924,10.446,7.0996,6.5218,11.173,15.75
12,6.9164,3.4266,7.4097,2.8597,9.7139,12.68,1.1912,10.733,3.9005,1.9254,10.739,15.933,8.8814,8.4362,10.098,9.6435
13,9.5334,4.0348,6.5933,-1.0411,8.5182,11.249,4.0243,7.7073,2.161,-4.6795,8.0348,7.7208,-2.5065,-2.3671,-6.635,-8.5619
14,4.9615,6.2196,9.8262,2.6282,4.6656,13.56,11.289,9.3604,5.2559,-6.6867,2.8274,4.4972,-1.8067,-0.33699,-5.5022,-5.353
15,-9.1562,-0.95232,3.4077,7.1635,4.3135,7.8212,8.485,8.3284,2.9116,2.4768,2.51,7.01,2.8649,3.1041,4.2729,-0.29004
16,-5.6091,3.4614,6.0155,9.2247,6.6871,10.16,4.8292,9.8466,4.7535,1.1302,3.8288,10.582,7.1492,6.5507,11.289,15.75
17,7.0227,3.3923,7.3755,2.7575,9.8801,12.658,1.2985,10.754,3.824,2.0268,10.738,15.813,8.8208,8.6009,10.177,9.6435
