NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-6.1934,-0.16024,6.2767,7.6967,-7.837,5.2242,9.3282,10.584,0.20214,3.3875,-1.0216,-1.7335,-3.4049,-1.4288,-2.222,-1.9431
1,1.2074,4.8756,6.875,2.0554,-1.2705,10.009,7.5202,6.715,1.6803,9.3917,11.819,10.386,10.414,8.9283,6.5997,7.8568
2,-4.8751,-6.1681,1.4262,-3.7085,8.7106,4.2039,1.2609,1.6203,-3.666,11.367,5.3809,3.469,4.9761,2.3376,-2.2064,-10
3,7.452,-8.4468,-3.8886,-5.1509,6.211,-0.0057066,0.12186,-0.55594,-8.3772,6.3929,1.1961,-0.56207,2.7092,-0.2661,-5.3665,-11.31
4,8.1869,-2.3285,-13.94,-15.186,8.2781,-10.339,-9.581,-12.655,-2.4623,5.3288,-2.7831,-6.7839,0.36458,-5.471,-6.3373,-3.3126
5,-6.1934,-0.16024,6.2767,7.6967,-7.837,5.2242,9.3282,10.584,0.20214,3.3875,-1.0216,-1.7335,-3.4049,-1.4288,-2.222,-1.9431
6,1.2074,4.8756,6.875,2.0554,-1.2705,10.009,7.5202,6.715,1.6803,9.3917,11.819,10.386,10.414,8.9283,6.5997,7.8568
7,-4.8751,-6.1681,1.4262,-3.7085,8.7106,4.2039,1.2609,1.6203,-3.666,11.367,5.3809,3.469,4.9761,2.3376,-2.2064,-10
8,7.452,-8.4468,-3.8886,-5.1509,6.211,-0.0057066,0.12186,-0.55594,-8.3772,6.3929,1.1961,-0.56207,2.7092,-0.2661,-5.3665,-11.31
9,8.1869,-2.3285,-13.94,-15.186,8.2781,-10.339,-9.581,-12.655,-2.4623,5.3288,-2.7831,-6.7839,0.36458,-5.471,-6.3373,-3.3126
10,-6.1934,-0.16024,6.2767,7.6967,-7.837,5.2242,9.3282,10.584,0.20214,3.3875,-1.0216,-1.7335,-3.4049,-1.4288,-2.222,-1.9431
11,1.2074,4.8756,6.875,2.0554,-1.2705,10.009,7.5202,6.715,1.6803,9.3917,11.819,10.386,10.414,8.9283,6.5997,7.8568
12,-4.8751,-6.1681,1.4262,-3.7085,8.7106,4.2039,1.2609,1.6203,-3.666,11.367,5.3809,3.469,4.9761,2.3376,-2.2064,-10
13,7.452,-8.4468,-3.8886,-5.1509,6.211,-0.0057066,0.12186,-0.55594,-8.3772,6.3929,1.1961,-0.56207,2.7092,-0.2661,-5.3665,-11.31
14,8.1869,-2.3285,-13.94,-15.186,8.2781,-10.339,-9.581,-12.655,-2.4623,5.3288,-2.7831,-6.7839,0.36458,-5.471,-6.3373,-3.3126
15,-6.1934,-0.16024,6.2767,7.6967,-7.837,5.2242,9.3282,10.584,0.20214,3.3875,-1.0216,-1.7335,-3.4049,-1.4288,-2.222,-1.9431
16,1.2074,4.8756,6.875,2.0554,-1.2705,10.009,7.5202,6.715,1.6803,9.3917,11.819,10.386,10.414,8.9283,6.5997,7.8568
17,-4.8751,-6.1681,1.4262,-3.7085,8.7106,4.2039,1.2609,1.6203,-3.666,11.367,5.3809,3.469,4.9761,2.3376,-2.2064,-10
18,7.452,-8.4468,-3.8886,-5.1509,6.211,-0.0057066,0.12186,-0.55594,-8.3772,6.3929,1.1961,-0.56207,2.7092,-0.2661,-5.3665,-11.31
19,8.1869,-2.3285,-13.94,-15.186,8.2781,-10.339,-9.581,-12.655,-2.4623,5.3288,-2.7831,-6.7839,0.36458,-5.471,-6.3373,-3.3126
20,-12.626,0.49471,-9.7667,-6.4239,5.9939,-8.1474,-11.733,-7.4694,-0.31388,5.3577,3.2169,1.4956,3.895,-5.1273,-0.60278,-4.6269
21,-15.673,3.6009,-11.49,-2.7156,6.4643,-6.2673,-10.788,-6.8971,-3.4986,-3.2024,-6.7495,-7.9125,-8.2199,-15.6,-11.395,-14.722
22,10.889,8.9911,-2.2505,10.397,0.92938,5.4093,3.8546,6.4057,-12.28,-6.6417,-1.8966,-4.4487,-7.5666,-11.875,-9.0234,-7.9549
23,19.473,12.848,0.58951,9.2078,-0.66432,5.8442,3.5369,5.4562,-3.9652,1.6255,13.629,11.524,8.5398,6.474,6.1499,9.5826
24,4.7338,6.1535,-9.9795,-14.448,3.6467,-11.891,-10.778,-10.483,-9.4028,0.3335,-2.9563,-2.9584,-2.6702,-4.6953,-6.767,-7.7151
25,-12.626,0.49471,-9.7667,-6.4239,5.9939,-8.1474,-11.733,-7.4694,-0.31388,5.3577,3.2169,1.4956,3.895,-5.1273,-0.60278,-4.6269
26,-15.673,3.6009,-11.49,-2.7156,6.4643,-6.2673,-10.788,-6.8971,-3.4986,-3.2024,-6.7495,-7.9125,-8.2199,-15.6,-11.395,-14.722
27,10.889,8.9911,-2.2505,10.397,0.92938,5.4093,3.8546,6.4057,-12.28,-6.6417,-1.8966,-4.4487,-7.5666,-11.875,-9.0234,-7.9549
28,19.473,12.848,0.58951,9.2078,-0.66432,5.8442,3.5369,5.4562,-3.9652,1.6255,13.629,11.524,8.5398,6.474,6.1499,9.5826
29,4.7338,6.1535,-9.9795,-14.448,3.6467,-11.891,-10.778,-10.483,-9.4028,0.3335,-2.9563,-2.9584,-2.6702,-4.6953,-6.767,-7.7151
30,-12.626,0.49471,-9.7667,-6.4239,5.9939,-8.1474,-11.733,-7.4694,-0.31388,5.3577,3.2169,1.4956,3.895,-5.1273,-0.60278,-4.6269
31,-15.673,3.6009,-11.49,-2.7156,6.4643,-6.2673,-10.788,-6.8971,-3.4986,-3.2024,-6.7495,-7.9125,-8.2199,-15.6,-11.395,-14.722
32,10.889,8.9911,-2.2505,10.397,0.92938,5.4093,3.8546,6.4057,-12.28,-6.6417,-1.8966,-4.4487,-7.5666,-11.875,-9.0234,-7.9549
33,19.473,12.848,0.58951,9.2078,-0.66432,5.8442,3.5369,5.4562,-3.9652,1.6255,13.629,11.524,8.5398,6.474,6.1499,9.5826
34,4.7338,6.1535,-9.9795,-14.448,3.6467,-11.891,-10.778,-10.483,-9.4028,0.3335,-2.9563,-2.9584,-2.6702,-4.6953,-6.767,-7.7151
35,-12.626,0.49471,-9.7667,-6.4239,5.9939,-8.1474,-11.733,-7.4694,-0.31388,5.3577,3.2169,1.4956,3.895,-5.1273,-0.60278,-4.6269
36,-15.673,3.6009,-11.49,-2.7156,6.4643,-6.2673,-10.788,-6.8971,-3.4986,-3.2024,-6.7495,-7.9125,-8.2199,-15.6,-11.395,-14.722
37,10.889,8.9911,-2.2505,10.397,0.92938,5.4093,3.8546,6.4057,-12.28,-6.6417,-1.8966,-4.4487,-7.5666,-11.875,-9.0234,-7.9549
38,19.473,12.848,0.58951,9.2078,-0.66432,5.8442,3.5369,5.4562,-3.9652,1.6255,13.629,11.524,8.5398,6.474,6.1499,9.5826
39,4.7338,6.1535,-9.9795,-14.448,3.6467,-11.891,-10.778,-10.483,-9.4028,0.3335,-2.9563,-2.9584,-2.6702,-4.6953,-6.767,-7.7151
40,-12.626,0.49471,-9.7667,-6.4239,5.9939,-8.1474,-11.733,-7.4694,-0.31388,5.3577,3.2169,1.4956,3.895,-5.1273,-0.60278,-4.6269
41,-15.673,3.6009,-11.49,-2.7156,6.4643,-6.2673,-10.788,-6.8971,-3.4986,-3.2024,-6.7495,-7.9125,-8.2199,-15.6,-11.395,-14.722
42,10.889,8.9911,-2.2505,10.397,0.92938,5.4093,3.8546,6.4057,-12.28,-6.6417,-1.8966,-4.4487,-7.5666,-11.875,-9.0234,-7.9549
43,19.473,12.848,0.58951,9.2078,-0.66432,5.8442,3.5369,5.4562,-3.9652,1.6255,13.629,11.524,8.5398,6.474,6.1499,9.5826
44,4.7338,6.1535,-9.9795,-14.448,3.6467,-11.891,-10.778,-10.483,-9.4028,0.3335,-2.9563,-2.9584,-2.6702,-4.6953,-6.767,-7.7151
45,-12.626,0.49471,-9.7667,-6.4239,5.9939,-8.1474,-11.733,-7.4694,-0.31388,5.3577,3.2169,1.4956,3.895,-5.1273,-0.60278,-4.6269
46,-15.673,3.6009,-11.49,-2.7156,6.4643,-6.2673,-10.788,-6.8971,-3.4986,-3.2024,-6.7495,-7.9125,-8.2199,-15.6,-11.395,-14.722
47,10.889,8.9911,-2.2505,10.397,0.92938,5.4093,3.8546,6.4057,-12.28,-6.6417,-1.8966,-4.4487,-7.5666,-11.875,-9.0234,-7.9549
48,19.473,12.848,0.58951,9.2078,-0.66432,5.8442,3.5369,5.4562,-3.9652,1.6255,13.629,11.524,8.5398,6.474,6.1499,9.5826
49,4.7338,6.1535,-9.9795,-14.448,3.6467,-11.891,-10.778,-10.483,-9.4028,0.3335,-2.9563,-2.9584,-2.6702,-4.6953,-6.767,-7.7151
50,-12.626,0.49471,-9.7667,-6.4239,5.9939,-8.1474,-11.733,-7.4694,-0.31388,5.3577,3.2169,1.4956,3.895,-5.1273,-0.60278,-4.6269
51,-15.673,3.6009,-11.49,-2.7156,6.4643,-6.2673,-10.788,-6.8971,-3.4986,-3.2024,-6.7495,-7.9125,-8.2199,-15.6,-11.395,-14.722
52,10.889,8.9911,-2.2505,10.397,0.92938,5.4093,3.8546,6.4057,-12.28,-6.6417,-1.8966,-4.4487,-7.5666,-11.875,-9.0234,-7.9549
53,19.473,12.848,0.58951,9.2078,-0.66432,5.8442,3.5369,5.4562,-3.9652,1.6255,13.629,11.524,8.5398,6.474,6.1499,9.5826
54,4.7338,6.1535,-9.9795,-14.448,3.6467,-11.891,-10.778,-10.483,-9.4028,0.3335,-2.9563,-2.9584,-2.6702,-4.6953,-6.767,-7.7151
