NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2.4851,-1.3457,1.089,4.7688,-10.16,4.004,3.2784,4.7976,-4.5333,-0.62892,0.48618,4.0405,9.6602,9.6,13.913,8.4019
1,4.9561,9.1428,3.2994,3.8972,-4.5048,3.2486,2.7733,5.3401,1.9748,14.512,4.3824,3.8527,12.178,10.154,18.219,9.14
2,1.1341,6.5378,1.8693,1.1981,7.1938,2.6351,1.9105,3.3519,3.0521,13.057,4.7078,3.4662,12.432,11.81,18.159,4.6645
3,11.059,8.5925,8.3885,13.258,4.5127,12.73,10.59,11.337,9.7963,6.9822,12.591,12.952,17.651,16.556,20.214,9.6765
4,15.083,8.7857,9.8178,16.008,0.56712,16.187,14.573,13.432,13.153,8.8552,14.992,12.071,9.0405,12.207,8.2872,8.6457
5,2.4851,-1.3457,1.089,4.7688,-10.16,4.004,3.2784,4.7976,-4.5333,-0.62892,0.48618,4.0405,9.6602,9.6,13.913,8.4019
6,4.9561,9.1428,3.2994,3.8972,-4.5048,3.2486,2.7733,5.3401,1.9748,14.512,4.3824,3.8527,12.178,10.154,18.219,9.14
7,1.1341,6.5378,1.8693,1.1981,7.1938,2.6351,1.9105,3.3519,3.0521,13.057,4.7078,3.4662,12.432,11.81,18.159,4.6645
8,11.059,8.5925,8.3885,13.258,4.5127,12.73,10.59,11.337,9.7963,6.9822,12.591,12.952,17.651,16.556,20.214,9.6765
9,15.083,8.7857,9.8178,16.008,0.56712,16.187,14.573,13.432,13.153,8.8552,14.992,12.071,9.0405,12.207,8.2872,8.6457
10,2.4851,-1.3457,1.089,4.7688,-10.16,4.004,3.2784,4.7976,-4.5333,-0.62892,0.48618,4.0405,9.6602,9.6,13.913,8.4019
11,4.9561,9.1428,3.2994,3.8972,-4.5048,3.2486,2.7733,5.3401,1.9748,14.512,4.3824,3.8527,12.178,10.154,18.219,9.14
12,1.1341,6.5378,1.8693,1.1981,7.1938,2.6351,1.9105,3.3519,3.0521,13.057,4.7078,3.4662,12.432,11.81,18.159,4.6645
13,11.059,8.5925,8.3885,13.258,4.5127,12.73,10.59,11.337,9.7963,6.9822,12.591,12.952,17.651,16.556,20.214,9.6765
