NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-9.1695,-1.0056,3.36,7.1239,4.3064,7.7716,8.4105,8.256,2.891,2.2792,2.4006,6.9173,2.8015,3.0393,4.2111,-0.29004
1,-5.6258,3.3615,5.8661,9.1653,6.6478,10.064,4.6878,9.7367,4.7523,0.95908,3.7436,10.428,7.0236,6.4052,11.115,15.75
2,6.8525,3.2911,7.3568,2.6946,9.6992,12.623,1.1043,10.607,3.7137,1.8397,10.632,15.738,8.6972,8.4116,10.061,9.6435
3,9.3708,3.8733,6.5148,-1.0526,8.3483,11.167,3.9853,7.6153,2.0672,-4.7248,7.9458,7.5819,-2.6072,-2.5326,-6.641,-8.5619
4,4.8309,6.1035,9.7038,2.4915,4.5134,13.378,11.176,9.2718,5.1238,-6.7967,2.6658,4.4705,-1.869,-0.36297,-5.6423,-5.353
5,-9.1695,-1.0056,3.36,7.1239,4.3064,7.7716,8.4105,8.256,2.891,2.2792,2.4006,6.9173,2.8015,3.0393,4.2111,-0.29004
6,-5.6258,3.3615,5.8661,9.1653,6.6478,10.064,4.6878,9.7367,4.7523,0.95908,3.7436,10.428,7.0236,6.4052,11.115,15.75
7,6.8525,3.2911,7.3568,2.6946,9.6992,12.623,1.1043,10.607,3.7137,1.8397,10.632,15.738,8.6972,8.4116,10.061,9.6435
8,9.3708,3.8733,6.5148,-1.0526,8.3483,11.167,3.9853,7.6153,2.0672,-4.7248,7.9458,7.5819,-2.6072,-2.5326,-6.641,-8.5619
9,4.8309,6.1035,9.7038,2.4915,4.5134,13.378,11.176,9.2718,5.1238,-6.7967,2.6658,4.4705,-1.869,-0.36297,-5.6423,-5.353
10,-9.1695,-1.0056,3.36,7.1239,4.3064,7.7716,8.4105,8.256,2.891,2.2792,2.4006,6.9173,2.8015,3.0393,4.2111,-0.29004
11,-5.6258,3.3615,5.8661,9.1653,6.6478,10.064,4.6878,9.7367,4.7523,0.95908,3.7436,10.428,7.0236,6.4052,11.115,15.75
12,6.8525,3.2911,7.3568,2.6946,9.6992,12.623,1.1043,10.607,3.7137,1.8397,10.632,15.738,8.6972,8.4116,10.061,9.6435
13,9.3708,3.8733,6.5148,-1.0526,8.3483,11.167,3.9853,7.6153,2.0672,-4.7248,7.9458,7.5819,-2.6072,-2.5326,-6.641,-8.5619
14,4.8309,6.1035,9.7038,2.4915,4.5134,13.378,11.176,9.2718,5.1238,-6.7967,2.6658,4.4705,-1.869,-0.36297,-5.6423,-5.353
15,-9.1695,-1.0056,3.36,7.1239,4.3064,7.7716,8.4105,8.256,2.891,2.2792,2.4006,6.9173,2.8015,3.0393,4.2111,-0.29004
16,-5.6258,3.3615,5.8661,9.1653,6.6478,10.064,4.6878,9.7367,4.7523,0.95908,3.7436,10.428,7.0236,6.4052,11.115,15.75
17,6.8525,3.2911,7.3568,2.6946,9.6992,12.623,1.1043,10.607,3.7137,1.8397,10.632,15.738,8.6972,8.4116,10.061,9.6435
18,9.3708,3.8733,6.5148,-1.0526,8.3483,11.167,3.9853,7.6153,2.0672,-4.7248,7.9458,7.5819,-2.6072,-2.5326,-6.641,-8.5619
19,4.8309,6.1035,9.7038,2.4915,4.5134,13.378,11.176,9.2718,5.1238,-6.7967,2.6658,4.4705,-1.869,-0.36297,-5.6423,-5.353
20,-9.1695,-1.0056,3.36,7.1239,4.3064,7.7716,8.4105,8.256,2.891,2.2792,2.4006,6.9173,2.8015,3.0393,4.2111,-0.29004
21,-5.6258,3.3615,5.8661,9.1653,6.6478,10.064,4.6878,9.7367,4.7523,0.95908,3.7436,10.428,7.0236,6.4052,11.115,15.75
22,6.8525,3.2911,7.3568,2.6946,9.6992,12.623,1.1043,10.607,3.7137,1.8397,10.632,15.738,8.6972,8.4116,10.061,9.6435
23,9.3708,3.8733,6.5148,-1.0526,8.3483,11.167,3.9853,7.6153,2.0672,-4.7248,7.9458,7.5819,-2.6072,-2.5326,-6.641,-8.5619
24,4.8309,6.1035,9.7038,2.4915,4.5134,13.378,11.176,9.2718,5.1238,-6.7967,2.6658,4.4705,-1.869,-0.36297,-5.6423,-5.353
25,-9.1695,-1.0056,3.36,7.1239,4.3064,7.7716,8.4105,8.256,2.891,2.2792,2.4006,6.9173,2.8015,3.0393,4.2111,-0.29004
26,-5.6258,3.3615,5.8661,9.1653,6.6478,10.064,4.6878,9.7367,4.7523,0.95908,3.7436,10.428,7.0236,6.4052,11.115,15.75
27,6.8525,3.2911,7.3568,2.6946,9.6992,12.623,1.1043,10.607,3.7137,1.8397,10.632,15.738,8.6972,8.4116,10.061,9.6435
28,9.3708,3.8733,6.5148,-1.0526,8.3483,11.167,3.9853,7.6153,2.0672,-4.7248,7.9458,7.5819,-2.6072,-2.5326,-6.641,-8.5619
