NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.65952,17.102,20.317,19.003,11.512,16.163,15.83,11.276,-6.1457,-0.52351,7.001,2.3697,-0.39095,-2.9223,-13.413,-4.2483
1,0.83456,11.869,13.861,9.4946,3.5564,10.244,7.5521,6.0959,-5.7352,-2.4319,12.84,0.98402,0.88672,-1.2711,-5.2894,6.9714
2,1.8011,7.1613,3.07,1.671,-1.692,-0.079367,-3.5308,-4.9576,-3.6289,-3.176,-9.5465,-4.1079,-22.215,-23.191,-10.464,-7.2949
3,4.2684,-4.6694,-3.3073,-6.4316,-11.763,-7.4732,-10.312,-9.4023,1.0053,-1.2978,-9.3955,-2.295,-21.109,-23.675,-9.8514,-6.4135
4,2.274,-5.9958,-4.4488,-7.6815,-11.204,-7.1932,-10.817,-8.2087,-2.8416,-5.289,-6.0322,-10.059,-19.158,-23.396,-16.325,-12.071
5,6.3345,-12.745,-12.886,-11.834,-14.13,-12.502,-12.316,-11.547,-3.584,4.8796,-3.8226,1.54,-12.114,-16.234,-22.153,-17.273
6,-0.50692,7.7997,6.4973,8.5909,7.213,11.282,10.985,11.4,-5.1183,1.7287,12.261,3.5561,11.144,6.3947,-9.3936,6.0113
7,-0.11465,10.405,9.5427,7.3377,7.6353,15.825,14.128,17.679,1.2197,-2.7593,14.204,-1.0154,20.66,16.788,1.9011,8.4571
8,5.0534,-9.0932,-8.1864,-11.838,-6.7735,-3.8319,-7.7347,1.8425,7.3645,2.134,4.1408,4.8569,17.723,14.693,11.327,2.3569
9,5.4511,-10.55,-13.19,-16.588,-10.499,-9.401,-15.25,-6.8644,3.3057,3.1952,-5.7098,4.8048,8.0306,5.4428,7.6559,1.3465
10,3.3478,-1.0115,-3.8087,-6.6215,-6.7113,-1.6192,-10.689,-6.7405,-1.7527,7.7545,-14.428,7.6092,-5.9178,-6.2614,1.0811,-4.3708
11,-4.3566,11.08,10.83,11.643,6.7666,9.7097,2.3585,2.5359,-5.9068,2.6032,1.122,-1.7165,2.7169,6.888,-2.4406,5.0957
12,-6.7524,8.2112,11.212,13.827,10.405,7.8988,7.4853,2.9643,-3.3222,-5.0544,6.1252,-8.1253,2.7288,5.4375,2.6171,10.613
13,-4.8328,2.3196,5.1159,7.4747,9.4154,2.9205,7.7828,1.2889,-0.11897,-7.8403,3.2879,-7.9762,-5.1317,-1.3465,-5.1964,2.1723
