NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-10.821,-12.809,-11.239,-10.064,-0.27005,-15.56,-10.838,-16.073,-8.7663,-14.99,-11.875,-22.51,-10.853,2.9133,-17.272,4.7897
1,-11.008,-20.797,-23.828,-20.832,-8.651,-24.268,-23.164,-19.43,-0.90073,-6.9329,-12.28,-15.301,-11.631,-6.8846,-5.2953,-2.3967
2,-14.695,-10.651,-17.442,-14.363,-3.7389,-8.9507,-14.965,-1.1253,-0.19577,-8.5185,12.461,-16,11.685,3.8685,-1.7749,6.9284
3,-10.906,-2.5644,-8.9286,-8.0289,-3.7926,3.9749,-2.5531,15.324,3.8736,-11.09,26.658,-14.648,27.033,9.3312,6.4098,9.7044
4,0.025842,1.7905,-1.9471,-2.8707,-8.3765,8.3621,6.7751,17.913,12.174,-4.6529,21.378,-6.9924,26.053,4.3271,16.547,-0.63108
5,12.164,-10.83,-6.2005,-12.161,-19.398,-2.0343,-2.1077,4.6227,14.806,6.6932,8.1261,5.0861,13.835,-5.4146,19.487,-6.987
6,10.327,9.3381,9.0157,8.6583,-0.51398,16.42,9.5364,11.331,7.4827,17.119,-0.99733,16.549,0.58713,-9.1338,2.9379,-20.969
7,8.6067,31.32,29.059,27.928,16.647,38.483,28.552,27.878,0.97023,6.6261,16.341,8.7859,12.972,11.413,-4.7455,-4.9186
8,11.545,22.432,26.01,23.304,16.169,29.738,27.297,19.983,4.3265,6.0276,16.401,11.957,8.1826,13.915,2.7069,8.8597
9,8.5283,10.536,16.923,15.424,14.314,13.497,19.396,6.2311,-1.8447,3.8701,3.1663,8.0862,-2.6243,10.049,4.8038,5.8925
10,8.6067,31.32,29.059,27.928,16.647,38.483,28.552,27.878,0.97023,6.6261,16.341,8.7859,12.972,11.413,-4.7455,-4.9186
11,11.545,22.432,26.01,23.304,16.169,29.738,27.297,19.983,4.3265,6.0276,16.401,11.957,8.1826,13.915,2.7069,8.8597
12,8.5283,10.536,16.923,15.424,14.314,13.497,19.396,6.2311,-1.8447,3.8701,3.1663,8.0862,-2.6243,10.049,4.8038,5.8925
13,8.5376,5.7001,8.7767,7.4972,6.6758,4.5019,10.083,-3.2997,-5.8092,5.4366,-7.8188,10.226,-10.719,3.4676,0.040499,-2.5811
14,4.2863,1.9391,6.0451,4.5956,4.9874,3.5368,4.8986,-3.0098,-11.042,0.47584,-10.326,3.358,-14.622,-1.1912,-6.0728,0.42263
