NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4.0995,-25.682,-18.517,-22.71,-15.314,-20.114,-18.813,-14.013,-3.9581,-4.3462,-6.307,-1.9115,-7.2325,-11.207,5.0141,-2.28
1,6.6669,-37.85,-34.902,-39.919,-31.669,-34.065,-36.793,-25.341,-11.031,1.4946,-20.826,-3.1928,-16.657,-25.194,11.729,-16.8
2,7.2196,-22.119,-33.521,-29.702,-22.779,-25.016,-33.624,-19.446,-19.46,9.0067,-18.412,-0.56548,-13.276,-22.701,9.2286,-14.905
3,-0.66671,-8.5919,-20.23,-17.834,-11.128,-11.417,-20.021,-4.1137,-14.78,7.1175,1.2763,-4.424,5.1231,-3.7719,15.419,0.85062
4,-0.53663,-21.118,-16.154,-24.067,-16.849,-19.037,-15.4,-3.1051,-3.9559,2.3291,5.4065,-8.704,10.179,2.7747,26.901,9.9641
5,2.7,0.020163,-3.7262,-1.0519,-2.0014,-5.1697,-0.15793,-8.9756,-19.739,8.2374,-21.124,-4.1069,-16.775,-15.354,2.9035,-14.418
6,-2.688,19.567,16.952,22.074,13.801,14.876,21.38,10.081,-14.19,1.1211,8.3655,-8.5113,8.1642,14.236,-6.3279,9.6245
7,-6.775,21.409,21.926,22.961,14.582,17.393,23.455,13.776,-3.4403,-5.0522,14.607,-9.8825,11.253,18.696,-2.9671,12.314
8,-13.134,30.677,28.3,29.287,21.784,25.803,25.919,22.325,2.6628,-3.987,18.234,-4.2755,12.929,18.231,2.6324,8.3594
9,-7.473,19.023,20.123,18.487,13.893,16.289,20.662,19.687,6.0924,-11.777,17.468,-9.4858,10.016,14.832,-1.06,8.736
10,-1.3993,6.3113,8.3376,6.4194,4.7457,5.075,9.835,7.0986,11.331,-1.3979,7.9015,1.4234,1.7929,4.3632,-5.9583,2.5584
11,2.0034,-5.4135,1.0917,-2.7067,-2.3849,-3.2815,0.31628,0.94584,3.9632,-4.4307,4.1439,-0.28687,1.2038,1.6884,-0.90528,0.61734
12,2.8587,-0.17638,-0.93625,0.43438,1.8091,1.6886,1.9017,1.4019,2.9635,5.55,-0.3972,12.254,-2.2685,-3.5888,6.3312,-6.8041
13,3.7479,-0.8175,-1.5863,-4.2123,-2.4169,-0.89664,0.28082,5.1315,3.7242,1.7036,4.393,7.6298,1.8044,-0.9391,-4.6717,-6.1942
14,5.2973,1.6493,-0.63542,-1.9389,-1.3315,-2.523,-2.9545,-2.517,9.1457,9.352,1.9908,16.204,-3.5832,-5.1538,-6.5109,-5.4096
15,-1.0756,1.6136,2.0503,2.346,5.7481,3.3124,-0.99601,-3.7386,4.282,3.9382,0.064633,5.4973,0.70138,1.8569,1.4324,4.4426
16,-5.7486,1.9337,-0.53628,-0.092839,1.671,2.9765,-5.2093,-4.7958,0.74932,-5.8156,1.2106,-5.0309,3.3281,1.4412,-0.96081,7.5339
17,-5.3497,2.3252,-2.6685,-1.2535,-1.6976,-2.0084,-12.24,-9.9117,7.5739,-0.48223,-10.251,1.6388,-8.2038,-9.7408,-1.3067,0.88693
18,-9.5397,0.44003,-3.0798,-3.8175,-3.9798,-0.31795,-8.93,-7.0493,4.3806,-10.043,-6.0045,-11.76,-4.4911,-3.9418,-16.035,3.9347
19,-1.6023,-8.5491,-12.111,-15.8,-15.572,-10.485,-15.818,-13.415,8.9013,-2.0385,-13.988,-3.3096,-12.648,-13.643,-11.625,-5.4757
20,1.6519,-1.6165,0.83921,-1.0196,-0.27655,4.1602,4.2382,2.4665,-3.9359,-5.9328,3.0966,-9.2147,4.2615,3.4986,-16.479,4.9551
21,7.9076,-14.372,-10.294,-13.252,-12.223,-8.1965,-7.5995,-5.1602,0.67352,0.76432,-10.611,-3.4619,-5.2286,-5.6776,-12.79,-9.0233
22,7.3398,-3.8006,0.2236,1.0435,0.99775,5.5758,8.4292,3.9163,6.2398,5.3009,3.7315,4.2269,6.7752,7.5417,4.0694,-3.2804
23,-1.4032,6.8502,7.1193,11.124,10.727,12.721,14.089,16.119,4.3915,-2.6287,20.189,-2.6937,19.832,20.831,12.767,8.4523
24,2.5481,0.72587,-1.348,-0.76335,-2.0803,-1.0353,0.4054,4.8755,2.037,-0.37995,10.527,-1.2697,5.7778,3.8891,13.925,1.496
25,3.7006,-18.361,-11,-10.884,-6.6281,-16.692,-14.149,-8.3781,-8.3233,2.5203,-13.051,1.7556,-4.1906,-4.5869,15.444,-1.2515
26,-3.8992,-3.1552,-4.7228,2.1767,1.7959,-5.2543,-3.9986,-7.0121,-12.878,3.8319,-18.071,0.92554,-10.833,-9.0898,1.7212,-7.9696
27,-5.1427,8.7065,8.7765,12.174,10.881,7.0542,9.7459,11.167,-4.8428,-3.5393,-0.49839,-6.1913,5.4396,7.2496,4.2111,7.1116
28,1.8465,-6.6367,-3.0065,-6.5106,-7.2895,-8.7096,-5.6357,0.61907,-0.27323,0.41019,-2.0846,-1.5031,0.27499,0.24683,8.1129,2.346
29,4.0158,-7.2881,-6.2397,-10.136,-11.726,-9.9086,-13.328,-10.105,-5.1451,3.6886,-15.923,0.18195,-18.013,-17.178,-12.388,-15.085
30,-9.5361,13.8,8.55,14.489,12.892,14.861,12.046,11.289,5.3819,8.1899,9.8443,2.7,6.1944,1.162,-4.7136,-0.85416
31,-8.1968,8.402,7.6132,7.2198,8.1837,9.1658,9.9785,15.262,4.8506,-2.4952,18.462,-3.4001,13.094,12.068,15.362,7.6548
32,5.711,-3.387,-0.88657,-6.4487,-5.2678,-1.8768,-1.8968,7.3688,3.8007,7.2636,12.139,11.161,6.235,5.5177,27.577,-2.0501
33,7.7774,2.7075,5.7613,3.8972,5.5734,8.5984,7.6828,9.9083,-6.1559,6.4175,14.713,9.0111,11.632,8.9319,15.092,3.8518
34,3.065,13.761,11.816,13.885,14.416,16.935,13.684,8.9111,7.7023,13.133,12.521,19.825,11.026,8.8559,18.052,5.3025
35,7.7774,2.7075,5.7613,3.8972,5.5734,8.5984,7.6828,9.9083,-6.1559,6.4175,14.713,9.0111,11.632,8.9319,15.092,3.8518
36,3.065,13.761,11.816,13.885,14.416,16.935,13.684,8.9111,7.7023,13.133,12.521,19.825,11.026,8.8559,18.052,5.3025
37,-0.72174,15.201,15.057,14.767,9.6191,14.119,11.843,5.9025,11.546,-0.17124,6.194,10.536,5.7006,3.3981,14.102,3.2802
38,3.2913,5.5246,12.298,11.466,8.1205,4.1325,7.9914,1.7022,12.304,-0.79998,-2.2908,11.172,2.1169,1.3352,8.1767,9.7445
39,0.99636,1.0067,7.4828,9.6749,11.288,-1.1584,6.5194,-4.7318,4.4424,-5.4143,-11.556,1.9503,-3.0339,1.0979,-7.3442,7.0978
40,-3.7383,-8.0893,-7.0391,-6.9864,-5.9448,-11.637,-7.699,-15.088,-6.0947,-6.1783,-8.9618,-10.89,-8.2045,-5.8088,-20.732,2.2049
41,-4.5067,-6.3673,-8.3195,-5.3826,-2.5714,-7.6005,-5.878,-8.5669,-3.3867,-14.213,-7.3397,-16.912,-3.8724,-0.33173,-15.581,3.5821
42,2.5371,-15.458,-15.813,-17.468,-13.013,-13.895,-18.355,-9.152,-0.1585,-8.6599,-9.1789,-8.6972,-5.511,-2.5981,-0.80722,2.0635
43,-2.5118,-6.41,-8.1864,-10.834,-8.797,-0.85616,-9.8544,-2.8763,-2.9484,-8.8858,1.7251,-12.811,-0.55852,-1.6897,-8.6566,-6.9422
44,1.1057,4.0044,-1.0995,-3.78,-3.0896,12.1,0.089969,10.923,9.9608,-7.7284,16.107,-9.7776,11.227,5.3325,-7.1348,-5.0979
45,6.1504,-2.3094,-5.8618,-5.0044,-6.0504,-1.7436,1.0943,3.5365,-0.70555,5.7783,8.0611,14.23,-1.696,-6.068,4.2219,-9.054
46,0.59347,8.8332,7.9769,10.029,9.0828,8.6896,16.999,11.487,-6.9248,-1.9662,13.259,-0.33531,10.43,7.4019,2.2038,5.4997
