NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-8.2465,-14.384,-14.529,-14.269,-10.946,-12.563,-17.469,-11.477,-7.4569,-8.7887,-8.0109,-10.631,-15.043,-21.449,-22.659,-8.7112
1,-1.2445,-23.213,-22.531,-23.956,-16.898,-22.824,-26.125,-13.79,-7.1737,-5.1051,-9.8211,-5.4146,-13.142,-20.814,-17.759,-10.905
2,-3.7149,-16.563,-18.659,-17.332,-15.033,-20.114,-21.884,-12.041,-2.0433,1.9807,-14.078,1.5077,-14.723,-21.44,-14.097,-10.675
3,-10.187,-6.4751,-3.0551,-4.2623,-3.8669,-4.5637,-2.7022,1.4049,-3.2739,-1.2706,-1.3427,-5.1632,2.669,-0.45319,-3.5134,-0.90617
4,-7.946,6.1647,8.738,8.0736,7.2285,10.938,10.367,10.155,-1.3929,3.5962,-1.0804,0.057898,6.4084,6.0642,9.2644,-9.5484
5,1.9349,14.094,18.579,20.088,15.912,18.991,24.558,22.26,1.2118,-5.9318,16.318,-6.8555,21,25.04,23.359,10.604
6,4.7222,19.353,17.401,20.65,13.952,19.377,19.187,17.914,10.261,2.5617,13.034,4.0203,12.84,19.224,19.613,11.331
7,8.5302,3.6884,1.0201,2.4742,-0.5501,4.5312,1.51,3.6461,11.523,-2.1098,10.848,1.1192,3.4507,10.461,9.745,4.1047
8,4.875,0.38163,-3.9924,-2.8495,-1.0007,0.37024,-4.0026,-7.4233,9.3819,4.3138,2.7143,9.9693,-10.204,-3.5619,-5.6285,-12.406
9,3.8858,-12.517,-14.552,-15.673,-11.322,-13.12,-16.591,-20.313,5.2445,-3.9401,-4.4771,0.43621,-21.631,-15.914,-19.23,-15.527
10,7.8175,-6.9214,-12.88,-9.0474,-5.3214,-15.129,-13.28,-17.925,2.1298,-1.4365,-16.261,3.865,-17.033,-19.582,-14.24,-6.3878
11,6.9791,-14.776,-15.482,-13.055,-5.3231,-20.508,-16.373,-16.027,-3.4532,-7.4771,-15.944,-4.0038,-11.447,-13.183,-16.329,-5.2906
12,6.8595,-21.177,-18.696,-15.354,-12.133,-21.521,-19.812,-16.587,-3.3074,7.8323,-29.612,8.5055,-19.764,-21.544,-7.0102,-11.132
13,1.3581,-5.7734,-2.154,-0.95921,1.5274,-4.2921,2.5799,3.5227,-9.9628,2.295,-6.9774,0.60181,4.4659,1.2082,-6.3777,5.9474
14,3.8085,-3.0615,0.82388,-0.72092,-0.99623,-1.788,5.3723,9.3243,-7.9814,6.9863,-5.7262,8.2037,9.7143,5.9915,7.0846,11.108
15,3.8085,-3.0615,0.82388,-0.72092,-0.99623,-1.788,5.3723,9.3243,-7.9814,6.9863,-5.7262,8.2037,9.7143,5.9915,7.0846,11.108
16,5.237,-0.86698,-1.7652,-2.5889,-5.9758,0.63717,0.62092,3.892,-8.6615,10.219,-18.896,8.8105,-2.5866,-4.2688,5.7173,-0.36333
