NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-3.9225,-8.9959,-7.1731,-8.2942,-2.4735,-17.578,-12.298,-18.348,-7.7327,-6.1712,-24.436,-1.6726,-13.974,-2.7006,-7.2663,-4.0551
1,-4.765,-18.651,-16.654,-16.861,-5.3844,-25.002,-18.719,-22.012,-12.345,-9.7275,-21.893,-6.3386,-4.3433,0.46162,0.026694,4.2769
2,-1.8617,-28.554,-25.006,-26.976,-16.724,-34.038,-28.659,-23.534,-9.0969,-8.1701,-17.618,-4.67,-0.89515,-4.5584,0.26461,1.622
3,-1.3232,-20.443,-21.704,-18.622,-13.085,-24.21,-22.765,-17.226,-3.3845,-2.1317,-14.533,-1.2373,-5.7009,-17.503,-6.6358,-7.7892
4,-5.6478,4.1265,-4.2923,-0.18766,1.5886,0.082671,-2.9876,-4.5651,0.63245,1.884,3.2615,2.8774,0.32235,-12.403,-7.4201,-5.0737
5,-0.87932,1.3382,1.1387,-3.6732,-4.0548,0.51469,3.0605,6.0174,2.0644,-6.0445,25.301,-4.5614,18.23,7.2949,1.2613,8.5864
6,2.806,1.8503,0.79415,2.8971,-0.079901,4.4688,4.0955,10.787,15.636,6.1117,18.211,8.5314,7.4576,-3.4319,8.2883,-5.6883
7,4.9896,4.9682,3.0848,7.1481,3.693,10.181,6.179,11.354,17.261,3.1425,25.976,2.06,8.5844,1.104,2.8642,-3.8767
8,-0.53195,16.606,13.667,15.292,12.194,21.234,16.311,17.101,13.348,3.5021,34.63,-0.52834,14.516,11.334,2.8607,7.4991
9,3.4698,9.3475,5.7785,4.7299,0.30868,9.7656,1.7152,2.5308,10.443,5.5123,13.657,-0.20774,-5.9159,-5.3074,4.7903,-2.7773
10,-0.53195,16.606,13.667,15.292,12.194,21.234,16.311,17.101,13.348,3.5021,34.63,-0.52834,14.516,11.334,2.8607,7.4991
11,3.4698,9.3475,5.7785,4.7299,0.30868,9.7656,1.7152,2.5308,10.443,5.5123,13.657,-0.20774,-5.9159,-5.3074,4.7903,-2.7773
12,7.1374,8.1763,3.3394,3.9247,-1.8698,2.9316,-0.40283,-6.7416,10.865,13.538,-3.4658,9.3549,-18.748,-11.269,0.86263,-10.587
13,-5.3697,21.129,13.205,16.553,12.704,11.501,15.506,3.205,-0.98059,0.30818,-2.8333,-5.3048,-8.5372,6.2051,-3.9235,3.0232
14,-1.967,0.061463,0.27365,-2.0723,-3.2888,-6.1579,-2.9026,-9.1619,-1.5207,0.88786,-19.324,-3.903,-12.13,3.4797,9.3523,8.9902
15,0.053086,-9.9549,-6.7257,-7.2638,-7.2804,-9.676,-8.8984,-10.352,-6.667,-3.7284,-30.103,-9.464,-13.33,-5.1386,3.7358,-3.9904
16,-3.6548,3.0613,2.9037,5.1858,4.2468,5.5101,4.6933,2.9715,-2.4249,-0.038549,-19.71,-2.6923,0.047859,-0.26889,-0.61134,-7.4835
17,-3.3654,-12.14,-10.571,-13.87,-10.962,-9.9181,-10.908,-6.0914,-4.0081,-6.8666,-17.69,-7.561,1.0116,-2.3337,-5.818,1.4031
18,-2.1944,-25.461,-26.954,-29.758,-24.644,-27.587,-28.685,-18.749,-4.0639,2.9165,-27.565,5.5033,-15.429,-20.044,-5.806,-10.32
19,-8.2731,-15.455,-18.921,-16.151,-12.749,-17.281,-16.372,-9.7277,-12.042,-1.9251,-17.744,0.5305,-13.725,-18.887,-16.944,-15.657
20,-5.7288,-12.061,-9.5735,-6.1559,-3.2383,-11.767,-7.1886,-5.8738,-11.64,0.27976,-7.1191,3.6886,-4.3822,-8.908,-9.3792,-5.7523
21,-7.3925,2.3525,6.9487,10.942,11.688,3.9608,9.4873,9.1035,-15.403,-8.4319,10.584,-4.9626,13.377,7.419,-3.0027,7.1231
22,0.3222,9.6276,16.938,17.255,17.299,11.672,16.584,19.687,-9.7929,-6.9527,21.193,-1.0898,21.977,19.122,5.0387,13.542
23,4.9393,10.05,18.155,17.055,17.066,12.755,15.46,17.727,-3.615,-4.7892,21.32,-2.0492,20.15,21.949,7.9396,12.286
24,4.0775,17.864,23.899,25.558,24.069,24.754,25.972,22.107,4.7774,-1.6147,30.066,-0.15452,27.359,27.835,15.206,25.971
25,5.2835,12.169,18.056,16.452,15.786,19.141,21.404,15.428,6.3141,-2.2803,26.193,-0.6845,21.849,25.218,14.197,22.777
26,6.4047,9.289,12.341,7.3133,5.1479,13.185,10.301,7.3887,4.3916,0.79505,5.2777,1.5542,1.5202,6.435,10.671,1.4811
27,-1.3275,17.441,17.33,13.744,10.999,18.912,15.299,12.758,3.1861,-4.8901,11.594,-3.9403,8.895,9.6705,4.9266,10.908
28,10.002,-11.855,-9.4575,-21.202,-21.579,-14.118,-11.427,-14.386,8.287,-1.3347,-7.1759,0.26552,-9.0975,-8.6052,4.5957,0.33781
29,12.854,-17.701,-24.337,-34.198,-36.625,-19.574,-24.441,-24.164,8.8299,12.583,-24.224,12.582,-29.019,-29.754,-5.5977,-27.531
30,2.2516,-0.14602,-12.487,-14.463,-13.552,-0.77414,-13.167,-6.3083,-1.4692,8.1392,-5.8459,6.1733,-13.123,-15.666,-16.571,-15.774
31,-0.95215,-6.1686,-12.204,-13.058,-7.4296,-6.1128,-13.2,-8.3391,-0.91295,6.6425,-7.012,6.0575,-10.898,-6.0483,-14.4,-4.8989
32,-3.5187,-4.4084,-7.7096,-5.6019,2.1425,-4.0755,-5.1296,-5.6849,-2.4547,-1.7478,-5.5419,-1.7713,-9.121,5.029,-12.746,-0.29317
33,-1.6118,-12.279,-13.44,-12.071,-4.4385,-14.467,-12.108,-16.26,1.288,2.61,-8.5944,2.5352,-16.256,2.3562,-9.5635,-1.2232
34,-1.9027,-13.183,-10.682,-10.451,-5.5733,-12.845,-8.8398,-15.346,0.0042472,0.51495,-14.1,-2.0256,-19.884,-1.0067,-15.943,-9.9098
35,-1.9005,16.428,16.101,21.17,27.282,18.778,26.175,10.952,-0.69269,1.4348,3.5124,-2.0952,11.454,26.862,1.6287,12.02
36,-5.4689,28.138,26.644,36.923,44.128,35.111,40.532,28.942,4.391,2.9072,20.236,-0.23952,35.124,43.917,19.748,23.998
37,-3.2906,11.374,15.07,18.402,26.259,19.874,25.026,17.229,6.293,-8.1159,19.623,-10.449,34.255,39.188,31.383,28.774
38,2.5917,5.0212,7.2878,7.4926,7.8155,11.729,16.491,7.0316,9.9029,0.3509,9.9231,0.43097,17.516,15.539,35.272,14.137
39,12.52,-16.155,-12.819,-15.733,-19.369,-10.378,-8.3743,-8.0943,12.126,5.9233,-2.8428,3.1254,2.7469,-5.1199,21.993,-5.3805
40,-0.34634,0.88121,-4.0132,-3.2348,-8.2513,-1.0591,-6.1178,-9.9166,-5.2064,11.73,-7.8354,9.2651,-7.5853,-22.179,-1.3977,-16.678
41,-0.66692,-4.4658,-5.761,-3.3502,-7.2143,-4.1369,-5.3844,-11.518,-3.6312,7.5507,-1.9234,1.9704,-2.3005,-12.424,-7.6229,-7.0506
42,0.97724,-11.287,-11.809,-14.828,-20.049,-12.324,-16.581,-18.08,-1.0467,3.0875,-11.023,-3.5698,-16.772,-23.205,-20.715,-14.57
43,0.30017,-11.47,-15.098,-20.685,-23.637,-19.123,-25.68,-24.486,-0.85846,6.5494,-19.621,4.0429,-31.543,-34.853,-22.486,-23.838
44,-12.845,1.1962,-4.6058,-0.14288,-0.68068,-5.3589,-8.4991,-12.604,-8.7453,-9.4033,-5.8281,-10.275,-17.341,-16.271,-29.201,-12.245
45,-9.544,-6.4777,-4.9823,-3.195,-2.1445,-11.435,-7.6637,-9.8734,-7.1267,-10.62,-13.848,-13.424,-16.716,-11.525,-9.6987,-4.4475
46,-6.3642,-6.9786,-0.54095,-1.3647,-0.43541,-8.8315,-2.1426,-1.3635,-5.2423,-11.308,-5.2789,-10.825,-4.807,0.078047,-9.0871,4.1574
47,-4.3511,-9.4843,-2.6743,-2.5816,-3.2288,-8.1052,-1.3128,0.62373,-5.213,-11.538,-4.3664,-8.33,2.6624,5.1907,-3.5525,3.4138
48,-0.60597,0.44065,1.0592,5.1385,4.7676,2.4185,4.9234,7.8998,-5.0531,-8.9383,-5.0981,-4.1395,8.9501,4.8537,11.388,5.2478
49,0.74872,9.3335,10.674,11.372,6.5903,13.415,12.89,22.18,-6.9597,-9.4204,18.112,-6.04,31.991,23.497,19.35,19.676
50,-3.3546,23.433,21.625,21.289,17.005,27.125,21.636,31.509,-0.63725,-4.0403,27.66,-2.1347,34.199,19.791,15.176,10.247
51,4.1538,11.946,11.526,7.9616,7.9625,15.264,12.533,25.32,3.4546,-4.0871,25.312,-5.8551,25.378,16.011,11.283,13.998
52,7.085,1.2724,-0.51934,-1.9367,1.083,0.30757,-0.59601,7.9305,13.752,7.7588,9.7441,9.2762,-0.18818,-2.8133,9.7119,-2.6008
53,-1.2903,11.433,5.8135,6.8485,7.7544,9.406,7.8658,9.9474,5.6773,-0.051234,18.916,0.23581,1.1524,-0.33047,-0.00065338,-4.1829
54,-1.1649,0.42052,2.2815,-0.24483,-0.016015,-0.53867,2.4225,3.1905,3.024,0.12574,15.77,-1.5784,-1.4562,-0.85175,3.5396,2.2731
55,0.92026,8.4466,0.75847,6.4721,2.4683,-1.3029,-1.6441,-7.7568,3.067,7.0341,-21.759,7.5542,-24.751,-15.963,-5.8231,-10.881
56,-0.81631,-1.2411,-0.60519,0.60642,0.48847,-5.4582,-5.5524,-7.8538,-1.7225,-1.518,-10.507,-4.6087,-10.893,-0.51689,-7.8792,3.4139
57,1.1729,-19.704,-12.746,-17.111,-16.925,-19.406,-19.198,-22.231,2.0189,6.8244,-20.969,4.5863,-18.463,-12.25,-3.6787,-4.5234
58,1.3539,-24.14,-24.105,-24.703,-24.177,-26.529,-27.065,-30.426,-1.2676,6.5496,-34.828,5.9742,-28.63,-28.956,-9.7624,-23.842
59,-0.26701,-10.551,-13.586,-8.7934,-6.9921,-16.302,-18.65,-18.104,0.2645,10.184,-26.83,13.959,-17.439,-20.884,-3.5667,-13.608
60,1.6304,9.9117,8.399,4.9017,3.5677,13.618,8.1665,11.926,-0.99622,1.0737,15.795,3.0415,18.495,8.6574,14.043,12.877
61,12.622,-3.7225,-3.1472,-9.824,-11.543,1.6724,-4.6965,7.3913,5.0302,2.8929,8.9377,4.4248,4.8311,-4.679,4.0648,-5.583
62,8.3907,18.959,13.079,16.543,9.601,23.086,13.028,26.47,11.375,9.2739,20.73,14.88,10.642,-2.4165,-4.6461,-8.9208
63,-2.512,24.499,23,25.152,20.424,31.002,26.349,37.835,3.3145,-8.3229,52.297,-1.9832,38.806,27.523,-10.69,16.608
