NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-8.8383,17.683,15.93,15.079,15.157,19.96,16.998,15.502,15.066,-5.0028,4.4433,0.016177,20.059,20.199,22.003,16.937
1,-9.6643,21.457,19.378,21.101,21.175,24.506,22.486,18.83,22.448,-3.3896,12.034,2.3185,23.785,26.492,39.318,23.67
2,0.39228,-9.2179,4.6476,-3.835,-2.2808,-2.0145,5.0423,5.3833,16.303,-7.1528,4.1698,-0.5444,13.423,19.107,38.741,16.255
3,16.206,-21.468,-9.1212,-14.907,-13.064,-16.39,-9.654,-15.169,-4.5157,13.576,-27.156,18.578,-20.828,-13.374,23.13,-15.362
4,10.529,-6.0395,-3.6768,1.1119,0.69149,-3.1409,0.13726,-10.784,-25.843,9.418,-19.491,7.1923,-20.621,-11.607,9.8281,-16.147
5,0.46948,-11.788,-9.4742,-14.737,-15.71,-13.049,-11.51,-9.7759,2.8216,-2.023,-5.639,-4.4296,-10.2,-13.507,-17.209,-11.214
6,-2.3396,-3.1647,-7.452,-8.1696,-7.5801,-4.1371,-6.356,-8.796,-8.7757,0.75731,-10.239,-2.94,-8.3586,-13.452,-21.388,-12.905
7,0.31829,-4.4283,-4.8929,-8.997,-7.6337,-1.3174,-1.7963,-1.171,-8.4299,-3.1397,-1.4204,-2.267,6.8002,-0.93843,5.9794,-1.8002
8,-2.5293,3.4834,-0.24898,0.97319,0.58195,6.2925,2.4676,2.9665,-4.9719,-2.0424,-4.5437,0.78029,7.672,-2.0655,16.257,0.07795
9,-4.4096,3.4203,0.69173,3.99,4.8713,2.5803,8.2799,8.0721,4.6638,-8.1626,1.733,-5.856,13.574,5.5219,20.122,11.781
10,0.26367,-16.039,-18.027,-16.653,-10.972,-13.52,-16.82,-16.215,-2.5143,-0.34699,-22.002,-0.75985,-18.534,-18.909,-1.2476,-13.437
11,-4.8079,-4.1516,-7.6357,-2.6025,3.6911,-1.7524,-5.108,-10.516,-4.9131,-1.8205,-6.6308,-1.9442,-7.6566,-5.3131,-16.107,-6.2067
12,-3.027,-10.008,-7.6498,-3.6707,-0.24119,-6.7663,-0.94409,-5.4513,-3.9617,-9.824,1.5886,-12.64,-1.2745,1.2263,-4.1519,3.5505
13,-6.2939,3.5787,0.74309,10.397,10.186,3.9312,10.635,1.2855,-1.8038,-3.9739,7.1527,-5.3266,2.4102,3.5856,13.879,7.142
14,-3.821,-0.37424,0.96249,2.5384,3.2757,-1.686,6.2637,3.3569,-0.54056,-11.617,14.814,-10.836,7.8856,10.363,19.496,7.4743
15,-13.113,26.156,24.255,25.127,27.217,25.153,21.447,24.759,15.548,-13.995,25.182,-7.8302,28.979,26.436,2.3095,21.889
16,-1.2772,0.93893,7.813,-2.2244,-5.2927,-0.12755,1.709,11.85,23.715,-4.8608,8.7902,5.4762,15.024,8.5896,16.976,8.9215
17,6.6205,-7.7263,-1.586,-11.657,-18.064,-7.7987,-12.358,-4.1709,5.016,5.6734,-22.902,13.58,-18.369,-22.397,1.355,-20.556
18,5.696,3.3873,8.4897,2.6088,-5.4333,6.1511,-4.5042,0.80187,-4.8484,12.9,-12.109,17.713,-9.1449,-11.661,-9.1446,-11.052
19,-2.2486,15.272,15.174,12.949,5.7509,17.477,6.3733,10.952,0.55391,1.5585,9.3286,3.7625,9.9116,7.1528,-14.091,9.0621
20,3.4151,-15.334,-10.441,-11.598,-9.6354,-13.021,-7.8505,-18.866,-15.173,12.654,-13.092,6.2932,-17.091,-12.663,-15.792,-16.4
21,8.0553,-21.859,-16.366,-21.973,-15.856,-22.78,-17.627,-20.233,-11.912,7.0534,-9.7602,0.1095,-10.193,-6.9665,-12.194,-6.4619
22,9.8501,-17.701,-19.807,-21.769,-17.834,-23.14,-20.215,-20.126,-14.523,6.9068,-18.232,-4.3271,-17.386,-18.501,-19.06,-13.104
23,8.7963,-15.208,-21.771,-19.407,-16.311,-24.44,-16.702,-20.35,-14.623,6.8076,-22.762,-4.958,-18.678,-21.559,-9.8834,-16.27
24,-1.932,3.7082,-5.7881,1.8095,5.0946,-4.8228,6.263,-3.4583,-8.6559,2.4464,-0.85142,-9.3149,4.2162,3.4401,-3.3392,3.7919
25,-2.2321,1.1614,4.0078,-0.56405,0.13484,0.68829,13.703,5.0961,6.832,-11.222,9.8802,-16.864,9.1615,10.035,-10.712,9.1808
26,-4.5166,10.434,6.1565,7.0434,7.4882,11.284,19.339,6.8429,12.844,-3.5377,1.4599,-4.5098,2.8357,2.3547,-5.3746,0.68147
27,-4.8561,12.906,6.311,6.806,6.4163,13.418,17.801,9.0994,6.9558,-5.4119,2.309,-2.6969,0.96459,0.017787,7.6884,-2.3441
28,-6.6221,16.004,9.8713,12.777,12.182,19.461,23.914,17.324,5.7197,-1.1209,20.477,1.1439,17.612,13.061,11.635,7.3042
