NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2.3057,23.9,9.6868,22.59,19.139,10.593,-1.1474,2.009,5.2806,4.4451,-0.24775,6.6309,-2.8653,-3.2051,5.3685,0.19299
1,-8.5856,27.974,19.237,27.091,27.246,22.77,9.3235,14.134,2.1938,-8.2907,30.14,-8.4957,28.739,28.779,4.5005,29.962
2,-3.6429,3.3785,11.392,9.1011,6.417,2.318,12.373,15.625,14.481,-2.4248,13.01,-2.4043,20.456,21.263,13.031,8.5838
3,5.2043,-3.3639,3.4059,-1.1787,-4.8868,-9.2472,3.5582,7.8531,17.54,2.9776,-14.945,3.8489,-7.1356,-5.86,7.7246,-11.826
4,2.9256,13.186,11.119,10.484,7.7896,8.6517,5.0579,5.3923,11.758,4.8446,-0.0064694,8.6324,4.1007,3.5489,5.8393,0.4865
5,-2.6784,5.873,-1.3943,1.2893,-1.9288,1.0424,2.9665,0.38396,6.6965,3.6655,-4.9804,10.508,-7.8347,-6.7959,-4.1034,-10.236
6,-7.4943,9.4717,0.78785,4.2317,-0.049875,5.1223,1.2017,1.5356,3.5859,-4.8127,2.0093,1.8022,-1.4681,-2.7416,-8.7856,2.6662
7,-11.806,18.632,13.155,18.869,16.862,17.65,3.1498,6.4084,3.0414,-3.9275,15.919,5.1001,12.879,12.598,-2.0484,15.282
8,-12.294,7.6021,8.5499,8.1142,6.472,9.4837,8.6022,7.0595,-1.0619,-9.7886,15.735,-6.2155,10.965,11.71,2.5028,4.0185
9,0.74751,-16.181,-8.1711,-14.143,-13.175,-14.199,3.4381,-2.5329,6.4824,1.039,-13.142,3.2753,-15.809,-13.583,9.0781,-12.083
10,-6.6586,7.2109,11.61,10.684,12.076,10.349,7.0029,5.2766,-3.1661,-3.3983,14.137,-1.0778,13.17,16.539,1.8203,15.163
11,-7.9234,-10.321,-2.5529,-4.8684,-1.7334,-6.2119,1.9874,0.90973,-4.574,-6.9796,-1.2483,-7.3901,-2.7612,1.9135,0.76813,7.6089
12,-0.2958,-16.307,-13.065,-16.543,-14.319,-17.824,-4.0689,-4.0234,-1.274,1.8636,-15.638,1.5758,-16.622,-12.425,4.585,-8.1325
