NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-4.2019,1.6458,4.2612,1.5442,1.6825,2.9199,1.9229,0.71596,-12.758,-6.2737,5.7258,-13.278,4.1794,11.735,-20.934,3.162
1,8.4154,-23.662,-15.298,-23.452,-19.947,-22.263,-19.297,-12.381,-1.2189,-2.9674,-9.7483,-8.3696,-7.5192,1.0235,-14.222,-0.2803
2,2.7462,-8.5053,-9.3557,-4.4337,1.0649,-8.2983,-6.9323,-9.1099,-9.6153,1.4563,-21.205,-6.759,-10.657,-0.86693,-19.022,-6.802
3,-0.079153,-7.8026,-1.8619,-3.5131,6.0379,0.75139,4.7637,2.8185,-8.618,-7.5148,-1.9608,-12.573,12.783,21.586,3.5863,12.506
4,1.1367,-3.0872,-1.7464,-2.3037,8.8325,5.3612,6.6222,3.452,-9.6965,-5.2342,0.58788,-8.7492,12.035,17.243,6.1369,8.2471
5,-10.637,16.727,15.406,14.965,21.753,22.905,23.005,17.891,5.5448,-12.91,23.317,-8.5705,25.593,31.866,28.457,27.494
6,-5.623,-1.8033,3.2501,-8.3983,-4.16,7.5674,7.2963,10.412,10.743,-8.7911,15.977,-2.4313,12.196,15.84,30.576,12.028
7,0.064334,-15.022,-11.822,-22.543,-18.845,-8.5701,-12.715,-11.943,12.521,7.9259,-3.3794,9.9883,-11.872,-10.492,13.152,-12.373
8,-3.2963,2.282,-4.0193,-7.6543,-7.4129,3.9999,-1.1886,-8.8765,6.4391,7.423,-7.4639,2.877,-18.55,-17.854,-1.935,-16.517
9,-7.1174,14.221,3.1552,2.2919,-3.163,15.035,4.6728,-0.3674,12.333,8.1144,3.6917,1.7874,-7.3014,-11.124,-3.9507,-9.7514
10,0.65454,12.409,6.4856,5.9652,-1.5897,10.552,7.7846,0.43702,12.682,5.0603,-2.1264,1.0706,-4.7851,-13.061,-24.064,-12.814
11,4.121,4.0813,0.66552,1.5546,-5.5701,0.97219,0.90292,-2.8055,6.7661,1.234,-9.4474,-3.4397,-4.3439,-12.103,-22.394,-9.5513
12,7.8661,-16.862,-15.117,-15.153,-19.228,-21.92,-18.246,-17.925,-2.4225,12.629,-25.763,10.056,-16.478,-23.379,-10.266,-16.385
