NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,7.7546,6.3721,2.1088,2.0916,-2.8711,4.0653,2.3032,-4.7154,-20.981,5.2561,-4.1396,2.4448,-16.289,-5.4246,-25.048,-11.336
1,-3.0141,16.16,10.51,10.226,6.8769,15.411,9.9299,5.5707,-15.801,0.40566,9.6857,-2.724,-5.055,3.3453,-16.085,-3.7032
2,-7.6991,7.1092,0.86602,0.24933,-0.51262,1.8384,2.6576,-3.0482,-6.0162,-4.3546,4.5431,-8.206,-5.6152,1.8514,-6.5232,-2.8933
3,-7.923,2.0757,-5.4037,-6.8713,-0.89874,-3.7828,-4.7135,-4.0165,3.6934,-6.1065,1.8844,-10.902,-4.5783,-1.1858,-6.8385,-1.0077
4,-3.5545,-26.143,-24.722,-34.083,-23.779,-24.786,-31.217,-15.75,10.759,-5.1212,-1.8188,-11.86,-7.464,-10.649,-15.007,-4.0063
5,-13.95,5.3432,-1.3901,4.526,8.8663,7.6945,-2.4955,3.0861,8.5515,0.2692,10.604,-8.3572,13.103,1.2822,-0.099411,8.716
6,-0.49231,-20.809,-15.857,-23.012,-20.08,-14.651,-15.466,-0.38191,16.225,-2.7755,12.675,-6.9034,16.329,2.2128,19.757,10.899
7,6.9667,-18.639,-17.881,-18.933,-19.962,-16.236,-13.978,-6.7173,5.0642,13.655,-10.535,10.397,-5.7617,-21.076,7.7715,-19.715
8,10.745,-13.809,-9.1464,-11.184,-12.589,-5.8396,-9.6646,-1.497,-3.4366,13.677,-8.298,11.809,-4.6331,-16.447,-4.8255,-18.155
9,1.6484,11.753,12.205,17.515,15.581,19.574,14.013,13.998,-6.8194,14.643,7.5178,15.183,13.312,7.5856,-8.0033,0.44597
10,4.8795,9.9007,16.109,17.5,13.706,15.539,18.717,13.407,-8.9839,7.145,1.4313,12.559,7.9372,18.603,9.8737,12.137
11,3.7091,11.873,14.466,18.004,15.497,16.934,17.184,4.8932,-13.145,0.45391,-3.6415,2.5485,1.0021,16.071,2.8985,11.08
12,4.8989,3.7221,5.0595,6.6231,5.0799,3.1891,1.2733,-12.968,-7.6615,5.6539,-13.932,7.1557,-12.77,3.9496,6.2712,0.2694
13,-0.16027,3.8071,4.5521,2.7093,1.9278,2.2658,3.9565,-11.046,-11.582,-5.1058,-6.5309,-6.0013,-9.3341,4.2834,-7.4776,2.9327
14,-1.4725,10.15,2.5591,8.7272,6.5508,5.4018,0.76974,-9.5159,-1.2644,4.6913,-17.98,3.419,-18.424,-11.1,-2.3328,-7.8925
15,-2.8366,-24.468,-23.423,-26.538,-20.294,-30.203,-27.152,-15.122,6.9174,-4.7353,-9.5138,-6.8932,-9.5524,-16.5,12.582,-5.6551
16,1.6155,-13.017,-16.366,-13.598,-11.628,-15.88,-19.441,-10.507,-1.5592,9.0801,-15.334,6.2845,-16.182,-23.296,3.6699,-15.944
17,-8.233,5.7486,0.75833,4.0671,5.5128,0.83322,8.6908,9.2059,-3.1748,-4.3922,15.134,-6.547,13.218,6.6879,-1.4325,7.7597
18,-5.1584,4.6439,5.2783,3.7944,5.9499,2.6926,17.168,14.872,6.3211,-3.586,17.914,-0.52401,18.495,15.656,17.262,15.6
19,2.6584,-4.1576,1.8834,-1.1123,3.2197,1.0198,16.985,15.207,4.0183,-4.5464,11.801,-0.043163,14.198,14.341,18.388,12.499
20,4.6299,4.1519,10.019,6.6187,8.5238,8.1296,18.766,13.066,4.8657,0.33205,10.083,3.4622,19.758,29.036,19.042,11.696
21,14.259,-11.506,-3.0163,-14.375,-13.738,-2.6185,-0.74765,-5.9818,0.18011,2.8595,-4.5988,5.3141,-0.54356,10.423,4.4863,4.7428
22,8.4057,3.559,1.7539,-2.9353,-3.2671,10.554,1.1997,-10.98,-11.095,6.7124,-10.952,5.1416,-14.643,-3.519,-20.522,-9.6498
23,1.0523,10.665,10.196,2.1112,4.8208,17.958,10.854,5.0229,-3.038,-6.6467,14.303,-5.7188,7.0362,16.082,-10.717,7.7748
