NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4.8209,-7.9272,-4.3782,-4.869,-0.78636,-4.4833,-10.017,-8.8242,-11.447,4.3623,-8.2967,-2.0466,-2.173,-1.5448,-15.401,-1.0927
1,-0.98565,-11.382,-7.3821,-1.706,0.67891,-4.7972,-9.7463,-9.8439,-12.397,6.8669,-13.386,-2.241,-7.3647,-7.3207,-23.341,-4.0991
2,-6.1092,-6.9791,-3.1683,2.708,1.1171,-0.19266,-2.7266,-1.6374,-13.352,-2.3817,-6.853,-11.257,-1.1914,-1.1925,-7.6284,-0.92253
3,-7.8767,5.0999,4.2381,9.8504,6.3161,8.4249,4.1653,7.3357,-11.408,-0.48372,-1.4179,-3.5228,3.764,1.9549,14.531,-2.4169
4,-6.7467,6.4083,10.09,9.386,8.2386,13.478,9.8111,18.117,-10.249,-7.2963,12.763,-5.978,14.412,12.387,12.879,9.3745
5,3.7441,-1.7855,-2.2938,-3.3242,-1.9833,3.1403,-5.2873,-0.15357,10.384,9.0326,6.8873,10.362,-3.1565,-3.2972,-0.76325,-6.2712
6,1.6316,4.1909,1.5588,2.439,2.5237,6.7774,-2.5664,1.3849,0.85938,3.8099,5.8063,6.807,-3.4119,-2.0103,-3.7912,-4.1244
7,0.078105,17.792,7.9684,12.467,11.279,14.103,3.1911,7.0995,0.86458,8.6317,5.8316,13.559,-0.34582,-1.1938,1.6428,-2.132
8,2.311,9.2694,5.1956,2.5692,5.356,4.9362,0.069145,9.1411,3.8417,-1.7043,13.687,1.2728,13.395,11.211,5.9814,9.9891
9,2.878,19.304,13.741,18.238,19.038,16.574,11.861,11.126,6.1809,9.5211,3.9286,12.613,10.658,8.7612,11.922,7.6536
10,10.305,-5.4417,-12.31,-8.2425,-12.739,-12.096,-11.429,-13.642,-6.984,13.642,-26.718,11.456,-24.178,-23.33,-9.0543,-24.977
11,2.8598,9.5185,1.7393,2.058,-0.14731,3.1895,1.7406,-1.1982,-0.74415,6.306,4.6127,4.0456,2.3515,0.3755,0.10783,3.5987
12,-4.0835,6.7098,5.4452,0.84238,-1.1666,1.7045,-0.5046,-5.7659,1.4495,-2.9096,1.9878,-3.1842,-3.3879,-2.9188,-5.1693,3.191
13,-4.0576,-1.3476,-0.10696,-5.9026,-10.459,-4.2544,-10.791,-11.728,2.8705,-3.3364,-5.4625,-2.3552,-12.481,-11.092,-7.4178,-3.7923
14,-1.1771,-14.978,-11.234,-13.74,-14.441,-15.148,-17.49,-15.88,-0.69483,-9.1769,-6.6395,-14.131,-14.784,-15.797,-11.134,-10.75
15,-5.4086,5.4886,4.5787,7.4198,7.1149,9.4187,5.5574,11.064,5.9547,-12.449,18.429,-8.0937,14.339,12.772,-7.2673,11.514
16,8.1794,-16.122,-10.878,-15.041,-13.95,-14.987,-14.108,-5.7696,9.8588,-0.75488,-0.4085,3.0743,-7.9986,-7.1367,0.018683,-5.0103
17,14.545,-22.514,-24.072,-25.511,-25.308,-24.919,-28.583,-21.576,1.7961,5.3632,-18.842,7.9815,-32.072,-30.137,-12.468,-27.165
18,17.547,-25.463,-28.174,-30.586,-29.054,-24.805,-32.173,-27.027,4.9546,16.826,-14.497,17.095,-31.078,-30.096,-14.992,-28.401
19,10.481,-12.52,-17.761,-15.706,-13.959,-11.559,-19.99,-18.686,-4.5145,14.136,-2.9817,5.6062,-19.93,-21.628,-18.62,-21.906
20,-10.933,14.52,17.597,18.079,20.196,15.57,15.536,13.769,19.376,-5.7034,15.252,-0.63791,27.674,26.141,24.767,24.493
21,-12.034,-2.5402,2.5451,2.5451,3.9255,-5.4762,0.15305,0.98053,3.5579,-11.112,-11.801,-6.1306,9.1116,7.1242,11.198,10.338
22,-3.2832,-23.632,-16.638,-20.959,-18.072,-24.407,-15.25,-10.86,-1.7451,0.76423,-29.587,3.5774,-8.1314,-10.067,-0.2185,-3.9988
23,3.1057,-29.877,-27.786,-27.364,-25.874,-28.405,-22.588,-21.604,-10.347,4.6104,-39.956,-0.30618,-23.681,-25.842,-11.049,-20.06
24,3.8958,-20.958,-21.34,-17.333,-16.733,-19.936,-15.291,-20.476,-14.828,10.21,-36.344,5.8726,-25.353,-26.343,-10.019,-19.808
25,-14.192,9.7798,11.974,11.244,12.084,17.203,17.044,10.967,-13.69,-13.785,18.43,-19.532,9.1609,6.7603,-3.0884,8.2213
26,-10.618,2.8251,10.803,0.13511,0.95365,10.278,11.797,19.684,10.536,-12.678,33.249,-15.455,19.994,13.11,9.8205,21.292
27,-5.2943,-13.988,-8.3311,-17.239,-15.135,-6.1353,-6.9645,3.4556,14.339,-4.1103,12.075,-4.7714,-0.32116,-11.687,5.0276,-3.3925
28,2.9806,-18.411,-12.655,-17.936,-15.263,-9.2266,-11.327,-1.1052,9.8658,0.99178,11.227,2.752,-2.9817,-12.639,-3.1204,-10.984
29,1.8716,3.1208,0.37586,3.2128,1.7892,6.1418,0.74793,6.0355,2.4417,6.9595,17.655,7.504,3.6096,-0.742,-4.9926,-7.4788
30,2.9806,-18.411,-12.655,-17.936,-15.263,-9.2266,-11.327,-1.1052,9.8658,0.99178,11.227,2.752,-2.9817,-12.639,-3.1204,-10.984
31,1.8716,3.1208,0.37586,3.2128,1.7892,6.1418,0.74793,6.0355,2.4417,6.9595,17.655,7.504,3.6096,-0.742,-4.9926,-7.4788
32,7.5147,4.3645,1.779,-0.082407,-2.9305,-1.4496,-4.5196,3.2717,-7.5147,7.8761,4.5839,7.4377,-2.507,-1.6956,-1.6979,-9.7047
33,2.6737,18.476,10.854,14.37,11.523,7.0877,5.2178,5.5062,-15.924,7.693,1.0201,5.52,0.8161,5.5581,-11.634,-2.3213
34,5.0626,20.554,18.157,21.463,15.512,10.4,12.418,8.0298,-13.26,-0.58783,-1.47,1.4168,5.8805,14.309,-1.46,9.2902
35,5.0208,15.817,10.472,14.562,10.185,6.4814,4.7794,2.1042,-11.386,2.1822,-12.474,5.0798,1.8421,7.8184,-0.18161,1.9896
36,-0.83872,19.929,15.052,20.364,17.844,14.928,13.929,8.9452,-10.193,-5.6249,-0.70113,-3.0403,10.274,11.831,10.89,9.2543
37,-2.0379,16.127,14.332,15.97,12.493,14.239,11.63,7.6561,10.794,-0.56563,9.6467,1.5157,14.304,11.403,15.506,15.181
38,-0.37788,5.9682,3.9314,1.0765,-2.031,3.9064,-1.2123,1.3032,14.773,-1.7,1.9907,-1.4205,-0.0020789,-1.057,2.286,1.4287
39,-0.20458,4.6924,-2.1042,-2.6647,-2.6731,0.99517,-3.4057,-1.7944,8.5216,5.8482,2.5932,5.6808,-5.1162,-6.1778,1.2876,-2.2296
40,4.7128,-11.805,-10.231,-9.5951,-7.6177,-6.6996,-6.521,-1.0179,15.235,9.2303,10.554,4.1766,1.7536,-2.7551,13.533,-0.32237
41,4.974,1.35,0.021179,3.2826,4.9247,4.2823,6.8561,5.2087,11.353,4.7695,12.499,-0.10159,4.1334,-1.0112,5.5273,0.40974
42,4.0797,7.2476,4.6536,9.4919,8.2859,9.002,12.944,5.7898,7.0874,6.3654,10.758,6.1808,3.0945,2.8419,10.32,4.1002
43,6.5329,-17.401,-10.279,-9.6678,-9.6183,-9.0133,3.261,-5.8732,-6.1018,0.18732,-4.068,3.115,-2.8914,2.2511,8.3156,1.6057
44,3.8521,-0.45563,-0.28669,8.3893,7.9675,12.83,12.065,-7.7129,-8.3372,9.2838,-22.217,11.49,-13.392,-6.5371,2.2917,-7.1163
45,-10.08,11.524,8.1704,11.885,11.658,8.8106,7.5751,-7.3067,-20.144,-2.3206,-7.492,-15.353,-7.8827,-3.4567,-11.613,-1.4912
46,-12.144,7.9617,10.677,7.7392,8.8325,4.5074,8.1955,4.9667,-8.2245,-13.071,15.117,-16.9,17.061,16.698,8.9487,22.689
47,-11.561,4.0709,5.1699,6.7833,7.6393,0.11291,8.5686,8.5498,-4.395,-13.839,10.459,-13.731,14.171,11.985,-1.9008,11.945
48,4.6977,-23.865,-14.874,-21.497,-21.093,-23.693,-17.709,-7.4471,-0.044259,-1.6395,-9.8433,1.965,-7.127,-7.6409,-13.902,-7.8793
49,-0.40461,-3.8797,-5.5848,-6.0987,-5.5159,-4.1848,-6.8562,0.17031,1.1474,5.7264,-3.4093,8.6114,-4.1194,-7.7167,-23.458,-16.393
50,12.64,-26.776,-23.204,-31.155,-24.899,-26.5,-33.007,-9.1675,7.5063,8.2491,-8.3203,12.318,-13.176,-16.539,13.755,-15.467
51,6.5872,6.214,-3.5136,1.552,2.1789,1.087,-10.143,-3.7935,0.80356,17.015,-15.183,12.707,-15.036,-15.964,0.77411,-19.024
52,0.19596,5.4766,3.773,5.2951,5.8133,5.3007,2.6006,7.2241,11.093,-2.4184,7.7456,-3.738,10.284,12.187,13.517,13.891
53,-5.0537,9.6102,10.036,12.28,10.926,7.4743,12.595,9.955,11.49,-7.1049,5.6109,-4.9294,9.2223,15.489,13.967,18.531
54,-8.2196,20.802,20.066,21.138,20.509,15.599,20.532,13.358,1.5557,-13.232,2.026,-11.339,4.988,15.065,5.1932,16.879
55,1.2287,-11.118,-13.371,-13.412,-9.82,-11.721,-15.985,-17.13,-5.9527,2.6181,-20.102,-1.8729,-18.188,-10.189,-3.1564,-12.232
56,4.6863,-11.76,-12.447,-19.103,-12.672,-9.6924,-17.185,-14.767,-6.9325,1.5769,-18.352,-8.7077,-14.584,-10.053,-9.6499,-12.181
57,5.6237,-0.9865,-0.49707,-7.0097,1.0729,4.833,-1.5157,-0.85138,-9.7442,13.232,-6.0558,5.4045,-2.2368,0.71766,-9.2172,-7.5607
58,0.62462,16.098,12.038,12.68,17.992,22.844,19.56,14.895,-9.8194,8.4887,14.286,3.653,16.335,18.616,-12.279,1.1819
59,8.5697,-0.34452,1.627,-3.3979,0.76723,8.4993,10.02,11.335,10.095,12.866,23.029,13.609,22.074,19.082,4.5544,9.138
60,9.4914,-3.5091,-1.3229,2.3085,0.65426,0.8356,8.5473,-5.9821,-1.5721,16.105,0.2585,13.232,-12.71,-7.2192,-9.7736,-9.9163
61,2.1145,12.787,13.173,19.778,17.149,14.651,22.065,4.2142,-2.4426,14.346,-0.019138,10.478,-2.1679,5.8694,0.39775,1.5959
62,-2.1837,-2.9769,5.2498,2.8169,1.3441,-3.943,13.188,-1.2303,-1.9508,-4.9257,-0.94812,-8.5539,6.461,13.698,3.7823,9.5392
63,7.2196,-23.515,-11.485,-15.829,-16.943,-29.469,-12.538,-29.123,-9.4804,1.6409,-38.092,-4.9968,-25.747,-20.81,4.4815,-16.618
64,-3.0123,0.090144,2.382,4.3979,0.032166,-7.1788,1.4349,-24.422,-15.469,-4.228,-32.05,-15.737,-16.307,-13.63,-4.7351,-7.4882
65,-13.269,12.97,8.1063,10.733,4.8334,2.0353,0.86768,1.8406,-6.7644,-15.441,0.067641,-20.931,7.7836,1.9758,-7.2117,4.4125
66,-6.8982,3.7316,2.5625,-1.6642,-7.8204,-0.67141,-6.3744,4.3652,6.1938,-14.212,4.2958,-15.933,7.1684,0.86207,-4.9307,1.9383
67,-0.53487,3.0144,0.77619,-2.7302,-9.4581,-1.3136,-8.159,1.2559,2.0641,-10.047,3.1318,-7.3537,-0.15733,-4.1688,-14.183,-4.976
68,-4.7801,6.3755,2.0866,2.1414,-0.40555,3.3368,-3.8112,5.3958,2.3573,-7.6204,12.609,-2.1836,4.3207,4.039,-15.003,2.504
69,-2.5647,-7.0763,-6.6765,-11.665,-8.8843,-2.9732,-9.1229,6.956,9.6509,-9.6603,20.922,-0.57777,7.1337,4.8018,-6.4613,3.1997
70,-2.1456,6.1321,3.1645,6.9299,3.9733,5.2841,6.3489,0.56602,-1.3998,0.26039,-7.8854,6.6201,-2.5467,-1.2364,9.6307,0.93423
71,-3.191,0.057987,3.5176,2.8759,1.6303,0.7542,0.25592,-4.1639,-3.0495,-4.4594,-13.048,-1.6202,-2.7069,-1.3581,10.224,3.6425
72,2.2669,-12.063,-6.8516,-9.3334,-8.7304,-13.858,-11.603,-17.16,-2.085,1.2623,-22.549,3.5988,-13.783,-13.081,10.618,-4.5705
73,2.5996,-12.579,-11.163,-6.3297,-6.3132,-13.655,-9.4173,-15.91,-10.544,2.9436,-26.882,-2.0276,-18.427,-19.59,3.004,-19.898
74,-1.219,5.5576,0.29521,12.38,12.02,2.9694,7.0683,-0.022357,-4.137,8.4866,-9.0366,2.3517,-1.8698,-4.0372,9.9644,-8.796
75,2.5996,-12.579,-11.163,-6.3297,-6.3132,-13.655,-9.4173,-15.91,-10.544,2.9436,-26.882,-2.0276,-18.427,-19.59,3.004,-19.898
76,-1.219,5.5576,0.29521,12.38,12.02,2.9694,7.0683,-0.022357,-4.137,8.4866,-9.0366,2.3517,-1.8698,-4.0372,9.9644,-8.796
77,4.0812,-0.96884,1.7521,4.3696,7.684,-0.99747,7.0747,11.404,1.4593,-0.96026,13.854,-5.8279,19.52,16.607,20.33,14.265
78,14.681,-9.4464,-4.8206,-3.7527,-0.5941,-6.5309,-4.3103,5.936,-1.9971,17.062,0.28926,13.381,5.9991,2.4058,26.844,-1.6983
79,9.8108,2.4267,1.1318,8.6169,9.935,5.3685,4.0393,13.083,-7.6729,13.105,10.551,9.7374,12.137,7.6055,10.674,1.122
80,8.0719,-13.431,-4.0139,-8.2299,-10.381,-11.826,-8.961,-4.3259,6.4995,3.8179,13.232,6.478,-5.8137,-8.7965,-1.7766,5.2407
81,8.7229,-18.283,-8.0894,-14.03,-16.155,-20.836,-10.965,-16.2,-6.6864,5.3184,-9.1138,2.2369,-22.815,-22.232,-18.836,-11.093
82,4.7192,-4.8218,-2.1008,-3.3386,-8.2163,-11.266,-5.6943,-14.559,-9.7185,8.0978,-23.991,2.2723,-24.093,-19.512,-24.337,-10.517
83,-3.303,10.31,6.275,7.8091,1.4996,3.4764,-0.88553,-5.3395,-13.63,0.45375,-19.949,-5.6518,-9.9699,-5.7807,-20.578,-2.4249
84,-12.885,21.228,17.223,20.122,17.567,16.372,10.362,7.4335,-8.928,-8.426,-9.6431,-10.163,5.8808,9.0792,-10.686,8.4502
85,-14.337,11.724,10.284,10.516,13.641,14.379,12.018,14.061,6.4709,-12.695,5.5638,-7.2371,15.038,15.111,0.50423,5.3988
86,2.2891,-23.967,-15.808,-27.636,-20.264,-17.776,-16.446,-0.8397,7.7628,-10.579,4.5218,-4.713,10.361,10.395,3.5064,2.9558
87,0.54959,-3.9467,-10.036,-8.8848,-4.5054,-0.83312,-2.6243,1.3382,0.84991,3.6597,-0.51546,6.1537,1.0073,0.90323,-5.8471,-8.7017
88,1.0008,8.9909,-1.4643,4.637,4.9008,10.194,5.3291,5.0635,9.1654,0.44498,6.912,4.7679,0.66369,-1.6026,3.2937,-1.4669
89,6.6103,0.45776,-1.2022,-2.8987,-6.6635,5.3887,-1.006,7.055,18.018,1.3778,23.244,8.7318,5.7671,0.64084,20.282,5.9302
90,-1.1173,10.042,7.0957,6.7775,3.4019,9.5695,1.5036,3.4737,4.572,6.9496,5.7373,14.413,-7.8323,-14.71,-7.9384,-13.579
91,-5.2975,8.0794,8.9344,8.5334,5.6965,5.5033,7.9365,4.8632,0.367,-3.498,8.6553,0.98245,0.39396,-4.5596,-9.9557,-0.92912
92,-3.1218,5.7318,3.9709,5.5577,3.9722,-0.091169,0.58762,-2.5833,8.089,4.128,-4.1906,5.0847,-5.5522,-8.8046,3.2118,-2.021
93,-1.4457,-13.721,-7.984,-11.08,-10.288,-11.801,-11.506,-9.7598,1.758,-2.3269,-8.0505,-0.88716,-3.48,-4.8367,10.258,-3.2979
94,0.7869,-15.508,-13.739,-8.8394,-6.9133,-10.633,-13.708,-13.33,-9.9608,9.5871,-24.036,9.3993,-16.112,-18.727,4.3736,-15.756
95,0.44848,-19.026,-15.577,-19.139,-15.39,-13.137,-13.561,-10.577,-6.6192,4.0935,-8.9419,4.486,-1.8712,-2.6926,4.7365,-3.3106
96,-4.0282,-6.4355,-9.8638,-6.0144,-1.7932,-3.0982,-8.9913,-7.2624,-15.884,-1.7657,-14.716,0.50453,-7.4243,-8.0282,-8.6151,-12.785
97,-3.0498,-3.6614,-1.7087,1.278,6.8519,1.4352,1.5324,1.4309,-8.983,-4.1122,2.9278,2.4475,9.2372,10.013,4.8438,10.939
98,2.1652,-8.1532,-3.738,-6.7896,-4.7152,-3.482,-4.6116,-1.241,-3.1098,-3.5919,-1.1342,-0.49638,2.0124,5.6898,6.8432,4.0353
99,5.1808,1.8974,3.1893,1.0622,-1.089,7.6324,-2.8906,4.047,-0.97682,5.3177,3.0506,7.4784,1.208,3.9854,3.7604,-2.2851
100,5.1794,10.597,5.5409,3.6335,-3.0261,5.0927,2.0779,-0.79242,4.4135,5.969,5.1979,5.55,-8.2864,-10.507,-12.647,-8.5944
101,2.0394,13.691,13.598,12.137,3.9515,7.9454,11.258,5.3056,-0.54945,0.31882,11.487,-2.1046,3.7028,2.0273,-10.868,-1.2282
102,-0.0178,13.012,12.846,13.684,6.8599,4.4228,11.094,7.5339,2.1328,-3.0573,5.6108,0.56012,6.3759,5.7973,6.3399,1.2811
103,-1.392,2.4309,-0.68181,1.2879,-3.0351,-9.7284,-1.5754,-3.9486,0.38882,-5.9383,-6.8805,-6.1925,-1.7385,-1.9163,2.5385,2.017
104,2.4265,-11.332,-8.4356,-10.961,-14.305,-22.119,-10.163,-12.398,1.5788,-5.8933,-15.577,-11.684,-8.7164,-8.3685,-6.4335,1.2972
105,2.7751,-9.4903,-7.2788,-6.0225,-1.9965,-11.515,-9.2418,-9.0092,-0.45626,1.0612,-18.995,-6.2321,-6.9678,-7.3242,2.2912,-1.2418
106,0.71423,-13.303,-9.3626,-10.377,-4.2998,-11.897,-9.2046,-6.8478,-2.6102,-0.18579,-8.3078,-8.6193,2.1965,6.4102,6.9818,6.5165
107,4.2089,-9.9533,-6.8041,-7.7276,-2.5294,-7.8482,-4.873,-2.3423,-8.0928,-0.41422,-6.6801,-7.102,0.19183,5.4316,8.8856,0.3677
108,3.1155,11.636,5.5444,9.1679,12.301,14.472,8.8079,7.9347,-5.2969,7.396,8.8729,2.1748,7.8801,11.637,11.142,5.1286
109,0.77694,22.153,16.911,15.847,17.361,26.264,15.183,21.398,4.5399,1.8156,28.678,0.98534,18.202,20.646,11.887,13.544
110,-0.86679,9.4818,3.7363,6.8851,5.5015,8.4042,3.2541,8.0104,14.451,10.41,0.39624,16.127,-2.7785,-12.074,4.1592,-12.102
111,-5.1246,2.4272,1.4699,1.0601,-0.73453,-0.031858,-2.6909,3.1327,13,1.5589,-5.7538,2.5132,-2.8882,-9.7166,-2.7697,-2.6262
112,-5.9067,-1.764,0.57475,-0.025831,-1.6776,-4.0355,-2.1218,2.3181,8.6643,1.3099,-3.6454,0.61023,0.91736,-2.5425,-3.8762,5.7298
113,-10.512,4.1979,2.5568,6.9939,7.752,0.69138,3.9751,0.39979,0.093911,-5.506,-7.8562,-5.6195,-0.95236,-0.47767,-6.6732,4.0739
114,-9.9565,2.4295,-0.28006,5.9942,11.06,-4.1547,2.5863,-6.5867,2.5487,-1.7491,-10.905,2.5283,-1.0861,2.5113,-4.1567,8.7818
115,6.3709,-25.903,-19.393,-19.795,-16.047,-22.919,-21.801,-29.026,-7.2654,10.108,-30.54,17.6,-25.978,-22.051,0.15302,-9.918
116,4.5523,-9.9143,-8.8086,-4.6684,-3.5708,-5.9196,-8.8874,-15.085,-24.092,9.3793,-16.578,8.7344,-19.784,-14.827,-12.785,-14.858
117,1.7021,2.2647,2.8078,6.5042,5.51,6.2367,4.8057,3.1168,-24.433,8.0319,6.5641,6.7679,0.63067,7.8781,-0.5814,-1.5954
118,4.5174,-0.9036,1.2224,2.1294,0.69248,3.5629,3.5555,5.8535,-11.591,-0.086363,12.564,-0.92265,1.5315,6.5521,6.7693,-2.6176
119,2.9691,12.193,11.376,13.134,8.5274,16.133,13.585,18.759,6.9717,0.019877,29.09,-1.9145,13.127,14.694,4.7452,2.2312
120,1.8529,4.2903,-0.029791,-0.03121,-6.4571,2.1338,0.66022,0.78753,14.783,-1.2715,1.7492,-3.7926,-5.2292,-11.508,-11.088,-11.09
121,-10.797,17,12.141,14.204,8.8449,14.928,15.979,7.9258,8.2658,-12.603,15.199,-13.12,14.808,8.5302,-25.03,8.1067
122,-5.6345,4.1701,3.6907,-1.5981,-2.0185,1.5977,2.0311,1.1351,9.5966,-12.995,-1.1559,-10.358,3.7683,0.35694,-8.3211,6.311
123,-4.9361,-6.0155,-5.4857,-7.9331,-4.7061,-7.363,-3.5793,-3.0123,0.70121,-12.336,-9.5427,-13.058,-1.2755,-4.7204,2.2529,4.6759
124,2.4151,-21.058,-15.948,-18.963,-13.937,-19.465,-14.619,-16.357,4.523,-3.9719,-16.878,-6.3329,-8.1611,-11.628,8.7945,0.19738
125,-4.9361,-6.0155,-5.4857,-7.9331,-4.7061,-7.363,-3.5793,-3.0123,0.70121,-12.336,-9.5427,-13.058,-1.2755,-4.7204,2.2529,4.6759
