NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,14.015,-31.285,-30.45,-34.404,-33.385,-29.022,-27.73,-21.508,-8.6605,14.114,-38.232,14.854,-38.716,-37.735,-12.118,-36.118
1,8.1525,-11.823,-13.309,-13.559,-11.779,-5.9732,-16.819,-12.599,-24.632,5.3284,-12.659,0.82623,-13.168,-14.47,-31.377,-18.25
2,1.0017,-3.7279,-2.3225,-2.3489,-1.5718,1.8674,-5.9192,-4.7723,-22.108,4.9779,-5.074,3.2593,-4.7171,-7.4821,-19.708,-10.804
3,2.2012,-12.063,-6.7267,-9.4617,-9.5894,-7.0364,-5.627,-5.4139,-18.139,-0.22501,-7.5828,-3.6439,-3.0223,-7.8844,-7.3322,-6.1061
4,2.6757,-5.8655,-5.6373,-1.443,-4.8423,-4.0893,-6.8373,-7.0365,-15.652,7.0375,-12.62,3.1497,-9.2837,-11.725,-4.925,-10.44
5,-9.8629,1.6969,4.742,1.5305,4.7232,-2.2733,7.3062,4.9462,-1.4269,-7.016,14.882,-4.4235,12.514,12.633,16.28,19.85
6,-13.44,8.7242,5.0553,8.9003,12.55,6.5775,3.2251,0.93273,6.7951,-8.1557,8.6766,-4.3842,5.0043,4.5455,11.081,11.115
7,-12.984,-1.0142,3.9041,1.943,5.5108,2.4312,7.0635,9.3929,5.1124,-16.762,14.346,-13.133,14.194,15.445,7.5848,16.072
8,-2.8436,1.4618,-1.4078,1.9571,-1.178,-2.2942,-1.6427,1.5535,-1.1222,-3.8679,-13.677,-1.9787,-14.609,-12.695,-5.7746,-10.703
9,-12.717,23.666,14.437,20.119,18.952,17.785,9.7879,11.937,-8.5318,-11.302,15.932,-10.142,14.461,12.375,-11.334,13.719
10,5.8532,-15.987,-8.4827,-18.012,-16.344,-15.767,-2.6731,-0.64566,4.8783,-4.5866,-13.144,-0.42282,-9.3792,-11.48,8.5521,-11.933
11,9.9073,-4.9939,-4.4489,-9.4099,-8.9836,-8.552,-3.4427,-5.176,-5.3471,6.6294,-12.582,11.715,-9.1542,-11.913,1.7388,-15.543
12,11.774,-8.3254,-6.8479,-10.385,-7.4616,-9.9564,-5.3103,-5.3586,-8.6074,5.6218,-18.489,7.2427,-6.1748,-7.1476,-3.4929,-10.397
13,11.99,-3.6311,-5.7755,-1.6068,-3.3476,-3.8247,-3.8532,-5.1237,-8.2953,12.076,-30.926,14.323,-4.009,-2.6098,-1.5856,-6.6545
14,8.6526,-7.5588,-7.3814,-6.4321,-8.2056,-7.8447,-4.1109,-7.1813,-6.3702,6.1109,-23.568,5.0697,-7.7798,-3.6094,4.8194,-2.5822
15,-8.4396,18.566,9.7979,19.89,17.176,20.724,0.97462,2.8202,5.9336,-2.8089,7.9842,-6.7177,7.984,9.7162,1.3858,9.8649
16,-7.8674,8.5603,10.322,8.7527,7.7791,10.391,7.2105,4.3443,15.977,-2.4939,15.87,0.13407,14.228,14.091,9.7902,14.053
17,-5.4515,-5.2963,0.75793,-5.7163,-5.0276,-5.5368,2.3788,-0.79416,20.955,-7.1845,7.6359,-4.8751,5.4338,4.7183,-0.99412,6.4693
