NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,10.128,-11.887,-9.6603,-14.216,-13.616,-8.8301,-8.7595,-5.6235,12.59,1.2585,-3.0222,-3.203,-10.601,-15.225,-10.376,-15.044
1,15.007,-18.356,-11.971,-21.23,-20.079,-19.608,-14.591,-8.0478,8.199,5.8462,-10.473,0.77632,-13.91,-16.48,-8.1964,-15.049
2,14.93,-11.996,-8.7123,-15.189,-12.957,-12.687,-6.8755,-6.6977,-6.0876,5.605,-10.978,-0.070393,-11.321,-12.942,-15.402,-11.795
3,7.7845,17.002,16.23,18.752,17.141,18.966,22.948,13.482,-5.4483,5.2783,7.0097,-2.0409,11.015,9.0193,-8.6515,4.2885
4,9.3436,0.32478,8.7411,1.1714,0.51243,4.3574,15.214,8.8856,3.5601,3.3537,12.402,-1.0143,15.085,14.176,14.161,12.037
5,10.128,-11.887,-9.6603,-14.216,-13.616,-8.8301,-8.7595,-5.6235,12.59,1.2585,-3.0222,-3.203,-10.601,-15.225,-10.376,-15.044
6,15.007,-18.356,-11.971,-21.23,-20.079,-19.608,-14.591,-8.0478,8.199,5.8462,-10.473,0.77632,-13.91,-16.48,-8.1964,-15.049
7,14.93,-11.996,-8.7123,-15.189,-12.957,-12.687,-6.8755,-6.6977,-6.0876,5.605,-10.978,-0.070393,-11.321,-12.942,-15.402,-11.795
8,7.7845,17.002,16.23,18.752,17.141,18.966,22.948,13.482,-5.4483,5.2783,7.0097,-2.0409,11.015,9.0193,-8.6515,4.2885
9,9.3436,0.32478,8.7411,1.1714,0.51243,4.3574,15.214,8.8856,3.5601,3.3537,12.402,-1.0143,15.085,14.176,14.161,12.037
10,-0.67661,14.474,13.842,15.152,13.341,18.635,16.357,14.272,-12.33,-1.54,19.554,-4.3856,17.773,14.328,-15.825,10.87
11,0.33664,3.9653,7.3488,-1.4218,-2.0536,4.179,10.065,11.066,-4.1307,-7.4148,16.594,-7.4874,16.588,11.842,-8.7518,9.2238
12,-4.3098,9.6412,3.0534,5.3198,6.4335,6.2545,3.9443,1.6528,3.8655,0.53745,4.053,1.2547,2.9765,-3.6955,-11.615,-5.1429
13,-7.647,-3.0343,-1.265,2.1873,5.8247,-0.16977,2.6369,0.48118,6.6728,-10.218,6.5287,-6.1873,6.6902,4.7709,-8.8107,12.795
14,-5.0323,-3.7087,-3.8554,0.89159,2.3277,-0.6794,-4.396,-8.2317,1.7487,-2.8217,-8.2317,4.3424,-7.966,-6.5744,3.8726,-0.41571
15,7.511,-20.955,-15.738,-17.691,-17.712,-20.402,-17.417,-11.954,-0.32062,5.6025,-9.9543,9.1663,-16.316,-10.185,-2.5972,-11.126
16,9.5963,-22.966,-23.815,-20.311,-20.999,-27.071,-28.084,-23.72,-12.539,10.171,-32.784,10.408,-35.694,-31.345,-4.5385,-36.775
17,-0.12192,1.1958,-7.5416,2.2706,3.2508,-5.9475,-7.8808,-12.019,-14.496,9.3038,-8.7637,8.168,-9.3104,-5.8033,4.9904,-9.1109
18,-2.9302,-1.5291,-2.4014,-0.32765,-0.41695,-2.7188,3.5408,0.68177,-5.3051,-3.0769,1.4959,-6.5912,4.4993,7.6838,4.3986,8.0133
19,-0.14902,2.5766,0.53097,2.1913,1.5887,3.0105,-0.019181,2.9066,0.6384,7.0537,-5.0066,3.7762,-1.1774,2.4472,-0.20469,-3.4224
20,2.8526,-9.1916,-8.25,-7.0334,-9.5433,-6.5953,-7.3379,-1.5595,-10.46,8.6965,-10.748,2.9102,-6.6438,-2.1739,12.543,-7.575
21,-4.1821,9.0332,4.7395,8.9884,7.8496,13.177,6.2637,7.7697,-11.671,-0.87073,0.26154,-9.0354,3.3009,13.163,-6.4626,3.3231
22,-4.9697,8.0967,7.7944,5.8824,8.3743,14.174,8.901,6.4763,3.9519,-0.014626,4.8228,-7.3049,6.8897,24.369,-3.8018,17.925
23,0.88129,-8.9074,-5.1347,-9.9878,-1.3486,-1.7995,-1.7014,-6.1606,1.6276,1.2511,-11.254,-9.3459,-7.9228,9.0307,-13.588,3.1152
24,8.2529,1.2991,-0.38534,-0.88465,8.3847,6.0265,2.5557,-3.6443,-1.4506,7.4781,-10.525,-1.0077,-5.2745,8.5935,-15.671,2.9382
25,5.6484,7.1423,13.233,8.8328,18.327,19.074,18.844,15.104,12.057,-3.295,20.67,-4.4082,23.221,32.315,13.818,25.076
26,5.6999,-10.571,-2.9733,-9.843,-0.98966,-3.782,1.6874,-5.6052,7.9847,-5.3527,-0.18208,-4.3458,0.50465,5.9647,7.0203,4.671
27,10.011,-7.1699,-0.10713,-4.1987,2.2597,0.044316,4.9577,-5.5128,2.3727,-0.087905,-2.4551,0.34492,-2.3065,-1.8291,0.41832,0.46116
28,5.5986,6.7075,5.6402,6.7879,9.9921,13.625,13.074,2.9138,6.3344,0.31161,8.1373,2.3091,8.1031,3.4641,-7.4955,3.7296
29,2.1875,4.8557,4.3533,0.74767,2.7981,7.0405,6.801,7.8669,20.278,-4.6778,14.057,2.3576,12.697,4.9963,3.3813,9.9199
30,3.8166,-14.795,-13.152,-17.48,-20.456,-13.368,-13.477,-6.55,-3.6472,0.21725,-7.5276,4.4631,-14.604,-25.352,9.5324,-21.705
31,-6.6658,12.562,3.7398,8.2891,4.5773,11.333,4.8153,4.7994,-8.5787,2.3471,7.5738,5.0757,2.971,-7.7059,0.66088,-7.6858
32,-8.1794,4.9179,5.3048,2.6135,-3.6534,1.1982,9.1864,3.8628,1.834,-5.5816,13.229,-1.8213,11.624,2.4225,2.4599,0.93015
33,-2.8407,-8.232,-5.7043,-8.2762,-13.583,-10.383,-7.7498,-11.523,0.51988,2.4315,-5.8738,5.6376,-7.2927,-14.249,-4.0921,-13.719
34,-0.9345,-3.1797,-2.755,-5.0091,-8.0319,-6.9012,-9.3685,-8.6548,-5.1849,1.8624,-9.3423,1.1006,-10.063,-15.012,-8.5691,-11.877
