NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-13.059,6.5342,0.89359,7.3519,4.9111,1.1072,3.6829,-5.8392,-5.0458,6.7715,-9.4664,3.5442,-11.236,-5.7284,-5.8475,-3.195
1,-14.789,13.253,8.1115,12.77,8.0985,9.1908,11.167,3.3793,-0.39046,-0.9511,8.1242,-2.6306,1.8022,2.9642,6.7405,9.4612
2,-16.05,8.9331,9.907,9.7974,7.2154,9.7099,15.401,7.0871,3.4245,-13.153,18.435,-13.844,12.435,11.371,6.2126,7.7086
3,-14.029,-7.1399,-1.9972,-3.4978,-5.5188,-5.4266,-3.3112,-7.2831,9.9442,-5.425,-1.784,-2.5935,-4.3641,-4.9778,6.5318,-6.6787
4,-6.4986,-18.313,-13.326,-15.633,-17.248,-13.244,-16.908,-13.229,8.3056,-5.7354,-10.953,-3.9869,-10.552,-14.7,-4.2568,-5.8027
5,2.1726,-17.194,-14.459,-16.785,-19.24,-12.417,-16.905,-11.667,6.7772,4.5722,-11.833,10.842,-10.617,-16.701,0.3403,-9.7415
6,1.0189,3.1734,2.3147,-0.27026,-3.8865,5.1722,0.77752,4.885,-0.87529,2.5162,-1.6245,9.4347,-3.7969,-8.3671,-1.407,-14.983
7,8.1189,1.6013,2.7008,0.5112,-1.4487,4.2219,2.413,6.2988,1.68,6.4682,4.7975,10.425,3.7403,-1.9753,2.4115,-4.5284
8,2.942,11.12,10.545,13.526,10.53,14.114,15.194,14.657,1.6387,3.2256,9.1167,0.7138,12.301,11.105,0.0063785,6.7801
9,-5.4853,21.165,20.688,25.17,23.118,23.623,27.115,26.478,0.94979,-1.4404,18.438,-3.9846,22.971,26.421,10.755,21.234
10,-5.775,4.8797,8.1638,8.8252,10.967,5.4482,10.725,16,5.1939,-7.3947,17.188,-9.0572,23.261,26.145,13.286,25.149
11,-7.926,13.823,14.419,12.129,14.117,11.78,13.567,17.994,2.8042,-8.6213,15.344,-4.9343,23.035,23.538,12.334,22.82
12,-2.1657,12.018,11.432,8.4691,11.482,11.372,11.615,14.186,1.5494,-11.98,9.7193,-7.428,15.303,14.2,10.506,17.097
13,7.3487,-15.588,-14.243,-19.009,-14.643,-15.571,-14.123,-11.505,5.6384,-4.8494,-7.9054,-3.6359,-3.5722,-4.9693,5.7835,3.7195
14,6.7795,-27.613,-26.726,-29.223,-29.404,-28.207,-26.23,-27.29,0.24237,2.8667,-22.377,1.8825,-21.371,-22.038,-11.105,-16.289
15,0.75745,-9.8318,-12.947,-7.8516,-10.034,-11.436,-9.0476,-13.67,-12.815,2.4157,-20.418,1.8304,-23.027,-24.709,-19.335,-23.565
16,-0.26311,7.4057,2.9691,7.6272,8.2225,4.2348,6.8669,2.6921,-11.878,-1.5417,-1.5947,-0.89697,-6.1586,-6.13,-12.254,-6.5169
17,5.0545,-8.3488,-5.1253,-9.549,-7.1285,-8.6086,-8.0043,-2.6525,-2.5883,-4.9904,4.3274,-2.9322,-0.18049,0.92032,-1.9335,1.5472
18,3.1119,-1.5118,-3.3324,-1.6529,1.7646,0.43301,-5.7269,4.1627,-1.4354,3.5738,3.8931,6.07,-0.53273,-3.5414,-1.9931,-5.481
19,0.27283,7.7377,3.0219,9.7775,11.729,10.233,5.4766,11.887,-2.7546,-1.259,12.295,-0.51531,7.2284,5.1008,-2.6416,4.6574
20,10.599,-0.84792,-2.9126,0.32563,2.899,8.1151,1.3758,0.49877,5.6245,6.0284,-0.76468,5.9786,-1.6982,7.922,17.013,-2.3917
21,3.6472,16.711,12.049,15.711,20.303,23.747,17.558,12.899,3.5429,7.8725,8.5302,9.0373,11.718,23.38,15.132,10.783
22,-0.65078,2.2337,7.1122,1.1191,11.451,12.648,10.895,10.22,0.74595,-7.3593,22.397,-8.0599,28.052,41.02,10.124,30.945
23,3.7208,-4.0022,0.681,-7.8511,0.99634,4.9511,0.095414,-5.8582,5.449,7.7064,-11.449,8.9123,-4.0774,7.117,16.556,3.9389
24,0.87295,9.6744,11.889,5.3561,12.864,13.238,10.715,-1.6101,0.12528,-0.55287,-6.4111,2.4376,0.26542,10.877,7.8726,6.1813
25,6.9864,2.5434,7.9545,-0.43579,5.895,2.976,2.4786,-6.0089,2.1465,-0.63073,-3.3754,2.3445,3.176,14.849,7.1851,10.696
26,11.107,-2.0548,-0.53538,-5.6798,-5.8264,-5.4867,-3.8495,-12.144,1.0796,3.1501,-19.057,1.5974,-12.93,-4.4071,0.46782,-10.045
27,8.7292,-1.4335,-1.6152,-3.8207,-4.9873,-5.5182,-1.519,-12.325,0.068901,6.2809,-10.442,4.3051,-7.5744,-5.3988,-3.727,-9.7284
28,6.3018,-10.188,-7.2956,-9.7044,-8.2432,-12.845,-7.2792,-16.238,-1.1472,0.62782,-7.6143,-6.3878,-7.8718,-10.111,-13.095,-11.703
29,6.111,-20.959,-16.928,-19.268,-17.124,-23.514,-17.506,-20.923,-1.4113,4.2411,-14.484,-0.77039,-14.647,-19.277,-10.74,-18.982
30,-10.178,12.452,3.2411,8.1917,1.0581,0.33755,3.2348,-3.6981,-10.416,3.5312,-12.241,-3.8596,-9.4694,-13.529,-11.002,-15.449
31,-14.43,-2.536,-2.4219,-2.9675,-8.7679,-7.6475,-5.4624,-5.7074,-8.037,-7.8761,0.10841,-12.934,4.4632,-1.0286,-7.7682,0.55859
32,-20.838,-3.9441,-7.0732,-5.4191,-11.827,-7.9748,-9.5238,-3.9772,-5.8651,-0.32878,-10.675,-2.8572,-5.7464,-12.094,-5.6472,-10.016
33,-28.464,12.738,7.8042,11.771,6.1653,10.381,6.6867,14.302,-6.4899,-8.886,6.9294,-12.741,8.9303,1.6812,-8.4038,-0.86113
