NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-9.3419,10.12,11.047,18.101,15.342,11.275,14.438,12.873,-6.4887,-0.8671,12.117,-4.084,16.406,7.3725,1.679,11.479
1,-6.0738,5.6524,9.9788,10.996,12.953,6.9445,11.724,10.234,-1.9685,-2.131,8.8766,-5.595,17.636,12.996,11.891,15.486
2,-5.5478,-1.7937,1.4968,1.8491,5.925,-2.9762,4.0474,3.6196,-4.0691,-8.9574,4.5756,-11.714,14.971,12.961,15.241,13.066
3,-1.9745,-13.756,-10.258,-9.3582,-3.9448,-14.94,-7.836,-10.138,-2.6652,-3.314,-9.3554,-2.9371,1.3456,2.6733,20.871,6.9652
4,2.7301,-21.86,-22.292,-19.045,-15.194,-22.745,-20.381,-21.052,-4.439,-1.559,-23.403,-2.0011,-15.144,-11.039,12.564,-5.7047
5,-2.0681,2.5761,5.7383,2.3352,1.2807,5.7189,2.1625,12.358,2.5707,-2.4526,18.605,1.486,14.178,7.1435,-0.81286,11.241
6,-0.78812,-9.2698,-2.2924,-1.756,-6.4768,-5.0441,-4.8422,2.7037,2.7074,-3.3419,-2.628,2.4471,-2.8391,-8.6484,-5.2758,-7.7691
7,-0.61316,-2.6863,-1.9884,2.5099,1.0775,-6.1942,-1.5887,-0.19658,4.7237,1.6245,-7.4688,7.5663,-2.4081,-4.8617,-3.5264,-5.8948
8,-2.933,4.5198,-0.091171,3.1115,1.6339,-5.1551,-0.69584,1.3801,-0.73377,-6.2198,-2.835,-3.2573,5.1481,4.7524,-5.2122,4.4605
9,-4.4514,-1.1607,-3.545,-0.88477,0.35216,-9.5619,-5.2312,-3.3871,0.074233,-7.14,-10,-2.8799,0.10431,1.3754,1.9734,1.59
10,-5.3899,-4.976,-7.9675,-5.9516,-5.0816,-12.526,-8.3309,-10.843,0.089228,-10.737,-14.581,-6.2863,-9.4585,-7.7562,0.15093,-3.1896
11,-4.701,-3.8189,-3.9588,-1.8976,-3.4613,-9.2138,-3.0519,-6.5248,-1.2185,-8.9052,-7.3795,-4.6907,-9.7853,-10.333,-2.2406,-3.2978
12,-9.407,2.9917,5.0725,6.8588,5.1015,1.9021,6.0769,2.8817,-6.1473,-15.019,9.9486,-10.792,4.311,1.8294,-5.0126,7.0526
13,-4.5158,8.4965,9.4553,6.6994,-1.6515,10.341,3.0935,6.6164,-0.93639,-12.592,13.244,-10.302,2.954,0.053474,-2.6593,7.4913
14,5.9316,-4.4703,-4.4283,-9.5628,-15.608,-3.0401,-13.776,-8.0362,9.9003,1.79,-2.4031,2.2297,-16.528,-21.425,-4.4765,-14.321
15,13.129,-15.808,-14.222,-18.11,-16.761,-11.858,-14.26,-12.825,7.42,8.2983,-5.4078,8.7147,-14.476,-18.361,-5.4,-17.929
16,11.218,-3.4459,-5.3345,-6.547,-5.6738,-0.62986,-3.3831,1.4414,3.9153,11.837,-0.51884,13.732,-3.4431,-4.9442,-1.1015,-11.724
17,6.9724,7.7129,0.37543,0.35759,2.6647,6.5796,-0.41325,7.7355,-1.1904,5.0146,7.3854,9.2706,7.2985,2.4199,-1.9786,-1.4595
18,-2.2047,14.173,9.5388,8.1365,8.9554,15.564,9.2434,14.001,-5.0325,1.245,17.729,5.479,19.814,13.367,-5.8404,11.135
19,-0.016323,7.0268,7.0371,3.2282,3.9974,7.8677,4.0461,7.2688,-3.9153,0.21485,7.2427,-0.36387,9.6763,5.7996,-4.3813,7.3873
20,-1.2103,12.665,11.294,12.777,17.205,11.735,9.9948,10.856,1.8452,8.5786,3.4234,5.3224,8.8844,7.6107,2.7222,5.0336
21,-10.118,9.9894,16.685,15.906,20.918,17.415,17.256,23.182,-7.626,-6.7889,21.966,-14.307,30.431,30.37,6.8241,22.013
22,-0.67783,-12.249,-1.599,-5.4257,-3.47,-5.7929,-5.4716,1.7953,0.50818,-0.43283,-0.97207,-5.5677,5.0473,7.3816,15.265,7.7009
23,3.4463,-13.919,-12.854,-11.961,-10.331,-15.979,-13.273,-10.63,1.2046,3.1576,-19.974,0.78348,-16.909,-13.27,7.0067,-10.003
24,-1.5699,1.9054,-0.33958,1.6003,5.34,-1.1736,0.18741,-0.89569,-0.30678,4.5069,-2.7318,3.0082,-3.4809,0.13766,1.9224,2.4842
25,-5.1061,-5.4518,-3.2621,3.2161,0.25522,-5.4614,-4.0095,-8.117,2.6691,4.1863,-1.3332,-0.34628,-11.351,-7.3721,-2.7695,-3.0232
26,-2.9467,-14.387,-10.144,-4.1867,-6.9741,-9.3005,-9.6952,-11.115,1.0533,-4.98,2.2719,-10.311,-7.1527,-4.892,-10.497,0.27176
27,1.5777,-10.462,-9.6239,-7.8523,-7.3323,-9.3375,-13.584,-13.635,6.4411,5.8211,-10.685,3.3707,-16.229,-18.924,-4.47,-8.2366
28,-0.67285,-3.627,-4.0489,-4.5722,-1.2473,-2.9436,-6.66,-9.1239,-0.92047,1.5729,-5.5645,-1.941,-7.1425,-13.061,-8.5444,-7.6809
29,1.3944,-5.9238,-2.8482,-1.6025,-5.1492,-7.6828,-2.715,-5.8787,-1.3565,4.4665,-6.4935,3.1258,-3.672,-8.1079,-4.3355,-5.3828
30,3.7816,-7.6936,-1.1089,-1.6378,-6.7869,-9.4324,-1.3972,-1.8441,-7.6012,1.4447,-6.5895,0.32139,-0.35307,-5.1897,-2.3919,-4.2205
31,14.818,-12.627,-5.2425,-6.8664,-10.877,-11.133,-5.8279,-6.6067,-4.4496,11.754,-11.028,12.714,-2.9213,-6.0679,1.9653,-10.205
32,12.897,-0.68332,-1.5703,0.80475,-2.8201,-0.18682,-0.026818,-0.41367,-6.626,12.21,-9.245,13.645,-2.7306,-3.5112,-4.3599,-14.812
33,1.7053,13.668,9.8236,10.199,10.353,14.425,10.776,13.838,-13.299,5.4918,7.6555,7.5913,13.692,13.44,-4.1727,4.2831
34,-2.0605,14.391,9.1966,12.188,7.3338,12.115,9.7005,11.952,-12.953,-3.4985,5.1552,0.4898,11.927,13.584,-0.16596,10.092
35,-4.0593,1.5588,-0.55075,-3.8971,-3.1853,-0.099773,-4.3825,-0.97888,2.2982,-3.3309,4.1922,-2.5157,-4.5272,-0.24437,10.61,5.0742
