NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-5.2504,-3.3749,-12.621,-12.253,-11.092,-6.2076,-18.14,-15.587,-5.077,-6.6651,-8.8544,-11.87,-15.143,-12.735,-23.402,-11.241
1,-3.4159,-13.326,-21.777,-21.8,-18.944,-19.194,-22.689,-22.708,-4.9178,-0.90027,-15.044,-5.0127,-19.989,-21.525,-11.49,-8.9962
2,-1.6651,-7.3816,-17.83,-15.346,-10.773,-13.305,-16.406,-16.58,-8.1803,-0.58022,-16.56,-7.2866,-19.384,-24.658,-4.4825,-10.571
3,4.4806,-6.564,-14.067,-11.827,-4.9514,-9.0881,-11.776,-8.3784,-3.0674,4.1816,-7.2527,-0.15262,-7.8178,-13.293,6.7319,-0.69973
4,4.973,-6.8516,-11.569,-10.433,-3.818,-6.3081,-6.8923,-1.7771,-2.1737,-1.9601,0.099797,-3.2289,-0.063839,-2.563,6.2277,3.4935
5,10.063,1.2255,1.085,3.8011,6.4558,4.3988,0.39288,11.61,0.83628,8.5937,-2.9303,14.09,6.9758,-2.3738,25.388,-1.5494
6,13.837,9.2826,13.306,15.467,13.327,15.562,16.366,18.68,-1.5139,10.148,11.395,17.223,16.617,12.044,18.006,8.9554
7,12.441,8.8001,18.06,15.887,7.4329,15.334,17.981,15.162,-2.672,4.5925,12.901,9.4936,10.901,13.4,-2.6049,3.8734
8,10.153,9.9127,17.903,16.225,4.9994,8.7063,13.242,7.294,4.1702,8.3924,3.183,16.173,-2.8456,4.8056,-8.0151,-4.535
9,3.1513,9.8028,11.773,11.206,0.75391,1.3704,6.1178,-6.1841,0.90154,3.2532,-5.0927,7.7373,-15.636,-7.4712,-16.903,-11.204
10,-12.642,-5.0457,-0.030069,7.2087,11.58,-8.9585,2.5185,-11.499,3.3369,-16.781,2.8981,-19.842,8.1516,12.918,-2.9451,12.462
11,-8.6795,-15.963,-14.214,-13.299,-3.27,-20.592,-11.716,-21.009,5.3343,-16.209,-6.0047,-20.4,3.8259,9.0696,4.9832,13.72
12,-3.6176,-21.836,-21.578,-25.23,-14.085,-24.49,-20.331,-23.488,1.578,-5.5789,-18.782,-13.82,-9.1369,-8.3765,7.7711,-3.0651
13,-5.4321,-17.361,-17.489,-18.481,-14.025,-18.066,-19.612,-16.509,-3.8412,0.13662,-19.049,-7.345,-12.143,-16.365,3.1208,-3.9195
14,-9.2768,-3.9728,-3.3173,-1.5187,0.73729,-2.3316,-2.3795,1.966,-4.4694,-4.5743,-0.43756,-10.367,4.5659,-0.66786,-7.1237,10.5
15,6.2096,19.285,20.56,15.4,0.76833,24.627,19.963,24.911,0.97337,3.0377,26.773,9.9103,12.232,13.843,-0.81168,0.83725
16,6.4673,10.857,11.967,9.3732,-1.2859,16.057,15.505,15.264,1.8716,8.5126,11.55,18.059,-1.1722,2.5646,-6.3543,-13.711
17,-7.1243,19.345,14.951,20.975,16.074,23.171,22.051,19.358,-1.8371,-2.291,14.51,6.5553,8.31,13.341,-14.119,-7.1267
