NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-7.9859,12.988,11.027,18.47,17.016,13.641,6.8491,9.8945,-6.3536,-0.20283,5.7066,-2.8847,17.941,10.694,16.116,7.91
1,-2.0495,-0.89461,5.4512,-7.8157,-10.275,-5.8479,6.0234,12.288,13.35,-10.883,13.665,-10.955,26.274,25.108,31.333,23.339
2,7.7962,-3.8973,-7.4487,-16.241,-19.786,-16.191,-3.3345,-5.0791,16.535,6.3983,-19.43,8.9991,-11.509,-10.637,9.8159,-17.834
3,-4.5747,7.5265,3.3513,6.789,8.6391,-1.5921,19.696,0.76819,7.7964,3.4193,-8.7055,5.8357,-4.4989,-5.666,-13.503,-6.0824
4,-4.1045,-4.8782,-1.698,-6.7087,-2.3993,-10.723,11.553,-0.33657,13.744,-2.1195,1.0784,2.6578,1.9472,3.5994,-14.101,9.2602
5,-11.174,4.8681,1.1944,3.6727,1.8858,5.3727,3.8518,-4.227,9.5697,-2.7794,-0.2533,3.1181,-3.6762,-4.4677,-2.244,-2.9269
6,-9.9421,-0.74795,-4.725,-2.8428,-3.1902,-3.4616,-1.7487,0.0092482,18.254,-8.7932,6.0835,-0.97938,-2.5019,-3.368,0.97912,-1.2027
7,-18.619,20.141,13.655,26.923,29.111,20.557,13.121,12.664,24.356,-1.72,21.196,6.1354,10.055,11.08,3.1959,7.7125
8,-16.915,14.613,12.442,18.915,18.543,16.677,11.295,14.198,20.137,-13.74,27.732,-8.0289,21.655,21.874,14.332,16.846
9,-0.9625,-10.535,-8.5443,-6.4603,-8.8091,-8.8325,-12.845,-3.6191,18.613,-3.4211,2.1729,4.9414,1.2646,-1.2015,23.863,-1.4942
10,7.189,3.617,-5.9625,3.1582,-1.1248,-3.6418,-12.546,-4.0651,-34.965,13.463,-11.465,13.599,-9.1094,-13.153,-3.5183,-4.787
11,-0.23119,15.579,2.9399,12.394,10.666,7.5545,-1.8383,2.9635,-38.557,-1.4138,-0.048321,-3.1825,0.0075065,-3.0557,-14.73,3.6251
12,-4.0188,7.2462,-1.6787,2.787,0.47647,0.7427,-7.6819,-0.09873,-24.48,-3.0138,-1.411,-2.2874,-4.573,-6.867,-7.2302,-0.48391
13,-17.315,9.3748,3.8334,12.097,5.7646,9.0654,-2.2832,7.6174,-20.992,-14.365,12.283,-16.694,2.4025,-3.2328,-11.668,9.2978
14,-17.128,10.52,8.362,13.94,13.006,12.084,10.033,15.304,-8.0597,-19.449,20.657,-19.038,12.958,12.776,3.0101,18.591
15,-4.0188,7.2462,-1.6787,2.787,0.47647,0.7427,-7.6819,-0.09873,-24.48,-3.0138,-1.411,-2.2874,-4.573,-6.867,-7.2302,-0.48391
