NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,11.388,16.275,19.111,13.718,3.0782,21.984,19.769,19.24,-4.0607,10.885,18.967,13.71,13.845,11.925,5.5054,1.588
1,9.8511,6.6215,6.5534,3.4509,-6.4159,7.3094,4.6948,2.0558,-2.4067,14.945,4.5841,20.483,-9.4411,-9.7004,-11.259,-5.8632
2,2.4963,5.1206,2.3541,5.7732,3.8157,0.27259,1.9741,-4.8683,-5.3651,3.757,2.0184,7.743,-15.05,-11.019,-23.615,-0.53817
3,-0.12767,-1.0382,-2.7303,0.94013,-0.92627,-9.7885,-6.3193,-14.37,-5.4729,-0.10911,-6.7673,4.4499,-22.618,-15.864,-17.669,-0.037231
4,-4.9442,-3.0276,-8.1069,-1.2243,-1.0887,-11.462,-9.6373,-18.282,-9.833,-7.1418,-15.213,-5.8504,-27.894,-20.253,-22.536,-9.6313
5,-7.7411,-18.264,-14.313,-13.219,-8.8055,-24.29,-18.287,-20.298,-4.2462,-13.104,-8.313,-18.493,-8.8877,-6.7845,-7.7934,5.09
6,-6.273,-18.096,-20.277,-12.601,-9.8951,-21.906,-23.79,-18.207,-1.9492,-0.9103,-25.361,-7.5274,-23.805,-24.877,-2.0304,-8.5133
7,-2.9128,-16.196,-17.886,-13.482,-9.5704,-19.072,-21.449,-9.9948,-3.0166,-2.7258,-7.6989,-8.4074,-5.7227,-10.917,-4.2112,-4.5865
8,-1.2282,-14.566,-13.376,-14.502,-12.179,-15.057,-13.02,0.31451,-4.5976,-0.74108,3.7035,-2.4243,4.8564,-4.4244,5.0042,-1.0236
9,-4.4438,-0.73878,-0.076623,-0.74838,-1.3294,4.4566,-2.87,18.198,-1.8933,2.8102,12.825,4.779,9.5795,-2.5754,13.101,-1.4443
10,-4.4438,-0.73878,-0.076623,-0.74838,-1.3294,4.4566,-2.87,18.198,-1.8933,2.8102,12.825,4.779,9.5795,-2.5754,13.101,-1.4443
11,0.95815,5.8453,6.1053,3.2709,-0.48713,12.262,0.36706,21.957,5.8721,1.574,23.846,9.3679,14.725,1.5007,13.936,6.0253
12,7.1808,17.128,16.805,16.19,12.145,22.362,18.218,27.504,10.246,4.6356,31.011,14.475,21.108,14.16,15.863,11.689
13,7.1734,20.379,25.918,25.163,25.699,25.144,28.668,28.064,8.3303,1.0006,28.817,10.566,27.45,29.11,23.502,18.211
14,-0.816,22.1,25.683,27.999,27.47,21.324,29.288,20.278,5.4989,3.1227,7.9394,12.517,15.872,23.253,22.61,15.416
