NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-7.8996,7.5814,4.8477,7.5353,6.0478,3.3653,-1.1508,-2.2785,-6.5856,-1.4959,-11.246,-3.7556,-5.7725,-7.4555,6.8377,3.9147
1,-3.4821,-6.5712,-6.8898,-13.653,-12.942,-14.274,-7.0527,-5.1228,-3.7788,-9.4678,-4.5696,-11.346,-2.9407,-3.991,-1.5468,4.7929
2,3.5129,-15.468,-16.963,-25.26,-24.891,-26.221,-16.509,-14.996,-7.6284,1.1603,-25.673,-0.65145,-26.075,-23.438,-10.664,-14.332
3,3.5814,-5.8763,-8.8246,-3.6739,-4.6019,-7.864,-9.8983,-16.191,-18.259,5.406,-24.978,-1.9029,-28.194,-24.698,-18.205,-20.498
4,5.3589,-20.26,-10.732,-12.816,-11.397,-13.504,-7.8672,-14.849,-7.7633,-1.1317,-5.3667,-8.9738,-10.359,-6.3533,-7.4241,-2.568
5,2.5181,-16.955,-12.529,-15.236,-12.415,-11.647,-8.9344,-12.286,1.2294,-1.9405,-3.448,-8.0338,-5.76,-2.3496,-0.619,-6.1141
6,-0.6877,1.4736,-4.5395,4.3571,2.8487,3.3902,-5.591,-5.8327,-7.2747,1.2524,-6.6346,-2.1851,-8.4962,-9.185,6.648,-13.975
7,-3.819,11.221,5.4031,14.727,10.876,11.051,3.0246,4.7433,-6.9232,-5.1062,18.712,-5.4866,15.341,10.538,9.5778,8.8082
8,-5.1356,8.2645,5.6611,6.0086,2.5815,7.7544,6.1645,13.131,2.8862,-7.9784,25.754,-7.6299,23.434,15.606,10.349,12.546
9,0.13615,3.5139,1.6519,2.8871,0.72359,3.8703,0.61379,6.5201,7.3768,1.6173,11.446,3.0357,12.595,4.6881,4.8086,-2.235
10,2.0025,0.65764,5.2128,3.9904,2.4441,1.2476,1.0972,8.4261,0.97978,2.0699,0.18312,4.7487,4.1883,-0.68256,-4.2193,0.1111
11,2.4688,-1.739,3.4534,-0.7288,-0.033317,-2.4855,-0.92831,13.344,-8.1611,1.9023,2.1954,4.9615,7.1187,-0.76422,0.73604,-1.0438
12,-0.64545,9.1113,6.8537,8.2049,9.4623,4.4056,1.6442,7.1573,-6.4534,10.929,-2.2781,15.356,-1.7747,-6.4168,0.59631,-3.6236
13,-7.0114,9.967,8.7167,8.5498,7.1169,9.0831,7.4489,6.8478,4.7965,1.4478,5.7116,2.2921,0.46557,1.17,-3.377,7.8696
14,-8.533,7.5052,7.3509,5.2684,5.6003,9.4486,12.313,8.9461,17.574,-0.29784,17.493,2.1812,10.018,11.017,4.0627,14.463
15,2.5925,6.914,1.3002,7.9755,4.4973,2.9799,0.99479,-5.8193,2.5372,6.6741,-10.952,10.138,-14.815,-10.149,0.44385,-8.5593
16,-0.47417,13.15,9.4136,12.919,9.7083,11.14,10.011,1.1587,4.9234,-3.248,6.9215,-1.3702,2.5821,11.033,-0.044071,2.6494
17,4.0134,-2.1069,1.4469,-3.5302,-4.7994,-0.75173,-0.89459,-6.0576,10.385,3.4969,-0.84011,7.1375,-3.9629,2.9105,9.8337,-4.6893
18,6.4403,4.5478,0.71433,-0.44726,-4.528,1.6537,-9.7159,-8.4715,5.6483,2.6187,-11.456,8.9581,-7.5683,-5.0337,2.5426,-14.004
19,6.4807,10.591,1.7514,4.7439,-1.3878,4.885,-7.1989,-4.6412,4.0645,5.3824,-3.9964,14.101,0.43534,-0.33919,8.7135,-8.9716
20,0.5577,-0.47766,0.91992,5.3984,6.2014,5.4481,1.5503,7.0185,-17.351,-3.1056,5.8035,3.9874,10.354,9.5132,6.6381,2.744
21,-5.4742,6.0455,4.6959,8.0154,12.64,8.5277,5.6999,8.2966,-15.51,-9.351,15.07,-4.8418,17.899,15.653,4.6978,16.647
22,-6.4757,1.1195,2.1835,-1.6316,2.3807,2.1298,4.1329,9.918,-5.0195,-10.236,13.539,-4.8537,14.655,11.52,14.45,19.55
23,2.4966,-25.202,-16.042,-26.949,-21.13,-23.528,-10.772,-3.4077,-1.8933,-6.4829,-8.7286,-4.5092,-11.216,-13.462,-0.067295,-2.2738
24,11.655,-32.195,-25.796,-33.792,-26.261,-31.515,-24.574,-19.838,-5.6106,5.2499,-27.76,3.5335,-31.818,-32.946,-12.787,-18.8
25,9.9144,-21.473,-21.5,-17.721,-15.67,-22.315,-17.891,-17.383,-4.1441,8.0576,-19.12,1.3039,-20.436,-19.451,-6.2811,-13.327
26,7.0011,-6.843,-9.5695,-3.5996,-2.5345,-7.3,-11.766,-9.0325,0.11796,6.3612,-8.6796,-3.0929,-8.571,-7.0312,-11.159,-6.6749
27,6.2864,-1.3129,-0.30323,1.1482,0.38447,-0.41263,0.55798,4.5553,-2.3694,0.83543,7.5843,-8.2789,3.2814,6.4629,-5.8547,6.9335
28,-1.3704,21.101,12.34,23.815,23.732,21.383,11.649,10.224,-0.63862,4.6953,9.4105,-2.1899,3.515,6.2687,-4.2586,1.3762
29,-11.59,24.295,21.286,27.061,27.611,26.596,23.077,23.307,2.3475,-7.7762,29.116,-12.63,28.717,27.063,6.0201,23.273
30,-5.9405,5.2117,8.8334,14.67,13.187,7.782,16.215,12.681,-6.8548,1.4991,-4.3927,-3.0084,3.6641,2.1354,9.0471,-1.4487
31,-3.4693,2.5084,9.4037,11.171,11.421,5.6956,18.866,10.512,-3.4519,0.36938,8.6799,-3.3563,16.971,16.678,8.8954,13.977
32,4.1993,-16.949,-9.255,-18.294,-20.808,-18.089,-0.15087,-3.8721,5.9131,-1.8742,-9.979,-4.6143,-3.6622,-4.3199,-5.8287,-2.265
33,-1.14,4.4683,-3.1436,-4.064,-4.6018,-0.42199,-5.6417,-6.0303,-0.42793,4.3799,-17.68,4.9392,-11.672,-15.48,-23.926,-15.168
34,-3.0385,0.087433,3.5281,-3.5802,-0.12699,0.91667,-0.3779,-0.1738,0.10107,-4.837,-4.4894,-2.1538,0.1161,-1.451,-23.819,-2.3796
35,-1.6881,12.53,12.104,8.1505,2.9061,9.7214,3.6471,-1.5237,3.6976,-0.58803,3.6809,-0.66831,-3.0426,-0.64208,-17.879,-2.997
36,-0.4819,13.566,14.464,7.0496,1.0127,11.39,3.3541,0.10759,7.0408,0.13628,5.4311,2.5829,-5.5451,-5.0476,-10.478,-6.3044
37,1.4636,7.1682,4.331,-1.4659,-7.313,5.7022,-2.5179,1.4168,8.005,-4.6772,0.97094,-5.1459,-5.5937,-5.2192,-10.237,-6.5488
38,1.6414,5.3689,1.7557,3.173,3.093,5.0223,-0.7258,4.4717,7.1155,1.2676,1.7618,1.6075,0.19043,1.1195,8.4186,-1.6149
39,-1.8503,10.116,6.9271,14.28,15.751,8.4566,6.7924,7.1101,0.011893,-3.2238,7.3188,-3.5614,9.9671,11.256,16.785,8.4706
40,-12.387,9.05,10.39,11.226,14.089,11.966,9.963,12.123,10.228,-11.949,22.297,-5.1468,27.51,23.449,38.62,26.97
41,-5.5941,-11.04,-6.2208,-4.7679,-2.5019,-8.7237,0.53221,-2.4874,5.1854,-3.2694,1.3497,3.8713,3.5401,0.083828,29.086,4.0754
42,-11.927,7.8497,4.46,11.792,13.294,8.6956,10.424,2.0233,-2.981,-5.5263,12.318,-1.0511,13.076,11.335,3.1203,4.7926
43,-8.2212,-3.256,-3.4338,-0.94525,-0.30516,-7.0518,3.8655,-5.0451,6.9315,-4.9445,-1.9183,-3.0592,-2.9311,0.086026,-5.7549,0.42314
44,-3.3436,-19.637,-14.447,-16.754,-17.587,-22.312,-6.2749,-11.735,1.1403,-6.3857,-6.6579,-10.14,-8.6661,-3.7734,-20.962,-0.71956
45,3.1009,-4.3894,-14.629,-6.8642,-5.7972,-14.579,-21.202,-21.301,-20.565,9.4404,-32.873,0.96992,-33.44,-29.721,-26.601,-28.034
46,-7.2323,11.104,2.7469,6.2798,7.7706,3.5874,-2.0569,-5.9212,-7.1603,-6.0344,5.6885,-12.736,2.254,7.2323,-15.794,11.295
47,1.5687,-19.895,-14.602,-24.348,-22.825,-22.068,-14.563,-15.225,8.4496,-0.52417,-4.9888,-5.1236,-9.8756,-5.4561,-2.9092,0.96626
48,0.82641,-11.868,-15.713,-14.4,-16.119,-14.647,-25.379,-23.047,-5.0938,5.4644,-25.227,-2.9744,-27.709,-30.178,-6.6721,-24.493
49,-5.5551,5.3697,-3.1282,3.8864,3.1829,4.3957,-12.113,-6.8886,-8.3519,-0.61469,-2.8245,-8.8957,-3.5893,-10.671,-0.37734,-5.9696
50,-0.25758,-3.8257,-4.7306,-7.4424,-8.675,-2.2256,-3.4884,3.5485,-1.544,-6.4094,3.4028,-9.8508,2.8718,-4.4132,-0.47859,-1.1153
51,8.638,-9.5544,-9.0282,-13.864,-17.261,-9.0239,-10.43,-5.3787,6.3084,5.8134,-8.9652,6.3133,-9.4133,-17.981,-6.5193,-16.435
52,13.691,-24.123,-18.806,-26.332,-23.565,-22.925,-14.624,-7.9171,12.089,3.657,-10.522,1.8352,-8.1061,-16.454,-10.925,-16.59
53,14.276,-8.413,-10.881,-8.0916,-5.0831,-7.3671,-7.7976,-3.582,9.1581,13.313,-14.056,12.742,-9.4404,-14.887,-9.0478,-20.424
54,6.5309,5.2466,1.9557,10.685,10.678,11.601,4.4249,5.9558,2.8257,8.2435,-1.2798,6.4212,0.41216,0.71062,-3.3702,-7.8743
55,-0.25758,-3.8257,-4.7306,-7.4424,-8.675,-2.2256,-3.4884,3.5485,-1.544,-6.4094,3.4028,-9.8508,2.8718,-4.4132,-0.47859,-1.1153
56,8.638,-9.5544,-9.0282,-13.864,-17.261,-9.0239,-10.43,-5.3787,6.3084,5.8134,-8.9652,6.3133,-9.4133,-17.981,-6.5193,-16.435
57,13.691,-24.123,-18.806,-26.332,-23.565,-22.925,-14.624,-7.9171,12.089,3.657,-10.522,1.8352,-8.1061,-16.454,-10.925,-16.59
58,14.276,-8.413,-10.881,-8.0916,-5.0831,-7.3671,-7.7976,-3.582,9.1581,13.313,-14.056,12.742,-9.4404,-14.887,-9.0478,-20.424
59,6.5309,5.2466,1.9557,10.685,10.678,11.601,4.4249,5.9558,2.8257,8.2435,-1.2798,6.4212,0.41216,0.71062,-3.3702,-7.8743
60,2.5522,19.799,18.779,20.073,16.332,22.378,15.49,16.461,2.7544,-3.0413,9.4855,-1.8921,10.09,16.585,-4.5419,12.243
61,3.0093,17.84,20.309,22.53,20.016,21.075,21.982,19.402,2.321,-1.8774,11.504,5.5919,12.129,20.962,14.982,9.4109
