NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-4.7692,-8.277,-3.4243,-5.9128,-1.5265,-3.7407,-3.8051,-8.1785,-0.80181,-1.9414,-3.6622,-1.2333,-3.0868,-0.49894,-2.9705,5.3121
1,-4.2564,0.2779,1.3574,0.8305,3.5383,0.047444,2.4496,-4.7188,2.9567,5.0018,-8.0748,7.5497,-4.9179,-1.3006,-1.3527,-1.5069
2,-3.8931,11.526,9.5508,12.887,11.33,11.18,15.152,7.2899,4.9519,0.22782,1.7996,3.4133,7.2013,9.0767,-5.003,7.941
3,4.9676,13.617,10.196,12.668,10.223,12.341,14.639,9.8036,11.145,2.692,11.703,4.2288,16.641,18.411,6.5458,14.236
4,8.7718,10.492,9.5128,5.2696,5.8728,9.5311,11.35,8.7707,9.6544,-0.052115,10.264,-2.4986,12.297,13.288,16.136,6.1419
5,12.538,-0.64185,-1.5932,-6.0338,-6.3913,-0.34342,-2.1136,-3.3093,11.099,15.37,-8.3686,13.828,-9.4249,-9.8312,22.222,-9.6114
6,7.48,4.0128,0.28411,1.0565,0.76036,5.4365,2.7738,2.8154,1.5042,10.222,2.0579,6.9352,-0.75746,-0.4376,8.0984,-2.9338
7,1.3035,16.082,12.94,14.567,15.966,18.794,18.631,16.568,-3.3381,5.7863,21.293,4.345,16.33,15.168,6.3233,12.202
8,-3.798,18.514,17.246,19.805,19.906,20.656,19.607,17.337,-5.4586,-3.222,15.925,-5.3404,10.17,11.263,6.9431,8.1428
9,-1.0238,5.4722,7.5602,7.4841,8.6253,6.5382,5.9877,5.9634,-3.7822,-3.5612,9.7129,-5.3166,7.1257,11.646,17.43,10.238
10,3.2358,-19.82,-15.521,-17.957,-14.592,-18.491,-15.634,-14.385,-1.4334,-5.3989,-7.9819,-7.5065,-6.5375,-3.4757,11.476,-0.33879
11,-0.39841,-12.908,-15.664,-12.245,-9.9928,-14.562,-14.083,-14.994,-3.4435,3.3566,-27.212,2.4261,-22.89,-23.778,-4.5329,-16.36
12,-6.214,-5.6831,-9.4495,-7.8168,-9.0777,-6.9458,-8.3427,-5.5647,-12.74,-5.3969,-10.958,-11.512,-7.2473,-10.173,-16.225,-2.3889
13,-4.0994,-6.2942,-9.3627,-11.322,-16.869,-8.3435,-15.076,-5.9463,-8.1197,-1.3634,-9.8906,-6.5606,-10.941,-15.174,-14.523,-4.7023
14,-6.9342,11.938,5.4069,7.5255,-1.5347,6.8791,-2.5183,4.6882,-4.9987,-4.2117,0.50614,-5.7367,-6.2739,-9.7685,-19.685,-6.9383
15,-6.2063,14.448,15.664,17.902,10.774,12.717,12.461,10.823,-3.5837,-9.943,15.561,-7.3096,10.423,10.491,-10.252,5.1212
16,-3.6601,6.726,13.486,13.485,11.972,9.2005,12.934,7.2057,0.34209,-10.878,12.739,-11.767,12.16,14.977,-7.4684,6.9813
17,2.0802,-7.458,-0.17025,-4.6795,-7.6989,-4.5139,-2.8886,-2.4809,3.4642,-5.547,1.7838,-8.4138,4.3804,6.0866,-3.7468,1.7627
18,2.072,-5.15,-2.7444,-2.782,-6.3978,-3.6341,-0.67131,0.35481,2.3344,2.5909,-9.8684,0.28773,-4.0265,-5.3755,-2.9067,-10.525
19,-0.11734,-10.718,-4.7851,-5.6296,-4.3394,-6.791,-0.19858,-0.036368,-2.6715,0.52192,0.1285,-3.7639,8.8072,4.4855,2.4209,5.1789
20,-1.3927,-21.177,-16.119,-20.436,-15.552,-20.113,-14.807,-14.903,-1.1246,4.9372,-8.7963,-1.8255,-3.4444,-3.7396,-1.0308,-2.2224
21,-8.3531,-7.0655,-12.443,-12.742,-6.2933,-12.945,-10.186,-13.773,-2.7868,6.0629,-19.108,-1.3999,-16.669,-10.309,-10.527,-12.66
22,-8.0898,7.1803,-0.46545,3.0512,10.78,3.2799,3.4601,-0.24858,-3.6871,0.49,1.369,-6.9567,1.437,14.074,-8.4369,14.119
23,-2.9477,4.2728,-0.9998,0.19335,12.263,3.6419,2.5166,3.7183,1.2112,-9.9261,10.987,-14.279,9.5431,26.134,0.20292,21.919
24,1.936,-2.1477,-8.5439,-11.009,-0.52832,-4.5711,-8.3977,-4.9007,8.1968,-6.3209,-0.12013,-5.219,-0.99033,15.167,4.2344,5.45
25,7.5495,-9.3318,-14.967,-21.586,-12.093,-11.41,-19.05,-16.334,7.1046,-1.5055,-17.35,-0.1826,-18.601,-5.3382,-5.6059,-10.282
