NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-10.019,11.222,3.4941,10.636,11.358,8.5043,4.4935,-1.6273,12.374,2.7924,5.971,0.83091,3.0874,-0.50921,2.3605,0.80786
1,-12.415,3.2362,6.2558,6.8918,8.9445,5.9363,10.323,8.9618,16.012,-8.8356,20.108,-8.0173,21.254,16.966,12.407,12.548
2,-1.7304,-5.5536,-3.7106,-7.0447,-4.3648,-4.1894,-5.726,-2.646,20.728,6.6058,-0.10848,10.503,2.085,-3.1789,20.043,0.011814
3,-2.8253,1.3458,-2.3076,0.77391,4.6752,3.7801,-0.81558,4.2129,12.986,1.4016,7.1554,6.4682,8.4436,2.4576,12.927,7.2821
4,-3.6898,11.311,5.9484,14.012,14.828,14.558,13.558,12.169,12.02,5.1954,11.02,15.013,15.691,11.97,19.481,12.709
5,0.60265,14.448,14.215,13.772,12.684,16.957,14.739,13.459,12.068,2.9813,9.2874,13.223,11.981,13.314,11.516,10.866
6,2.596,10.181,13.202,10.449,9.811,10.78,7.3039,9.6551,3.2283,-2.3715,7.6962,4.6436,6.1386,11.897,6.8983,11.168
7,6.0576,2.9866,7.7933,8.5252,10.084,2.8681,3.117,4.9246,-1.8019,2.1973,0.03636,7.8822,-1.1722,7.7491,7.6469,7.2302
8,6.0305,-11.149,-6.6543,-5.2951,-6.0065,-11.946,-10.162,-11.214,-9.4681,-0.50631,-17.709,1.6139,-16.836,-6.8607,-7.7525,-7.2066
9,7.1826,-6.9134,-9.116,-9.2115,-12.721,-12.415,-15.431,-15.796,-15.601,5.3232,-21.68,6.852,-22.888,-15.932,-16.817,-12.039
10,7.1826,-6.9134,-9.116,-9.2115,-12.721,-12.415,-15.431,-15.796,-15.601,5.3232,-21.68,6.852,-22.888,-15.932,-16.817,-12.039
11,-4.7747,10.939,5.378,7.4599,7.3841,4.8741,4.9312,-0.80544,-17.976,-5.8279,1.9961,-8.0843,-1.9732,-0.42694,-26.198,0.1301
12,0.62994,-5.0292,-4.5408,-7.5605,-5.3837,-9.33,-2.6822,-8.3161,1.9193,-3.1721,-4.4102,-7.2279,-5.2573,-4.0665,-5.1066,1.1058
13,2.0117,-14.449,-14.349,-16.425,-14.157,-17.202,-9.5031,-12.882,6.8656,-2.8307,-9.7677,-9.0954,-7.8639,-9.3422,-1.6648,-1.0074
14,1.3776,-10.54,-10.054,-12.993,-8.5548,-12.001,-6.2486,-5.3685,3.4952,-5.3177,0.028022,-5.7087,1.9347,-2.2469,-7.7045,-2.8747
15,7.1826,-6.9134,-9.116,-9.2115,-12.721,-12.415,-15.431,-15.796,-15.601,5.3232,-21.68,6.852,-22.888,-15.932,-16.817,-12.039
16,-4.7747,10.939,5.378,7.4599,7.3841,4.8741,4.9312,-0.80544,-17.976,-5.8279,1.9961,-8.0843,-1.9732,-0.42694,-26.198,0.1301
17,0.62994,-5.0292,-4.5408,-7.5605,-5.3837,-9.33,-2.6822,-8.3161,1.9193,-3.1721,-4.4102,-7.2279,-5.2573,-4.0665,-5.1066,1.1058
18,2.0117,-14.449,-14.349,-16.425,-14.157,-17.202,-9.5031,-12.882,6.8656,-2.8307,-9.7677,-9.0954,-7.8639,-9.3422,-1.6648,-1.0074
19,1.3776,-10.54,-10.054,-12.993,-8.5548,-12.001,-6.2486,-5.3685,3.4952,-5.3177,0.028022,-5.7087,1.9347,-2.2469,-7.7045,-2.8747
20,2.4461,6.0011,1.7456,2.6565,-0.11123,3.099,-1.2959,7.3933,-3.2256,-3.6947,5.8707,-4.2229,7.8166,-2.4529,1.3102,-3.2183
21,-8.6239,19.137,17.736,17.721,14.427,19.048,17.522,19.363,-0.99436,-8.1467,26.937,-5.2718,27.586,17.794,-3.1586,11.966
22,-4.8509,15.264,17.961,19.125,14.278,16.441,17.774,21.595,9.4216,-6.0813,19.875,-1.1157,18.737,14.951,12.868,12.912
