NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,8.7182,-2.7329,0.11272,7.3154,4.2397,6.0511,-2.4788,-9.0476,-9.2054,11.349,-26.236,11.869,-13.363,-14.416,5.2252,-15.618
1,0.662,9.0073,8.0013,14.513,13.045,14.693,2.7816,-1.7211,-8.3543,0.58026,-8.4695,1.2128,3.0538,2.8457,6.3005,1.5087
2,-4.2417,11.98,12.099,13.493,12.794,14.359,8.8968,3.6971,-6.3467,-4.5557,12.617,-3.4325,19.691,16.876,4.3724,22.506
3,-0.54895,-9.818,2.0922,-3.3961,0.053167,-7.048,6.4156,3.0388,2.7465,-9.4526,6.634,-7.9985,11.439,8.1071,2.6308,14.528
4,-2.4292,6.7312,3.425,12.071,14.133,3.8479,2.2597,0.43779,7.4589,2.0581,-7.5711,5.7614,1.0059,-1.593,9.87,0.21769
5,9.76,-26.656,-19.126,-32.165,-27.422,-27.72,-10.548,-4.3413,13.818,2.0328,-13.363,0.40968,-3.8027,-9.1902,16.683,-9.5391
6,3.164,1.6908,-8.8261,-3.1462,1.3889,0.64325,-9.9184,-2.1297,1.3711,3.5581,-12.889,-1.1693,-1.05,-5.1692,3.5958,-9.4647
7,2.7712,-1.0306,-4.2422,-3.1059,-3.5393,-0.18206,-3.405,5.1945,1.4262,-0.19459,-0.98653,-2.4037,2.5905,1.7367,1.7939,1.2379
8,7.0518,-11.574,-11.33,-12.774,-14.047,-10.984,-8.7025,-2.8726,1.2347,2.458,-4.9277,-1.5134,-14.037,-12.64,-0.61176,-6.3446
9,0.48966,9.4479,2.0872,6.5186,6.6297,6.9452,-5.1041,-0.7922,-5.5768,4.126,9.656,-0.44987,-4.7536,-4.8395,1.23,-0.30455
10,-1.936,12.159,8.2251,9.463,8.25,11.099,5.8039,9.3999,-1.6009,-8.6821,14.511,-6.4158,3.7671,5.367,-7.4321,10.536
11,5.3343,0.65138,6.3205,0.47593,0.49987,2.3956,10.172,10.38,0.23289,-6.6845,12.147,-2.0234,7.9497,10.391,-9.3022,10.366
12,3.1807,0.8563,1.1535,-3.6986,-4.7762,-1.9466,3.6578,3.3102,-0.82491,-3.1408,-1.6616,1.9717,-2.774,-2.7962,-8.7757,-4.3236
13,-0.81143,-0.74893,-1.8843,-4.3331,-5.0795,-2.3116,0.75095,0.6462,-2.4812,-1.8972,-5.6804,3.1668,-2.8608,-2.2188,-6.5728,-4.701
14,8.9996,-27.789,-19.239,-26.175,-23.819,-28.807,-11.028,-6.615,-3.3236,2.4349,-26.383,6.9078,-19.484,-13.995,-3.2959,-19.134
15,-11.079,34.746,12.849,32.168,36.491,36.518,4.7422,0.88415,-8.5948,-0.32611,5.7654,2.7396,19.778,27.456,-19.789,20.158
16,-20.532,34.412,25.764,34.905,40.02,36.652,19.817,12.152,4.1306,-12.39,20.681,-10.305,43.776,53.349,-1.8915,42.682
17,-5.0615,-13.757,0.70086,-16.529,-12.125,-10.607,7.0815,4.7104,13.75,-11.332,-16.467,-11.365,8.0314,16.86,12.212,16.096
