NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-6.6429,2.1037,4.1021,9.4619,13.516,-0.058737,6.9612,-4.3838,-8.8508,-7.0727,6.165,-7.1579,-0.10299,17.778,-2.4052,13.653
1,-4.8402,-1.2641,2.5996,7.7607,11.5,-1.4854,4.5533,-0.83412,-8.5907,-6.5646,6.0106,-4.9394,5.4162,18.593,8.9862,12.826
2,-7.6169,11.886,10.947,14.281,14.323,10.474,12.023,11.581,-8.4795,-9.4224,10.232,-9.0001,15.731,19.149,9.8446,16.031
3,-6.1807,4.3309,6.8323,4.2513,1.7307,8.5667,6.2458,12.431,-5.9398,-8.8751,16.972,-11.695,23.165,18.919,13.992,17.139
4,-7.0091,-1.0192,0.81353,-2.0052,-4.1229,5.2056,1.7519,7.9531,-5.1424,-2.0028,4.6637,-6.1752,10.928,-2.7982,6.4597,0.24773
5,-7.9485,17.103,14.315,16.095,12.812,19.41,15.743,20.67,-4.2219,1.1015,6.8424,-4.6941,13.727,-1.7986,-0.78117,2.1443
6,-6.2085,15.323,16.284,13.827,11.162,17.44,15.411,25.154,-1.8237,-3.5751,27.29,-10.645,32.975,20.75,4.5529,19.41
7,0.025201,1.9648,3.7495,-2.1456,-4.9257,2.5039,-1.0414,6.7936,4.8923,-0.54398,6.7607,-7.2995,10.686,-0.32308,8.5641,2.663
8,-4.8745,9.9391,13.796,9.9854,7.2433,10.025,10.07,8.1018,5.7396,3.5114,1.7239,-1.3854,2.4798,-2.8581,4.7175,-0.50547
9,4.6511,-13.341,-2.2685,-12.416,-12.223,-10.787,-4.8679,-7.0332,0.30397,-4.5732,4.4317,-9.3049,1.7687,3.8514,5.7649,6.659
10,8.4166,-3.8995,-8.6424,-9.9896,-8.7372,-8.0521,-13.205,-16.413,9.3158,11.026,-21.677,10.871,-29.323,-23.356,3.9422,-21.352
11,-6.1439,21.317,15.341,18.75,19.977,21.734,15.286,12.434,-1.7658,0.37308,14.015,0.60484,1.1348,9.178,-3.5076,3.9016
12,3.3604,-7.2832,-3.5876,-8.1615,-4.5838,-3.6074,-6.1379,-7.2645,2.6217,0.59204,11.85,0.72899,0.8767,10.172,7.1317,12.663
13,9.3061,-12.506,-12.132,-11.737,-4.5389,-11.775,-12.332,-16.016,4.6714,4.3007,-14.501,2.921,-17.485,-7.2429,6.1732,-5.5541
14,3.2794,7.2837,7.7242,13.589,14.583,8.9986,13.868,7.9539,2.3647,7.2798,0.61161,6.7309,6.2024,16.036,7.026,4.374
15,3.2794,7.2837,7.7242,13.589,14.583,8.9986,13.868,7.9539,2.3647,7.2798,0.61161,6.7309,6.2024,16.036,7.026,4.374
16,6.6406,7.9425,5.7078,7.6854,6.2971,6.159,8.5854,6.5072,-0.34148,0.73543,0.71127,1.5776,6.8218,10.862,0.87452,3.9837
17,1.2069,17.294,15.049,14.552,14.043,16.733,16.3,14.982,-0.64881,1.518,14.325,2.0854,15.681,11.95,-4.5281,7.9774
18,1.1857,-0.9617,3.2991,-0.47811,-6.3822,3.4464,1.1977,6.9427,3.1367,-0.22118,7.2332,-2.6882,10.281,0.88686,-3.7292,0.70444
19,10.999,-13.083,-7.1803,-14.347,-15.29,-10.041,-14.331,-4.5481,16.255,13.99,-9.8198,15.742,-5.8837,-19.239,-1.6226,-14.492
20,3.2794,7.2837,7.7242,13.589,14.583,8.9986,13.868,7.9539,2.3647,7.2798,0.61161,6.7309,6.2024,16.036,7.026,4.374
21,6.6406,7.9425,5.7078,7.6854,6.2971,6.159,8.5854,6.5072,-0.34148,0.73543,0.71127,1.5776,6.8218,10.862,0.87452,3.9837
22,1.2069,17.294,15.049,14.552,14.043,16.733,16.3,14.982,-0.64881,1.518,14.325,2.0854,15.681,11.95,-4.5281,7.9774
23,1.1857,-0.9617,3.2991,-0.47811,-6.3822,3.4464,1.1977,6.9427,3.1367,-0.22118,7.2332,-2.6882,10.281,0.88686,-3.7292,0.70444
