NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-1.9706,16.82,11.883,12.709,14.343,18.728,8.065,11.552,-4.3555,-1.852,4.7819,-6.6871,11.582,9.8732,-1.8885,9.4749
1,-4.7489,14.927,11.526,11.864,14.916,17.68,13.355,9.8349,-5.1378,-8.8233,11.667,-14.473,20.498,20.191,5.7979,24.332
2,2.5796,-3.8139,-4.2372,-5.9716,-4.2919,0.27168,-2.3357,-3.8469,2.6989,-1.4865,-4.9602,-8.2966,3.5025,4.0417,12.016,7.4043
3,6.071,-11.014,-11.897,-16.042,-16.027,-10.161,-12.855,-7.5273,2.4422,0.83892,-11.233,-6.7363,-3.5433,-5.0821,2.8523,-4.3047
4,2.808,-3.9576,-8.7798,-9.6675,-12.922,-8.5618,-7.0692,-3.2737,1.3238,7.5625,-14.757,3.6852,-9.5714,-11.262,-2.6156,-9.424
5,2.8377,-8.1603,-13.746,-10.916,-13.412,-8.9324,-9.8446,-8.4406,2.2756,6.7029,-19.688,5.317,-17.803,-19.195,-8.1624,-11.486
6,-0.22081,7.3276,1.3086,6.0029,5.9543,10.465,2.9405,1.1038,2.7529,9.5402,-6.2339,7.4656,-8.2248,-7.5777,-9.8505,-0.48352
7,-1.046,5.2941,8.5332,9.8758,9.9581,10.961,7.6827,9.8947,-0.93032,1.2535,9.6839,-2.6972,7.0752,8.9492,-2.7378,15.447
8,4.3845,-5.0332,-1.8033,-0.14171,-4.2216,-3.3862,-4.5965,-4.8272,8.7077,11.481,-8.1828,10.34,-7.4019,-7.3452,5.7504,-0.3332
9,2.6056,-6.4732,-5.2951,-7.6795,-10.051,-7.3825,-6.8845,-10.658,4.6583,6.4099,-6.1981,4.9779,-4.8439,-5.7758,-5.5772,-1.9689
10,2.947,-8.423,-6.93,-11.833,-14.497,-13.057,-9.7451,-13.994,4.198,10.356,-9.9594,9.2707,-10.018,-12.195,-7.0949,-8.1675
11,1.8736,-1.5671,-5.5888,-6.2306,-9.9827,-10.23,-10.031,-12.698,-0.11941,6.2581,-18.997,3.594,-16.149,-17.344,-9.5798,-19.517
12,-9.3718,7.9428,4.2422,7.752,7.6037,4.625,3.8197,3.4351,-5.163,1.3141,1.8072,0.82836,4.815,4.1192,-5.986,0.94128
13,-12.961,-1.5364,1.0681,0.44733,3.0307,1.108,2.1053,3.353,-8.4348,-12.419,7.3475,-13.374,8.9736,8.535,-5.9704,8.4077
14,-3.3331,-10.341,-7.721,-9.1654,-4.5386,-10.773,-9.8987,-5.3824,-1.1322,-4.9734,-12.13,-5.0733,-8.6914,-9.2311,1.9154,-8.6016
15,-7.366,9.2921,7.1985,14.36,15.004,8.1183,10.656,14.898,-4.9578,-10.456,4.0329,-12.301,6.8442,4.306,3.0199,3.5245
16,-2.4909,6.4317,7.5994,8.4462,6.565,9.3173,12.238,17.233,1.5146,-9.2594,21.42,-9.119,23.193,21.39,12.491,19.195
17,1.8497,1.9158,2.0669,-0.22211,0.75141,3.6966,2.9181,9.6532,2.753,-5.5949,16.277,-6.6004,13.738,11.118,8.8615,3.8808
18,2.4088,6.6527,7.3062,6.4803,10.631,9.1001,8.7453,11.503,-4.2396,-3.3481,12.726,-7.4736,10.741,6.4548,6.5576,0.56312
19,4.9264,-1.4501,0.82103,-2.5811,0.40647,1.2868,4.3045,6.1104,-6.6743,-9.3068,10.982,-12.934,12.317,7.4764,4.6458,4.4118
20,6.4523,-5.8466,-5.4728,-7.3743,-7.2828,-6.8879,-3.1138,-2.1368,-2.2998,-6.7914,2.4504,-4.7287,2.881,-3.5573,6.9131,-3.0803
21,3.4005,-5.1296,-4.3178,-1.5029,0.16672,-5.6722,-1.0335,-6.1505,-5.0021,-6.6326,-3.2497,-2.9053,-4.9429,-6.4853,3.3652,-7.1561
22,-0.18034,0.94668,2.767,7.1216,9.3544,1.0562,5.5956,-3.4614,-5.977,-8.6595,0.73396,-4.3871,-4.4287,-1.9179,-4.0661,-2.2912
23,1.0952,-6.9764,1.3651,-1.5287,0.917,-5.0707,-1.1709,-7.7473,-3.1424,-7.759,3.8344,-2.2738,-2.3878,1.7668,-7.1506,1.8683
24,8.927,-18.397,-9.5719,-12.948,-14.544,-17.155,-18.352,-17.776,1.7913,5.0632,-15.616,9.186,-24.084,-19.366,-8.0669,-18.774
25,0.11463,9.1179,9.6637,15.265,10.151,6.6703,3.6426,1.9354,2.7588,9.8908,-3.9836,10.431,-13.402,-11.676,-14.515,-13.991
26,-5.8741,10.726,15.03,15.776,14.683,11.291,15.001,13.606,-0.11097,-5.7964,25.404,-7.6261,20.502,21.117,-3.2811,20.075
27,-3.2196,0.92231,2.5853,2.1804,0.79275,0.99797,0.65904,3.5404,7.6756,1.6327,7.4955,0.367,4.2089,3.057,4.472,4.5773
28,0.2584,5.282,4.8662,6.2429,2.6009,5.0262,3.23,7.5269,9.1844,2.5539,5.9735,-2.5915,4.0467,3.4684,-1.1399,0.25184
29,5.1336,1.6647,0.023392,-0.54937,-0.50571,0.20738,2.8703,4.2717,14.569,10.277,6.393,5.6519,8.3442,8.9286,6.8554,8.8552
30,3.8871,-1.4252,-7.9376,-7.8059,-2.7247,-4.8035,-4.0044,-4.5015,12.261,12.12,-6.629,9.0847,-0.79614,-2.8501,3.4811,2.5634
31,3.2101,-10.696,-14.958,-15.953,-11.518,-10.235,-10.665,-10.478,9.9369,13.479,-8.9284,11.946,-1.5145,-3.7552,7.8975,2.3578
32,7.6538,-19.262,-22.927,-26.101,-22.878,-20.179,-19.421,-18.431,8.7441,13.955,-17.53,13.722,-13.375,-16.015,9.4694,-7.1034
33,3.6259,-3.9148,-13.456,-12.173,-10.561,-9.8696,-11.267,-12.408,9.0028,21.755,-17.984,24.335,-15.733,-18.317,-1.2224,-18.128
34,-1.1782,-6.5799,-11.009,-13.963,-13.768,-5.4938,-11.543,-7.8643,2.7539,7.467,-7.9625,8.694,-5.317,-7.6498,-11.988,-12.134
35,-2.0031,0.37657,-3.0153,-7.0248,-7.4485,1.8769,-6.5529,-1.5242,2.6963,6.9156,-7.483,9.1652,-6.7179,-9.4757,-10.642,-3.7884
36,-7.6493,12.146,9.6565,8.1112,6.2044,8.9478,7.1834,11.44,-6.4412,-2.2672,-0.90171,-3.0553,1.4715,0.53121,-7.5351,8.5204
37,-3.0501,1.0781,5.4717,-0.17315,-3.5657,0.78418,2.6402,2.968,-4.5429,-0.23922,-3.1612,-0.74214,2.195,1.4772,3.7285,8.6501
38,-3.6229,9.0429,9.5016,8.3763,6.4574,8.0396,7.5186,4.8232,-6.9395,-6.2858,-3.9375,-3.828,2.1869,0.79207,-6.186,4.8566
39,-4.1962,13.599,17.713,18.512,16.778,14.437,15.401,16.387,-6.1158,-9.0427,6.1387,-2.5991,11.751,12.536,-2.8043,11.905
40,1.1136,9.1734,10.268,12.318,10.38,11.796,16.333,18.233,-1.2603,-4.0762,10.7,2.038,16.827,16.81,14.323,10.757
41,-0.96469,5.7857,5.49,4.1541,1.0863,8.104,6.6001,8.3532,-5.309,-4.1252,9.7211,-0.045265,10.127,11.978,13.871,3.0945
42,-2.2059,10.992,10.443,8.7942,4.0013,11.674,7.6805,4.4908,-3.7993,-0.33926,6.4446,0.80858,1.1902,4.2825,9.346,0.54301
43,-4.2998,13.45,13.979,14.517,12.178,14.371,10.9,8.2757,-0.98303,-9.2655,16.147,-12.426,9.4507,12.757,6.2439,13.973
44,2.0835,-0.045301,3.1381,3.8831,6.4845,4.6701,3.5166,1.2179,3.1281,-10.939,12.471,-13.863,7.8121,13.155,14.137,11.715
