NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.557,-11.998,-14.897,-10.999,-11.778,-14.75,-21.124,-15.333,-3.6336,1.4047,-13.442,0.34734,-22.446,-20.264,-19.597,-10.362
1,-1.807,-5.2309,-6.5889,-4.6909,-6.8677,-5.5975,-10.027,-7.7413,-7.2161,-2.9207,-8.4597,-5.027,-14.513,-15.932,-20.825,-9.6368
2,-9.4704,13.815,11.593,8.9374,10.854,10.131,9.4428,6.3063,-5.2147,-3.3597,12.135,-5.7571,8.9542,5.4706,-13.865,4.564
3,-7.9577,-1.8544,0.48885,-4.5004,-0.19818,-3.2647,-2.3463,-4.3413,0.57001,-7.7089,5.3187,-11.524,6.1322,4.4125,-2.8129,6.6958
4,-6.626,1.9,1.0918,3.3243,2.9133,2.4297,2.1614,1.6712,6.0275,-1.6946,-2.4533,-4.2383,2.4825,1.3702,5.6584,-1.3661
5,1.0732,-6.8134,-1.8687,-5.6648,-7.426,-1.1098,-3.2198,0.44857,8.263,-1.8362,-1.8343,-4.9446,2.9508,2.551,6.5158,1.4581
6,7.0712,-7.957,-5.4294,-10.827,-11.6,-1.9126,-6.9362,-4.766,14.5,11.545,-11.643,10.84,-7.2653,-7.6516,3.3155,-12.109
7,2.1831,11.531,6.7319,12.086,9.6416,13.534,10.264,7.3417,4.317,5.4818,-3.676,6.2633,-0.11339,-1.3791,-5.2145,-7.0187
8,-2.164,18.209,19.618,23.687,22.831,21.014,20.329,15.998,1.6614,-0.93505,14.501,4.0916,16.402,18.256,3.8176,17.432
9,1.1899,6.2621,11.612,5.5067,8.7732,8.2433,8.8661,12.539,-0.12613,-8.1678,16.612,-4.7844,15.899,17.561,11.024,15.974
10,3.1683,-3.2957,-4.4076,0.79119,-0.75399,-0.13546,-0.54743,0.21078,-1.153,6.4879,-0.039753,4.6046,-1.6539,-3.4415,3.0122,-2.6023
11,4.6298,-15.082,-14.552,-11.891,-12.942,-11.892,-12.342,-12.035,2.4259,10.077,-10.338,8.2986,-9.2254,-12.261,3.2468,-6.2387
12,0.88184,-15.27,-14.118,-14.89,-12.984,-13.763,-13.998,-13.373,-3.3702,5.3838,-14.791,3.843,-14.74,-15.996,-7.2566,-14.288
13,-8.6038,9.5984,2.7087,8.6046,8.9946,5.5638,6.0236,2.6837,-10.327,1.3875,-0.72748,5.1942,-0.14281,0.11015,-8.6219,-3.1998
