NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-3.8999,-8.7199,-5.9576,-6.4821,-1.8148,-10.843,-6.0626,-0.42395,-2.5126,-3.4418,-6.6734,-6.2384,4.9258,11.043,9.5038,8.995
1,-8.9852,3.0937,-1.2107,6.4079,12.822,-0.098923,0.9377,-2.995,-5.1284,1.2001,-13.26,-2.4084,0.038729,6.7161,12.515,5.1844
2,-13.755,28.663,17.819,26.625,33.182,21.733,18.184,7.802,-0.25359,-7.4352,1.5385,-11.331,10.58,16.002,14.181,21.413
3,-3.8998,5.5832,10.174,4.6788,8.7459,2.6151,8.2358,9.7469,13.582,-6.2656,18.788,-5.3218,24.781,25.281,31.604,27.895
4,-1.3053,0.57777,8.0465,4.003,3.9703,3.0505,7.7898,4.8996,3.2081,-2.1546,3.5519,-0.70763,7.4487,2.5732,17.395,3.0608
5,2.7862,-8.6283,-10.071,-13.1,-15.663,-10.708,-15.217,-10.574,1.7895,8.0911,-4.6121,11.169,-16.67,-24.295,-16.31,-18.671
6,0.53334,-11.029,-10.936,-12.6,-14.595,-12.146,-13.424,-9.2469,-6.2814,3.9307,-3.2292,4.5156,-18.559,-22.792,-18.983,-22.762
7,-6.8546,-4.0476,-6.9469,-2.1122,-4.0008,-1.6259,-5.5052,-3.1873,-8.3936,7.8631,4.4867,8.5567,-15.036,-16.038,-10.278,-20.086
8,-17.24,20.884,13.838,22.38,21.524,24.13,20.307,19.207,-6.0609,-7.1061,31.369,-8.2121,16.292,14.66,-3.5514,6.7519
9,-11.453,25.165,19.033,23.516,21.36,25.053,25.113,21.434,14.232,-3.6039,28.81,1.1183,26.203,27.041,30.882,17.182
10,-0.083379,-12.721,-5.6245,-9.9363,-7.3296,-14.72,-1.752,-6.7339,13.021,1.9992,-14.912,4.1741,-0.092173,2.967,33.6,6.6909
11,2.7322,-15.832,-13.466,-13.658,-9.9246,-16.471,-10.605,-14.634,-12.246,2.7985,-31.255,-2.4771,-15.578,-11.311,-1.9332,-8.8523
