0.57984,0.42622,0.59411,0.53382,0.56188,0.50474,0.50337,0.49941,0.50437,0.54907,0.55314,0.57042,0.45635,0.56401,0.51433,0.53309,8
0.54366,0.52069,0.49403,0.49359,0.45641,0.53412,0.54436,0.48867,0.45331,0.51404,0.57163,0.52685,0.46148,0.58461,0.53189,0.50147,8
0.50694,0.53751,0.48444,0.52186,0.52017,0.49729,0.49854,0.46209,0.54121,0.56194,0.49704,0.53582,0.52742,0.5233,0.44754,0.57602,8
0.61126,0.49975,0.44722,0.4712,0.51074,0.49056,0.44999,0.43902,0.54754,0.57244,0.56441,0.52887,0.52935,0.53834,0.55347,0.54539,8
0.5412,0.52032,0.486,0.50839,0.55896,0.52352,0.53441,0.48915,0.54303,0.54857,0.56991,0.46853,0.47377,0.54702,0.45694,0.56129,8
0.51652,0.6893,0.67614,0.4965,0.47523,0.51988,0.55583,0.56995,0.45881,0.50514,0.59694,0.53691,0.53191,0.52739,0.48988,0.47483,8
0.53209,0.52285,0.48741,0.51727,0.56259,0.55152,0.49887,0.51058,0.54906,0.53493,0.52481,0.51669,0.45727,0.56845,0.46585,0.5201,8
0.56517,0.50802,0.59562,0.35726,0.50149,0.51884,0.46587,0.4647,0.50095,0.54975,0.54623,0.53556,0.50064,0.52362,0.42679,0.54758,8
0.51051,0.51427,0.5561,0.59314,0.5279,0.5325,0.52607,0.52843,0.48369,0.50803,0.53142,0.54581,0.4599,0.57606,0.5379,0.51829,8
0.46527,0.50564,0.53721,0.48344,0.47007,0.44058,0.53717,0.60101,0.51002,0.47854,0.49697,0.52821,0.47606,0.56945,0.4446,0.48953,8
0.50395,0.4916,0.49201,0.54668,0.47482,0.48756,0.50436,0.51838,0.43218,0.48081,0.48331,0.474,0.5128,0.47575,0.49022,0.49018,8
0.51109,0.43265,0.47006,0.40553,0.48612,0.53738,0.46495,0.48848,0.52042,0.55041,0.48035,0.58261,0.47001,0.52932,0.4786,0.52622,8
0.50633,0.46923,0.48732,0.53171,0.52549,0.54439,0.55027,0.46341,0.4989,0.48248,0.572,0.52564,0.4475,0.53696,0.47722,0.51118,8
0.55934,0.52139,0.53374,0.57118,0.53004,0.49636,0.5167,0.46622,0.46143,0.48229,0.50013,0.58266,0.42222,0.51509,0.46653,0.47446,8
0.50522,0.40658,0.48914,0.46567,0.48313,0.49354,0.52896,0.54424,0.46186,0.44126,0.47272,0.43717,0.55969,0.4751,0.46293,0.5198,8
0.51602,0.50473,0.46602,0.5542,0.58131,0.5171,0.46148,0.47747,0.47908,0.57189,0.5776,0.53955,0.51436,0.58241,0.50183,0.50438,8
0.50939,0.56822,0.53134,0.51263,0.55042,0.56337,0.55803,0.49915,0.55753,0.5386,0.5551,0.55554,0.59255,0.54649,0.50039,0.5153,8
0.5099,0.49679,0.54039,0.51093,0.54007,0.51093,0.55151,0.50648,0.57926,0.53749,0.52379,0.56783,0.50013,0.48077,0.47692,0.51311,8
0.54521,0.48114,0.66009,0.56104,0.5308,0.60465,0.5538,0.48596,0.57164,0.57885,0.59339,0.57675,0.48398,0.53904,0.54898,0.57965,8
0.5503,0.52458,0.48938,0.5148,0.57365,0.56954,0.49248,0.45621,0.56527,0.55482,0.51654,0.51057,0.45612,0.53901,0.4493,0.54005,8
0.53116,0.57506,0.4828,0.54024,0.50477,0.45463,0.51521,0.54087,0.53018,0.4995,0.48744,0.52043,0.4915,0.46626,0.49254,0.46173,8
0.50502,0.44779,0.48565,0.50691,0.53086,0.44235,0.44352,0.47563,0.45675,0.44546,0.48717,0.58269,0.49135,0.5202,0.45899,0.49407,8
0.63125,0.51559,0.44454,0.54425,0.52389,0.57516,0.42886,0.43059,0.60013,0.5739,0.55232,0.53435,0.4877,0.56713,0.51425,0.55911,8
0.58734,0.5294,0.47822,0.47007,0.55074,0.5368,0.45134,0.46265,0.52874,0.50604,0.61373,0.49143,0.50298,0.53862,0.50512,0.53923,8
0.55342,0.54448,0.47407,0.49103,0.46788,0.52943,0.50994,0.63014,0.58633,0.54368,0.60652,0.59283,0.55632,0.56216,0.53861,0.56792,2
0.58164,0.54164,0.53184,0.55961,0.26701,0.5654,0.55065,0.53872,0.51709,0.52383,0.5595,0.52981,0.53308,0.53825,0.50788,0.48456,2
0.52853,0.55209,0.53603,0.55656,0.53818,0.53738,0.54987,0.46607,0.45944,0.48555,0.45141,0.46121,0.51558,0.43679,0.52489,0.48141,2
0.38725,0.55437,0.5765,0.57955,0.53607,0.58197,0.56033,0.57919,0.38939,0.41298,0.41076,0.59155,0.45992,0.5052,0.62932,0.47653,2
0.50034,0.45478,0.43349,0.458,0.56326,0.49048,0.5275,0.46334,0.50699,0.4882,0.49656,0.46096,0.52057,0.517,0.6027,0.56445,2
0.53458,0.4904,0.46183,0.42663,0.4386,0.48943,0.48063,0.37212,0.59076,0.55336,0.29627,0.49685,0.56974,0.49781,0.57926,0.48775,8
0.56595,0.48646,0.50349,0.52276,0.52718,0.53429,0.47608,0.53481,0.56462,0.59212,0.55231,0.55148,0.53351,0.51807,0.45001,0.54696,8
0.50036,0.49219,0.54969,0.50454,0.47771,0.52342,0.50203,0.52599,0.51574,0.48499,0.52479,0.54431,0.48516,0.45607,0.52093,0.45052,8
0.54006,0.4945,0.48903,0.55411,0.5439,0.56829,0.55913,0.61777,0.44857,0.55744,0.51267,0.57048,0.51057,0.59273,0.60573,0.48231,8
0.54858,0.55518,0.53517,0.54072,0.53612,0.57417,0.55493,0.54808,0.55924,0.58027,0.64035,0.5139,0.50808,0.29197,0.41762,0.4009,8
0.46736,0.51376,0.55625,0.57773,0.48568,0.52492,0.54284,0.57702,0.5915,0.52884,0.52821,0.54666,0.60613,0.58497,0.57633,0.60209,8
0.65033,0.48523,0.49038,0.46302,0.48522,0.55838,0.57604,0.48874,0.61811,0.48199,0.53594,0.44203,0.60473,0.53751,0.52384,0.63603,8
0.56513,0.50769,0.57937,0.53709,0.56086,0.62297,0.58463,0.60644,0.57061,0.5534,0.50454,0.48653,0.5576,0.59287,0.57195,0.54346,8
0.51639,0.41009,0.39143,0.43839,0.55597,0.39354,0.43309,0.52276,0.53648,0.54397,0.52514,0.45929,0.61547,0.55652,0.55696,0.57161,8
0.39909,0.54533,0.58922,0.46482,0.514,0.5788,0.54533,0.53265,0.46202,0.52331,0.51366,0.55908,0.5917,0.52687,0.51759,0.45393,8
0.57489,0.52026,0.48022,0.50543,0.5601,0.47975,0.4632,0.48513,0.53375,0.53668,0.4981,0.47565,0.55436,0.49033,0.50613,0.60744,8
0.54503,0.50072,0.4592,0.44803,0.5812,0.45357,0.45593,0.43155,0.55614,0.49308,0.50824,0.51738,0.523,0.44115,0.49723,0.49243,8
0.3775,0.48885,0.49226,0.44514,0.51562,0.52916,0.50066,0.57969,0.3682,0.531,0.5768,0.6014,0.35931,0.49652,0.66898,0.35057,8
0.59951,0.54666,0.36152,0.53115,0.47585,0.52494,0.52423,0.55294,0.58992,0.47981,0.55115,0.63279,0.56555,0.4769,0.49544,0.56883,8
0.40309,0.51774,0.51122,0.48253,0.527,0.5174,0.51285,0.53455,0.5506,0.57587,0.51621,0.45979,0.57325,0.43548,0.55049,0.53997,8
0.47529,0.45973,0.48848,0.5863,0.55162,0.47747,0.54667,0.4691,0.53135,0.51266,0.51703,0.55177,0.61799,0.55195,0.55117,0.5771,8
0.5361,0.51073,0.53637,0.54214,0.47451,0.55459,0.56827,0.59835,0.51894,0.52958,0.53322,0.52273,0.52969,0.48425,0.54707,0.52901,8
0.57443,0.57194,0.54763,0.518,0.50449,0.54399,0.51354,0.53796,0.49755,0.57007,0.58441,0.52272,0.5308,0.54969,0.56282,0.53556,8
0.58879,0.43369,0.41877,0.40019,0.5769,0.4598,0.45518,0.45201,0.63641,0.50163,0.5276,0.4646,0.62034,0.54874,0.43064,0.569,8
0.36192,0.51508,0.50807,0.53253,0.43367,0.53645,0.56828,0.5582,0.50606,0.55297,0.52245,0.52779,0.49223,0.58159,0.58609,0.51846,8
0.51602,0.47361,0.45272,0.41833,0.33209,0.49248,0.46558,0.4933,0.5253,0.51248,0.50304,0.51098,0.57224,0.53552,0.56862,0.54533,8
0.52423,0.54188,0.56027,0.58664,0.63907,0.58438,0.59052,0.55184,0.59337,0.57176,0.49076,0.5425,0.57953,0.29421,0.5388,0.5574,8
0.49161,0.55896,0.59849,0.58906,0.54091,0.54863,0.55216,0.56175,0.54699,0.53409,0.4863,0.53824,0.59079,0.57623,0.56271,0.52893,8
0.52709,0.50429,0.46995,0.46496,0.53169,0.48129,0.53382,0.51224,0.57581,0.54415,0.5288,0.49365,0.54094,0.48849,0.55386,0.52971,8
0.39904,0.57816,0.59617,0.56272,0.41455,0.54654,0.5503,0.53648,0.48629,0.43332,0.37002,0.54691,0.44846,0.46332,0.37916,0.54581,8
0.53839,0.52482,0.52339,0.4466,0.53619,0.5692,0.46251,0.53867,0.51686,0.41811,0.439,0.48633,0.4808,0.4989,0.31769,0.556,8
0.54558,0.55243,0.52585,0.52782,0.56718,0.49653,0.53233,0.54264,0.49122,0.48422,0.49251,0.57723,0.49263,0.43075,0.55866,0.51655,8
0.6331,0.50103,0.55158,0.52185,0.56288,0.45566,0.51435,0.47831,0.53387,0.55319,0.5114,0.44703,0.54861,0.5263,0.54016,0.56942,8
0.34419,0.50875,0.49311,0.52204,0.59977,0.49107,0.49946,0.43279,0.33384,0.51179,0.48998,0.50363,0.42619,0.4278,0.46108,0.33575,8
0.69861,0.55478,0.5488,0.49499,0.47214,0.51964,0.52812,0.53833,0.55887,0.3955,0.57976,0.51355,0.5351,0.45187,0.55157,0.53672,8
0.58748,0.52397,0.55818,0.53925,0.49098,0.54367,0.52006,0.54208,0.55081,0.53569,0.51807,0.53616,0.51663,0.64745,0.4969,0.48614,8
0.59171,0.55438,0.48879,0.4951,0.5206,0.5484,0.4868,0.51292,0.51853,0.43424,0.37679,0.51074,0.52435,0.53112,0.48871,0.5012,2
0.3508,0.59307,0.48588,0.48569,0.529,0.55815,0.53383,0.5595,0.43517,0.34729,0.51566,0.59265,0.61147,0.55268,0.57838,0.53806,2
0.57783,0.6154,0.56249,0.61137,0.58193,0.61028,0.64298,0.5768,0.48546,0.5632,0.4693,0.54905,0.6048,0.4697,0.57042,0.46311,2
0.45209,0.47852,0.49576,0.42779,0.49426,0.46087,0.47886,0.55994,0.50486,0.61377,0.48282,0.4591,0.48963,0.48349,0.57256,0.51191,2
0.51907,0.5711,0.43312,0.56657,0.52397,0.57996,0.61409,0.43501,0.50046,0.64646,0.46346,0.49951,0.52261,0.55204,0.51838,0.55649,2
0.55241,0.55326,0.53023,0.56226,0.58858,0.54093,0.56087,0.57613,0.60656,0.54302,0.39139,0.56401,0.50559,0.46254,0.69174,0.46033,8
0.46115,0.47567,0.49502,0.49382,0.58618,0.52167,0.48152,0.47016,0.56342,0.48011,0.50203,0.45925,0.46167,0.56408,0.57224,0.5289,8
0.42785,0.46581,0.55907,0.44822,0.59671,0.47107,0.53162,0.54892,0.5153,0.55772,0.45259,0.53027,0.6105,0.43393,0.58654,0.55258,8
0.49877,0.44973,0.44477,0.45785,0.60759,0.47753,0.50182,0.48396,0.57694,0.46394,0.51971,0.46869,0.50725,0.49943,0.48797,0.59442,8
0.53403,0.47842,0.52647,0.51363,0.59754,0.53564,0.50278,0.4999,0.55662,0.54092,0.48815,0.57292,0.58089,0.4624,0.61881,0.50423,8
0.62524,0.65178,0.51062,0.54402,0.60649,0.51262,0.48264,0.56354,0.58301,0.52715,0.51122,0.49607,0.52367,0.51902,0.54352,0.57828,8
0.56035,0.54037,0.52155,0.53992,0.55698,0.50738,0.51918,0.53338,0.47896,0.5682,0.46601,0.53631,0.53077,0.4985,0.53768,0.53047,8
0.44213,0.48977,0.51006,0.48948,0.52664,0.46935,0.50057,0.51534,0.49219,0.46569,0.48035,0.43019,0.44783,0.5128,0.48559,0.52756,8
0.60319,0.57829,0.55825,0.53249,0.55625,0.55556,0.49057,0.55518,0.59881,0.5427,0.57497,0.60025,0.58892,0.56406,0.53447,0.54765,8
0.48744,0.62552,0.56475,0.57193,0.62136,0.54734,0.47212,0.54131,0.58741,0.50214,0.61732,0.57005,0.63399,0.56234,0.58737,0.56708,8
0.50161,0.57485,0.39591,0.48014,0.56813,0.62177,0.56899,0.50918,0.46485,0.68389,0.54037,0.52882,0.56468,0.52999,0.58758,0.58378,8
0.59791,0.52795,0.59334,0.60683,0.50881,0.52748,0.5212,0.51044,0.5541,0.57669,0.44399,0.49387,0.51096,0.51721,0.51585,0.5434,8
0.55577,0.55039,0.5864,0.52019,0.57294,0.54054,0.535,0.39575,0.55418,0.45608,0.48126,0.55906,0.51777,0.49152,0.37302,0.47086,8
0.58642,0.62952,0.59633,0.65045,0.5899,0.5909,0.55195,0.53445,0.55202,0.46567,0.52245,0.53659,0.52974,0.52755,0.53769,0.61111,8
0.54983,0.5179,0.62756,0.49097,0.50489,0.49729,0.49378,0.47005,0.52882,0.46437,0.51378,0.55035,0.49709,0.52057,0.47754,0.47274,8
0.45289,0.53939,0.44272,0.53295,0.6028,0.45531,0.53376,0.46721,0.54804,0.43076,0.55234,0.40791,0.43556,0.50768,0.55139,0.52191,8
0.54521,0.50846,0.53367,0.49825,0.43125,0.47414,0.59058,0.55589,0.50916,0.4196,0.48662,0.47302,0.42606,0.51406,0.50069,0.44032,8
0.50868,0.53206,0.53284,0.51305,0.54717,0.53066,0.52025,0.49292,0.53932,0.48542,0.47878,0.50446,0.4754,0.47723,0.45899,0.53515,8
0.53175,0.52738,0.51594,0.53385,0.59405,0.51569,0.5411,0.59231,0.56849,0.50769,0.57534,0.53521,0.50416,0.54338,0.49026,0.53413,8
0.53721,0.5681,0.55539,0.56108,0.59842,0.55755,0.49758,0.56868,0.45905,0.54075,0.54266,0.5809,0.59713,0.54072,0.53769,0.62468,8
0.53786,0.51756,0.48963,0.53657,0.56291,0.51959,0.52976,0.49537,0.48633,0.4821,0.49826,0.51058,0.57126,0.54365,0.56185,0.56188,8
0.48767,0.45627,0.54578,0.48954,0.54174,0.45141,0.50885,0.46629,0.52162,0.48598,0.52929,0.53009,0.50393,0.54914,0.51035,0.48698,8
0.55074,0.48614,0.44895,0.51484,0.48999,0.50561,0.46967,0.43156,0.61311,0.55288,0.50774,0.45458,0.40441,0.46027,0.44113,0.48176,8
0.48911,0.4875,0.5393,0.51402,0.56496,0.47054,0.52679,0.4724,0.54006,0.511,0.48638,0.56247,0.49172,0.54155,0.5535,0.60716,8
0.5691,0.57422,0.5545,0.54699,0.59248,0.47266,0.54357,0.53959,0.54246,0.49306,0.5018,0.45376,0.53303,0.52559,0.55639,0.39911,8
0.5364,0.52013,0.51437,0.47562,0.53128,0.4791,0.5829,0.5004,0.51306,0.57533,0.49106,0.44962,0.49765,0.43166,0.51308,0.54744,8
0.53581,0.59926,0.52151,0.53312,0.62103,0.53928,0.56633,0.56219,0.54239,0.49537,0.5294,0.54841,0.59666,0.54721,0.52444,0.59392,8
0.63465,0.59566,0.58143,0.52453,0.56561,0.56359,0.48473,0.54078,0.58317,0.50728,0.53295,0.54368,0.49878,0.54883,0.60662,0.5733,8
0.46791,0.51946,0.53646,0.53751,0.57418,0.47343,0.51128,0.50954,0.47277,0.52503,0.47954,0.42283,0.48,0.49991,0.53637,0.51187,8
0.48626,0.47605,0.53607,0.45128,0.59555,0.47035,0.56303,0.47461,0.5588,0.58835,0.43096,0.51042,0.52176,0.4397,0.54226,0.57379,8
0.47189,0.54671,0.4672,0.59964,0.56828,0.54027,0.54936,0.46016,0.47106,0.52477,0.46659,0.49133,0.51439,0.47412,0.53029,0.50342,8
0.56152,0.53742,0.58849,0.51977,0.56743,0.58189,0.54127,0.48837,0.60539,0.52168,0.52681,0.46624,0.57414,0.58459,0.58778,0.48358,2
0.59679,0.42404,0.42776,0.41523,0.46637,0.46141,0.45894,0.4761,0.55131,0.50741,0.64824,0.48294,0.51763,0.51956,0.54219,0.54861,2
0.52187,0.52186,0.52186,0.52186,0.52187,0.52186,0.52185,0.52186,0.51658,0.5166,0.51659,0.51658,0.51658,0.51657,0.51658,0.51659,2
0.52496,0.52496,0.52495,0.52496,0.52496,0.52496,0.52496,0.52496,0.52089,0.52088,0.52087,0.52088,0.52087,0.52088,0.52087,0.52087,2
0.46622,0.32002,0.61686,0.61418,0.62242,0.61636,0.60085,0.54376,0.47166,0.42228,0.42997,0.40072,0.6289,0.50503,0.55956,0.50986,2
0.44347,0.67748,0.62035,0.62569,0.55998,0.46507,0.48667,0.44018,0.6486,0.35916,0.66274,0.47142,0.46164,0.47805,0.47013,0.51365,8
0.54579,0.5613,0.50548,0.47557,0.52427,0.53622,0.56106,0.59059,0.51675,0.60401,0.5393,0.48247,0.54989,0.59071,0.48118,0.45367,8
0.57209,0.46096,0.60068,0.5767,0.57729,0.53167,0.63085,0.59834,0.42195,0.55288,0.47339,0.51639,0.48217,0.51707,0.61042,0.54077,8
0.38834,0.45922,0.47728,0.47016,0.51491,0.55489,0.47573,0.48589,0.44953,0.23512,0.63876,0.48918,0.41507,0.45244,0.42298,0.54078,8
0.51661,0.51661,0.5166,0.5166,0.51661,0.5166,0.51661,0.51661,0.51278,0.51278,0.51279,0.51279,0.51279,0.51277,0.5128,0.51278,8
0.45392,0.45392,0.45394,0.45395,0.45394,0.45394,0.45395,0.45395,0.50255,0.50254,0.50255,0.50256,0.50255,0.50256,0.50254,0.50256,8
0.46235,0.63049,0.60176,0.57809,0.58007,0.59783,0.56964,0.59797,0.53444,0.54855,0.5696,0.42024,0.60092,0.57976,0.59722,0.38966,8
0.54945,0.4585,0.44282,0.47626,0.52414,0.54782,0.53723,0.6055,0.57475,0.55637,0.58521,0.60794,0.63883,0.62245,0.56736,0.56693,8
0.52168,0.52169,0.5217,0.52169,0.5217,0.5217,0.52168,0.5217,0.51788,0.51787,0.51787,0.51787,0.51788,0.51787,0.51788,0.51788,8
0.52419,0.52419,0.52419,0.52417,0.52419,0.52419,0.52421,0.52418,0.51887,0.51888,0.51888,0.51887,0.51887,0.51888,0.51889,0.51889,8
0.51987,0.51986,0.51986,0.51985,0.51986,0.51987,0.51986,0.51985,0.51444,0.51444,0.51445,0.51444,0.51444,0.51443,0.51446,0.51444,8
0.53799,0.52883,0.42245,0.45854,0.5154,0.48554,0.51882,0.50477,0.50271,0.48832,0.49881,0.4944,0.46806,0.52255,0.42771,0.47781,8
0.54642,0.47666,0.46108,0.47845,0.4886,0.50579,0.51768,0.52922,0.47747,0.59819,0.61288,0.55828,0.61448,0.49972,0.5271,0.52267,8
0.58396,0.58395,0.58394,0.58396,0.58394,0.58393,0.58393,0.58393,0.53215,0.53216,0.53217,0.53216,0.53214,0.53216,0.53216,0.53214,8
0.52223,0.52223,0.52222,0.52223,0.52223,0.52222,0.52222,0.5222,0.51606,0.5161,0.51609,0.51608,0.51608,0.51609,0.51608,0.51609,8
0.51727,0.51726,0.51727,0.51727,0.51727,0.51727,0.51725,0.51727,0.51321,0.51322,0.51322,0.5132,0.51319,0.5132,0.51321,0.51322,8
0.54846,0.55256,0.59256,0.49043,0.54183,0.49741,0.53477,0.58832,0.48744,0.51506,0.51656,0.50679,0.56511,0.57461,0.57192,0.55011,8
0.52623,0.50752,0.49911,0.46972,0.49885,0.47306,0.52863,0.54737,0.58588,0.57957,0.51728,0.44129,0.51199,0.56061,0.58135,0.55729,8
0.52521,0.52518,0.5252,0.52521,0.52519,0.52518,0.52518,0.52519,0.51904,0.51905,0.51903,0.51905,0.51903,0.51904,0.51905,0.51904,8
0.52424,0.52423,0.52424,0.52424,0.52425,0.52425,0.52425,0.52425,0.5182,0.5182,0.51821,0.51819,0.51821,0.51819,0.5182,0.51819,8
0.51954,0.51955,0.51955,0.51956,0.51956,0.51955,0.51953,0.51955,0.51396,0.51398,0.51396,0.51397,0.51397,0.51396,0.51397,0.51397,8
0.30457,0.52336,0.58094,0.68925,0.58501,0.67032,0.53161,0.52233,0.55909,0.51847,0.72928,0.45523,0.60608,0.51105,0.51087,0.29042,8
0.51944,0.51943,0.51943,0.51941,0.51942,0.51942,0.51942,0.51941,0.51405,0.51403,0.51404,0.51402,0.51402,0.51404,0.51405,0.51403,8
0.52386,0.52386,0.52386,0.52385,0.52387,0.52385,0.52386,0.52387,0.50563,0.50564,0.50562,0.50562,0.50563,0.50561,0.50562,0.50563,8
0.52129,0.52128,0.52131,0.52127,0.52128,0.52128,0.52127,0.52127,0.50368,0.50366,0.5037,0.50367,0.50367,0.50369,0.50367,0.50368,8
0.51717,0.51718,0.51717,0.51718,0.51716,0.51719,0.51716,0.51718,0.52168,0.52167,0.5217,0.52169,0.52169,0.52168,0.52167,0.52169,8
0.49012,0.61003,0.50597,0.49606,0.50074,0.50177,0.4649,0.54248,0.36442,0.54915,0.52474,0.57613,0.48809,0.56318,0.57391,0.54111,8
0.52237,0.52235,0.52237,0.52236,0.52235,0.52237,0.52239,0.52237,0.51754,0.51752,0.51753,0.51754,0.51753,0.51753,0.51751,0.51753,8
0.51952,0.51952,0.51954,0.51952,0.51952,0.51951,0.51953,0.51952,0.51483,0.51482,0.51481,0.51482,0.51483,0.51482,0.51483,0.51482,8
0.52431,0.52431,0.52431,0.52433,0.52433,0.52432,0.52431,0.5243,0.49124,0.49126,0.49126,0.49125,0.49126,0.49124,0.49125,0.49125,8
0.52403,0.52402,0.52403,0.52402,0.52403,0.52403,0.52403,0.52404,0.51696,0.51696,0.51695,0.51697,0.51695,0.51695,0.51695,0.51693,8
0.54549,0.51227,0.5193,0.52452,0.49251,0.51613,0.55927,0.50141,0.60919,0.61503,0.46512,0.45944,0.48412,0.47763,0.46928,0.48626,2
0.41859,0.60919,0.64611,0.60845,0.66369,0.6444,0.63099,0.64027,0.51534,0.44599,0.61926,0.58247,0.64725,0.6274,0.62197,0.63413,2
0.54847,0.63648,0.56635,0.545,0.55631,0.54708,0.49558,0.57131,0.43612,0.56034,0.58671,0.57573,0.57368,0.56107,0.59627,0.56825,2
0.52229,0.56897,0.55439,0.5411,0.51445,0.50706,0.49698,0.53145,0.67996,0.4999,0.52961,0.54324,0.49993,0.5046,0.51048,0.50519,2
0.49364,0.5678,0.53721,0.54631,0.55393,0.51146,0.56599,0.54639,0.51604,0.54508,0.50284,0.54222,0.51902,0.55339,0.55158,0.54125,2
0.60299,0.49867,0.50868,0.50505,0.52642,0.5037,0.53825,0.49199,0.48159,0.5063,0.54284,0.48268,0.47403,0.55382,0.50506,0.55618,8
0.31162,0.52092,0.5643,0.55414,0.53049,0.52354,0.54782,0.56408,0.33474,0.35821,0.61854,0.47465,0.56558,0.55179,0.52733,0.56331,8
0.43585,0.44924,0.49587,0.50854,0.51175,0.50073,0.46946,0.47287,0.46574,0.42853,0.46128,0.52198,0.48826,0.49955,0.5345,0.49991,8
0.58266,0.65563,0.54362,0.50582,0.54277,0.54159,0.54212,0.56379,0.60098,0.65554,0.59854,0.53651,0.58508,0.61221,0.60626,0.61795,8
0.50704,0.44791,0.51838,0.52089,0.46633,0.51442,0.52105,0.50789,0.50049,0.54214,0.52291,0.51437,0.48789,0.49791,0.49747,0.4792,8
0.29304,0.55362,0.63689,0.78899,0.48731,0.59613,0.48844,0.67303,0.42758,0.46838,0.4817,0.53144,0.49644,0.45933,0.5401,0.51011,8
0.58281,0.4843,0.56798,0.59942,0.56492,0.54541,0.61556,0.58103,0.51457,0.46149,0.49765,0.53294,0.5899,0.52181,0.55827,0.50323,8
0.51538,0.53181,0.45778,0.4583,0.54411,0.50749,0.50065,0.47511,0.60883,0.49544,0.56262,0.57879,0.52552,0.57767,0.58716,0.56261,8
0.56983,0.46979,0.41,0.42447,0.451,0.4963,0.4418,0.52479,0.49897,0.49753,0.50687,0.52265,0.51967,0.52074,0.52291,0.54957,8
0.45669,0.60745,0.58266,0.5558,0.53617,0.54861,0.46229,0.57487,0.53128,0.46976,0.54542,0.54673,0.56676,0.55704,0.52261,0.57904,8
0.51361,0.52952,0.56599,0.48221,0.51687,0.52207,0.48499,0.53537,0.53331,0.53536,0.5613,0.53083,0.4936,0.52636,0.46296,0.49538,8
0.64412,0.53716,0.39343,0.45573,0.50596,0.4082,0.46432,0.42937,0.49628,0.49272,0.54044,0.44243,0.59496,0.54741,0.47965,0.52909,8
0.54433,0.48205,0.51607,0.51043,0.53036,0.52871,0.52652,0.53444,0.55512,0.53021,0.54005,0.55894,0.56451,0.57454,0.51859,0.52899,8
0.40233,0.60154,0.65061,0.66483,0.50934,0.6501,0.63428,0.65071,0.48691,0.4905,0.55867,0.47589,0.51438,0.56237,0.50053,0.51915,8
0.53354,0.52728,0.41887,0.39317,0.54692,0.44897,0.4908,0.38952,0.62756,0.64147,0.51095,0.50443,0.45243,0.51974,0.45675,0.43942,8
0.48813,0.48162,0.49337,0.54078,0.50656,0.50663,0.53509,0.50907,0.5074,0.41813,0.53785,0.5642,0.52205,0.49963,0.4535,0.69406,8
0.52682,0.5208,0.52874,0.53244,0.53431,0.53911,0.51664,0.54257,0.52302,0.52551,0.4905,0.5282,0.59764,0.50543,0.62245,0.51487,8
0.41242,0.57416,0.59221,0.64404,0.55149,0.6144,0.61497,0.58764,0.49779,0.49671,0.54451,0.47925,0.59821,0.5405,0.44031,0.52977,8
0.53121,0.59252,0.58329,0.56378,0.56226,0.53365,0.60084,0.57124,0.53573,0.47042,0.48949,0.5305,0.53331,0.54363,0.56006,0.53844,8
0.50808,0.51443,0.5016,0.50161,0.49804,0.50911,0.54227,0.55501,0.51147,0.48835,0.47265,0.54135,0.53867,0.52428,0.51786,0.51536,8
0.46461,0.46612,0.45602,0.48172,0.43538,0.46207,0.46177,0.47841,0.53504,0.51289,0.50852,0.52281,0.5116,0.45597,0.52463,0.46119,8
