NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,3.6643,0.2026,0.66769,2.0233,5.2977,3.0616,7.9556,9.6503,1.5891,16.104,14.299,20.995,15.682,6.7798,10.054,1.0146
1,13.373,9.6889,8.5131,7.5283,7.0241,15.83,12.014,17.571,1.5815,18.147,13.978,21.709,21.064,11.706,15.705,6.2859
2,8.0219,13.902,20.915,20.554,10.562,23.818,24.795,25.979,7.0898,27.465,13.458,20.167,23.347,17.857,18.249,8.2859
3,10.563,12.851,21.523,20.042,6.0209,22.758,26.832,24.956,10.921,22.915,16.285,18.438,26.103,26.801,22.596,13.905
4,4.6802,14.176,2.3663,-4.9907,8.0191,3.0191,-2.6917,-3.9219,16.944,19.334,6.4011,3.6129,9.9208,9.0338,10.269,5.4635
5,19.679,12.568,2.3041,0.62963,15.552,11.236,12.752,16.53,-8.18,2.8905,1.2441,20.04,24.507,25.735,8.7497,10.711
6,3.1846,8.7585,-2.8515,-2.8521,17.308,0.50256,-0.7304,3.4076,-11.341,0.24902,-8.8312,4.09,10.499,17.539,-3.7689,2.2099
7,-11.766,-1.2375,-7.1969,-0.39061,4.8341,-4.7474,-6.5688,-6.1273,-15.865,-12.47,-22.473,-15.626,-9.0993,-0.30298,-17.042,-11.738
8,-5.9552,10.258,-2.8443,6.1289,-4.0588,1.395,-1.2759,-7.4126,-3.9606,-18.759,-12.934,-12.439,-7.3007,-0.060622,-8.0181,-0.47362
9,-13.009,10.047,-2.6067,3.717,-2.1428,-1.8455,-5.8595,-11.425,-7.3787,-24.995,-10.059,-19.326,-19.121,-11.271,-14.302,-6.2327
10,19.684,12.537,2.3323,0.6247,15.532,11.232,12.788,16.451,-8.1589,2.8181,1.2195,20.055,24.494,25.802,8.7659,10.711
11,3.0951,8.8262,-2.839,-2.8907,17.357,0.44973,-0.7199,3.3985,-11.358,0.25292,-8.7786,4.1174,10.508,17.491,-3.7892,2.2099
12,-11.769,-1.2423,-7.229,-0.40716,4.769,-4.7956,-6.5858,-6.2067,-15.82,-12.398,-22.461,-15.63,-9.1185,-0.21161,-17.126,-11.738
13,-5.875,10.223,-2.8232,6.055,-4.0791,1.3783,-1.2457,-7.4915,-3.9418,-18.698,-12.894,-12.393,-7.3136,-0.025204,-7.9398,-0.47362
14,-12.959,10.039,-2.6566,3.7469,-2.0911,-1.8054,-5.8067,-11.395,-7.3679,-25.013,-10.113,-19.304,-19.193,-11.267,-14.33,-6.2327
15,19.65,12.504,2.3425,0.61437,15.47,11.212,12.757,16.518,-8.1323,2.8442,1.2884,20.008,24.459,25.769,8.7374,10.711
16,3.0971,8.8326,-2.8132,-2.888,17.35,0.4755,-0.76524,3.4394,-11.363,0.22539,-8.7825,4.0254,10.421,17.474,-3.7174,2.2099
17,-11.771,-1.1666,-7.2575,-0.40759,4.7804,-4.7791,-6.5645,-6.1982,-15.831,-12.453,-22.45,-15.589,-9.0407,-0.24603,-17.068,-11.738
18,-5.9417,10.209,-2.8178,6.1172,-4.0799,1.4195,-1.2619,-7.4908,-3.9504,-18.688,-12.882,-12.425,-7.3075,-0.070115,-8.0024,-0.47362
19,-12.942,10.086,-2.6425,3.6883,-2.0924,-1.797,-5.8745,-11.361,-7.3154,-25.008,-10.112,-19.314,-19.15,-11.306,-14.268,-6.2327
20,19.702,12.587,2.3126,0.63109,15.561,11.198,12.789,16.531,-8.1824,2.85,1.2187,20.035,24.525,25.805,8.7622,10.711
21,3.0976,8.7478,-2.819,-2.8911,17.306,0.4288,-0.78053,3.4392,-11.379,0.28446,-8.7595,4.0459,10.463,17.482,-3.7328,2.2099
22,-11.795,-1.2631,-7.2023,-0.43441,4.8525,-4.8061,-6.5566,-6.2128,-15.816,-12.442,-22.471,-15.65,-9.097,-0.25954,-17.087,-11.738
23,-5.9322,10.191,-2.8395,6.0507,-4.1154,1.4025,-1.2879,-7.4635,-3.9001,-18.682,-12.886,-12.387,-7.3442,-0.031669,-7.9398,-0.47362
24,-13.015,10.037,-2.6815,3.6857,-2.0878,-1.7989,-5.8797,-11.387,-7.3729,-25.023,-10.095,-19.328,-19.116,-11.282,-14.364,-6.2327
25,19.656,12.504,2.2796,0.62959,15.531,11.242,12.821,16.44,-8.1183,2.839,1.2783,20.024,24.484,25.758,8.7923,10.711
26,3.1312,8.8135,-2.8483,-2.9307,17.311,0.47109,-0.75766,3.4235,-11.393,0.22838,-8.8076,4.0931,10.427,17.522,-3.7496,2.2099
27,-11.725,-1.1927,-7.1749,-0.36461,4.7967,-4.7515,-6.5482,-6.1678,-15.819,-12.403,-22.379,-15.578,-9.065,-0.24275,-17.1,-11.738
28,-5.8874,10.199,-2.8408,6.1321,-4.096,1.4437,-1.2321,-7.4818,-3.9659,-18.679,-12.944,-12.397,-7.3211,-0.059416,-7.9368,-0.47362
29,-12.96,10.009,-2.6642,3.6908,-2.1445,-1.8135,-5.8436,-11.35,-7.3221,-25.044,-10.088,-19.354,-19.1,-11.326,-14.351,-6.2327
