NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-6.6788,-15.757,-16.527,-11.19,-10.998,-19.198,-22.447,-24.646,-0.1897,-9.2315,-13.876,-18.701,-17.522,-15.353,-8.3653,-5.008
1,-8.4163,-21.632,-7.2495,-0.038477,-9.8448,-6.7286,-5.6493,-7.3065,-4.9542,-16.086,-14.905,-14.125,-14.544,-14.463,-11.845,-1.729
2,-0.24194,-14.346,3.3321,13.337,-4.2551,4.0794,9.4131,8.7046,2.9999,2.4754,4.9472,3.593,5.457,5.1158,8.409,12.288
3,2.9355,-8.4866,-0.19013,7.3127,3.0723,0.9255,4.8662,4.5426,9.6598,12.605,7.265,8.4882,10.773,13.357,12.351,7.704
4,8.5338,2.2226,5.1164,8.7353,5.791,8.3169,9.7197,10.986,9.6736,15.628,8.8487,10.613,9.36,5.6188,5.3409,9.3231
5,4.5962,17.053,4.1672,1.287,4.4308,8.955,9.49,9.2831,1.4052,10.769,4.9012,12.181,8.0802,2.464,9.3622,9.0594
6,-0.21552,15.337,6.9998,2.88,12.021,11.483,12.157,13.292,5.4675,15.722,9.8546,20.715,14.07,10.317,8.5829,-0.28268
7,9.748,16.53,4.1784,1.1048,16.536,7.9847,5.9163,8.9433,12.574,23.229,13.886,22.986,16.157,13.006,5.2091,0.51239
8,-6.7458,8.2,2.6439,5.367,4.0795,5.6829,5.8701,6.7611,5.1404,12.906,5.7584,11.589,5.8488,0.015127,-4.5044,-3.9089
9,-22.965,-2.2171,-4.8269,-2.496,3.9947,-3.7463,-4.7023,-8.9012,-3.5182,0.6299,-8.9664,-2.868,-5.9971,-5.7519,-7.0881,-9.7462
10,4.543,17.06,4.1761,1.2657,4.3999,8.9002,9.4684,9.2984,1.4079,10.728,4.94,12.133,8.0859,2.5326,9.3829,9.0594
11,-0.17841,15.286,7.0587,2.8394,12.011,11.417,12.113,13.358,5.4092,15.696,9.8378,20.653,14.136,10.295,8.6414,-0.28268
12,9.7606,16.505,4.1655,1.1022,16.495,7.9477,5.9979,8.9262,12.553,23.317,13.809,23.012,16.198,13.073,5.259,0.51239
13,-6.7166,8.2328,2.6252,5.3821,4.0607,5.608,5.9599,6.8206,5.0815,12.905,5.7286,11.579,5.7834,0.081681,-4.4148,-3.9089
14,-22.97,-2.1913,-4.8167,-2.5146,4.0196,-3.7384,-4.7571,-8.9512,-3.5304,0.70368,-8.973,-2.8697,-6.0385,-5.8071,-7.074,-9.7462
15,4.5277,17.075,4.1534,1.2365,4.3963,8.9494,9.5274,9.2866,1.4474,10.797,4.8817,12.149,8.0823,2.5137,9.4384,9.0594
16,-0.21564,15.299,7.0297,2.8759,12.041,11.418,12.163,13.358,5.4296,15.691,9.8245,20.653,14.072,10.326,8.6526,-0.28268
17,9.7998,16.445,4.1746,1.1115,16.479,7.9319,5.9157,8.9641,12.592,23.286,13.802,22.939,16.167,13.06,5.2022,0.51239
18,-6.68,8.277,2.5815,5.4064,4.082,5.5996,5.9484,6.816,5.1392,12.912,5.7703,11.607,5.8372,-0.013157,-4.5016,-3.9089
19,-22.992,-2.1568,-4.8439,-2.5232,3.9688,-3.7011,-4.6783,-8.8997,-3.58,0.66801,-8.9115,-2.8138,-6.001,-5.7829,-7.1634,-9.7462
20,4.5045,17.031,4.1631,1.2541,4.3535,8.9424,9.5474,9.2198,1.457,10.776,4.9323,12.176,8.0471,2.4732,9.3702,9.0594
21,-0.22314,15.281,6.9768,2.8383,12.053,11.472,12.133,13.303,5.4441,15.675,9.8936,20.667,14.049,10.264,8.5656,-0.28268
22,9.8103,16.452,4.1316,1.0312,16.475,8.0003,5.9378,8.8953,12.604,23.308,13.825,22.991,16.172,13.059,5.2117,0.51239
23,-6.6623,8.2804,2.6399,5.4127,4.079,5.6795,5.9158,6.7268,5.0687,12.95,5.7816,11.625,5.8433,-0.014167,-4.4979,-3.9089
24,-23.027,-2.1638,-4.826,-2.5691,4.0401,-3.6817,-4.7283,-8.9424,-3.4925,0.70187,-8.9891,-2.8479,-5.9679,-5.712,-7.1173,-9.7462
25,4.5567,17.021,4.1331,1.2483,4.4115,8.9172,9.5027,9.2123,1.4349,10.796,4.8985,12.127,8.072,2.5333,9.3999,9.0594
