NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-2.363,-7.7804,-2.8403,-6.4684,-13.517,-5.2233,-6.5508,-3.4983,4.9236,11.263,1.6388,0.7029,-5.7777,-12.093,-6.9165,-5.2418
1,4.8013,-5.899,4.5408,1.1052,-13.803,1.5389,-0.35893,3.3358,2.8726,9.6454,1.8935,0.14894,-5.1906,-10.45,-7.0066,-8.3207
2,13.529,10.508,15.632,13.531,-6.2283,15.269,12.695,14.27,13.781,14.891,16.824,15.342,11.906,10.098,9.6163,10.217
3,12.202,18.52,18.236,13.888,-0.86044,20.861,14.888,18.009,15.337,17.212,17.084,15.954,15.498,13.532,10.575,11.339
4,3.7081,12.042,13.584,12.735,1.1897,15.496,13.11,17.194,9.0844,11.908,9.2032,10.876,10.906,11.852,7.2088,-0.77164
5,-2.4023,-7.7709,-2.8927,-6.4116,-13.535,-5.1979,-6.5899,-3.4953,4.924,11.303,1.6631,0.74128,-5.7594,-12.08,-6.951,-5.2418
6,4.8619,-5.8755,4.5569,1.1618,-13.826,1.5589,-0.32209,3.399,2.8442,9.7035,1.8304,0.19079,-5.1295,-10.49,-6.9883,-8.3207
7,13.552,10.481,15.673,13.546,-6.1964,15.268,12.659,14.34,13.703,14.877,16.813,15.341,11.908,10.145,9.6192,10.217
8,12.162,18.493,18.241,13.954,-0.90214,20.796,14.881,18.061,15.317,17.206,17.031,15.972,15.551,13.587,10.583,11.339
9,3.6641,11.974,13.534,12.745,1.2098,15.571,13.102,17.197,9.14,11.927,9.1534,10.944,10.858,11.896,7.2503,-0.77164
10,-2.388,-7.7794,-2.8397,-6.4975,-13.575,-5.2187,-6.5435,-3.5288,4.9255,11.329,1.6528,0.73023,-5.7881,-12.043,-6.9649,-5.2418
11,4.8399,-5.8953,4.5308,1.1503,-13.772,1.5656,-0.31177,3.3608,2.8993,9.66,1.8643,0.13691,-5.1344,-10.485,-6.9259,-8.3207
12,13.52,10.434,15.703,13.49,-6.2066,15.234,12.691,14.344,13.778,14.951,16.829,15.35,11.911,10.141,9.6364,10.217
13,12.201,18.532,18.22,13.908,-0.85802,20.79,14.829,18.06,15.29,17.249,17.038,15.99,15.525,13.58,10.577,11.339
14,3.6797,11.994,13.538,12.742,1.2518,15.525,13.138,17.19,9.1271,11.961,9.2083,10.96,10.954,11.857,7.1954,-0.77164
15,-2.3932,-7.841,-2.9084,-6.4867,-13.495,-5.1889,-6.5301,-3.538,4.9928,11.319,1.6662,0.68894,-5.7936,-12.119,-6.947,-5.2418
16,4.8787,-5.9155,4.5421,1.1142,-13.863,1.5715,-0.37165,3.3873,2.8432,9.6472,1.8494,0.14246,-5.1159,-10.417,-7.0177,-8.3207
17,13.502,10.431,15.633,13.487,-6.2016,15.271,12.623,14.349,13.746,14.897,16.847,15.367,11.907,10.093,9.5982,10.217
18,12.132,18.531,18.215,13.889,-0.91605,20.785,14.863,18.093,15.327,17.204,17.034,15.993,15.555,13.57,10.591,11.339
19,3.7162,12.02,13.496,12.699,1.1896,15.583,13.158,17.262,9.1742,11.909,9.2307,10.888,10.948,11.851,7.2067,-0.77164
20,-2.4071,-7.8231,-2.8912,-6.49,-13.491,-5.1858,-6.5299,-3.5262,4.92,11.269,1.646,0.76713,-5.7399,-12.119,-6.9379,-5.2418
21,4.7863,-5.8516,4.6006,1.0793,-13.777,1.5269,-0.38701,3.374,2.8974,9.6107,1.8188,0.17889,-5.1609,-10.416,-6.9411,-8.3207
22,13.512,10.51,15.638,13.48,-6.156,15.261,12.627,14.358,13.755,14.95,16.816,15.399,11.881,10.118,9.5746,10.217
23,12.12,18.518,18.205,13.925,-0.91874,20.824,14.83,18.044,15.283,17.18,17.084,15.957,15.574,13.613,10.572,11.339
24,3.6794,12.061,13.516,12.75,1.2123,15.511,13.12,17.269,9.1335,11.962,9.2039,10.946,10.9,11.893,7.2613,-0.77164
25,-2.3422,-7.7787,-2.8194,-6.4715,-13.485,-5.2169,-6.5087,-3.5471,4.9635,11.236,1.6983,0.7556,-5.7717,-12.036,-6.9923,-5.2418
26,4.7963,-5.9189,4.5775,1.1217,-13.825,1.544,-0.39045,3.4077,2.8263,9.6838,1.8922,0.20881,-5.1521,-10.428,-7.0151,-8.3207
27,13.569,10.514,15.707,13.528,-6.1488,15.24,12.666,14.294,13.744,14.868,16.852,15.352,11.862,10.15,9.6527,10.217
28,12.138,18.528,18.208,13.962,-0.85024,20.78,14.795,18.035,15.321,17.239,17.06,15.936,15.548,13.551,10.518,11.339
29,3.7231,11.967,13.573,12.765,1.1719,15.513,13.141,17.216,9.1203,11.908,9.1731,10.875,10.896,11.844,7.2507,-0.77164
30,-2.4121,-7.7868,-2.9029,-6.4378,-13.547,-5.1489,-6.5693,-3.5307,4.9925,11.264,1.7144,0.69758,-5.7964,-12.114,-6.9318,-5.2418
31,4.8119,-5.892,4.5123,1.1577,-13.792,1.5282,-0.32729,3.4026,2.9113,9.6633,1.8539,0.19909,-5.1836,-10.423,-7.0097,-8.3207
32,13.553,10.47,15.681,13.521,-6.1722,15.226,12.643,14.32,13.737,14.926,16.837,15.351,11.844,10.152,9.6477,10.217
33,12.15,18.555,18.168,13.943,-0.84154,20.836,14.88,18.088,15.332,17.235,17.059,15.92,15.569,13.603,10.57,11.339
34,3.7242,12.028,13.535,12.746,1.2403,15.547,13.111,17.189,9.158,11.896,9.1623,10.897,10.941,11.9,7.2463,-0.77164
35,-2.4331,-7.8248,-2.8763,-6.4511,-13.482,-5.2012,-6.5783,-3.463,4.9528,11.24,1.6832,0.74857,-5.7369,-12.113,-6.9719,-5.2418
36,4.8412,-5.9273,4.5652,1.1587,-13.793,1.5201,-0.3025,3.3643,2.8354,9.639,1.8694,0.16608,-5.2101,-10.49,-6.993,-8.3207
37,13.572,10.521,15.701,13.507,-6.1908,15.22,12.657,14.324,13.793,14.941,16.778,15.419,11.902,10.104,9.609,10.217
38,12.212,18.488,18.225,13.947,-0.85147,20.864,14.837,18.055,15.314,17.218,17.09,15.982,15.581,13.592,10.58,11.339
39,3.678,11.996,13.527,12.675,1.206,15.589,13.14,17.205,9.0777,11.978,9.1436,10.95,10.917,11.869,7.2448,-0.77164
40,-2.3765,-7.7834,-2.9085,-6.4972,-13.577,-5.1915,-6.5702,-3.4583,4.9585,11.302,1.6845,0.68813,-5.7885,-12.038,-6.9918,-5.2418
41,4.8239,-5.8628,4.5051,1.1427,-13.831,1.6073,-0.36245,3.3923,2.876,9.7082,1.8507,0.18929,-5.1689,-10.46,-6.942,-8.3207
42,13.533,10.499,15.68,13.546,-6.2051,15.22,12.652,14.331,13.731,14.874,16.824,15.359,11.934,10.131,9.6379,10.217
43,12.134,18.51,18.202,13.909,-0.87733,20.793,14.82,18.012,15.336,17.206,17.118,15.942,15.567,13.593,10.573,11.339
44,3.7463,11.972,13.556,12.708,1.1733,15.589,13.162,17.216,9.1459,11.974,9.19,10.879,10.89,11.876,7.18,-0.77164
45,-2.3994,-7.8395,-2.8632,-6.4662,-13.504,-5.207,-6.5763,-3.5321,4.9204,11.28,1.7025,0.75272,-5.7132,-12.112,-6.9452,-5.2418
46,4.8296,-5.8842,4.5026,1.0691,-13.856,1.5919,-0.37675,3.4213,2.8971,9.6792,1.8215,0.19107,-5.1619,-10.428,-6.988,-8.3207
47,13.554,10.44,15.641,13.518,-6.1866,15.23,12.655,14.287,13.717,14.93,16.852,15.364,11.871,10.1,9.5736,10.217
48,12.178,18.499,18.161,13.893,-0.83905,20.8,14.804,18.008,15.302,17.275,17.031,15.967,15.527,13.584,10.569,11.339
49,3.7259,11.999,13.538,12.695,1.2181,15.554,13.163,17.197,9.0937,11.973,9.2081,10.91,10.91,11.85,7.244,-0.77164
50,-2.4036,-7.7683,-2.8181,-6.4135,-13.537,-5.1589,-6.5606,-3.5354,4.9423,11.302,1.6307,0.73058,-5.7236,-12.035,-7.0002,-5.2418
51,4.7962,-5.8613,4.5091,1.1018,-13.858,1.5427,-0.30445,3.3609,2.8465,9.6712,1.8217,0.18187,-5.1775,-10.417,-6.9913,-8.3207
52,13.486,10.465,15.617,13.532,-6.1577,15.223,12.622,14.282,13.72,14.887,16.799,15.357,11.925,10.076,9.5807,10.217
53,12.147,18.495,18.229,13.965,-0.85547,20.774,14.841,18.035,15.343,17.204,17.113,15.978,15.497,13.613,10.538,11.339
54,3.6686,11.982,13.523,12.749,1.1648,15.578,13.13,17.229,9.1184,11.938,9.2229,10.902,10.891,11.93,7.2227,-0.77164
55,-4.6322,5.0817,3.3628,5.9628,5.4635,6.5372,5.8678,8.0588,5.4964,9.1367,8.5979,3.2503,6.0865,4.6971,6.7377,0.066497
56,4.1051,6.0759,14.322,16.412,-3.7284,15.658,16.542,20.779,8.7622,14.06,13.352,11.224,13.094,12.715,13.258,8.5631
57,13.092,11.518,9.6617,7.3396,1.9423,8.2404,6.942,6.8253,17.462,26.783,18.126,19.315,17.071,17.944,17.135,15.349
58,-10.359,-7.2914,-8.145,-12.246,8.7804,-8.2564,-9.2414,-11.604,2.7225,9.3185,-7.3738,-2.1093,-4.2172,-6.3001,-4.8206,-7.3091
59,-15.396,-17.107,-9.8811,-11.174,5.3882,-13.062,-11.81,-14.571,-8.6653,-0.43658,-15.4,-11.049,-12.591,-14.28,-12.737,-10.592
60,-4.6131,5.0822,3.3175,5.9538,5.47,6.5251,5.8291,8.0531,5.5003,9.1083,8.6323,3.1975,6.082,4.6576,6.6905,0.066497
61,4.0356,6.058,14.353,16.48,-3.7287,15.632,16.545,20.782,8.7632,14.047,13.293,11.225,13.184,12.644,13.197,8.5631
62,13.116,11.565,9.7004,7.2851,1.9123,8.2695,6.9541,6.8744,17.499,26.756,18.091,19.346,17.108,17.994,17.145,15.349
63,-10.296,-7.2795,-8.1656,-12.297,8.81,-8.2389,-9.2206,-11.673,2.719,9.2408,-7.4228,-2.1355,-4.2324,-6.3272,-4.8378,-7.3091
64,-15.4,-17.054,-9.8717,-11.21,5.4089,-13.021,-11.853,-14.575,-8.6373,-0.43146,-15.417,-11.001,-12.61,-14.346,-12.737,-10.592
65,-4.5992,5.0462,3.385,5.9711,5.4998,6.495,5.7797,8.0268,5.4523,9.1159,8.5936,3.1563,6.1101,4.733,6.6659,0.066497
66,4.0374,6.1078,14.364,16.417,-3.6722,15.687,16.596,20.747,8.7876,14.024,13.344,11.205,13.146,12.689,13.254,8.5631
67,13.08,11.58,9.6563,7.3501,1.911,8.2502,6.9885,6.7927,17.482,26.78,18.147,19.333,17.115,17.907,17.128,15.349
68,-10.361,-7.2512,-8.1977,-12.317,8.8066,-8.2024,-9.1894,-11.675,2.7219,9.3163,-7.4096,-2.0818,-4.2807,-6.2848,-4.8203,-7.3091
69,-15.366,-17.077,-9.8991,-11.191,5.4615,-13.079,-11.841,-14.571,-8.6974,-0.48237,-15.454,-10.999,-12.616,-14.295,-12.732,-10.592
70,-4.6063,5.0539,3.3624,5.8965,5.4604,6.5228,5.8556,8.0274,5.4752,9.1117,8.6751,3.2064,6.1712,4.7165,6.7386,0.066497
71,4.0609,6.0928,14.331,16.437,-3.6725,15.71,16.6,20.744,8.8049,14.037,13.348,11.182,13.127,12.662,13.216,8.5631
72,13.079,11.51,9.693,7.3298,1.8985,8.2552,7.0094,6.8142,17.514,26.775,18.117,19.319,17.131,17.931,17.159,15.349
73,-10.308,-7.2068,-8.1465,-12.249,8.7884,-8.2278,-9.1799,-11.604,2.6972,9.2397,-7.341,-2.1188,-4.2486,-6.2572,-4.7884,-7.3091
74,-15.41,-17.075,-9.8108,-11.169,5.435,-12.999,-11.839,-14.574,-8.6654,-0.47786,-15.435,-10.969,-12.607,-14.339,-12.791,-10.592
75,-4.5726,5.0165,3.327,5.9058,5.505,6.5362,5.8708,8.0562,5.5316,9.1362,8.6209,3.1814,6.1447,4.7065,6.6735,0.066497
76,4.0524,6.0812,14.308,16.464,-3.7064,15.651,16.553,20.782,8.8279,14.046,13.302,11.206,13.134,12.676,13.197,8.5631
77,13.075,11.589,9.7115,7.3183,1.8835,8.2433,7.0294,6.7998,17.463,26.725,18.11,19.319,17.085,17.986,17.164,15.349
78,-10.343,-7.2592,-8.2252,-12.329,8.8275,-8.258,-9.1772,-11.607,2.7609,9.2445,-7.3414,-2.1683,-4.2456,-6.3441,-4.7607,-7.3091
79,-15.444,-17.042,-9.8577,-11.184,5.4598,-12.993,-11.801,-14.594,-8.668,-0.49151,-15.455,-11.045,-12.584,-14.312,-12.724,-10.592
80,-4.6092,5.0128,3.3314,5.9573,5.4873,6.5256,5.7758,7.9998,5.4842,9.1163,8.6201,3.1823,6.1014,4.6785,6.6933,0.066497
81,4.0287,6.0555,14.341,16.426,-3.7092,15.698,16.602,20.73,8.7582,14.089,13.35,11.188,13.148,12.679,13.25,8.5631
82,13.051,11.531,9.6446,7.3342,1.9691,8.2897,6.9518,6.7848,17.449,26.758,18.119,19.308,17.127,17.937,17.137,15.349
83,-10.36,-7.2768,-8.1423,-12.315,8.7542,-8.2844,-9.2547,-11.664,2.7206,9.2996,-7.3649,-2.0813,-4.3067,-6.2566,-4.8304,-7.3091
84,-15.404,-17.032,-9.8203,-11.136,5.4291,-13.041,-11.782,-14.534,-8.6104,-0.42103,-15.424,-11.006,-12.585,-14.278,-12.718,-10.592
85,-4.5974,5.0461,3.3852,5.9604,5.4432,6.4718,5.7932,8.0553,5.5384,9.1066,8.6822,3.2138,6.1057,4.7454,6.6622,0.066497
86,4.0802,6.1151,14.361,16.483,-3.7094,15.727,16.541,20.76,8.8156,14.043,13.35,11.248,13.118,12.658,13.242,8.5631
87,13.101,11.56,9.6565,7.2762,1.9547,8.2523,7.0037,6.8415,17.502,26.718,18.097,19.285,17.14,17.942,17.111,15.349
88,-10.304,-7.2775,-8.1862,-12.271,8.7913,-8.2324,-9.2053,-11.627,2.735,9.2285,-7.3801,-2.1506,-4.2941,-6.3339,-4.8216,-7.3091
89,-15.425,-17.044,-9.8323,-11.208,5.4002,-13.033,-11.764,-14.578,-8.6428,-0.48652,-15.48,-11.055,-12.578,-14.289,-12.735,-10.592
90,-4.6262,5.0441,3.3397,5.9353,5.4586,6.466,5.8401,8.0144,5.5357,9.1282,8.5978,3.2275,6.123,4.6797,6.7071,0.066497
91,4.0923,6.1217,14.325,16.507,-3.6621,15.651,16.621,20.738,8.7939,13.996,13.278,11.269,13.129,12.66,13.183,8.5631
92,13.092,11.535,9.6795,7.3308,1.9376,8.2233,7.0178,6.8651,17.491,26.788,18.09,19.274,17.118,17.989,17.19,15.349
93,-10.33,-7.2849,-8.1649,-12.25,8.7796,-8.2678,-9.2663,-11.639,2.7597,9.3081,-7.3663,-2.1612,-4.2262,-6.3145,-4.8105,-7.3091
94,-15.444,-17.108,-9.8392,-11.206,5.4714,-13.037,-11.758,-14.539,-8.7055,-0.43197,-15.49,-11.001,-12.56,-14.344,-12.813,-10.592
95,-4.5784,5.0543,3.3704,5.9227,5.5102,6.5516,5.8294,7.9983,5.4868,9.1471,8.6159,3.1561,6.118,4.6745,6.6812,0.066497
96,4.0322,6.0409,14.378,16.462,-3.7078,15.638,16.637,20.738,8.8348,14.066,13.309,11.275,13.155,12.671,13.208,8.5631
97,13.096,11.504,9.6525,7.2864,1.9266,8.2525,6.9869,6.7975,17.445,26.785,18.171,19.334,17.108,17.984,17.111,15.349
98,-10.35,-7.2067,-8.1547,-12.264,8.781,-8.2641,-9.251,-11.665,2.7342,9.3202,-7.3753,-2.132,-4.2999,-6.3158,-4.7547,-7.3091
99,-15.355,-17.04,-9.8811,-11.154,5.4767,-13.047,-11.795,-14.576,-8.6623,-0.4726,-15.484,-11.018,-12.57,-14.328,-12.78,-10.592
100,-4.5841,5.0196,3.3209,5.9077,5.5302,6.5435,5.8228,8.0859,5.4661,9.1728,8.625,3.243,6.1636,4.6996,6.7334,0.066497
101,4.1062,6.0601,14.366,16.413,-3.6813,15.677,16.584,20.735,8.7609,14.088,13.306,11.266,13.103,12.663,13.197,8.5631
102,13.069,11.589,9.7017,7.3042,1.8893,8.2254,6.9699,6.7995,17.493,26.803,18.135,19.331,17.114,17.931,17.133,15.349
103,-10.285,-7.2415,-8.2206,-12.303,8.7745,-8.2769,-9.1796,-11.617,2.7233,9.2468,-7.382,-2.0867,-4.2362,-6.33,-4.811,-7.3091
104,-15.399,-17.064,-9.8362,-11.152,5.4059,-13.06,-11.82,-14.609,-8.6165,-0.48629,-15.41,-10.975,-12.628,-14.335,-12.753,-10.592
105,-4.6547,5.0667,3.3784,5.9281,5.4965,6.4761,5.8615,8.0002,5.4842,9.1432,8.6906,3.2349,6.1041,4.7323,6.6754,0.066497
106,4.0365,6.0575,14.384,16.475,-3.6649,15.675,16.62,20.77,8.7517,14.048,13.295,11.269,13.173,12.73,13.208,8.5631
107,13.098,11.539,9.718,7.3274,1.9348,8.2566,6.9803,6.7968,17.518,26.777,18.093,19.332,17.069,17.994,17.201,15.349
108,-10.308,-7.1939,-8.2105,-12.275,8.7656,-8.2878,-9.1801,-11.613,2.7527,9.2948,-7.3457,-2.097,-4.3031,-6.3465,-4.7704,-7.3091
109,-15.392,-17.051,-9.846,-11.17,5.4269,-12.992,-11.832,-14.591,-8.6148,-0.48819,-15.464,-11.055,-12.572,-14.296,-12.754,-10.592
110,14.075,6.1251,7.9006,-0.020727,8.0407,1.1339,-1.2421,0.73173,15.711,14.927,8.6292,7.3407,5.759,-0.4641,4.1286,3.2256
111,0.013937,2.2854,1.9964,-7.6116,9.2916,-0.71751,-6.1615,0.69666,5.734,2.1646,-0.7506,-3.5888,-2.0763,-7.6093,-5.3921,-7.3554
112,-1.797,4.4643,7.1886,2.9026,2.219,10.645,4.6073,10.674,3.3176,-4.2349,7.6873,7.3502,9.1056,5.0546,4.2632,-1.3721
113,5.9359,6.1408,7.581,8.9166,6.4642,12.26,11.079,14.763,7.3844,2.53,12.834,13.316,16.008,14.609,11.263,6.7082
114,6.0669,-0.59833,2.5803,5.1971,5.5757,8.1314,9.3425,12.962,4.92,8.5567,5.9651,7.572,13.926,9.9835,8.99,5.982
