,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.19038604199886322,-1.562497854232788,-3.1936545372009277,10.118964195251465,-4.183052062988281,-0.9294537305831909,-0.6652394533157349,-1.1555171012878418,0.29071879386901855,-5.557322978973389,-2.8527019023895264,-6.553231239318848,1.6928783655166626,1.3647372722625732,1.4251937866210938,-1.0576142072677612
1,-4.54950475692749,-7.990600109100342,-3.4677674770355225,9.963295936584473,1.6781009435653687,-14.042252540588379,-0.8214417099952698,-6.965574741363525,-7.448525905609131,-11.075128555297852,-8.14302921295166,-9.961270332336426,-2.8256282806396484,-2.1126186847686768,-3.4666154384613037,-17.951536178588867
2,-7.368520259857178,-8.026371002197266,-2.195012331008911,4.8563127517700195,5.379800796508789,-10.97445297241211,-3.604814291000366,-8.158823013305664,-9.29505729675293,-9.200128555297852,-9.957992553710938,-9.747302055358887,-2.5856337547302246,1.5460572242736816,-3.073519706726074,-3.800014019012451
3,-1.6970109939575195,-2.607795238494873,-0.7879388332366943,-8.74389362335205,1.4314988851547241,-13.103230476379395,-13.22518539428711,-9.442033767700195,-4.9038920402526855,-9.091297149658203,-8.994797706604004,-10.135149955749512,-6.117472171783447,-0.713904857635498,-2.123960256576538,0.486483633518219
4,-0.7202296257019043,2.632866859436035,-2.8201003074645996,-13.694290161132812,-0.4391528069972992,-9.247274398803711,-21.155044555664062,-9.287349700927734,0.7093969583511353,-2.5109095573425293,-6.6588053703308105,-7.022372722625732,-7.369531154632568,-6.863122463226318,-4.863246440887451,-10.159795761108398
5,-0.19038604199886322,-1.562497854232788,-3.1936545372009277,10.118964195251465,-4.183052062988281,-0.9294537305831909,-0.6652394533157349,-1.1555171012878418,0.29071879386901855,-5.557322978973389,-2.8527019023895264,-6.553231239318848,1.6928783655166626,1.3647372722625732,1.4251937866210938,-1.0576142072677612
6,-4.54950475692749,-7.990600109100342,-3.4677674770355225,9.963295936584473,1.6781009435653687,-14.042252540588379,-0.8214417099952698,-6.965574741363525,-7.448525905609131,-11.075128555297852,-8.14302921295166,-9.961270332336426,-2.8256282806396484,-2.1126186847686768,-3.4666154384613037,-17.951536178588867
7,-7.368520259857178,-8.026371002197266,-2.195012331008911,4.8563127517700195,5.379800796508789,-10.97445297241211,-3.604814291000366,-8.158823013305664,-9.29505729675293,-9.200128555297852,-9.957992553710938,-9.747302055358887,-2.5856337547302246,1.5460572242736816,-3.073519706726074,-3.800014019012451
8,-1.6970109939575195,-2.607795238494873,-0.7879388332366943,-8.74389362335205,1.4314988851547241,-13.103230476379395,-13.22518539428711,-9.442033767700195,-4.9038920402526855,-9.091297149658203,-8.994797706604004,-10.135149955749512,-6.117472171783447,-0.713904857635498,-2.123960256576538,0.486483633518219
9,-0.7202296257019043,2.632866859436035,-2.8201003074645996,-13.694290161132812,-0.4391528069972992,-9.247274398803711,-21.155044555664062,-9.287349700927734,0.7093969583511353,-2.5109095573425293,-6.6588053703308105,-7.022372722625732,-7.369531154632568,-6.863122463226318,-4.863246440887451,-10.159795761108398
