NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-28.015,-3.7699,1.9052,8.3513,-9.8009,-5.8323,-0.82996,-5.3942,-7.5279,-2.5837,-13.558,-13.4,-5.4044,-1.3957,4.9553,9.6694
1,-11.44,-7.3224,-1.7033,4.4802,-11.471,-9.5032,-0.89016,-5.9476,0.97387,-18.053,-7.705,-3.3475,7.3845,8.0771,19.391,21.682
2,9.5518,-13.248,-14.732,-11.585,-0.9417,-22.32,-16.297,-18.852,2.8171,-6.1023,-20.486,-17.183,-4.1404,1.4535,5.6194,4.5992
3,41.452,-7.7016,-16.639,-18.052,-1.2817,-19.505,-19.921,-20.312,-10.448,-11.787,-18.266,-16.672,-4.9812,1.9157,4.4894,7.6759
4,50.939,-9.9566,-16.904,-11.604,3.2807,-15.998,-13.777,-14.557,-6.4332,-1.33,-15.721,-16.879,-8.0434,-5.5982,-2.2295,9.088
5,-28.004,-3.774,1.8661,8.4208,-9.837,-5.7866,-0.79156,-5.3888,-7.5813,-2.5667,-13.563,-13.346,-5.4076,-1.3931,4.9171,9.6694
6,-11.443,-7.25,-1.6934,4.4894,-11.477,-9.4774,-0.88755,-5.9446,0.91026,-18.085,-7.6778,-3.2986,7.3948,8.0839,19.457,21.682
7,9.6,-13.195,-14.721,-11.63,-0.9939,-22.394,-16.299,-18.845,2.8816,-6.1611,-20.428,-17.184,-4.1837,1.4844,5.5681,4.5992
8,41.51,-7.6648,-16.701,-18.013,-1.2341,-19.445,-19.989,-20.322,-10.524,-11.78,-18.177,-16.61,-4.96,1.9303,4.5859,7.6759
9,50.901,-9.9962,-16.855,-11.605,3.2346,-15.985,-13.761,-14.505,-6.426,-1.3027,-15.646,-16.813,-8.0853,-5.5399,-2.2568,9.088
10,-27.994,-3.8222,1.8718,8.3965,-9.8008,-5.8257,-0.81847,-5.3989,-7.4948,-2.5945,-13.625,-13.334,-5.4509,-1.3027,4.9173,9.6694
11,-11.436,-7.2531,-1.7066,4.4799,-11.515,-9.4887,-0.9419,-5.9608,0.95937,-18.102,-7.6639,-3.3926,7.397,8.0942,19.389,21.682
12,9.5535,-13.208,-14.794,-11.542,-0.91107,-22.363,-16.27,-18.849,2.8795,-6.0929,-20.39,-17.19,-4.1754,1.4045,5.5699,4.5992
13,41.486,-7.6932,-16.668,-18.04,-1.2764,-19.497,-19.901,-20.343,-10.489,-11.765,-18.264,-16.606,-4.9348,1.8714,4.557,7.6759
14,50.878,-9.9054,-16.919,-11.631,3.2424,-15.977,-13.713,-14.491,-6.3722,-1.2983,-15.681,-16.875,-8.0572,-5.5084,-2.2329,9.088
15,-28.016,-3.7828,1.8676,8.3572,-9.8438,-5.8554,-0.80814,-5.3914,-7.5589,-2.5909,-13.618,-13.31,-5.3916,-1.3306,4.9546,9.6694
16,-11.418,-7.2611,-1.7157,4.5496,-11.471,-9.4832,-0.90695,-5.9602,0.93579,-18.11,-7.6967,-3.3858,7.4237,8.1099,19.451,21.682
17,9.5317,-13.18,-14.741,-11.579,-0.94176,-22.332,-16.279,-18.794,2.8737,-6.1316,-20.454,-17.234,-4.1676,1.4507,5.6246,4.5992
18,41.44,-7.6515,-16.667,-17.999,-1.2517,-19.468,-19.972,-20.279,-10.492,-11.805,-18.229,-16.631,-4.9708,1.9159,4.55,7.6759
19,50.942,-9.9151,-16.938,-11.65,3.2278,-15.966,-13.751,-14.573,-6.4436,-1.2517,-15.641,-16.85,-8.0211,-5.5751,-2.2428,9.088
20,-27.959,-3.7511,1.8846,8.4,-9.8404,-5.8418,-0.82041,-5.4218,-7.5557,-2.585,-13.561,-13.308,-5.4139,-1.3564,4.9104,9.6694
21,-11.478,-7.3402,-1.694,4.4895,-11.452,-9.4611,-0.90416,-6.0041,0.91454,-18.067,-7.7116,-3.3446,7.3578,8.1231,19.396,21.682
22,9.5981,-13.261,-14.816,-11.621,-0.93113,-22.394,-16.255,-18.82,2.8705,-6.148,-20.483,-17.208,-4.1827,1.4721,5.6142,4.5992
23,41.465,-7.6537,-16.672,-17.982,-1.2841,-19.514,-19.958,-20.29,-10.454,-11.744,-18.246,-16.644,-4.932,1.9562,4.5709,7.6759
24,50.934,-9.9804,-16.926,-11.67,3.2322,-15.975,-13.745,-14.545,-6.4134,-1.3322,-15.637,-16.895,-8.096,-5.6054,-2.2314,9.088
25,-1.769,-22.444,-22.579,-15.974,-3.3473,-29.39,-23.764,-31.625,0.3978,-11.508,-32.643,-29.548,-19.889,-12.646,4.5181,1.2943
26,-13.92,-20.941,-16.358,-11.175,-1.6949,-22.398,-18.229,-23.583,-9.4182,-7.3038,-41.672,-36.962,-29.237,-21.72,-19.123,-8.3842
