NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,7.8813,-1.808,-6.0701,2.4348,12.738,-7.3479,-0.92115,4.941,6.2369,2.8099,0.72187,1.4535,1.4728,-9.5007,-7.4881,-6.0443
1,-0.19146,6.0814,3.9515,9.7741,5.5732,0.41372,9.8742,11.103,6.0372,3.3841,10.487,13.806,19.435,11.918,14.045,11.73
2,0.71146,-6.7106,-10.476,-12.106,11.306,-17.898,-10.405,-9.7752,0.63803,0.24815,-2.8382,2.2323,14.937,13.686,16.959,0.74979
3,5.2175,-1.0653,-4.1593,-9.8,15.494,-10.027,-8.7175,-5.8677,0.35626,1.7121,-8.7736,-1.8248,11.356,8.8413,16.338,3.6334
4,11.866,-12.378,-4.0902,-16.768,22.979,-12.951,-14.342,-15.936,-3.4109,-5.8334,-10.729,-8.5208,-0.20911,-3.0262,9.0058,-2.2365
5,7.8648,-1.8009,-6.0537,2.4865,12.666,-7.388,-0.95991,5.018,6.2076,2.809,0.76105,1.4422,1.4694,-9.4952,-7.4936,-6.0443
6,-0.16562,6.1053,4.0204,9.7992,5.563,0.39314,9.8686,11.059,6.0035,3.4047,10.505,13.821,19.446,11.973,14.021,11.73
7,0.66056,-6.7652,-10.448,-12.161,11.303,-17.965,-10.414,-9.8031,0.66897,0.21464,-2.7693,2.21,14.916,13.643,16.946,0.74979
8,5.2802,-1.0593,-4.1641,-9.8233,15.521,-10.011,-8.6328,-5.8447,0.31705,1.7943,-8.867,-1.7647,11.382,8.8634,16.312,3.6334
9,11.878,-12.463,-4.1737,-16.789,22.961,-12.949,-14.332,-15.905,-3.4302,-5.8411,-10.797,-8.5685,-0.20229,-3.0535,8.9952,-2.2365
10,7.8345,-1.7476,-6.0588,2.4925,12.666,-7.3605,-0.88389,4.9696,6.2769,2.8668,0.69215,1.5003,1.4759,-9.5301,-7.5051,-6.0443
11,-0.17129,6.0678,3.9564,9.7759,5.5519,0.45353,9.8187,11.078,5.9949,3.3829,10.495,13.835,19.473,11.935,14.08,11.73
12,0.71147,-6.7783,-10.455,-12.097,11.299,-17.925,-10.418,-9.7756,0.69349,0.19052,-2.8453,2.2181,14.889,13.624,16.905,0.74979
13,5.231,-1.0916,-4.0869,-9.8273,15.49,-10.072,-8.6289,-5.9097,0.31476,1.8079,-8.8238,-1.7948,11.388,8.8168,16.348,3.6334
14,11.803,-12.465,-4.0839,-16.743,22.978,-12.917,-14.334,-15.858,-3.355,-5.9023,-10.758,-8.5608,-0.15104,-2.9933,8.9691,-2.2365
15,7.9026,-1.7445,-6.0569,2.4487,12.676,-7.3907,-0.88989,4.923,6.2026,2.8776,0.79134,1.4998,1.543,-9.5822,-7.4911,-6.0443
16,-0.2062,6.1056,3.9955,9.7989,5.5818,0.47399,9.7978,11.109,5.9713,3.329,10.457,13.864,19.439,11.992,14.076,11.73
17,0.70771,-6.7771,-10.407,-12.133,11.238,-17.913,-10.447,-9.7504,0.62994,0.27609,-2.8442,2.2317,14.883,13.61,16.945,0.74979
18,5.2446,-1.0801,-4.0948,-9.8564,15.494,-10.082,-8.629,-5.9055,0.31584,1.7516,-8.8664,-1.766,11.399,8.8014,16.331,3.6334
19,11.861,-12.445,-4.1118,-16.747,22.991,-12.913,-14.289,-15.926,-3.4229,-5.892,-10.762,-8.5905,-0.18797,-3.0138,8.9908,-2.2365
20,7.8124,-1.7869,-6.1143,2.4254,12.756,-7.4231,-0.879,5.0099,6.1969,2.8929,0.75543,1.4872,1.4912,-9.4858,-7.504,-6.0443
21,-0.21004,6.081,3.9724,9.7861,5.5547,0.48032,9.8052,11.08,5.9595,3.3699,10.441,13.804,19.514,11.913,14.028,11.73
22,0.71582,-6.714,-10.421,-12.14,11.311,-17.888,-10.407,-9.7274,0.62949,0.21771,-2.8186,2.2502,14.964,13.607,16.92,0.74979
23,5.2381,-1.1033,-4.103,-9.8892,15.462,-10.064,-8.7156,-5.8183,0.32359,1.7335,-8.8167,-1.7919,11.374,8.7943,16.355,3.6334
24,11.889,-12.434,-4.1452,-16.75,22.976,-12.965,-14.349,-15.93,-3.3986,-5.8952,-10.78,-8.5538,-0.23296,-3.0238,9.0242,-2.2365
25,7.8544,-1.799,-6.0209,2.4706,12.695,-7.3874,-0.94766,5.0021,6.2581,2.8517,0.78076,1.4514,1.5184,-9.5216,-7.5501,-6.0443
26,-0.2387,6.0589,3.9915,9.8639,5.5649,0.45491,9.7924,11.084,6.0373,3.3354,10.466,13.786,19.512,11.959,14.059,11.73
27,0.7093,-6.7154,-10.382,-12.175,11.25,-17.903,-10.421,-9.8142,0.64361,0.27127,-2.8526,2.2549,14.97,13.644,16.979,0.74979
28,5.2485,-1.0393,-4.1585,-9.8189,15.517,-10.033,-8.7101,-5.8555,0.34919,1.7795,-8.7828,-1.7399,11.433,8.8084,16.315,3.6334
29,11.844,-12.372,-4.1061,-16.725,22.988,-12.93,-14.297,-15.887,-3.3762,-5.8713,-10.776,-8.5812,-0.20139,-3.0611,8.9617,-2.2365
30,-236.76,17.19,24.622,22.461,-45.98,35.059,18.247,6.7492,-19.284,-64.132,2.0159,3.6865,-2.705,5.6955,2.1299,14.011
31,-197.55,-2.913,7.0815,-1.3065,-30.259,13.671,-4.5621,-16.026,6.3302,-26.525,-10.716,-9.8075,-20.477,-19.615,-14.52,-4.0496
32,-177.93,4.1854,8.7874,5.757,-28.93,13.542,2.4255,-4.0339,17.45,-2.1549,-1.9408,-6.6067,-18.639,-15.362,-12.282,0.51012
33,-141.46,-0.83221,-2.388,-21.009,-16.085,-13.66,-20.475,-19.849,33.154,21.245,13.72,8.8219,-3.131,0.67128,1.5975,8.8553
34,-108.2,-22.731,-18.097,-26.797,-1.6947,-32.392,-30.645,-29.115,57.753,56.227,-11.902,-14.317,-27.369,-32.237,-26.153,-18.317
35,-236.69,17.145,24.639,22.436,-45.975,35.049,18.244,6.7522,-19.288,-64.145,2.0017,3.6477,-2.6593,5.6532,2.1855,14.011
36,-197.54,-2.8677,7.0769,-1.3343,-30.216,13.636,-4.5719,-15.989,6.3341,-26.586,-10.633,-9.7988,-20.461,-19.574,-14.487,-4.0496
37,-177.93,4.2249,8.8212,5.7547,-28.859,13.568,2.4426,-4.0611,17.507,-2.1896,-1.9528,-6.6068,-18.597,-15.293,-12.257,0.51012
38,-141.52,-0.79868,-2.3248,-21.081,-16.147,-13.734,-20.449,-19.825,33.16,21.275,13.659,8.852,-3.0461,0.65271,1.6356,8.8553
39,-108.21,-22.697,-18.102,-26.765,-1.7333,-32.357,-30.647,-29.103,57.695,56.216,-11.892,-14.35,-27.344,-32.303,-26.099,-18.317
40,-236.73,17.166,24.71,22.407,-45.972,35.088,18.248,6.7195,-19.273,-64.181,1.9369,3.6804,-2.7235,5.7115,2.1935,14.011
41,-197.51,-2.8589,6.9866,-1.2583,-30.281,13.646,-4.5833,-16.052,6.3764,-26.512,-10.688,-9.8523,-20.477,-19.642,-14.507,-4.0496
42,-177.95,4.1522,8.8243,5.7442,-28.856,13.598,2.4305,-4.0637,17.522,-2.1847,-1.9426,-6.6642,-18.577,-15.301,-12.301,0.51012
43,-141.52,-0.79827,-2.3543,-21.031,-16.109,-13.681,-20.522,-19.782,33.131,21.21,13.689,8.8533,-3.114,0.65273,1.6583,8.8553
44,-108.17,-22.722,-18.104,-26.718,-1.7511,-32.425,-30.686,-29.044,57.73,56.245,-11.894,-14.355,-27.346,-32.245,-26.169,-18.317
45,-236.74,17.218,24.679,22.377,-45.929,35.106,18.261,6.7136,-19.255,-64.177,1.968,3.6751,-2.689,5.7067,2.1323,14.011
46,-197.56,-2.8898,7.0117,-1.282,-30.285,13.692,-4.5692,-16.007,6.3733,-26.523,-10.728,-9.8262,-20.483,-19.663,-14.568,-4.0496
47,-177.92,4.2243,8.7951,5.7598,-28.851,13.581,2.4165,-4.0508,17.531,-2.1744,-1.9429,-6.6468,-18.624,-15.306,-12.248,0.51012
48,-141.53,-0.82149,-2.3456,-20.988,-16.164,-13.682,-20.503,-19.778,33.106,21.229,13.646,8.8056,-3.0545,0.6966,1.6612,8.8553
49,-108.21,-22.701,-18.13,-26.767,-1.7428,-32.428,-30.639,-29.123,57.771,56.159,-11.897,-14.385,-27.369,-32.259,-26.189,-18.317
50,-236.71,17.205,24.653,22.372,-45.964,35.136,18.27,6.726,-19.296,-64.182,1.9866,3.6521,-2.6858,5.637,2.1923,14.011
51,-197.54,-2.931,7.0808,-1.2743,-30.266,13.654,-4.5609,-16.039,6.3113,-26.535,-10.72,-9.8501,-20.503,-19.664,-14.579,-4.0496
52,-177.97,4.1503,8.7839,5.7372,-28.855,13.507,2.4675,-4.0454,17.445,-2.1505,-1.9205,-6.5969,-18.635,-15.369,-12.255,0.51012
53,-141.52,-0.8517,-2.3236,-21.011,-16.121,-13.664,-20.508,-19.837,33.087,21.234,13.675,8.8449,-3.0874,0.65782,1.6698,8.8553
54,-108.19,-22.693,-18.125,-26.737,-1.7637,-32.382,-30.719,-29.066,57.7,56.238,-11.915,-14.33,-27.364,-32.241,-26.149,-18.317
55,-236.76,17.158,24.628,22.375,-45.999,35.134,18.27,6.7242,-19.216,-64.191,1.9273,3.7218,-2.7522,5.7019,2.1297,14.011
56,-197.5,-2.9113,7.0088,-1.2791,-30.27,13.612,-4.5604,-16.053,6.3153,-26.508,-10.635,-9.8506,-20.461,-19.639,-14.567,-4.0496
57,-177.92,4.2182,8.7328,5.755,-28.91,13.571,2.42,-4.0536,17.442,-2.223,-1.8904,-6.68,-18.611,-15.334,-12.315,0.51012
58,-141.46,-0.84119,-2.3594,-21.061,-16.082,-13.739,-20.537,-19.84,33.155,21.274,13.625,8.8718,-3.0464,0.6274,1.6697,8.8553
59,-108.13,-22.655,-18.157,-26.73,-1.7688,-32.372,-30.661,-29.068,57.785,56.246,-11.895,-14.354,-27.312,-32.226,-26.164,-18.317
60,-236.7,17.191,24.684,22.427,-45.991,35.108,18.285,6.7111,-19.216,-64.133,2.0092,3.6386,-2.7543,5.6806,2.1317,14.011
61,-197.49,-2.9296,7.0379,-1.2879,-30.245,13.689,-4.6064,-16.019,6.3306,-26.58,-10.667,-9.77,-20.47,-19.649,-14.52,-4.0496
62,-177.99,4.1599,8.8086,5.7543,-28.854,13.541,2.4432,-4.0913,17.518,-2.2133,-1.878,-6.6916,-18.644,-15.335,-12.321,0.51012
63,-141.55,-0.81633,-2.3663,-21.02,-16.116,-13.669,-20.47,-19.838,33.091,21.202,13.715,8.7906,-3.1118,0.68062,1.6085,8.8553
64,-108.15,-22.713,-18.109,-26.803,-1.7088,-32.38,-30.712,-29.112,57.705,56.203,-11.88,-14.324,-27.343,-32.265,-26.112,-18.317
65,-236.74,17.158,24.622,22.432,-45.98,35.142,18.286,6.7342,-19.307,-64.131,1.9328,3.663,-2.6799,5.6409,2.2014,14.011
66,-197.57,-2.8805,7.0037,-1.2553,-30.252,13.679,-4.5985,-16.065,6.3109,-26.568,-10.659,-9.8483,-20.431,-19.652,-14.553,-4.0496
67,-177.91,4.1664,8.7487,5.7065,-28.94,13.595,2.4556,-4.071,17.527,-2.1583,-1.8956,-6.64,-18.615,-15.332,-12.336,0.51012
68,-141.5,-0.89458,-2.3996,-21.085,-16.072,-13.681,-20.451,-19.833,33.119,21.262,13.674,8.8487,-3.1006,0.70494,1.6298,8.8553
69,-108.21,-22.655,-18.111,-26.77,-1.738,-32.385,-30.718,-29.094,57.738,56.214,-11.893,-14.352,-27.37,-32.298,-26.091,-18.317
70,-236.76,17.22,24.705,22.374,-45.942,35.107,18.295,6.7178,-19.244,-64.142,1.9408,3.6442,-2.6971,5.7213,2.1314,14.011
71,-197.51,-2.8996,7.0739,-1.3082,-30.279,13.652,-4.5872,-16.034,6.3188,-26.59,-10.7,-9.7713,-20.51,-19.662,-14.514,-4.0496
