NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-11.069,-9.7215,-17.63,-16.399,13.297,-13.649,-16.301,-17.792,-8.2715,18.726,-16.967,-13.923,-11.132,-10.619,-14.263,-5.9335
1,-19.544,-15.279,-9.4629,-10.972,11.945,-13.389,-6.5258,-5.8416,-14.186,21.139,-25.753,-21.998,-17.63,-22.212,-18.009,-13.447
2,-11.141,16.301,20.252,17.087,-1.8961,16.869,22.097,22.056,-17.644,9.1828,5.3686,12.628,18.393,17.224,21.26,14.657
3,1.9794,9.895,8.5565,2.3363,1.9477,10.734,8.5348,8.1322,-1.546,0.92007,13.423,16.816,22.373,25.756,15.485,15.222
4,-2.0471,-3.8611,-2.9507,-4.8246,6.6591,-0.23566,-0.45092,0.7372,9.0902,16.353,-10.987,-11.326,-8.5384,-14.274,-16.236,-10.52
5,-11.117,-9.7311,-17.554,-16.338,13.287,-13.641,-16.245,-17.839,-8.2169,18.738,-16.965,-13.873,-11.128,-10.633,-14.23,-5.9335
6,-19.534,-15.316,-9.4383,-10.97,11.903,-13.385,-6.468,-5.8573,-14.239,21.152,-25.715,-21.995,-17.665,-22.182,-18.033,-13.447
7,-11.16,16.347,20.3,17.1,-1.9004,16.927,22.098,22.048,-17.652,9.1571,5.4247,12.596,18.382,17.182,21.289,14.657
8,2.0518,9.8716,8.5785,2.3384,1.8888,10.726,8.536,8.1295,-1.5609,0.87974,13.503,16.822,22.387,25.747,15.52,15.222
9,-2.0189,-3.8998,-2.9412,-4.7905,6.626,-0.15603,-0.46997,0.73448,9.1007,16.313,-11.003,-11.289,-8.631,-14.289,-16.276,-10.52
10,9.2706,9.0713,-4.3745,-13.346,-0.50117,-7.1831,-10.539,-11.684,-4.6832,4.3949,-2.9096,-10.695,-13.519,-11.014,-16.504,-0.48411
11,-0.73356,-15.726,-20.691,-24.13,3.8312,-22.56,-19.87,-19.895,-15.074,1.2548,-18.892,-22.401,-22.509,-13.793,-28.586,-10.036
12,7.9352,-13.421,-19.102,-20.809,2.3555,-15.671,-18.135,-14.028,-10.747,2.9277,-8.9949,-10.386,-11.758,-7.7657,-15.741,-10.384
13,14.221,0.2631,-9.4789,-8.729,-0.37469,-5.3943,-7.3495,-4.4374,-5.5035,-1.874,-2.5025,-2.5086,-5.1725,-4.5746,-10.6,-5.2173
14,3.577,-4.2824,-7.4332,-2.563,3.3601,-4.3235,-3.4017,-2.153,4.6305,2.1148,3.9604,2.8837,2.2069,1.3123,-3.8747,-6.4141
15,9.2867,9.0029,-4.3002,-13.306,-0.51604,-7.1334,-10.503,-11.667,-4.6254,4.3281,-2.9403,-10.702,-13.496,-11.059,-16.525,-0.48411
16,-0.756,-15.662,-20.731,-24.081,3.8301,-22.542,-19.826,-19.942,-15.152,1.2321,-18.926,-22.411,-22.494,-13.84,-28.538,-10.036
17,7.8638,-13.327,-19.153,-20.809,2.2705,-15.68,-18.12,-13.953,-10.721,2.9824,-9.0005,-10.372,-11.763,-7.7025,-15.738,-10.384
18,14.27,0.25902,-9.4501,-8.726,-0.34656,-5.4012,-7.428,-4.4358,-5.4874,-1.8546,-2.5202,-2.5503,-5.1759,-4.6048,-10.607,-5.2173
19,3.5488,-4.2695,-7.4681,-2.5693,3.4483,-4.3906,-3.3645,-2.2145,4.6441,2.1757,3.9087,2.8071,2.1969,1.3086,-3.9205,-6.4141
20,9.2841,9.0926,-4.3818,-13.271,-0.5515,-7.12,-10.58,-11.712,-4.5979,4.3676,-2.9495,-10.686,-13.547,-10.99,-16.509,-0.48411
