NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,10.995,27.681,30.115,32.979,-30.546,34.482,35.607,33.535,18.368,-21.483,29.871,28.584,27.078,29.332,30.786,41.079
1,7.9551,6.8983,2.0958,-3.9356,-8.6175,1.8955,3.2306,-1.2462,25.525,-15.832,11.606,9.5109,9.8302,11.029,12.921,12.067
2,-10.183,-2.2925,-0.47969,-3.6619,-0.38704,-3.1792,1.82,-4.094,2.6494,6.0897,-4.1168,-2.3292,-0.87239,4.0929,1.829,-5.9953
3,-4.678,-6.83,-2.3585,-4.9973,2.6759,-5.5121,-0.00045832,-4.2359,-8.296,4.5352,-7.1062,-5.502,-6.4119,-4.8237,-8.446,-8.505
4,1.2397,-9.2894,-9.5817,-7.3656,7.3052,-11.228,-9.8385,-11.713,-4.3896,13.719,-8.6824,-4.1771,-7.3152,-12.104,-8.2623,-8.5954
5,10.939,27.634,30.13,32.997,-30.549,34.548,35.551,33.563,18.445,-21.513,29.884,28.588,27.072,29.33,30.739,41.079
6,7.9108,6.9645,2.0824,-3.9465,-8.5426,1.9251,3.2015,-1.2443,25.537,-15.797,11.612,9.5258,9.8473,11.066,12.977,12.067
7,-10.17,-2.3088,-0.46258,-3.721,-0.38751,-3.133,1.8425,-4.0184,2.6777,6.1245,-4.0649,-2.2499,-0.83194,4.1039,1.8542,-5.9953
8,-4.5971,-6.866,-2.36,-4.9609,2.7227,-5.5163,-0.015579,-4.244,-8.3306,4.5127,-7.1048,-5.5059,-6.4742,-4.8314,-8.3714,-8.505
9,1.2068,-9.2565,-9.6531,-7.2875,7.2477,-11.218,-9.865,-11.728,-4.3727,13.712,-8.7019,-4.1258,-7.2767,-12.053,-8.2076,-8.5954
10,-1.6016,3.3396,3.3068,2.8628,-0.05427,4.4934,-1.6229,4.8442,2.4234,-0.69019,4.5821,10.353,12.523,9.0485,12.162,17.766
11,3.0262,-2.4243,-7.5308,-11.663,5.1125,-4.7676,-12.522,-3.03,10.968,4.0984,-3.0285,4.0983,6.6605,2.8983,4.0464,6.9206
12,8.2245,-3.8828,-6.8237,-6.272,9.543,-7.731,-6.0607,-5.4764,2.9996,6.2118,-6.0274,-0.60705,-0.90734,-7.0074,-3.6486,-9.2618
13,1.6857,-3.8417,-5.5717,-0.99736,11.786,-9.2101,-3.8827,-6.6661,-0.28485,10.695,-10.648,-4.1881,-4.7459,-10.33,-6.9425,-6.9444
14,-13.681,3.3903,1.7597,6.7145,-0.10745,4.617,8.2505,5.7005,-14.852,3.0401,-5.3609,0.73714,-0.81536,-0.69425,1.1233,3.8578
15,-1.5884,3.37,3.3068,2.9261,-0.046939,4.4859,-1.6252,4.7714,2.4733,-0.69439,4.6055,10.34,12.527,9.0571,12.137,17.766
